,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-05-15,2024-03-31,--,$-0.39
1,2023-11-21,2023-09-30,--,$-2.63
2,2023-08-21,2023-06-30,--,$-1.20
3,2023-05-19,2023-03-31,--,$-3.30
4,2023-03-31,2022-12-31,--,$-2.40
5,2022-11-15,2022-09-30,--,$-2.70
6,2022-08-15,2022-06-30,$-2.40,$-2.10
7,2022-05-13,2022-03-31,--,$-3.60
8,2021-11-10,2021-09-30,$-4.50,$-2.10
9,2021-08-12,2021-06-30,$-5.11,$-2.40
10,2021-05-13,2021-03-31,$-4.50,$-4.50
11,2021-03-04,2020-12-31,$-1.20,$-2.10
12,2020-11-12,2020-09-30,--,$-3.60
13,2020-08-14,2020-06-30,--,$-5.71
14,2020-05-14,2020-03-31,--,$-5.41
15,2020-03-26,2019-12-31,$-0.90,$-4.80
16,2019-11-14,2019-09-30,$-0.60,$-5.71
17,2019-08-16,2019-06-30,$0.60,$-6.31
18,2019-05-15,2019-03-31,--,$-8.11
