,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-10-31,2024-09-30,--,$-0.19
1,2024-08-01,2024-06-30,--,$-0.07
2,2024-05-02,2024-03-31,$-0.81,$-0.12
3,2024-02-29,2023-12-31,--,$-0.39
4,2023-11-02,2023-09-30,--,$0.05
5,2023-08-03,2023-06-30,--,$0.10
6,2023-05-04,2023-03-31,--,$0.09
7,2023-02-20,2022-12-31,--,$-0.45
8,2022-11-08,2022-09-30,--,$-0.25
9,2022-08-04,2022-06-30,--,$-0.73
10,2022-05-05,2022-03-31,--,$-2.00
11,2022-02-28,2021-12-31,$-0.80,$-2.23
12,2021-11-04,2021-09-30,$-1.33,$-2.25
13,2021-08-05,2021-06-30,$-1.75,$-2.66
14,2021-05-06,2021-03-31,$-2.28,$-3.95
15,2021-02-23,2020-12-31,$-3.61,$-4.80
16,2020-11-05,2020-09-30,--,$-6.00
17,2020-08-06,2020-06-30,$-5.00,$-5.80
18,2020-05-07,2020-03-31,$-2.00,$-4.00
19,2020-02-12,2019-12-31,$-1.80,$-1.80
20,2019-10-24,2019-09-30,$-1.00,$0.40
21,2019-07-25,2019-06-30,$-1.00,$-1.60
22,2019-04-25,2019-03-31,$-1.40,$-0.80
23,2019-02-07,2018-12-31,$-0.60,$1.60
24,2018-10-29,2018-09-30,$0.40,$0.60
25,2018-07-30,2018-06-30,$-0.20,$-0.20
26,2018-04-30,2018-03-31,$-1.20,$-1.40
27,2018-02-08,2017-12-31,$-0.60,$-0.80
28,2017-10-30,2017-09-30,$-2.00,$-2.00
29,2017-07-27,2017-06-30,$-2.20,$-2.00
30,2017-04-27,2017-03-31,$-3.20,$-2.80
31,2017-02-09,2016-12-31,$-3.40,$-3.20
32,2016-10-27,2016-09-30,$-3.80,$-3.80
33,2016-07-28,2016-06-30,$-5.40,$-3.80
34,2016-04-28,2016-03-31,$-4.20,$-4.40
35,2016-02-11,2015-12-31,$-1.00,$-2.40
36,2015-10-22,2015-09-30,$1.80,$1.40
37,2015-07-23,2015-06-30,$3.60,$3.20
38,2015-04-23,2015-03-31,$5.60,$6.00
39,2015-02-11,2014-12-31,$9.80,$10.40
