,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-10-30,2024-09-30,--,$0.28
1,2024-07-31,2024-06-30,--,$0.47
2,2024-05-07,2024-03-31,--,$0.40
3,2024-02-21,2023-12-31,--,$0.58
4,2023-11-01,2023-09-30,--,$0.42
5,2023-08-02,2023-06-30,--,$0.91
6,2023-05-03,2023-03-31,--,$0.81
7,2023-02-22,2022-12-31,--,$1.06
8,2022-11-02,2022-09-30,--,$1.03
9,2022-08-03,2022-06-30,--,$1.17
10,2022-05-04,2022-03-31,--,$1.70
11,2022-02-23,2021-12-31,--,$2.14
12,2021-11-03,2021-09-30,--,$1.98
13,2021-08-04,2021-06-30,--,$2.50
14,2021-05-05,2021-03-31,--,$2.16
15,2021-02-17,2020-12-31,--,$1.78
16,2020-10-28,2020-09-30,--,$1.39
17,2020-07-29,2020-06-30,--,$1.05
18,2020-05-06,2020-03-31,--,$0.87
19,2020-02-19,2019-12-31,--,$0.46
20,2019-11-07,2019-09-30,--,$0.27
21,2019-07-31,2019-06-30,--,$0.35
22,2019-05-07,2019-03-31,--,$0.74
23,2019-02-20,2018-12-31,--,$0.69
24,2018-10-31,2018-09-30,--,$0.52
25,2018-08-01,2018-06-30,--,$0.86
26,2018-05-08,2018-03-31,--,$0.81
27,2018-02-21,2017-12-31,$0.62,$0.56
28,2017-10-31,2017-09-30,$0.60,$0.53
29,2017-08-02,2017-06-30,$1.11,$0.57
30,2017-05-08,2017-03-31,$0.98,$1.21
31,2017-02-22,2016-12-31,$0.91,$1.11
32,2016-11-01,2016-09-30,--,$1.03
33,2016-08-02,2016-06-30,--,$1.22
34,2016-05-02,2016-03-31,$0.96,$1.21
35,2016-02-24,2015-12-31,$0.75,$0.88
36,2015-11-04,2015-09-30,$0.70,$0.62
37,2015-07-28,2015-06-30,$0.84,$0.91
38,2015-05-04,2015-03-31,$0.64,$0.81
39,2015-02-25,2014-12-31,$0.42,$0.53
