Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,other-income,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2012-03-31,11247.29000,3443.99000,7803.30000,1541.73000,2587.91000,,5221.69900,2581.60100,-314.64000,2736.05000,650.25000,2085.80000,378.87000,2414.38100,2414.38100,2581.60100,2581.60100,2642.40000,2642.40000,0.91000,0.91000,,,,69.37940,22.95310,22.95310,24.32630,21.46630,,,,,,,,,,0.00000,
2011-12-31,11700.73000,3752.59000,7948.14100,1745.77900,3072.71000,,5901.12900,2047.01200,-1276.70000,1091.90000,-589.63000,1681.53000,710.73000,1886.96100,1886.96100,2047.01200,2047.01200,2660.00000,2660.00000,0.71000,0.71000,1.53550,0.18140,0.27380,70.67680,17.49470,17.49470,9.33190,16.12690,0.08390,0.44530,1.04460,86.15530,2.40260,-25.42310,1.35260,1.96670,,4.8795,4.1344
2011-09-30,12087.02000,4099.03000,7987.99000,1728.81000,2936.57000,,5803.76000,2184.22900,49.55000,3133.38000,563.52000,2569.86000,,2803.22700,2803.22700,2184.22900,2184.22900,2678.10000,2678.10000,1.05000,1.05000,,,,73.53010,18.07090,18.07090,25.92350,23.19210,,,,,,,,,,-2.171,-1.7479
2011-06-30,12060.96000,4100.86000,7960.10000,1722.36000,3253.35000,,6364.24000,1595.86000,-722.32000,1433.14000,292.09000,1141.05000,389.94000,1453.26800,1453.26800,1595.86000,1595.86000,2588.18800,2588.18800,0.56000,0.56000,1.41020,0.20170,0.38100,70.63880,13.23160,13.23160,11.88250,12.04940,0.08420,0.45500,1.08730,82.77310,1.92020,-13.50610,1.01410,1.53290,,2.171,1.7479
2011-03-31,11423.31000,3231.82000,8191.48900,1503.81000,2620.73000,,5130.72000,3060.77000,-1086.83000,1749.88000,367.74000,1382.14000,389.62000,3186.60200,3186.60200,3060.77000,3060.77000,2614.45800,2614.45800,1.22000,1.22000,,,,69.74730,26.79410,26.79410,15.31850,27.89560,,,,,,,,,,0.00000,
2010-12-31,10074.80000,3152.22900,6922.57100,1528.03000,2874.83000,,5562.56000,1360.01100,-1704.56000,238.66000,-116.95000,355.61000,-1000.96000,595.36000,595.36000,1360.01100,1360.01100,2609.80000,2609.80000,0.22000,0.22000,2.30280,0.11160,0.15500,74.50010,13.49910,13.49910,2.36890,5.90940,0.08900,0.47290,1.16600,77.18840,0.84140,5.05060,0.52580,0.74750,,4.9655,4.2318
2010-09-30,10788.21000,2962.29000,7825.92000,1399.86000,2337.84000,,4871.78000,2954.14000,-774.11000,2047.54000,469.63000,1577.91000,367.70000,2219.43900,2219.43900,2954.14000,2954.14000,2609.60000,2609.60000,0.85000,0.85000,,,,71.31360,27.38300,27.38300,18.97940,20.57280,,,,,,,,,,-2.0664,-1.7398
2010-06-30,10648.05000,2646.63000,8001.42000,1378.18000,2465.42000,,5060.99000,2940.43000,-288.39000,2456.49000,617.63000,1838.86000,306.26000,2219.04900,2219.04900,2940.43000,2940.43000,2606.10700,2606.10700,0.85000,0.85000,2.07060,0.11840,0.18200,73.30830,27.61470,27.61470,23.06990,20.84000,0.09680,0.40520,1.19440,75.35040,3.30770,34.64020,2.01630,2.91610,,2.0664,1.7398
2010-03-31,9748.20000,2814.15000,6934.05000,1538.01000,2259.91000,,4972.90000,1961.15000,-293.74000,2692.22000,678.94000,2013.28000,327.00000,3203.60000,3203.60000,1961.15000,1961.15000,2608.79500,2608.79500,1.23000,1.23000,,,,81.64460,20.11810,20.11810,27.61760,32.86350,,,,,,,,,,0.00000,
2009-12-31,10097.60000,3097.62000,6999.97900,1872.86000,2764.28000,,5942.54000,1057.43900,-403.42000,2265.90000,364.27000,1901.63000,-613.62000,1658.47000,1658.47000,1057.43900,1057.43900,2614.00000,2614.00000,0.63000,0.63000,1.92560,0.10960,0.18220,85.28610,10.47220,10.47220,22.44000,16.42440,0.09050,0.49980,1.20370,74.76690,2.45470,23.94710,1.48560,2.18580,,4.5429,3.6359
2009-09-30,10921.66000,2898.41000,8023.25000,1584.98000,2316.73000,,5149.40000,2873.85100,-650.28000,2409.63000,617.41000,1792.22000,,3289.78100,3289.78100,2873.85100,2873.85100,2611.40000,2611.40000,1.26000,1.26000,,,,75.16550,26.31330,26.31330,22.06290,30.12160,,,,,,,,,,-2.2839,-1.8686
2009-06-30,10581.97000,2522.60000,8059.37000,1509.20000,2401.38000,,5151.45000,2907.92000,-1330.77000,1615.45000,355.50000,1259.95000,333.71000,3226.66100,3226.66100,2907.92000,2907.92000,2611.00000,2611.00000,1.24000,1.24000,1.71730,0.13490,0.22150,76.52340,27.48000,27.48000,15.26610,30.49210,0.10120,0.43360,1.32370,67.99060,5.28960,1294.28400,3.08620,4.57610,,2.2839,1.8686
2009-03-31,9190.48000,2470.81000,6719.67000,1424.41000,2196.13000,,4746.72000,1972.95000,-58.86000,2168.66000,565.05000,1603.61000,279.91000,2816.59000,2816.59000,1972.95000,1972.95000,2609.16200,2609.16200,1.08000,1.08000,,,,75.88560,21.46730,21.46730,23.59680,30.64680,,,,,,,,,,0.00000,
