,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-10-29,2024-09-30,$0.65,$0.61
1,2024-07-30,2024-06-30,$0.65,$0.69
2,2024-04-30,2024-03-31,$0.60,$0.62
3,2024-01-29,2023-12-31,$0.72,$0.87
4,2023-10-30,2023-09-30,$0.66,$0.62
5,2023-07-27,2023-06-30,$0.78,$0.86
6,2023-04-28,2023-03-31,$0.64,$0.65
7,2023-02-03,2022-12-31,$0.71,$0.81
8,2022-10-28,2022-09-30,$0.69,$0.74
9,2022-07-29,2022-06-30,$0.63,$1.03
10,2022-04-29,2021-12-31,--,$1.21
11,2021-11-04,2021-09-30,$0.47,$0.45
12,2021-08-05,2021-06-30,$0.42,$0.44
13,2021-04-30,2021-03-31,$0.40,$0.44
14,2021-02-05,2020-12-31,$0.30,$0.35
15,2020-10-30,2020-09-30,$0.26,$0.23
16,2020-07-30,2020-06-30,$0.31,$0.27
17,2020-04-29,2020-03-31,$0.34,$0.34
18,2020-02-03,2019-12-31,$0.37,$0.39
19,2019-11-06,2019-09-30,$0.47,$0.41
20,2019-07-29,2019-06-30,$0.48,$0.56
21,2019-05-07,2019-03-31,$0.40,$0.30
22,2019-01-30,2018-12-31,$0.47,$0.46
23,2018-10-30,2018-09-30,$0.15,$0.39
24,2018-07-30,2018-06-30,$0.50,$0.53
25,2018-04-26,2018-03-31,$0.48,$0.46
26,2018-02-02,2017-12-31,$0.45,$0.46
27,2017-11-02,2017-09-30,$0.45,$0.41
28,2017-07-27,2017-06-30,$0.44,$0.48
29,2017-05-08,2017-03-31,$0.43,$0.41
30,2017-01-31,2016-12-31,--,$0.36
31,2016-10-28,2016-09-30,$0.43,$0.43
32,2016-08-01,2016-06-30,$0.40,$0.58
33,2016-04-29,2016-03-31,$0.41,$0.37
34,2016-02-03,2015-12-31,$0.38,$0.38
35,2015-10-29,2015-09-30,$0.42,$0.39
36,2015-07-30,2015-06-30,$0.41,$0.52
37,2015-04-29,2015-03-31,$0.37,$0.36
38,2015-02-03,2014-12-31,$0.45,$0.41
