,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-11,2024-09-30,--,$0.21
1,2024-08-06,2024-06-30,--,$0.13
2,2024-05-06,2024-03-31,--,$0.04
3,2024-02-21,2023-12-31,--,$0.18
4,2023-11-06,2023-09-30,--,$0.05
5,2023-08-08,2023-06-30,--,$-0.05
6,2023-06-27,2022-12-31,--,$-0.05
7,2023-03-30,2022-03-31,--,$0.27
8,2023-03-20,2021-12-31,--,$-0.63
9,2021-11-08,2021-09-30,--,$-0.22
10,2021-08-09,2021-06-30,--,$0.23
11,2021-05-07,2021-03-31,--,$-0.03
12,2020-12-09,2020-09-30,--,$-0.01
