Date,revenue,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,509.28600,509.28600,205.43700,-6.05500,23.54500,82.73900,106.28400,18.11100,88.17300,88.17300,88.17300,329.05800,23.54500,180.20400,180.56100,0.49000,0.49000,0.96710,0.32190,0.47480,100.00000,4.62310,4.62310,20.86920,17.31310,0.07960,1.29540,69.47420,3.12930,3.12930,1.37790,2.12190,15.03720,1.2962,0.7999
2024-06-30,549.16500,549.16500,206.03300,-29.67100,54.37000,-42.97200,11.39800,-0.98300,12.38100,12.38100,12.38100,346.67900,54.37000,183.56400,183.69200,0.07000,0.07000,0.79500,0.34500,0.52670,100.00000,9.90050,9.90050,2.07550,2.25450,0.08630,1.32780,67.77980,0.45410,0.45410,0.19460,0.29750,15.13490,1.4918,0.9482
2024-03-31,429.93200,429.93200,205.56300,59.14000,67.84500,-201.85700,-134.01200,-21.57300,-112.43900,-112.43900,-112.43900,313.01000,67.84500,158.49000,158.49000,-0.71000,-0.71000,0.77620,0.35790,0.55740,100.00000,15.78040,15.78040,-31.17050,-26.15270,0.06680,1.05030,85.69040,-4.08540,-4.08540,-1.74750,-2.62330,14.96510,0.60840,-0.31330
2023-12-31,384.95900,384.95900,141.42000,-25.73900,34.74210,46.07500,80.81700,-5.08100,85.89800,85.89800,85.89800,244.31410,34.74200,119.89400,120.75200,0.62000,0.62000,0.72960,0.31530,0.47590,100.00000,9.02490,9.02490,20.99370,22.31350,0.07990,1.38670,64.90280,3.98570,3.98570,1.78350,2.72890,16.90580,1.5363,0.4915
2023-09-30,383.13500,383.13500,129.03600,36.03100,126.77100,-144.73900,-17.96800,-15.86500,-2.10300,-2.10300,-2.10300,315.00410,126.77100,124.10300,124.10300,-0.02000,-0.02000,0.65350,0.33070,0.51010,100.00000,33.08780,33.08780,-4.68970,-0.54890,0.08060,1.34000,67.16520,-0.10200,-0.10200,-0.04420,-0.06830,16.61880,0.5574,0.0014
2023-06-30,367.21000,367.21000,134.95400,-22.03700,40.42500,-19.85600,20.56900,6.89200,13.67700,13.67700,13.67700,236.46000,40.42500,125.43600,125.66700,0.11000,0.11000,0.63620,0.32660,0.50110,100.00000,11.00870,11.00870,5.60140,3.72460,0.07640,1.33930,67.19840,0.66330,0.66330,0.28460,0.44670,16.62060,1.6172,0.1451
2023-03-31,322.58200,322.58200,145.15500,-22.25200,7.85200,35.46500,43.31700,-46.54300,89.86000,89.86000,89.86000,178.73700,7.85200,105.63400,106.95000,0.85000,0.84000,0.61250,0.32160,0.49020,100.00000,2.43410,2.43410,13.42820,27.85650,0.06730,1.20210,74.87020,4.36040,4.36040,1.87370,2.95800,16.41370,0.58770,-0.38430
2022-12-31,342.20100,342.20100,108.76600,-35.35500,78.62410,-75.59300,3.03100,0.28100,2.75000,2.75000,2.75000,215.44010,78.62400,82.45400,83.68300,0.05000,0.05000,0.60590,0.33430,0.50220,100.00000,22.97600,22.97600,0.88570,0.80360,0.11190,1.61430,55.75120,0.23590,0.23590,0.08990,0.15710,14.11620,2.0516,0.6934
2022-09-30,377.12800,377.12800,108.00400,-12.81300,163.98800,86.59800,250.58600,0.12100,250.46500,250.46500,250.46500,273.15200,163.98800,82.57600,83.81800,3.03000,2.99000,0.66860,0.36080,0.56440,100.00000,43.48340,43.48340,66.44590,66.41380,0.13400,1.86870,48.16060,21.67880,21.67880,8.90270,13.85740,13.99230,2.1942,1.2256
2022-06-30,519.08500,519.08500,111.37100,-27.21600,275.98700,-78.23900,197.74800,2.60700,195.14100,195.14100,195.14100,398.87900,275.98700,82.56600,83.66500,2.36000,2.33000,0.67800,0.46770,0.87850,100.00000,53.16800,53.16800,38.09550,37.59330,0.18130,1.83960,48.92270,21.74250,21.74250,6.81570,11.57440,10.87350,2.8512,1.9929
2022-03-31,413.56600,413.56600,83.19300,-14.51300,217.52000,-284.43300,-66.91300,-0.47200,-66.44100,-66.44100,-66.44100,333.65200,217.52000,82.07100,82.07100,-0.81000,-0.81000,0.56950,0.57100,1.33950,100.00000,52.59620,52.59620,-16.17950,-16.06540,0.14720,1.48630,60.55220,-9.55810,-9.55810,-2.36400,-4.10080,8.42220,1.38430,0.73080
2021-12-31,382.95500,382.95500,95.43400,-57.31500,124.30610,-45.64700,78.65900,-2.35300,81.01200,81.01200,81.01200,247.52200,124.30600,81.76900,81.76900,0.99000,0.99000,0.56620,0.55710,1.26570,100.00000,32.45970,32.45970,20.54000,21.15440,0.13840,1.74490,51.57820,10.65030,10.65030,2.92800,4.71730,9.28970,1.519,0.517
2021-09-30,290.90900,290.90900,91.22500,-18.74900,92.33900,-109.39400,-17.05500,-0.36400,-16.69100,-16.69100,-16.69100,197.75400,92.33900,81.90100,81.90100,-0.20000,-0.20000,0.39900,0.59200,1.45980,100.00000,31.74150,31.74150,-5.86270,-5.73750,0.10440,1.98500,45.34110,-2.47410,-2.47410,-0.59910,-1.00950,8.23910,1.0789,0.0361
2021-06-30,303.76800,303.76800,92.34300,-18.24000,93.34400,-218.62800,-125.28400,0.49800,-125.78200,-125.78200,-125.78200,212.43400,93.34400,81.82300,81.82300,-1.54000,-1.54000,0.45090,0.58720,1.43150,100.00000,30.72870,30.72870,-41.24330,-41.40730,0.10650,1.61350,55.77980,-18.32430,-18.32430,-4.41010,-7.56360,8.38410,1.611,0.9204
