Date,revenue,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2015-09-30,7.94500,7.94500,11.55700,5.27600,-8.88800,0.03900,-8.84900,,-8.84900,-8.84900,-8.84900,-8.74200,-8.88800,38.75200,38.75200,-0.23000,-0.23000,3.33460,,,100.00000,-111.86910,-111.86910,-111.37820,-111.37820,0.07770,169.04260,0.53240,-13.14860,-13.14860,-8.65890,-13.14860,1.73650,-0.2674,-0.2688
2015-06-30,6.54200,6.54200,12.63600,4.49500,-10.58900,0.03800,-10.55100,0.00000,-10.55100,-10.55100,-10.55100,-10.44200,-10.58900,38.72500,38.72500,-0.27000,-0.27000,3.70640,,,100.00000,-161.86180,-161.86180,-161.28100,-161.28100,0.05800,,,-14.09410,-14.09410,-9.36150,-14.09410,1.93290,-0.2384,-0.2429
2015-03-31,4.41400,4.41400,8.95600,4.36700,-8.90900,0.03700,-8.87200,,-8.87200,-8.87200,-8.87200,-8.76400,-8.90900,38.67500,38.67500,-0.23000,-0.23000,4.36520,,,100.00000,-201.83510,-201.83510,-200.99680,-200.99680,0.03610,,,-10.54280,-10.54280,-7.25940,-10.54280,2.17350,0.88840,0.88500
2014-12-31,21.75800,21.75800,8.77900,4.55800,8.42100,0.02200,8.44300,,8.44300,8.44300,8.44300,8.55800,8.42100,35.70900,35.70900,0.25000,0.25000,5.49700,,,100.00000,38.70300,38.70300,38.80410,38.80410,0.16360,0.46640,192.94700,9.17080,9.17080,6.34960,9.17080,2.38140,-0.253,-0.2604
2014-09-30,9.41500,9.41500,11.42000,3.99300,-5.99800,0.02700,-5.97100,0.00000,-5.97100,-5.97100,-5.97100,-5.87200,-5.99800,36.60900,36.60900,-0.16000,-0.16000,6.27530,,,100.00000,-63.70690,-63.70690,-63.42010,-63.42010,0.10800,7.90510,11.38500,-8.10950,-8.10950,-6.84870,-8.10950,2.01130,-0.2565,-0.2592
2014-06-30,7.78800,7.78800,11.73700,4.45800,-8.40700,0.03300,-8.37400,0.00000,-8.37400,-8.37400,-8.37400,-8.28500,-8.40700,36.44300,36.44300,-0.23000,-0.23000,4.73360,,,100.00000,-107.94810,-107.94810,-107.52440,-107.52440,0.08100,24.41380,3.68640,-10.64080,-10.64080,-8.70990,-10.64080,2.14970,-0.206,-0.2167
2014-03-31,7.97900,7.97900,12.49000,4.25900,-8.77000,0.02600,-8.74400,,-8.74400,-8.74400,-8.74400,-8.66500,-8.77000,32.98500,32.98500,-0.27000,-0.27000,4.34790,,,100.00000,-109.91350,-109.91350,-109.58770,-109.58770,0.07440,3.77080,23.86770,-10.14640,-10.14640,-8.15090,-10.14640,2.38790,-0.54030,-0.55040
2013-12-31,24.34900,24.34900,13.82400,4.09300,6.43200,0.09900,6.53100,,6.53100,6.53100,6.53100,6.52000,6.43200,27.27500,27.27500,0.30000,0.30000,2.97100,,,100.00000,26.41590,26.41590,26.82250,26.82250,0.29270,,,11.99630,11.99630,7.85090,11.99630,1.77440,-0.4433,-0.4529
2013-09-30,4.46900,4.46900,13.44500,3.63500,-12.61100,0.02300,-12.58800,0.00000,-12.58800,-12.58800,-12.58800,-12.51000,-12.61100,29.39500,29.39500,-0.43000,-0.43000,1.85110,,,100.00000,-282.18840,-282.18840,-281.67380,-281.67380,0.05080,,,-31.66710,-31.66710,-14.30360,-31.66710,1.34740,0.3775,0.3762
2013-06-30,1.00900,1.00900,12.34700,3.73000,-15.06800,0.02700,-15.04100,0.00000,-15.04100,-15.04100,-15.04100,-14.94800,-15.06800,25.77300,25.77300,-0.58000,-0.58000,2.74980,,,100.00000,-1493.36000,-1493.36000,-1490.68400,-1490.68400,0.01070,0.06310,1427.15600,-28.93110,-28.93110,-15.90710,-28.93110,1.81240,0.2918,0.2907
2013-03-31,0.82100,0.82100,9.83400,3.63400,-12.64700,0.02800,-12.61900,,-12.61900,-12.61900,-12.61900,-12.52300,-12.64700,24.01000,24.01000,-0.53000,-0.53000,10.94090,,,100.00000,-1540.43800,-1540.43800,-1537.02800,-1537.02800,0.01270,,,-21.59680,-21.59680,-19.50690,-21.59680,2.39320,-0.50900,-0.51640
2012-12-31,2.18400,2.18400,9.85800,3.81400,-11.48800,0.03300,-11.45500,,-11.45500,-11.45500,-11.45500,-11.35900,-11.48800,18.10700,18.10700,-0.31020,-0.31020,10.75680,,,100.00000,-526.00750,-526.00720,-524.49630,-524.49630,0.02820,546.00000,0.16480,-16.34450,-16.34440,-14.77090,-16.34440,2.95180,-0.6699,-0.6738
2012-09-30,1.71400,1.71400,8.79800,2.99100,-10.07300,0.02900,-10.04400,,-10.04400,-10.04400,-10.04400,-9.93300,-10.07300,22.36000,22.36000,-0.45000,-0.45000,17.16470,,,100.00000,-587.68970,-587.68970,-585.99760,-585.99760,0.02010,,,-12.46110,-12.46110,-11.76870,-12.46110,3.39520,0.1111,0.1096
2012-06-30,1.84100,1.84100,8.24200,2.56800,-8.95600,0.01300,-8.94300,,-8.94300,-8.94300,-10.25000,-8.81200,-8.95600,13.53800,13.53800,-0.76000,-0.76000,23.30410,,,100.00000,-486.47480,-486.47480,-485.76860,-556.76260,0.01960,,,-9.93880,-9.93880,-9.50560,-9.93880,4.04390,-0.599,-0.5994
2012-03-31,1.82000,1.82000,8.74500,3.05600,-9.94000,0.01200,-9.92800,,-9.92800,-9.92800,-9.92800,-9.76200,-9.94000,12.68290,12.68290,-0.77980,-0.77980,10.12340,,,100.00000,-546.15380,-546.15380,-545.49450,-545.49450,0.03910,21.92770,4.10440,-23.63420,-23.63420,-21.33630,-23.63420,3.25100,-0.68890,-0.68990
2011-12-31,0.75700,0.75700,8.59900,2.86300,-11.89700,0.02000,-11.87700,,-11.87700,-11.87700,-11.87700,-11.66800,-11.89700,11.80000,11.80000,-0.94070,-0.94070,11.13680,,0.00320,100.00000,-1571.59900,-1571.59900,-1568.95700,-1568.95600,0.01430,54.07140,1.66450,-24.65230,-24.65230,-22.50580,-24.65230,3.85780,-0.9883,-0.9911
2011-09-30,1.42700,1.42700,8.89100,3.20400,-10.66800,0.02900,-10.63900,,-10.63900,-10.63900,-10.63900,-10.41300,-10.66800,12.04910,12.04910,-0.89980,-0.89980,11.89330,,0.00550,100.00000,-747.58230,-747.58230,-745.55000,-745.55000,0.02310,12.30170,7.31600,-18.74910,-18.74910,-17.22130,-18.74910,4.70940,-0.7354,-0.7434
2011-06-30,1.05300,1.05300,10.51300,4.18700,-13.64700,0.01500,-13.63200,,-13.63200,-13.63200,-16.48900,-13.25700,-13.64700,11.86090,11.86090,-1.37970,-1.37970,12.68010,,0.00730,100.00000,-1296.01100,-1296.01100,-1294.58700,-1565.90700,0.01460,,,-20.45250,-20.45250,-18.89210,-20.45250,5.53170,-0.9856,-0.9964
2011-03-31,0.76300,0.76300,9.17900,3.33600,-11.75200,0.04000,-11.71200,,-11.71200,-11.71200,-11.71200,-11.32900,-11.75200,11.15410,11.15410,-1.07980,-1.07980,10.41940,0.00060,0.01220,100.00000,-1540.23600,-1540.23600,-1534.99300,-1534.99300,0.01160,22.44120,4.01050,-19.65560,-19.65560,-17.83680,-19.64440,5.34170,-1.15470,-1.17040
2010-12-31,1.10000,1.10000,9.16200,3.57100,-11.63300,0.02000,-11.61300,,-11.61300,-11.61300,-11.61300,-11.17000,-11.63300,10.69630,10.69630,-1.01980,-1.01980,10.03520,0.00220,0.01400,100.00000,-1057.54600,-1057.54600,-1055.72700,-1055.72700,0.01410,23.91300,3.76360,-16.46860,-16.46860,-14.89000,-16.43320,6.32230,-0.8639,-0.872
2010-09-30,0.39400,0.39400,9.54700,3.41200,-12.56500,0.04800,-12.51700,-0.17600,-12.34100,-12.34100,-12.34100,-12.09400,-12.56500,10.74120,10.74120,-1.13980,-1.13980,12.21800,0.00400,0.01760,100.00000,-3189.08600,-3189.08600,-3176.90400,-3132.23300,0.00480,1.50380,59.84770,-16.21210,-16.21210,-14.88340,-16.14660,7.07180,-0.9376,-0.9484
2010-06-30,0.46200,0.46200,10.23600,3.38000,-13.15400,0.01000,-13.14400,,-13.14400,-13.14400,-13.14400,-12.67700,-13.15400,10.63800,10.63800,-1.25970,-1.25970,13.11110,0.00560,0.02010,100.00000,-2847.18600,-2847.18600,-2845.02200,-2845.02200,0.00490,2.18960,41.10390,-15.06440,-15.06440,-13.89190,-14.98050,8.11320,-1.2084,-1.2193
2010-03-31,0.62100,0.62100,9.06800,3.83600,-12.28300,0.09400,-12.18900,,-12.18900,-12.18900,-12.18900,-11.79400,-12.28300,10.33460,10.33460,-1.19980,-1.19980,6.10750,0.00770,0.12870,100.00000,-1977.93900,-1977.93900,-1962.80200,-1962.80200,0.00550,56.45450,1.59420,-13.01760,-13.01760,-10.89340,-12.91770,8.99000,-1.18130,-1.19620
2009-12-31,1.02400,1.02400,9.82200,3.60100,-12.39900,0.02100,-12.37800,,-12.52800,-12.52800,-12.52800,-11.90500,-12.39900,9.56690,9.66210,-1.25970,-1.25970,5.79220,0.00960,0.12620,100.00000,-1210.83400,-1210.83400,-1208.78300,-1223.43100,0.00840,5.68890,15.82020,-12.35160,-12.35160,-10.21870,-12.23280,9.92980,-0.5927,-0.6156
2009-09-30,5.50600,5.50600,9.85700,3.87800,-8.20800,0.00600,-8.20200,,-8.20200,-8.20200,-8.20200,-7.70700,-8.20800,10.08570,10.08570,-0.83980,-0.83980,6.26070,0.01180,0.12040,100.00000,-149.07370,-149.07370,-148.96480,-148.96480,0.04100,1.21170,74.27530,-7.29990,-7.29990,-6.11340,-7.21400,11.06580,-1.3119,-1.3164
2009-06-30,71.93000,71.93000,10.20200,4.12700,57.54500,-1.58600,55.95900,,55.95900,55.95900,55.95900,58.05600,57.54500,9.41100,9.48570,5.93880,5.87880,5.89730,0.01450,0.13300,100.00000,80.00140,80.00140,77.79650,77.79650,0.49930,137.79690,0.65310,46.99910,46.99910,38.84180,46.31560,11.74910,4.1465,4.1474
2009-03-31,3.07800,3.07800,9.95900,4.02000,-10.84300,0.15800,-10.68500,,-10.68500,-10.68500,-10.68500,-10.32800,-10.84300,8.59870,8.59870,-1.25970,-1.25970,2.96130,0.23550,0.34890,100.00000,-352.27420,-352.27420,-347.14100,-347.14100,0.03310,439.71430,0.20470,-22.63960,-22.63960,-11.49890,-17.30700,5.28600,-1.37090,-1.39360
