Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,112.17540,73.28850,38.88690,23.91900,-0.85390,24.77290,14.11410,-3.70610,10.40800,5.25630,5.15170,5.15170,5.15170,17.90400,14.11410,136.07300,136.07300,0.03790,0.03790,1.57790,0.28050,0.56010,34.66620,12.58210,12.58210,9.27830,4.59250,0.20070,1.27710,70.47420,1.79160,-14.85110,0.92170,1.28910,2.13480,0.1935,0.1742
2024-06-30,108.37890,70.82950,37.54940,22.72550,-0.06960,22.79510,14.75440,-2.22510,12.52930,3.23520,9.29410,9.29410,9.29410,19.00980,14.75440,138.51200,142.76700,0.06710,0.06510,1.80380,0.31040,0.56660,34.64640,13.61370,13.61370,11.56060,8.57560,0.18820,1.17100,76.85700,3.09950,-21.31240,1.61360,2.13730,2.22870,-0.0426,-0.0591
2024-03-31,105.69650,71.86590,33.83060,23.08970,-0.32850,23.41820,10.41240,-2.49410,7.91830,3.39390,4.52440,4.52440,4.52440,14.82920,10.41240,137.38600,140.07800,0.03230,0.03230,1.81530,0.32060,0.57480,32.00730,9.85120,9.85120,7.49160,4.28050,0.18550,1.47600,60.97390,1.54240,-9.40000,0.79390,1.04790,2.18040,0.17170,0.15560
2023-12-31,106.07370,70.82560,35.24820,25.05980,0.87140,24.18830,11.05980,-3.52580,7.53390,8.13240,-0.59840,-0.59840,-0.59840,15.19360,11.05980,136.41900,139.14800,-0.00950,-0.00760,2.00350,0.31260,0.54730,33.22990,10.42650,10.42650,7.10250,-0.56410,0.19490,1.03230,87.18700,-0.21170,1.15520,-0.11000,-0.14550,2.10300,0.1596,0.1469
2023-09-30,108.35620,73.06830,35.28790,21.54740,0.51750,21.02990,14.25800,-4.15600,10.10200,2.69620,7.40580,7.40580,7.40580,19.07670,14.25800,132.94300,137.18400,0.05600,0.05400,1.60280,0.31230,0.62420,32.56650,13.15840,13.15840,9.32290,6.83470,0.18570,1.18030,76.25430,2.52500,-13.97810,1.26900,1.73640,2.19100,0.1745,0.1646
2023-06-30,115.51010,75.58760,39.92250,23.88110,-0.36240,24.24340,15.67900,-3.73340,11.94570,2.28220,9.66350,9.66350,9.66350,20.57440,15.67900,133.76300,138.05300,0.07270,0.07070,1.67230,0.33240,0.65550,34.56190,13.57370,13.57370,10.34170,8.36590,0.20290,1.14730,78.44250,3.42490,-17.25720,1.69760,2.28660,2.10780,-0.0396,-0.0458
2023-03-31,117.42330,78.51320,38.91000,22.47940,-0.24660,22.72600,16.18410,-3.84380,12.34020,2.25670,10.08350,10.08350,10.08350,21.00680,16.18410,133.83400,137.28000,0.07510,0.07320,1.51860,0.35150,0.72480,33.13660,13.78270,13.78270,10.50920,8.58730,0.20210,1.32100,68.12980,3.77650,-15.77030,1.73540,2.44910,2.00980,0.13050,0.12460
2022-12-31,116.27140,74.32450,41.94690,25.28660,-0.15340,25.44000,16.50700,-6.08580,10.42120,4.65550,5.76560,5.76560,5.76560,22.00990,16.50700,133.18640,134.77470,0.04400,0.04020,1.43090,0.36950,0.77500,36.07670,14.19690,14.19700,8.96280,4.95880,0.19830,1.17180,76.80340,2.22440,-7.21210,0.98340,1.40250,1.93710,0.1388,0.1346
2022-09-30,106.66060,69.37810,37.28250,24.44930,-0.51190,24.96120,12.32130,-1.41800,10.90330,3.15530,7.74800,7.74800,7.74800,16.27560,12.32130,133.33300,133.33300,0.05720,0.05720,1.45880,0.31340,0.71130,34.95430,11.55190,11.55190,10.22240,7.26420,0.23010,1.18800,75.75680,3.67360,-222.85030,1.67120,2.52250,1.57820,0.1418,0.1367
2022-06-30,106.68300,69.39320,37.28980,24.04910,-0.73420,24.78330,12.50660,-3.56270,8.94380,3.66090,5.28300,5.28300,5.28300,17.65400,12.50660,133.04100,133.04100,0.04060,0.04060,1.60240,0.33920,0.71180,34.95390,11.72310,11.72310,8.38360,4.95200,0.22200,1.20710,74.55900,2.44620,-169.22030,1.09930,1.61660,1.62160,-0.124,-0.1358
2022-03-31,94.14430,62.96910,31.17520,19.14960,-0.30260,19.45210,11.72310,-3.19870,8.52440,2.93110,5.59330,5.59330,5.59330,15.43430,11.72310,132.63900,132.96300,0.04210,0.04210,1.71070,0.38670,0.82330,33.11430,12.45220,12.45220,9.05460,5.94120,0.20830,1.50350,59.86140,2.89700,-70.79370,1.23730,1.77680,1.45330,-0.10470,-0.11660
2021-12-31,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,0,0
2021-09-30,71.94000,,71.94000,,,,71.94000,,71.94000,,71.94000,-0.42200,-0.42300,71.94000,71.94000,1.76600,1.76600,-0.24000,-0.24000,,,,100.00000,100.00000,100.00000,100.00000,-0.58800,,,,,,,,,0,0
2021-06-30,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,,
2020-12-31,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,0,0
