,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-10-30,2024-09-30,$0.15,$0.27
1,2024-08-01,2024-06-30,$0.14,$0.27
2,2024-05-02,2024-03-31,$0.14,$0.40
3,2024-03-06,2023-12-31,$-0.05,$0.12
4,2023-11-08,2023-09-30,$-0.19,$0.04
5,2023-08-09,2023-06-30,$-0.17,$-0.27
6,2023-05-04,2023-03-31,$-0.15,$-0.17
7,2023-02-28,2022-12-31,$-0.14,$-0.04
8,2022-11-01,2022-09-30,$-0.15,$-0.03
9,2022-08-02,2022-06-30,$-0.17,$-0.12
10,2022-05-03,2022-03-31,$-0.11,$-0.04
11,2022-02-22,2021-12-31,$-0.13,$-0.27
12,2021-11-02,2021-09-30,$-0.20,$0.02
13,2021-08-04,2021-06-30,$-0.10,$-0.17
14,2021-05-04,2021-03-31,$-0.11,$-0.23
15,2021-02-23,2020-12-31,$0.04,$0.03
16,2020-11-02,2020-09-30,$0.06,$0.03
17,2020-08-11,2020-06-30,$0.04,$0.02
18,2020-05-05,2020-03-31,$-0.03,$0.08
19,2020-03-03,2019-12-31,$0.16,$0.24
20,2019-10-29,2019-09-30,$0.14,$0.36
21,2019-07-25,2019-06-30,$0.06,$0.01
22,2019-05-07,2019-03-31,$0.09,$-0.07
23,2019-02-19,2018-12-31,$0.07,$0.17
24,2018-10-30,2018-09-30,$0.09,$0.04
25,2018-07-26,2018-06-30,$0.09,$0.09
26,2018-05-08,2018-03-31,$0.08,$0.12
27,2018-02-21,2017-12-31,$0.10,$0.14
28,2017-10-26,2017-09-30,$0.08,$0.12
29,2017-07-27,2017-06-30,$0.08,$0.06
30,2017-04-27,2017-03-31,$0.04,$0.08
31,2017-02-14,2016-12-31,$0.10,$0.16
32,2016-10-27,2016-09-30,$0.08,$0.09
33,2016-07-28,2016-06-30,$0.06,$0.15
34,2016-04-28,2016-03-31,$0.04,$0.14
35,2016-02-16,2015-12-31,$0.19,$0.15
36,2015-10-27,2015-09-30,$0.24,$0.34
37,2015-07-28,2015-06-30,$0.32,$0.40
38,2015-04-28,2015-03-31,$0.18,$0.39
39,2015-02-17,2014-12-31,$0.20,$0.32
