Date,research-development-expenses,selling-general-administrative-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2020-06-30,20.86600,7.99100,-28.85700,0.02900,-28.82800,-28.82800,-28.82800,-28.82800,-28.55600,-28.85700,36.10500,36.10500,-0.80000,-0.80000,16.28840,,,-12.02230,-12.02230,-11.28000,-12.02230,6.58180,-0.5372,-0.5495
2020-03-31,18.27400,8.31500,-26.58900,0.61600,-25.97300,-25.97300,-25.97300,-25.97300,-26.30600,-26.58900,33.66700,33.66700,-0.77000,-0.77000,20.77410,,,-10.12490,-10.12490,-9.62930,-10.12490,7.12350,-0.66630,-0.68350
2019-12-31,17.21900,6.21400,-23.43300,0.77100,-22.66200,-22.66200,-22.66200,-22.66200,-23.18800,-23.43300,27.43200,27.43200,-0.70000,-0.70000,13.96170,,,-12.18300,-12.18300,-11.30200,-12.18300,5.87850,-0.8467,-0.8773
2019-09-30,13.04200,5.02200,-18.06400,0.91900,-17.14500,-17.14500,-17.14500,-17.14500,-17.84900,-18.06400,30.29700,30.29700,-0.57000,-0.57000,21.56480,,,-8.29220,-8.29220,-7.89350,-8.29220,6.54160,-0.1353,-0.1316
2019-06-30,12.26700,4.34500,-16.61200,0.55700,-16.05500,-16.05500,-16.05500,-16.05500,-16.41200,-16.61200,24.04600,24.04600,-0.67000,-0.67000,11.20230,,,-17.33170,-17.33170,-15.74190,-17.33170,3.84450,-0.7424,-0.759
2019-03-31,12.44600,5.25400,-17.70000,0.59700,-17.10300,-17.10300,-17.10300,-17.10300,-17.51000,-17.70000,23.89400,23.89400,-0.72000,-0.72000,11.44230,,,-16.01580,-16.01590,-14.57210,-16.01580,4.45800,-0.74240,-0.75660
2018-12-31,12.80900,3.86700,-16.67600,0.65500,-16.02100,-16.02100,-16.02100,-16.02100,-16.48800,-16.67600,13.43500,13.43500,4.36000,4.36000,12.25910,,,-13.11220,-13.11220,-12.00260,-13.11220,5.13230,-1.6983,-1.7783
2018-09-30,9.23200,3.00000,-12.23200,0.64100,-11.59100,-11.59100,-11.59100,-11.59100,-12.09100,-12.23200,23.74700,23.74700,-0.49000,-0.49000,25.81130,,,-8.45390,-8.45390,-8.09020,-8.45390,5.77080,2.9281,2.9919
2018-06-30,7.40700,2.14000,-9.54700,-0.96000,-10.50700,-10.50700,-10.50700,-10.50700,-9.49100,-9.54700,3.52900,3.52900,-2.98000,-2.98000,16.21300,,,-7.08410,-7.08410,-6.61940,-7.08410,6.25230,-1.46,-1.467
2018-03-31,5.64700,2.14100,-7.78800,-0.45400,-8.24200,-8.24200,-8.24200,-10.48500,-7.75600,-7.78800,2.32500,2.32500,-4.51000,-4.51000,,,,,,,,,-2.57200,-2.68520
2017-12-31,,,,,,,,,,,,,,0.00000,,,,,,,,,3.3389,3.4724
2017-09-30,5.41100,0.95900,-6.37000,-0.07100,-6.44100,-6.44100,-6.44100,-6.44100,-6.34600,-6.37000,2.26300,2.26300,-2.85000,-2.85000,,,,,,,,,-1.3153,-1.4207
2017-06-30,1.88100,0.66100,-2.54200,0.00800,-2.53400,-2.53400,-2.53400,-2.53400,-2.54200,-2.54200,2.20300,2.20300,-1.15000,-1.15000,,,,,,,,,-2.0236,-2.0517
2016-12-31,,,,,,,,,,,,,,0.00000,,,,,,,,,0,0
