Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,4422.23800,4136.18900,286.04880,70.49500,-129.81300,202.59600,83.45260,-35.27600,48.17700,2.25500,45.92200,45.92200,40.02300,121.07760,83.45260,33.78100,34.19300,1.18000,1.17000,1.14410,0.68470,2.48270,6.46840,1.88710,1.88710,1.08940,0.90500,1.20660,8.28110,9.25140,9.72820,7.05390,16.30710,1.25290,2.00150,21.44640,3.5773,3.6773
2024-06-30,4409.69800,4121.81400,287.88430,72.37000,-129.65600,204.01500,83.86910,-35.87700,47.99200,1.84300,46.14900,46.14900,37.61600,121.00810,83.86910,33.91000,34.27800,1.11000,1.10000,1.09840,0.69350,2.66900,6.52840,1.90190,1.90190,1.08830,0.85300,1.15170,7.26930,7.20040,12.49940,7.28740,17.89750,1.20530,2.00470,20.87320,0.7596,0.4337
2024-03-31,4145.39200,3930.25700,215.13500,69.78100,-117.64900,189.29900,25.83590,-31.07500,-5.23900,0.36300,-5.60200,-5.60200,-12.65400,60.15290,25.83590,33.96300,33.96300,-0.37000,-0.37000,1.17130,0.64550,2.12360,5.18970,0.62320,0.62320,-0.12640,-0.30530,1.19610,9.72940,7.30370,12.32260,-0.89740,-1.75950,-0.16160,-0.26000,22.48530,-5.37940,-5.45840
2023-12-31,4409.11200,4128.71600,280.39650,81.30200,-115.46600,198.78400,81.61230,-20.54900,61.06300,5.78500,55.27800,55.27800,48.13000,112.26730,81.61180,33.97000,34.03900,1.42000,1.41000,1.11710,0.62460,1.69130,6.35950,1.85100,1.85100,1.38490,1.09160,1.27950,10.39160,7.87470,11.42900,8.36430,15.76100,1.60410,2.59160,23.63080,4.9842,4.0046
2023-09-30,4221.04500,3992.52500,228.52000,63.47900,-115.04700,180.54300,47.97710,-19.90900,28.06800,1.26000,26.80800,26.80800,20.53600,76.90710,47.97710,33.98300,34.06300,0.60000,0.60000,1.13730,0.57140,1.42410,5.41380,1.13660,1.13660,0.66500,0.48650,1.38350,10.21500,8.03310,11.20370,4.22380,8.26070,0.87870,1.48370,22.80220,2.8381,2.4657
2023-06-30,3831.69000,3589.03100,242.65890,66.69600,-111.26300,179.97700,62.68190,-20.60200,42.08000,0.69100,41.38900,41.38900,35.58700,90.84290,62.68190,33.98600,34.00600,1.05000,1.05000,1.19440,0.57830,1.49300,6.33300,1.63590,1.63590,1.09820,0.92880,1.30470,10.43730,8.67810,10.37100,6.50770,12.73260,1.40930,2.25060,22.81920,7.8006,7.1611
2023-03-31,4030.32700,3808.26300,222.06400,62.25600,-106.22500,170.56500,51.49880,-22.06800,29.43100,0.40000,29.03100,29.03100,23.78600,79.49380,51.49880,33.98600,34.00100,0.70000,0.70000,1.23000,0.57910,1.70790,5.50980,1.27780,1.27780,0.73020,0.59020,1.37800,9.88380,9.11310,9.87590,4.68430,9.46440,0.99260,1.60940,22.34120,-0.56840,-0.80920
2022-12-31,4426.95200,4145.39500,281.55760,80.83800,-119.55900,202.51400,79.04300,-19.68200,59.36000,1.88400,57.47600,57.47600,52.24500,106.61500,79.04250,33.93500,34.04400,1.55000,1.53000,1.20360,0.57020,1.52680,6.36000,1.78550,1.78550,1.34090,1.18020,1.40050,7.31460,9.19950,9.78310,8.85730,17.21820,1.81840,3.13350,23.23190,-2.8645,-4.0076
2022-09-30,4626.74700,4298.36800,328.37890,65.12300,-119.84100,187.08200,141.29690,-19.04700,122.25000,10.81100,111.43900,111.43900,105.94900,169.56390,141.29690,33.91700,34.00800,3.12000,3.12000,1.21310,0.58230,1.40030,7.09740,3.05390,3.05390,2.64220,2.28990,1.55510,10.04920,10.67180,8.43350,18.27080,35.98730,3.74550,6.21060,22.07670,5.6565,5.0229
2022-06-30,5323.65000,5042.17400,281.47610,60.87000,-31.67600,94.66300,186.81300,-21.05600,165.75700,2.95000,162.80700,162.80700,157.17800,213.11100,186.81300,33.92800,34.06600,4.63000,4.61000,1.15380,0.61520,1.71220,5.28730,3.50910,3.50910,3.11360,2.95240,1.76890,11.69800,10.30050,8.73740,30.96570,72.57050,5.40960,9.41550,19.65080,10.6434,12.8206
2022-03-31,4500.53800,4294.30000,206.23830,56.28100,-94.32200,153.10100,53.13670,-21.47400,31.66200,1.17700,30.48500,30.48500,25.84500,81.22770,53.13670,33.95300,34.08500,0.76000,0.76000,1.32210,0.72030,2.91910,4.58250,1.18070,1.18070,0.70350,0.57430,1.42740,8.38890,8.51830,10.56550,7.75550,33.88170,0.96680,1.60100,15.68660,0.66390,0.90130
2021-12-31,4091.89500,3898.76700,193.12820,57.84900,-93.09500,153.51700,39.61130,-19.74700,19.86400,0.54700,19.31700,19.31700,14.85400,66.90130,39.61210,33.94200,34.27800,0.44000,0.42000,1.26860,0.68070,2.52890,4.71980,0.96800,0.96810,0.48540,0.36300,1.44530,7.65190,9.92380,9.06910,4.97560,11.12620,0.68230,1.16850,15.54410,-1.441,-2.4103
2021-09-30,3323.91000,3120.85200,203.05790,54.67400,-91.95900,149.37500,53.68290,-19.66000,34.02300,0.38600,33.63700,33.63700,29.18100,80.58590,53.68290,33.89700,34.08700,0.86000,0.86000,1.36000,0.67840,2.31020,6.10900,1.61510,1.61510,1.02360,0.87790,1.24170,7.54950,9.14870,9.83740,8.52620,19.01580,1.25650,2.02580,15.73920,4.4679,3.687
2021-06-30,3279.14500,3101.10000,178.04490,54.03100,-88.34900,145.05300,32.99170,-20.32000,12.67200,0.53300,12.13900,12.13900,7.82700,59.75170,32.99170,33.93900,34.29000,0.23000,0.23000,1.33470,0.67760,2.47360,5.42960,1.00610,1.00610,0.38640,0.23870,1.21010,6.31650,9.31130,9.66570,3.10390,7.11040,0.44800,0.73760,15.68580,1.5283,0.9031
