Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2021-09-30,9.31300,17.38800,-8.07500,4.09600,-8.40600,30.09700,-38.17200,-6.49300,-44.66500,-44.66500,-44.66500,-44.66500,-38.17200,-38.17200,164.22500,171.96400,-0.27000,-0.27000,1.40830,0.34490,0.62110,-86.70680,-409.87870,-409.87870,-479.59840,-479.59840,0.01020,1.03800,1.14540,78.57730,,-8.15500,-4.89870,-5.34200,3.18500,-0.084,-0.1593
2021-06-30,16.74700,17.60300,-0.85600,3.50400,0.00000,20.90600,-21.76200,-6.92600,-28.68800,-28.68800,-28.68800,-28.68800,-21.76200,-21.76200,155.59500,155.59500,-0.18000,-0.18000,2.01600,0.36500,0.61450,-5.11140,-129.94570,-129.94570,-171.30230,-171.30230,0.01800,0.91330,1.30220,69.11630,-5.09850,-5.09850,-3.08610,-3.23740,3.55080,-0.0381,-0.0453
2021-03-31,18.81100,16.45000,2.36100,3.66400,,20.74100,-18.38000,-6.65000,-25.03000,-25.03000,-25.03000,-25.03000,-18.38000,-18.38000,151.85700,151.85700,-0.16000,-0.16000,2.11780,0.36310,0.60860,12.55120,-97.70880,-97.70880,-133.06040,-133.06040,0.01980,0.69170,2.47680,36.33780,,-4.33670,-2.63640,-2.76200,3.76450,-0.09640,-0.10350
2020-12-31,137.38100,137.77400,-0.39300,4.88700,,21.92900,-22.32200,-6.27700,-28.59900,-28.66300,-28.66300,-28.66300,-22.32200,-22.32200,149.29300,149.29300,-0.19000,-0.19000,2.50820,0.35840,0.59540,-0.28610,-16.24820,-16.24830,-20.81730,-20.86390,0.14100,7.09880,21.63820,4.15930,-4.78410,-4.78410,-2.94180,-3.06970,3.95600,-0.0901,-0.1762
2020-09-30,37.28700,17.50100,19.78600,4.07900,0.00000,21.51900,-1.73300,-8.28800,-10.02100,-10.02100,-10.02100,-10.02100,-1.73300,-1.73300,149.79700,150.46100,-0.07000,-0.07000,2.43900,0.33120,0.52990,53.06410,-4.64770,-4.64770,-26.87530,-26.87530,0.03770,0.99230,4.45590,20.19790,,-1.58950,-1.01300,-1.06310,4.19010,0.5896,0.5591
2020-06-30,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,,,
2020-03-31,86.17900,16.98100,69.19800,4.48300,,21.56700,47.63100,-8.08200,39.54900,39.54900,39.54900,39.54900,47.63100,47.63100,147.23100,147.23100,0.27000,0.27000,1.89450,0.37000,0.64720,80.29570,55.26980,55.26980,45.89170,45.89170,0.08300,0.88800,2.66600,33.75820,,6.55100,3.81070,4.12730,4.10040,0.24360,0.23910
2019-12-31,200.59000,159.70300,40.88700,2.97900,,19.43200,21.45500,-8.65600,12.79900,12.72800,12.72800,12.72800,21.45500,21.45500,142.57100,142.57100,0.10000,0.10000,2.19170,0.38670,0.66990,20.38340,10.69600,10.69600,6.38070,6.34530,0.19460,7.10580,8.15970,11.02980,2.13760,2.13760,1.23460,1.31110,4.04410,0.0466,0.036
2019-09-30,32.34800,16.18400,16.16400,3.04900,,19.03400,-2.87000,-10.87000,-13.74000,-13.74000,-13.74000,-13.74000,-2.87000,-2.87000,142.31000,142.31000,-0.10000,-0.10000,2.17800,0.40360,0.71180,49.96910,-8.87230,-8.87230,-42.47560,-42.47560,0.03200,1.01380,1.72850,52.06970,,-2.42840,-1.35810,-1.44070,3.98860,0.0365,0.0333
2019-06-30,30.65300,15.94700,14.70600,3.88500,0.00000,19.62700,-4.92100,-10.06200,-14.98300,-14.98300,-14.98300,-14.98300,-4.92100,-4.92100,141.97000,141.97000,-0.11000,-0.11000,2.54450,0.40110,0.70410,47.97570,-16.05390,-16.05390,-48.87940,-48.87940,0.02980,0.72200,1.98500,45.33910,,-2.57000,-1.45720,-1.53930,4.10650,0.1603,0.1583
2019-03-31,53.62900,15.96900,37.66000,3.56800,,19.35300,18.30700,-12.66400,5.64300,5.64300,5.64300,5.64300,18.30700,18.30700,141.97000,141.97000,0.04000,0.04000,2.79230,0.39650,0.69010,70.22320,34.13640,34.13640,10.52230,10.52230,0.05100,0.72480,2.27420,39.57360,,0.93720,0.53670,0.56550,4.24130,0.12730,0.12540
2018-12-31,209.20500,182.72000,26.48500,2.05200,-4.97700,22.80000,3.68500,-7.49000,-3.80500,-3.88400,-10.46700,-10.46700,3.68500,3.68500,141.97000,141.97000,-0.07000,-0.07000,3.11230,0.40970,0.72510,12.65980,1.76140,1.76140,-1.81880,-5.00320,0.19530,9.00500,9.25930,9.71990,-1.73860,-1.73860,-0.97720,-1.02630,4.24060,0.0656,0.1873
2018-09-30,23.18700,17.40900,5.77800,4.19400,-1.64200,21.11400,-15.33600,-21.55800,-36.89400,-36.89400,-37.97800,-37.97800,-15.33600,-15.33600,141.97000,141.97000,-0.27000,-0.27000,,,,24.91910,-66.14050,-66.14050,-159.11500,-163.79010,,,,,,,,,,-0.0892,0.2301
2018-06-30,27.00800,23.26900,3.73900,2.81500,-2.16800,19.55800,-15.81900,-11.36800,-27.18700,-27.18700,-27.18700,-27.18700,-15.81900,-15.81900,141.97000,141.97000,-0.19000,-0.19000,2.91060,0.34610,0.57090,13.84410,-58.57150,-58.57150,-100.66280,-100.66280,0.02510,1.06880,1.24830,72.09860,,-4.15250,-2.53060,-2.71520,4.61160,-0.0072,0.1588
2018-03-31,29.61600,22.02500,7.59100,3.66600,,18.73700,-11.14600,-8.52800,-19.67400,-19.67400,-19.67400,-19.67400,-11.14600,-11.14600,141.97000,141.97000,-0.14000,-0.14000,4.96630,0.36010,0.56270,25.63140,-37.63510,-37.63510,-66.43030,-66.43030,0.02680,0.89420,1.19300,75.43760,,-2.87580,-1.77730,-1.84030,4.81880,-0.08260,-0.09260
2017-06-30,39.09500,21.56400,17.53100,2.36000,0.00000,27.82400,-10.29300,-5.60600,-15.89900,-15.89900,-15.89900,-15.89900,-10.29300,-10.29300,101.96970,101.96970,-0.16000,-0.16000,5.14290,0.35350,0.54670,44.84210,-26.32820,-26.32820,-40.66760,-40.66760,0.03030,0.91540,1.69730,53.02390,,-2.00680,-1.23190,-1.26710,7.95550,0.1145,0.0802
2017-03-31,55.19700,22.10500,33.09200,3.21800,0.00000,27.98800,5.10400,-8.53700,-3.43300,-3.43300,-3.43300,-3.43300,5.10400,5.10400,101.96970,101.96970,-0.03000,-0.03000,4.69230,0.34340,0.52300,59.95250,9.24690,9.24690,-6.21950,-6.21950,0.04140,0.98920,1.72730,52.10340,,-0.41440,-0.25760,-0.26600,8.30950,0.26790,-0.05960
2016-12-31,173.20100,147.67500,25.52600,1.92000,,21.16000,4.36600,3.22600,7.59200,7.49000,-39.15200,-39.15200,4.36600,4.36600,92.53100,92.53100,-0.45000,-0.45000,7.60550,0.33700,0.50840,14.73780,2.52080,2.52080,4.38330,-22.60500,0.12830,7.07050,9.58500,9.38970,-4.49480,-4.59490,-2.90040,-2.97990,8.54220,-0.0082,0.0842
2016-09-30,45.86400,21.64700,24.21700,3.15800,,26.40600,-2.18900,-5.38500,-7.57400,-7.57400,-7.57400,-7.57400,-2.18900,-2.18900,89.45700,89.45700,-0.08000,-0.08000,10.23770,0.32080,0.47240,52.80180,-4.77280,-4.77280,-16.51400,-16.51400,0.03240,1.01170,2.38940,37.66680,,-0.82530,-0.53480,-0.54920,9.18630,0.2195,-0.4263
2016-06-30,61.65200,18.74300,42.90900,3.85000,,25.29700,17.61200,-4.64300,12.97000,12.97000,12.97000,12.97000,17.61200,17.61200,89.32000,89.32000,0.15000,0.15000,4.83340,0.31260,0.45480,69.59870,28.56680,28.56680,21.03740,21.03740,0.04860,1.09090,2.06330,43.61900,,1.56730,1.02310,1.05320,,-0.261,0.9065
2016-03-31,76.73400,18.18800,58.54600,3.36800,,24.99400,33.55200,-4.25100,29.30000,29.30000,29.30000,29.30000,33.55200,33.55200,89.30700,89.31900,0.33000,0.33000,5.91410,0.27460,0.37850,76.29730,43.72510,43.72510,38.18390,38.18390,0.06200,1.31080,1.87120,48.09640,,3.43550,2.36630,2.43790,9.76090,1.43070,-0.67870
2015-12-31,236.04100,176.48300,59.55800,3.50100,,25.16600,34.39200,-4.14200,30.25000,30.15400,30.15400,30.15400,34.39200,34.39200,89.18200,89.18200,0.34000,0.34000,5.66560,0.26930,0.36850,25.23210,14.57040,14.57040,12.81560,12.77490,0.19050,11.89000,8.25400,10.90370,3.42380,3.49920,2.43340,2.50180,9.87550,0.3946,0.2119
2015-09-30,66.67300,15.73300,50.94000,1.38400,,21.86100,29.07900,-3.24900,25.83100,25.83100,25.83100,25.83100,29.07900,29.07900,89.18200,89.18200,0.29000,0.29000,7.11350,0.22040,0.28270,76.40270,43.61440,43.61440,38.74280,38.74280,0.05730,0.90760,2.47540,36.35750,,2.98510,2.22130,2.27720,9.91590,0.5042,-0.2599
2015-06-30,73.46400,16.89400,56.57000,2.84000,,23.02700,33.54300,-2.64300,30.90000,30.90000,30.90000,30.90000,33.54300,33.54300,89.18200,89.18200,0.35000,0.35000,8.12820,0.21850,0.27950,77.00370,45.65910,45.65910,42.06140,42.06140,0.06230,0.82240,3.78680,23.76670,,3.52980,2.61990,2.70010,10.02880,1.0567,0.6227
2015-03-31,69.56000,16.13500,53.42500,2.06500,,22.34600,31.07900,-3.33600,27.74200,27.74200,27.74200,27.74200,31.07900,31.07900,89.18200,89.18200,0.31000,0.31000,,,,76.80420,44.67940,44.67940,39.88210,39.88210,,,,,,,,,,0.00000,
2014-12-31,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,,-0.3494,0.4775
2014-09-30,40.90800,16.01100,24.89700,3.22000,,23.73400,1.16300,-0.67900,0.48300,0.48300,0.48300,0.48300,1.16300,1.16300,89.18200,89.18200,0.01000,0.01000,9.13440,0.21690,0.27700,60.86100,2.84300,2.84300,1.18070,1.18070,0.03460,0.52290,2.36240,38.09620,,0.05470,0.04080,0.04190,10.12180,0.1684,-0.5715
2014-06-30,22.61800,15.34200,7.27600,3.22000,,22.93000,-15.65400,-0.88100,-16.53500,-16.53500,-16.53500,-16.53500,-15.65400,-15.65400,87.66600,89.18200,-0.19000,-0.19000,11.51830,0.21250,0.26980,32.16910,-69.21040,-69.21040,-73.10550,-73.10550,0.01870,0.53560,1.57570,57.11650,,-1.82150,-1.36750,-1.40520,10.39150,0.181,0.094
2014-03-31,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,,0.00000,
2013-12-31,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,,0,0
2013-09-30,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,,0,0
2013-06-30,10.02900,16.80400,-6.77500,3.55900,0.00000,22.05000,-28.82500,-2.87200,-31.69700,-31.69700,-31.69700,-31.69600,-28.82500,-28.82500,65.54540,,-0.48000,0.00000,8.11820,0.19860,0.24780,-67.55410,-287.41640,-287.41640,-316.05340,-316.04350,0.00930,0.74620,1.23270,73.01230,,-3.82630,-2.92480,-2.99770,12.83180,0,0
2013-03-31,17.26500,16.14600,1.11900,7.37500,-5.00000,30.51600,-29.39700,-2.99500,-32.39200,-32.39200,-32.39200,-32.39200,-29.39700,-29.39700,54.63470,,-0.59000,0.00000,3.84620,0.24090,0.31740,6.48130,-170.26940,-170.26940,-187.61660,-187.61660,0.01610,0.66120,0.72860,123.52390,,-4.21370,-3.01360,-3.12150,14.36740,0.00000,
2012-12-31,56.19700,54.68300,1.51400,2.14600,,31.79200,-30.27800,-2.25700,-32.53500,-32.53500,-32.53500,-32.53500,-30.27800,-30.27800,52.54800,,-0.62000,0.00000,5.24730,0.23600,0.30890,2.69410,-53.87830,-53.87830,-57.89460,-57.89460,0.05180,13.50860,4.35100,20.68510,-4.01970,-4.01970,-2.99690,-3.07110,15.29560,0,0
2012-09-30,15.46100,16.19800,-0.73700,3.59300,0.00000,21.02400,-21.76100,-1.58300,-23.34400,-23.34400,-23.34400,-23.34400,-21.76100,-21.76100,52.91600,,-0.44000,0.00000,11.20500,0.22570,0.29150,-4.76680,-140.74770,-140.74770,-150.98630,-150.98630,0.01370,,1.17030,76.90250,,-2.72230,-2.06790,-2.10780,16.20530,0,0
2012-06-30,28.54800,15.66000,12.88800,2.88800,0.00000,20.08000,-7.19200,-0.73100,-7.92300,-7.92300,-7.92300,-7.92300,-7.19200,-7.19200,52.91560,,-0.15000,0.00000,14.90000,0.21810,0.27890,45.14500,-25.19270,-25.19270,-27.75330,-27.75330,0.02450,,1.52090,59.17400,,-0.88380,-0.67940,-0.69110,16.35070,0,0
2012-03-31,30.47600,16.09400,14.38200,6.07300,,23.05300,-8.67100,-0.71900,-9.39000,-9.39000,-9.39000,-9.39000,-8.67100,-8.67100,51.43550,,-0.18000,0.00000,13.17240,0.21370,0.27170,47.19120,-28.45190,-28.45190,-30.81110,-30.81110,0.02560,,1.63030,55.20310,,-1.02050,-0.78790,-0.80250,17.38850,0.00000,
2011-12-31,34.17800,30.31300,3.86500,4.78800,,21.82600,-17.96100,0.30700,-17.65400,-17.65400,-17.65400,-17.65400,-17.96100,-17.96100,47.15900,,-0.37000,0.00000,4.63060,0.20960,0.26510,11.30850,-52.55130,-52.55130,-51.65310,-51.65310,0.03040,3.99590,1.78410,50.44560,-2.03490,-2.03490,-1.56870,-1.60850,18.34060,0,0
2011-09-30,11.24300,13.84700,-2.60400,2.82600,-16.20000,34.49300,-37.09700,-0.57500,-37.67200,-37.67200,-37.67200,-37.67200,-37.09700,-37.09700,47.27100,,-0.80000,0.00000,3.09740,0.15900,0.18910,-23.16110,-329.95640,-329.95640,-335.07070,-335.07070,0.01010,,0.78450,114.72740,,-4.19060,-3.38920,-3.52420,19.00590,0,0
2011-06-30,23.83500,13.11600,10.71900,4.18400,,20.30100,-9.58200,-0.41800,-10.00000,-10.00000,-10.00000,-10.00000,-9.58200,-9.58200,47.16000,,-0.21000,0.00000,7.43870,0.08650,0.09470,44.97170,-40.20140,-40.20140,-41.95510,-41.95510,0.02250,,2.22380,40.47070,,-1.05180,-0.94360,-0.96080,20.13260,0,0
2011-03-31,25.53100,12.50400,13.02700,3.59600,,19.60000,-6.57300,-0.39900,-6.97200,-6.97200,-6.97200,-6.97200,-6.57300,-6.57300,46.89900,,-0.15000,0.00000,6.15260,0.07590,0.08210,51.02430,-25.74520,-25.74520,-27.30800,-27.30800,0.02370,,1.81030,49.71490,,-0.71550,-0.64830,-0.66120,20.77780,0.00000,
2010-12-31,20.46600,11.85000,8.61600,5.36800,,21.06800,-12.45200,-0.38800,-12.84000,-12.84000,-12.84000,-12.84000,-12.45200,-12.45200,46.55200,,-0.28000,0.00000,10.24350,0.07020,0.07550,42.09910,-60.84240,-60.84240,-62.73820,-62.73820,0.01890,3.28800,1.85280,48.57520,-1.29310,-1.29310,-1.18550,-1.20230,21.17220,0,0
2010-09-30,25.54000,11.93900,13.60100,2.86300,,18.72000,-5.11900,-0.29800,-5.41700,-5.41700,-5.41700,-5.41700,-5.11900,-5.11900,46.89900,,-0.12000,0.00000,30.49980,0.04680,0.04910,53.25370,-20.04310,-20.04310,-21.20990,-21.20990,0.02370,,1.95590,46.01490,,-0.53240,-0.50220,-0.50740,21.69600,0,0
2010-06-30,38.64800,11.68400,26.96400,3.01100,,18.81000,8.15400,-0.25000,7.90400,7.90400,7.90400,7.90400,8.15400,8.15400,46.89900,,0.17000,0.00000,43.78530,0.15990,0.19030,69.76820,21.09810,21.09810,20.45130,20.45130,0.03060,,2.21490,40.63370,,0.75200,0.62530,0.63180,22.41150,0,0
2010-03-31,41.76200,11.64000,30.12200,4.73800,,19.92700,10.19500,-0.65100,9.54400,9.54400,9.54400,9.54400,10.19500,10.19500,45.54300,,0.21000,0.00000,24.48040,,,72.12780,24.41210,24.41210,22.85330,22.85330,0.03850,,1.42220,63.28360,,0.89090,0.87910,0.89090,22.84290,0.00000,
2009-12-31,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,,0,0
2009-09-30,17.74200,11.86800,5.87400,3.15700,,17.27300,-11.39900,-0.39500,-11.79400,-11.79400,-11.79400,-11.79400,-11.39900,-11.39900,42.20500,,-0.28000,0.00000,17.38310,,,33.10790,-64.24870,-64.24870,-66.47500,-66.47500,0.01850,,0.84210,106.88200,,-1.25130,-1.23110,-1.25130,22.33280,0,0
2009-06-30,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,,0,0
2009-03-31,44.30200,9.34600,34.95600,4.53700,,17.42100,17.53500,-0.32500,17.21000,17.21000,17.21000,17.21000,17.53500,17.53500,37.42400,,0.46000,0.00000,26.53440,0.04960,0.05210,78.90390,39.58060,39.58060,38.84700,38.84700,0.04720,,1.26370,71.21870,,1.95050,1.83240,1.85390,23.28390,0.00000,
