Date,revenue,gross-profit,selling-general-administrative-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,154.18900,154.18900,102.20400,50.99100,5.11000,56.10100,9.26000,46.84100,46.84100,42.01800,55.04100,50.99100,48.67300,49.33700,0.86000,0.85000,2.20370,,,100.00000,33.07050,33.07050,36.38460,27.25100,0.26440,1.01090,89.02810,18.34280,19.85660,8.03160,18.34280,5.24550,-2.15760,-2.17140
2021-12-31,159.62900,159.62900,78.19200,80.50600,6.83700,87.34300,17.41200,69.93100,69.93100,64.48200,84.49300,80.50600,48.31600,49.09000,1.35000,1.31000,2.40970,,,100.00000,50.43320,50.43320,54.71630,40.39490,0.32400,1.82110,49.42170,27.40430,29.69630,14.19380,27.40430,5.28660,1.4776,1.4608
2021-09-30,154.18700,154.18700,84.97900,68.23100,1.24600,69.47700,18.09000,51.38700,51.38700,51.48300,72.20600,68.23100,48.38600,49.26200,1.06000,1.05000,,0.00990,0.11250,100.00000,44.25210,44.25210,45.06020,33.39000,0.32900,1.66880,53.93040,19.42500,21.00480,10.96620,19.23200,5.48240,1.6315,1.6114
2021-06-30,144.26900,144.26900,83.55500,59.69700,8.53600,68.23300,15.82700,52.40600,52.40600,46.57900,63.68000,59.69700,48.28500,48.95100,0.96000,0.95000,3.30980,,0.12930,100.00000,41.37900,41.37900,47.29570,32.28620,0.35780,1.67820,53.62860,23.20000,25.47170,12.99850,23.20000,4.65210,1.656,1.6469
2021-03-31,125.74700,125.74700,72.64200,51.93800,4.95300,56.89100,4.46100,52.43000,52.43000,48.85200,56.02600,51.93800,48.14500,48.70900,1.01000,1.00000,,,,100.00000,41.30360,41.30360,45.24240,38.84940,0.37750,1.61140,55.85360,27.70750,30.99090,15.74040,27.70750,3.92290,0.18300,0.17410
2020-12-31,116.46000,116.46000,127.24600,-11.91400,6.98900,-4.92500,-5.85400,0.92900,0.92900,-4.41200,-5.07100,-11.91400,47.80000,48.67600,-0.10000,-0.10000,1.50100,,,100.00000,-10.23010,-10.23010,-4.22890,-3.78840,0.33420,1.55680,57.80910,0.53320,0.60430,0.26660,0.53320,3.64610,0.0412,0.0301
2020-09-30,111.15900,111.15900,66.70800,43.30700,3.23100,46.53800,12.53200,34.00600,34.00600,31.90400,44.59500,43.30700,47.85500,48.68100,0.67000,0.66000,4.72950,,,100.00000,38.95950,38.95950,41.86620,28.70120,0.27970,1.59860,56.30070,14.42440,15.76320,8.55570,14.42440,4.93400,0.6463,0.6367
2020-06-30,94.08700,94.08700,57.56400,35.29500,7.95300,43.24800,11.08600,32.16200,32.16200,28.52000,39.44700,35.29500,47.82600,48.57200,0.60000,0.59000,4.55860,,,100.00000,37.51320,37.51320,45.96600,30.31240,0.25550,1.79240,50.21180,15.06110,16.58040,8.73280,15.06110,4.46990,1.259,1.2441
2020-03-31,105.83000,105.83000,76.30900,28.36900,-19.84300,8.52600,0.45800,8.06800,8.06800,20.57200,32.35900,28.36900,47.65100,48.59100,0.43000,0.42000,5.90600,,,100.00000,26.80620,26.80620,8.05630,19.43870,0.31720,1.65870,54.26020,4.12680,4.57950,2.41810,4.12680,4.09320,-0.11430,-0.13010
2019-12-31,109.84700,109.84700,62.30600,46.46200,1.35200,47.81400,9.85400,37.96000,37.96000,36.72800,50.19200,46.46200,47.27300,48.29700,0.78000,0.76000,2.07990,,,100.00000,42.29700,42.29700,43.52780,33.43560,0.27300,1.80540,49.85080,17.76300,19.55260,9.43300,17.76300,4.52280,1.4047,1.3931
2019-09-30,104.96500,104.96500,63.73200,40.13300,6.61700,46.75000,10.35200,36.39800,36.39800,34.01700,43.99200,40.13300,47.31600,48.41200,0.72000,0.70000,3.21790,,0.16510,100.00000,38.23470,38.23470,44.53870,32.40790,0.22830,1.51480,59.41210,13.05050,14.01860,7.91770,13.05050,5.90330,0.5711,0.5585
2019-06-30,101.79200,101.79200,62.57300,38.10400,4.53600,42.64000,9.99100,32.64900,32.64900,31.33300,41.75500,38.10400,47.30400,48.17500,0.66000,0.65000,3.12070,,0.19050,100.00000,37.43320,37.43320,41.88930,30.78140,0.25200,1.76460,51.00250,12.73490,13.79550,8.08140,12.73490,5.42730,1.5722,1.5601
2019-03-31,94.22600,94.22600,57.68900,35.43500,14.91000,50.34500,10.36800,39.97700,39.97700,32.54300,39.22500,35.43500,47.14600,47.64200,0.69000,0.68000,6.61520,,,100.00000,37.60640,37.60640,53.43010,34.53720,0.23220,1.45930,61.67410,16.99980,18.54250,9.85120,16.99980,4.97910,-0.61930,-0.64000
2018-12-31,93.90600,93.90600,58.52900,34.30900,-3.32900,30.98000,5.68200,25.29800,25.29800,25.56100,38.04300,34.30900,46.79400,47.38100,0.54000,0.53000,2.93470,,0.24390,100.00000,36.53550,36.53550,32.99040,27.21980,0.19520,1.45320,61.93310,11.36240,12.46850,5.25900,11.36240,4.76060,0.7048,0.6843
2018-09-30,98.33100,98.33100,57.97000,39.22300,1.04700,40.27000,10.53900,29.73100,29.73100,30.79000,43.14300,39.22300,46.83000,47.52400,0.66000,0.65000,6.96850,,,100.00000,39.88870,39.88870,40.95350,31.31260,0.20140,1.48180,60.73770,9.16940,9.77060,6.09010,9.16940,6.93400,0.6992,0.6836
2018-06-30,94.41000,94.41000,56.91800,36.28700,-0.77800,35.50900,9.94000,25.56900,25.56900,29.95900,40.53500,36.28700,46.81900,47.31100,0.64000,0.63000,8.60500,,,100.00000,38.43560,38.43560,37.61150,31.73290,0.20970,1.52220,59.12390,8.43850,9.03570,5.68050,8.43850,6.48100,0.7448,0.7269
2018-03-31,94.46400,94.46400,56.18300,37.21900,-0.19900,37.02000,8.09600,28.92400,28.92400,27.58600,40.46700,37.21900,46.68300,47.15200,0.59000,0.59000,8.13470,,,100.00000,39.40020,39.40020,39.18950,29.20270,0.22020,1.26280,71.27100,10.19010,10.98860,6.74310,10.19010,6.07220,-0.61660,-0.63580
2017-12-31,99.45400,99.45400,57.49400,40.88800,2.83900,43.72700,22.92100,20.80600,20.80600,20.39800,49.98700,40.88800,46.35300,46.97900,0.43000,0.44000,5.11260,,,100.00000,41.11250,41.11250,43.96710,20.51000,0.24250,1.64980,54.55260,7.55110,8.15420,5.07310,7.55110,5.94920,1.1414,1.1243
2017-09-30,96.78700,96.78700,54.70300,40.97300,2.32700,43.30000,17.56200,25.73800,25.73800,25.08200,42.67100,40.97300,46.38600,47.04700,0.54000,0.53000,6.77910,,,100.00000,42.33320,42.33320,44.73740,25.91460,0.22830,1.40460,64.07600,8.34050,8.92560,6.07030,8.34050,6.66360,0.6859,0.6671
2017-06-30,92.71400,92.71400,54.33400,37.35700,0.26100,37.61800,14.62000,22.99800,22.99800,23.47400,39.18400,37.35700,46.37300,46.90200,0.51000,0.50000,5.83860,,,100.00000,40.29270,40.29270,40.57420,25.31870,0.23300,1.42450,63.18170,7.92890,8.51190,5.78010,7.92890,6.26460,-0.4207,-0.4399
2017-03-31,89.74100,89.74100,53.10200,35.52800,0.22700,35.75500,12.81100,22.94400,22.94400,22.98500,37.59300,35.52800,46.24300,46.60300,0.50000,0.49000,8.51440,,,100.00000,39.58950,39.58950,39.84240,25.61260,0.28080,1.47520,61.01060,8.39330,9.02850,7.18030,8.39330,5.90510,-0.03890,-0.05280
2016-12-31,91.05500,91.05500,56.54300,35.86000,1.42700,37.28700,11.09600,26.19100,26.19100,26.16800,37.87600,35.86000,45.95100,46.43200,0.57000,0.57000,5.45710,,,100.00000,39.38280,39.38280,40.95000,28.73870,0.27280,1.90230,47.31240,9.85310,10.61670,7.84800,9.85310,5.79240,1.1704,1.1091
2016-09-30,94.38800,94.38800,55.17100,37.21300,1.35600,38.56900,14.73800,23.83100,23.83100,23.87700,39.21700,37.21300,45.99900,46.54400,0.52000,0.51000,6.12730,,,100.00000,39.42560,39.42560,40.86220,25.29670,0.28470,1.46290,61.52240,8.75370,9.43950,7.18900,8.75370,5.93320,0.6437,0.5985
2016-06-30,86.37300,86.37300,50.54900,34.13100,4.46600,38.59700,13.67600,24.92100,24.92100,24.80800,35.82400,34.13100,45.98400,46.37800,0.54000,0.53000,8.61780,,,100.00000,39.51580,39.51580,44.68640,28.72190,0.29070,1.74130,51.68700,9.76520,10.58130,8.38890,9.76520,5.56340,0.7165,0.635
2016-03-31,79.68100,79.68100,49.47700,28.30700,0.64300,28.95000,11.08300,17.86700,17.86700,18.08300,30.20400,28.30700,45.80800,46.19500,0.39000,0.39000,8.12330,,,100.00000,35.52540,35.52540,36.33240,22.69420,0.28630,1.43690,62.63330,7.52020,8.21020,6.42050,7.52020,5.18250,-0.05480,-0.08610
2015-12-31,81.67100,81.67100,49.80600,30.35200,-5.57200,24.78000,12.44600,12.33400,12.33400,12.38500,31.86500,30.35200,45.43300,45.89700,0.27000,0.27000,5.17830,,,100.00000,37.16380,37.16370,30.34130,15.16450,0.26750,1.61200,55.82970,5.32150,5.81030,4.03970,5.32150,5.10070,0.465,0.4479
2015-09-30,79.66700,79.66700,46.64500,31.47700,-7.72700,23.75000,11.54100,12.20900,12.20900,12.33800,33.02200,31.47700,45.50000,45.83000,0.27000,0.27000,8.94240,,,100.00000,39.51070,39.51070,29.81160,15.48700,0.26910,1.27730,70.45840,4.96420,5.39880,4.12430,4.96420,5.41320,0.7016,0.6836
2015-06-30,83.50200,83.50200,50.74500,31.17100,0.04600,31.21700,12.19400,19.02300,19.02300,19.01200,32.75700,31.17100,45.46200,45.80500,0.42000,0.42000,13.81730,,,100.00000,37.32960,37.32960,37.38470,22.76830,0.30140,1.46290,61.51970,7.86380,8.56490,6.86720,7.86380,5.32580,0.7825,0.7647
2015-03-31,83.81500,83.81500,47.69700,34.54900,-1.55200,32.99700,12.22600,20.77100,20.77100,20.81600,36.11800,34.54900,45.24100,45.98000,0.46000,0.45000,24.60610,,,100.00000,41.22060,41.22060,39.36890,24.83570,0.32870,1.34990,66.67080,9.12450,9.97710,8.14540,9.12450,5.01470,0.00740,0.00740
2014-12-31,81.84200,81.84200,47.87000,32.35000,-4.54100,27.80900,12.63600,15.17300,15.17300,15.69800,33.97200,32.35000,44.78800,45.64300,0.35000,0.33000,5.09400,,,100.00000,39.52740,39.52740,33.97890,19.18090,0.29150,1.81080,49.70220,6.65540,7.32110,5.40500,6.65540,5.08970,0.7817,0.7591
2014-09-30,80.84500,80.84500,47.04000,32.32700,-3.55700,28.77000,10.73300,18.03700,18.03700,18.18400,33.80500,32.32700,44.83900,45.68900,0.41000,0.40000,10.34380,,,100.00000,39.98640,39.98640,35.58660,22.49240,0.24700,1.44330,62.35600,6.88430,7.49180,5.51030,6.88430,5.85000,0.3518,0.2922
2014-06-30,78.41200,78.41200,47.19700,29.66800,4.99000,34.65800,11.73400,22.92400,22.92400,22.18300,31.21500,29.66800,44.82500,45.53000,0.49000,0.49000,13.67960,,,100.00000,37.83610,37.83610,44.19990,28.29030,0.26750,1.68910,53.28360,9.17430,10.07100,7.82040,9.17430,5.58060,0.0644,0.0325
2014-03-31,72.83500,72.83500,43.43200,27.59600,3.18100,30.77700,11.17700,19.60000,19.60000,19.44500,29.40300,27.59600,44.63300,45.48300,0.44000,0.43000,8.24820,,,100.00000,37.88840,37.88840,42.25580,26.69730,0.26560,1.39610,64.46490,8.47160,9.37760,7.14730,8.47160,5.17150,-0.00210,-0.01760
2013-12-31,73.43200,73.43200,41.92200,29.35600,1.97100,31.32700,11.89900,19.42800,19.42800,19.41300,31.51000,29.35600,44.27200,45.08300,0.45000,0.42000,6.04430,,,100.00000,39.97720,39.97710,42.66120,26.43670,0.26710,1.67680,53.67500,8.69040,9.65680,7.06660,8.69040,5.05170,0.7721,0.7299
2013-09-30,74.02600,74.02600,44.10800,27.71900,3.30300,31.02200,11.20500,19.81700,19.81700,18.28300,29.91800,27.71900,44.31700,45.10600,0.41000,0.41000,7.88280,,,100.00000,37.44500,37.44500,41.90690,24.69810,0.24920,1.35670,66.33830,7.89500,8.65990,6.66990,7.89500,5.67280,0.92,0.8869
2013-06-30,77.79600,77.79600,47.08900,28.55700,-10.17800,18.37900,9.87000,8.50900,8.50900,15.28200,30.70700,28.55700,44.30600,45.00200,0.34000,0.34000,6.46250,,,100.00000,36.70750,36.70750,23.62460,19.64370,0.22030,1.00610,89.45280,3.62990,4.00020,2.40910,3.62990,5.29900,0.58,0.4705
2013-03-31,72.45900,72.45900,49.63700,20.71000,2.92600,23.63600,8.13500,15.50100,15.50100,15.14100,22.82200,20.71000,44.13700,44.88200,0.34000,0.34000,14.12310,0.05320,0.05610,100.00000,28.58170,28.58170,32.61980,20.89600,0.20450,0.87470,102.89400,6.94210,7.68370,4.37470,6.57310,5.04890,-0.58920,-0.54250
2012-12-31,71.09500,71.09500,36.31300,32.73300,1.53100,34.26400,12.22000,22.04400,22.04400,21.72300,34.78200,32.73300,43.76600,44.48200,0.50000,0.49000,5.67000,,0.06780,100.00000,46.04130,46.04120,48.19470,30.55490,0.21080,1.14640,78.50420,10.17820,11.32390,6.53510,10.17820,4.94890,0.9454,0.9229
2012-09-30,71.29600,71.29600,57.07800,12.23900,5.31500,17.55400,4.98700,12.56700,12.56700,10.26100,14.21800,12.23900,43.82200,44.53700,0.23000,0.23000,12.45140,0.04600,0.04820,100.00000,17.16650,17.16650,24.62130,14.39210,0.19480,0.94550,95.18450,4.81290,5.24780,3.43440,4.59140,5.96740,-0.117,-0.1349
2012-06-30,67.43200,67.43200,39.38500,26.06400,-1.99200,24.07200,9.04500,15.02700,15.02700,16.07900,28.04700,26.06400,43.80800,44.39300,0.37000,0.36000,14.71400,0.04620,0.04850,100.00000,38.65230,38.65230,35.69820,23.84480,0.20080,1.09930,81.87180,5.91790,6.46540,4.47520,5.64440,5.80520,0.8966,0.8852
2012-03-31,63.73000,63.73000,36.44200,25.39600,3.01700,28.41300,10.15500,18.25800,18.25800,18.05400,27.28800,25.39600,43.60100,44.38600,0.41000,0.41000,16.73240,0.05590,0.05920,100.00000,39.84940,39.84940,44.58340,28.32890,0.20030,0.85960,104.69830,7.52180,8.27520,5.73880,7.10130,5.16930,-1.26770,-1.29140
2011-12-31,59.41600,59.41600,34.83200,22.79900,2.40900,25.20800,9.13400,16.07400,16.07400,16.04700,24.58400,22.79900,43.19000,43.97500,0.38000,0.35000,8.14190,0.03870,0.04020,100.00000,38.37180,38.37180,42.42630,27.00790,0.20760,1.18750,75.78720,6.97320,7.70200,5.61570,6.70340,5.33990,0.6553,0.639
2011-09-30,61.61600,61.61600,37.44300,22.39700,-4.83300,17.56400,8.02200,9.54200,9.54200,9.60600,24.17300,22.39700,43.23700,44.13300,0.22000,0.22000,6.53000,,,100.00000,36.34930,36.34930,28.50560,15.59010,0.23870,1.21580,74.02620,4.44590,4.95990,3.69690,4.44590,4.97280,0.4491,0.4271
2011-06-30,61.45900,61.45900,36.85400,22.89500,1.30600,24.20100,8.44200,15.75900,15.75900,15.67900,24.60500,22.89500,43.22000,43.84000,0.36000,0.36000,10.18650,,,100.00000,37.25250,37.25250,39.37750,25.51130,0.20920,1.56550,57.48910,6.15740,6.77290,5.36370,6.15740,5.93260,0.7859,0.7745
2011-03-31,54.75500,54.75500,34.31300,18.91300,0.97500,19.88800,6.98600,12.90200,12.90200,12.97500,20.44200,18.91300,43.05100,43.78100,0.30000,0.30000,12.52000,,,100.00000,34.54110,34.54110,36.32180,23.69650,0.20150,1.29220,69.64950,5.35770,5.92330,4.74710,5.35770,5.22370,-0.24290,-0.25970
2010-12-31,51.79000,51.79000,37.30600,13.05300,5.13400,18.18700,5.43600,12.75100,12.75100,12.75100,14.48400,13.05300,42.71500,43.22700,0.30000,0.29000,6.33610,,,100.00000,25.20370,25.20370,35.11680,24.62060,0.18660,1.57800,57.03590,5.46400,6.04130,4.59350,5.46400,5.14080,0.6231,0.5968
2010-09-30,46.37200,46.37200,31.03000,13.97200,4.48900,18.46100,5.29800,13.16300,13.16300,13.16300,15.34200,13.97200,42.75600,43.21700,0.31000,0.30000,8.74540,,,100.00000,30.13030,30.13030,39.81070,28.38570,0.18280,1.33250,67.54080,5.91610,6.58310,5.18970,5.91610,4.90210,0.3428,0.321
2010-06-30,44.23200,44.23200,29.55500,13.33200,2.05000,15.38200,3.78100,11.60100,11.60100,11.60300,14.67700,13.33200,42.73000,43.14300,0.27000,0.27000,24.39580,,,100.00000,30.14110,30.14110,34.77570,26.23210,0.14170,1.70620,52.74820,4.01170,4.33010,3.71770,4.01170,6.78620,0.211,0.2026
2010-03-31,41.34400,41.34400,27.57100,12.42900,1.03500,13.46400,4.57400,8.89000,8.89000,8.88000,13.77300,12.42900,42.60000,42.93700,0.21000,0.21000,23.62670,,,100.00000,30.06240,30.06240,32.56580,21.47830,0.13380,1.40450,64.07800,3.08640,3.34760,2.87740,3.08640,6.76410,0.07320,0.06370
2009-12-31,39.87100,39.87100,27.40400,11.18800,4.08800,15.27600,3.26400,12.01200,12.01200,11.64500,12.46700,11.18800,42.33900,42.33900,0.27000,0.27000,9.52760,,0.05660,100.00000,28.06050,28.06050,38.31360,29.20670,0.12130,0.76180,118.13470,4.21670,4.59150,3.65430,4.21670,6.35390,0.352,0.344
2009-09-30,33.82700,33.82700,26.78300,5.81500,4.21200,10.02700,2.06500,7.96200,7.96200,7.54500,7.04400,5.81500,42.39600,42.63300,0.18000,0.18000,31.29810,0.09090,0.10000,100.00000,17.19040,17.19040,29.64200,22.30470,0.10310,0.50270,179.02090,2.94120,3.22110,2.42730,2.67380,6.03910,0.1175,0.1088
2009-06-30,26.35500,26.35500,24.71600,0.42300,-5.37300,-4.95000,0.96600,-5.91600,-5.91600,-6.42100,1.63900,0.42300,42.36000,42.36000,-0.15000,-0.15000,52.67020,0.05060,0.05330,100.00000,1.60500,1.60500,-18.78200,-24.36350,0.09240,0.50370,178.67840,-2.33520,-2.56830,-2.07340,-2.21690,5.66350,0.2058,0.1856
2009-03-31,23.50000,23.50000,22.07700,0.13700,-16.33600,-16.19900,-1.80500,-14.39400,-14.39400,-14.47900,1.42300,0.13700,42.19800,42.19800,-0.34000,-0.34000,63.88090,0.03190,0.03300,100.00000,0.58300,0.58300,-68.93190,-61.61280,0.09190,0.51440,174.96380,-6.22930,-6.89570,-5.62980,-6.03050,5.17140,-0.15240,-0.17420
