Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,93651.00000,90403.00000,3248.00000,2503.00000,4.00000,2670.00000,578.00000,-44.00000,534.00000,247.00000,287.00000,287.00000,,241.00000,741.00000,578.00000,128.70000,129.30000,1.88000,1.87000,0.90760,1.30490,-4.30020,3.46820,0.61720,0.61720,0.57020,0.25730,1.29300,3.73940,3.70600,24.28480,-10.86300,-2.00670,0.39630,3.31180,-20.80320,16.1269,14.4272
2024-06-30,79283.00000,76131.00000,3152.00000,2001.00000,-112.00000,2123.00000,1029.00000,55.00000,1084.00000,124.00000,960.00000,960.00000,,915.00000,1198.00000,1029.00000,129.80000,130.70000,7.04000,7.00000,0.92590,1.13390,-8.50760,3.97560,1.29790,1.29790,1.36730,1.15410,1.10620,2.97720,3.33920,26.95240,-69.51490,-7.08800,1.33950,9.30500,-10.62310,-10.55850,-11.83630
2024-03-31,76355.00000,72770.00000,3585.00000,2189.00000,-149.00000,2369.00000,1216.00000,-46.00000,1170.00000,340.00000,830.00000,830.00000,,791.00000,1376.00000,1216.00000,133.20000,134.10000,6.07000,6.03000,0.91620,1.15840,-7.34330,4.69520,1.59260,1.59260,1.53230,1.03600,1.13210,3.44250,3.53140,25.48600,-51.90740,-5.99670,1.23070,8.22350,-12.30000,30.9172,28.93
2023-12-31,80898.00000,77746.00000,3152.00000,2506.00000,0.00000,2510.00000,642.00000,-30.00000,612.00000,-18.00000,630.00000,630.00000,0.00000,589.00000,801.00000,642.00000,132.50000,133.30000,4.45000,4.42000,0.92220,1.16700,-7.14570,3.89630,0.79360,0.79360,0.75650,0.72810,1.21630,3.53070,3.50720,25.66120,-37.45540,-4.58120,0.94720,6.25560,-12.83970,1.8982,0.7209
2023-09-30,77215.00000,74146.00000,3069.00000,2092.00000,2.00000,2118.00000,951.00000,-35.00000,916.00000,213.00000,703.00000,703.00000,,664.00000,1108.00000,951.00000,134.10000,134.80000,4.95000,4.92000,0.92930,1.14350,-8.00000,3.97460,1.23160,1.23160,1.18630,0.85990,1.16830,3.37870,3.43270,26.21850,-48.01910,-5.19200,1.06370,6.89280,-11.00750,7.0559,6.0052
2023-06-30,74483.00000,71461.00000,3022.00000,1870.00000,0.00000,1922.00000,1100.00000,-9.00000,1091.00000,94.00000,997.00000,997.00000,,958.00000,1259.00000,1100.00000,135.50000,136.60000,7.07000,7.02000,0.94050,1.11270,-9.91050,4.05730,1.47680,1.47680,1.46480,1.28620,1.16210,3.48420,3.40730,26.41410,-80.40320,-7.42260,1.55550,9.06450,-9.18520,-7.70130,-8.60910
2023-03-31,68910.00000,65844.00000,3066.00000,1964.00000,3.00000,2086.00000,980.00000,-48.00000,932.00000,106.00000,826.00000,826.00000,,787.00000,1141.00000,980.00000,141.10000,142.20000,5.73000,5.69000,0.92360,1.15260,-8.20070,4.44930,1.42210,1.42210,1.35250,1.14210,1.10570,3.34390,3.55020,25.35050,-55.43620,-6.02300,1.32540,8.46220,-10.95590,23.2728,22.0154
2022-12-31,70490.00000,67316.00000,3174.00000,1903.00000,1.00000,1933.00000,1241.00000,207.00000,1448.00000,329.00000,1119.00000,1119.00000,1.00000,1079.00000,1389.00000,1241.00000,139.90000,141.00000,7.71000,7.66000,0.93020,1.20880,-6.27810,4.50280,1.76050,1.76050,2.05420,1.53070,1.12440,3.25880,3.43230,26.22120,-53.56630,-7.82740,1.78500,11.18440,-15.24820,11.8551,10.729
2022-09-30,70157.00000,67062.00000,3095.00000,1950.00000,9.00000,1971.00000,1124.00000,120.00000,1244.00000,271.00000,973.00000,973.00000,-6.00000,926.00000,1275.00000,1124.00000,143.10000,144.10000,6.47000,6.42000,0.96050,1.12240,-9.81350,4.41150,1.60210,1.60210,1.77320,1.31990,1.11220,3.37400,3.48880,25.79660,-77.90230,-7.87220,1.54250,9.53170,-8.79580,7.6016,6.7464
2022-06-30,67154.00000,64131.00000,3023.00000,1959.00000,-5.00000,1987.00000,1036.00000,-30.00000,1006.00000,199.00000,807.00000,807.00000,2.00000,768.00000,1184.00000,1036.00000,144.20000,145.90000,5.32000,5.26000,0.96150,1.13840,-8.76830,4.50160,1.54270,1.54270,1.49800,1.14360,1.07800,3.28790,3.37460,26.67000,-54.82340,-6.29680,1.29540,7.58740,-10.22220,-6.44960,-7.13500
