Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,1.69410,0.69650,0.99760,1.36560,,1.42150,-0.42390,0.00230,-0.42160,,-0.42160,-0.42160,,-0.40500,-0.46180,-0.42390,12.75400,12.75400,-0.03000,-0.03000,0.45440,,,58.88540,-25.02290,-25.02290,-24.88670,-23.90920,0.31950,1.64310,54.77500,-25.67380,-518.32180,-7.95160,-25.67380,0.12500,-0.0379,-0.0248
2024-06-30,1.69050,0.62630,1.06410,1.59160,,1.64650,-0.58240,-0.00020,-0.58250,0.00380,-0.58620,-0.58620,,-0.55310,-0.62120,-0.58240,11.65100,11.65100,-0.05000,-0.05000,0.57400,,,62.94830,-34.44920,-34.44920,-34.45580,-32.72170,0.29150,1.91400,47.02100,-29.17880,-139.33880,-10.10960,-29.17870,0.15770,-0.0186,-0.0245
2024-03-31,1.72680,0.65290,1.07400,1.82450,,1.87690,-0.80290,-0.00350,-0.80470,0.00250,-0.80720,-0.80720,,-0.79180,-0.84430,-0.80290,11.48100,11.48100,-0.07000,-0.07000,0.50890,,,62.19160,-46.49680,-46.49680,-46.59730,-45.85430,0.30420,1.47470,61.02960,-43.72980,-351.29010,-14.21800,-43.72970,0.16060,-0.04730,-0.05450
2023-12-31,1.89420,0.69760,1.19660,1.65280,,1.84820,-0.65150,0.01000,-0.64740,-0.12220,-0.52520,-0.52520,0.00000,-0.51370,-0.64370,-0.65150,10.62200,10.62200,-0.06000,-0.06000,0.68150,,,63.17280,-34.39580,-34.39580,-34.17900,-27.11710,0.29940,1.59980,56.25810,-20.44990,-56.80070,-8.30160,-20.44990,0.22430,-0.0652,-0.084
2023-09-30,2.00840,0.92360,1.08470,2.26500,,2.41370,-1.32900,0.00170,-1.32720,-0.00720,-1.32000,-1.32000,-0.01060,-1.31610,-1.18020,-1.32900,11.11600,11.11600,-0.12000,-0.12000,0.55940,,,54.01040,-66.17150,-66.17150,-66.08460,-65.53240,0.30530,2.10440,42.76690,-61.77690,-411.45110,-20.06620,-61.77700,0.19300,-0.1322,-0.1266
2023-06-30,1.84120,0.76520,1.07600,2.36010,,2.50730,-1.43130,0.00100,-1.43080,0.00100,-1.43170,-1.43170,-0.00610,-1.41260,-1.28410,-1.43130,10.38700,10.38700,-0.14000,-0.14000,0.84480,,,58.43850,-77.73440,-77.73440,-77.70740,-76.71960,0.21790,2.04600,43.98870,-42.59910,-100.28700,-16.94640,-42.59920,0.30600,-0.0453,-0.0488
2023-03-31,1.95520,1.07450,0.88070,1.87470,,2.00750,-1.12680,0.01320,-1.12020,-0.01090,-1.10930,-1.10930,-0.01170,-1.06890,-0.99400,-1.12680,10.01700,10.01700,-0.11000,-0.11000,0.63430,,,45.04520,-57.62960,-57.62960,-57.29290,-54.67070,0.28640,1.41140,63.76570,-52.22710,-1868.95500,-16.25130,-52.22710,0.20680,-0.04230,-0.04550
2022-12-31,1.95120,1.23740,0.71390,1.73180,,1.76180,-1.04800,0.02170,-1.03210,0.02250,-1.05460,-1.05460,-0.02280,-1.03100,-1.01790,-1.04800,8.19500,8.19500,-0.14000,-0.14000,0.82610,,,36.58510,-53.70910,-53.70900,-52.89580,-52.84020,0.28540,1.16960,76.94710,-45.67460,-130.36030,-15.42740,-45.67460,0.22270,-0.1093,-0.1151
2022-09-30,2.11450,1.22850,0.88600,1.76380,,1.99660,-1.11060,-0.01010,-1.12070,-0.02550,-1.09520,-1.09520,-0.01330,-0.95950,-0.87790,-1.11060,8.46100,8.46100,-0.13000,-0.13000,0.90740,,,41.89900,-52.52490,-52.52490,-53.00170,-45.37730,0.29920,1.69630,53.05770,-40.85150,-94.27390,-15.49670,-40.85150,0.29130,-0.0959,-0.0966
2022-06-30,2.19550,0.93240,1.26310,1.05810,,1.29020,-0.02710,-0.02070,-0.03740,0.01550,-0.05290,-0.05290,-0.01060,0.09110,0.20500,-0.02710,8.20300,8.20300,-0.01000,-0.01000,1.15060,,,57.52950,-1.23220,-1.23220,-1.70300,4.14770,0.31890,1.72660,52.12600,-2.08000,-6.60730,-0.76890,-2.08000,0.30510,-0.0339,-0.0346
2022-03-31,2.05290,0.86170,1.19120,1.82610,,2.10740,-0.91620,0.00180,-0.91530,-0.02580,-0.88950,-0.88950,-0.01830,-0.70330,-0.63490,-0.91620,8.10400,8.10400,-0.11000,-0.11000,1.07090,,,58.02620,-44.63060,-44.63060,-44.58670,-34.25750,0.25200,1.42150,63.31250,-34.40450,-144.15820,-10.91850,-34.40440,0.31630,-0.03560,-0.03580
2021-12-31,1.47060,0.65610,0.81450,1.95060,,2.24740,-1.43300,0.00810,-1.43010,-0.00280,-1.42730,-1.42730,-0.01700,-1.27010,-1.20470,-1.43300,7.22200,7.22200,-0.19000,-0.19000,1.08060,,,55.38630,-97.44250,-97.44250,-97.24720,-86.36860,0.16370,0.84560,106.43520,-45.92520,-165.03800,-15.88590,-45.92520,0.38680,-0.1016,-0.1071
2021-09-30,1.68300,0.34650,1.33650,1.39930,,1.42900,-0.09250,0.00240,-0.09010,-0.00170,-0.08840,-0.08840,-0.01070,-0.08060,-0.03310,-0.09250,7.55760,7.55760,-0.02000,-0.02000,1.21510,,,79.41050,-5.49620,-5.49620,-5.35400,-4.78680,0.17170,1.21490,74.08010,-2.03170,-4.86090,-0.90190,-2.03170,0.54320,-0.0594,-0.0613
2021-06-30,1.46020,0.26000,1.20010,1.71260,,1.74170,-0.54150,0.00370,-0.53970,0.04990,-0.58960,-0.58960,-0.04600,-0.63560,-0.49650,-0.54150,6.73600,6.73600,-0.08000,-0.08000,0.84470,,,82.19060,-37.08680,-37.08680,-36.96010,-43.53100,0.24730,1.35350,66.49550,-110.21330,413.60540,-9.98630,-110.21380,0.07870,0.0121,0.0101
2021-03-31,1.48490,0.26120,1.22370,2.01760,,2.04710,-0.82350,0.00180,-0.82260,-0.06700,-0.75560,-0.75560,-0.01510,-0.77070,-0.77100,-0.82350,6.63150,6.63150,-0.12000,-0.12000,0.84780,,,82.41210,-55.45850,-55.45850,-55.39890,-51.90340,0.24590,1.39280,64.61860,-78.36510,-282.31380,-12.51490,-78.36480,0.14320,-0.11060,-0.11160
2020-12-31,1.21710,0.23780,0.97930,1.64400,,1.67580,-0.69650,0.65010,-0.04540,-0.00320,-0.04230,-0.04230,-0.03670,-0.07890,-0.64140,-0.69650,5.63800,5.63800,0.04000,0.04000,0.75280,,,80.46050,-57.22820,-57.22820,-3.73340,-6.48430,0.14030,1.21050,74.35240,-1.26300,-1.60660,-0.48720,-1.26300,0.52200,-0.1732,-0.1738
2020-09-30,1.30550,0.20600,1.09950,1.98180,,2.02010,-0.92060,-0.01050,-0.92580,-0.01360,-0.91220,-0.91220,-0.02950,-0.94170,-0.86840,-0.92060,6.24400,6.24400,-0.14000,-0.14000,0.84070,0.13250,0.20370,84.22290,-70.51450,-70.51450,-70.91690,-72.13110,0.14410,1.32900,67.72200,-28.54120,-37.05990,-10.06600,-24.75860,0.49860,-0.1122,-0.112
2020-06-30,0.95180,0.16990,0.78190,2.53320,,2.58100,-1.79910,0.01110,-1.79360,-0.01250,-1.78110,-1.78110,-0.05780,-1.83890,-1.71070,-1.79910,5.46700,5.46700,-0.34000,-0.34000,0.39370,0.29870,0.56780,82.14810,-189.01620,-189.01620,-188.43310,-193.19330,0.15470,2.10070,42.84390,-155.32440,-453.26420,-28.95190,-108.93420,0.20230,-0.2173,-0.2177
2020-03-31,0.98230,0.17350,0.80880,2.18580,,2.23780,-1.42900,0.00130,-1.42830,-0.00590,-1.42240,-1.42240,-0.06970,-1.49210,-1.33640,-1.42900,4.48450,4.48450,-0.34000,-0.34000,0.55910,,,82.33970,-145.47580,-145.47580,-145.40820,-151.89870,0.14490,3.41840,26.32790,-54.32460,-77.07110,-20.97550,-54.32460,0.47950,-0.12450,-0.12550
2019-12-31,1.05230,0.19860,0.85370,1.25740,,1.31000,-0.45620,-0.55260,-1.01140,-0.05620,-0.95530,-0.95530,-0.18160,-1.13680,-0.36310,-0.45620,3.27400,3.27400,-0.18000,-0.18000,0.44640,,,81.13000,-43.35590,-43.35590,-96.11450,-108.03300,0.15960,1.46000,61.64260,-37.43250,-54.27280,-14.49200,-37.43260,0.57170,-0.4338,-0.434
2019-09-30,1.34140,0.27520,1.06620,1.75850,,1.97520,-0.90890,0.21980,-0.68910,-0.04550,-0.64370,-0.64370,-0.13330,-0.77700,-0.65170,-0.90890,3.49250,3.49250,-0.22000,-0.22000,1.02630,,0.07870,79.48290,-67.76090,-67.76090,-51.37460,-57.92510,0.14430,2.43500,36.96100,-18.09170,-50.95850,-6.92380,-18.09160,0.79780,-1.1195,-1.1185
2019-06-30,1.32420,0.22690,1.09720,1.64370,,1.86100,-0.76380,0.36450,-0.39930,-0.01020,-0.38910,-0.38910,-0.38220,-0.77120,-0.50590,-0.76380,2.53700,2.53700,-0.32000,-0.32000,0.40810,,-0.27310,82.86280,-57.67900,-57.67900,-30.15450,-58.24320,0.30460,3.06640,29.35010,53.13350,22.53730,-8.94840,53.13330,-0.24990,-0.2378,-0.2388
2019-03-31,1.30730,0.18370,1.12370,1.77370,,1.99080,-0.86720,-0.00520,-0.86980,-0.06560,-0.80410,-0.80410,-0.35520,-1.15940,-0.60940,-0.86720,2.48460,2.48460,-0.46000,-0.46000,0.29480,,-0.26800,85.95160,-66.33250,-66.33250,-66.53000,-88.68240,0.29600,2.93240,30.69160,43.09550,26.42420,-18.20610,43.09540,-0.73770,-0.18610,-0.18610
2018-12-31,1.29420,0.08250,1.21170,0.87410,-2.79640,4.28150,-3.06980,-0.03430,-3.10410,-0.79110,-2.31300,-2.31300,-1.48870,-3.80170,-2.45890,-3.06980,2.28950,2.28950,-1.74000,-1.74000,0.44890,,-0.45010,93.62280,-237.19230,-237.19220,-239.84540,-293.74310,0.23790,1.58470,56.79340,208.22990,93.59880,-42.51080,208.23010,-0.45760,0.1159,0.0661
