Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,233.14300,179.05400,54.08900,27.17700,54.89300,-225.36500,307.43500,-253.34600,10.83200,-242.51400,-8.92000,-233.59400,-233.59400,-233.59400,-198.65600,-253.34600,43.83700,43.83700,-5.33000,-5.33000,8.08730,,,23.19990,-108.66550,-108.66550,-104.01940,-100.19340,0.09900,0.55830,1.42560,63.13160,-11.04670,-11.37220,-9.91850,-11.04670,48.89500,1.5712,1.0363
2024-06-30,257.64500,161.45900,96.18600,27.48700,54.08900,-2.57000,84.14600,12.04000,12.97200,25.01200,4.85800,20.15400,20.15400,20.15400,21.54300,12.04000,44.91800,45.01200,0.45000,0.45000,9.01890,,,37.33280,4.67310,4.67310,9.70790,7.82240,0.10320,0.40280,1.46260,61.53340,0.89440,0.91960,0.80760,0.89440,50.95240,1.2182,0.7456
2024-03-31,252.00900,154.47300,97.53600,29.38100,54.15600,5.10100,78.43600,19.10000,14.50200,33.60200,9.50300,24.09900,24.09900,24.09900,28.09600,19.10000,45.96000,46.17500,0.52000,0.52000,9.52300,,,38.70340,7.57910,7.57910,13.33370,9.56280,0.09700,0.35770,1.36950,65.71620,1.02960,1.05810,0.92740,1.02960,51.36880,1.18240,1.12190
2023-12-31,298.89290,184.72610,114.16690,27.71400,57.16400,-0.44200,85.38900,28.77790,13.37500,42.15300,0.72500,41.42800,41.42800,41.42800,20.61890,28.77790,47.15400,47.32000,0.90000,0.90000,8.91110,,,38.19660,9.62820,9.62810,14.10300,13.86050,0.11070,0.40700,1.36450,65.95930,1.71520,1.76240,1.53500,1.71520,52.14450,2.2471,1.7296
2023-09-30,301.40100,168.49900,132.90200,24.70800,53.20100,-0.78800,77.19600,55.70600,12.11400,67.82000,12.82600,54.99400,54.99400,54.99400,83.59200,55.70600,47.23700,47.38800,1.16000,1.16000,8.74090,,,44.09470,18.48240,18.48240,22.50160,18.24610,0.11280,0.35120,1.31270,68.55890,2.30680,2.37290,2.05750,2.30680,50.80670,1.8174,1.8699
2023-06-30,339.97100,192.28000,147.69100,23.51200,49.84700,-1.30600,75.62800,72.06300,9.54900,81.61200,19.29100,62.32100,62.32100,62.32100,83.79600,72.06300,47.31600,47.45300,1.32000,1.31000,8.43200,,,43.44220,21.19680,21.19680,24.00560,18.33130,0.12610,0.39140,1.47090,61.18540,2.59830,2.67480,2.31130,2.59830,50.64080,1.4102,0.8663
2023-03-31,347.17400,200.23600,146.93800,22.77000,51.21600,2.65500,71.51200,75.42600,7.86400,83.29000,23.15500,60.13500,60.13500,60.13500,87.99900,75.42600,47.54200,47.77600,1.26000,1.26000,7.67700,,0.00670,42.32400,21.72570,21.72570,23.99090,17.32130,0.13000,0.39560,1.46750,61.32880,2.57150,2.65140,2.25130,2.57150,49.43400,0.78030,0.11460
2022-12-31,333.53900,272.71500,60.82400,26.62000,51.24100,-61.74600,149.30410,-88.48010,8.43600,-80.04400,12.85100,-92.89500,-92.89500,-92.89500,6.70490,-88.48010,50.76100,50.92500,-1.73000,-1.72000,7.23210,,0.00670,18.23600,-26.52770,-26.52770,-23.99840,-27.85130,0.12160,0.53540,1.57820,57.02850,-3.89440,-4.01640,-3.38630,-3.89440,49.55250,0.87,0.8528
2022-09-30,349.00600,198.58200,150.42400,25.43600,53.19600,21.37000,57.26200,93.16200,3.92600,97.08800,20.39000,76.69800,76.69800,76.26400,116.82900,93.16200,51.62900,51.73700,1.48000,1.47000,7.16420,,0.00630,43.10070,26.69350,26.69350,27.81840,21.85180,0.11780,0.35750,1.78800,50.33570,2.97220,3.06010,2.58890,2.97220,52.24340,1.4684,0.9944
2022-06-30,377.02300,204.67900,172.34400,30.60800,52.42100,-17.64000,100.66900,71.67500,1.79500,73.47000,16.13900,57.33100,57.33100,56.96800,95.34400,71.67500,51.68700,51.79500,1.10000,1.10000,6.87190,,0.01220,45.71180,19.01080,19.01080,19.48690,15.11000,0.12370,0.36760,1.52720,58.93260,2.17130,2.24460,1.88050,2.17130,52.59040,1.528,0.85
