,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-12,2024-09-30,--,$-0.24
1,2024-08-08,2024-06-30,--,$-0.24
2,2024-05-07,2024-03-31,$-0.25,$-0.24
3,2024-03-12,2023-12-31,$-0.25,$-0.20
4,2023-11-08,2023-09-30,$-0.28,$-0.27
5,2023-08-08,2023-06-30,$-0.36,$-0.41
6,2023-05-02,2023-03-31,$-0.39,$-0.37
7,2023-03-02,2022-12-31,$-0.07,$-0.10
8,2022-11-08,2022-09-30,$-0.31,$-0.30
9,2022-08-09,2022-06-30,$-0.40,$-0.09
10,2022-05-03,2022-03-31,$-0.42,$-0.80
11,2022-03-03,2021-12-31,$-0.03,$-0.45
12,2021-11-09,2021-09-30,$-0.35,$-0.34
13,2021-08-03,2021-06-30,$-0.41,$-0.39
14,2021-05-04,2021-03-31,$-0.70,$-0.95
15,2021-03-04,2020-12-31,$-0.39,$-0.43
16,2020-11-09,2020-09-30,$-0.42,$-0.40
17,2020-08-10,2020-06-30,$-0.44,$-0.43
18,2020-05-11,2020-03-31,$-0.55,$-0.47
19,2020-03-04,2019-12-31,$-0.66,$-0.61
20,2019-11-06,2019-09-30,$-0.78,$-0.64
21,2019-08-07,2019-06-30,$-0.86,$-0.80
22,2019-05-08,2019-03-31,$-0.89,$-0.48
23,2019-02-21,2018-12-31,$-0.72,$-0.92
24,2018-11-12,2018-09-30,$-0.78,$-0.86
25,2018-08-13,2018-06-30,$-0.85,$-0.88
26,2018-05-08,2018-03-31,$-0.76,$-0.81
27,2018-02-26,2017-12-31,$-0.65,$-0.83
28,2017-11-06,2017-09-30,$-0.62,$-1.31
29,2017-08-07,2017-06-30,$-1.20,$-1.33
30,2017-06-20,2017-03-31,$-4.16,$-3.09
