Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2020-06-30,0.04300,,0.04300,2.47600,1.66900,,-4.10200,-0.02200,-4.12400,-4.12400,-4.12400,-7.39700,-3.98700,-4.10200,14.49200,14.49200,-0.51000,-0.51000,5.80790,0.00950,0.01250,100.00000,-9539.53400,-9539.53400,-9590.69600,-17202.32000,0.00140,0.39330,228.83860,-16.91340,-16.91270,-13.68780,-16.75180,1.14340,-0.1884,-0.1884
2020-03-31,0.06800,,0.06800,2.70600,1.48600,,-4.12400,0.03500,-4.08900,-4.08900,-4.08900,-4.09500,-4.00500,-4.12400,9.91000,9.91000,-0.41000,-0.41000,2.10660,,,100.00000,-6064.70600,-6064.70600,-6013.23500,-6022.05800,0.00580,0.63890,140.86590,-66.55960,-66.55900,-34.60740,-66.55900,0.55790,-0.34050,-0.34050
2019-12-31,0.09300,,0.09300,2.86500,1.51700,,-4.28900,0.04700,-4.24200,-4.24200,-4.24200,-4.24800,-4.16760,-4.28900,8.32900,8.32900,-0.51000,-0.51000,2.37440,,,100.00000,-4611.82800,-4611.82800,-4561.29100,-4567.74200,0.00710,0.45700,196.91610,-58.01990,-58.01940,-32.41500,-58.01940,0.85070,0.0653,0.0684
2019-09-30,0.05170,,0.05170,2.81880,1.44030,,-4.20750,0.06590,-4.14150,-4.14150,-4.14150,-4.14760,-4.08360,-4.20750,6.02500,6.02500,-0.69000,-0.69000,2.39200,,,100.00000,-8140.29900,-8140.29900,-8012.74900,-8024.47300,0.00430,0.34000,264.73620,-62.22360,-62.22300,-34.73740,-62.22300,1.03400,-0.4002,-0.4105
2019-06-30,0.03830,,0.03830,2.83030,1.42800,,-4.22000,0.09470,-4.12530,-4.12530,-4.12530,-4.13140,-4.09780,-4.22000,5.40810,5.40810,-0.76000,-0.76000,3.19970,,,100.00000,-11004.38000,-11004.38000,-10757.54000,-10773.35000,0.00280,0.31360,286.98470,-46.62320,-46.62290,-29.74700,-46.62290,1.62620,-0.4359,-0.4355
2019-03-31,0.06200,,0.06200,2.64860,1.37520,,-3.96180,0.05700,-3.90480,-3.90480,-3.90480,-4.17910,-3.83500,-3.96180,4.08700,4.08700,-1.02000,-1.02000,3.75570,,,100.00000,-6387.77600,-6387.77600,-6295.88500,-6738.20200,0.00430,0.53620,167.85990,-40.31390,-40.31280,-26.86790,-40.31280,2.14060,-0.82210,-0.82340
2018-12-31,0.07800,,0.07800,2.49700,1.68500,,-4.10400,-0.05500,-4.15900,-4.15900,-4.15900,-4.16500,-3.94630,-4.10400,3.83200,3.83200,-1.09000,-1.09000,4.36670,,,100.00000,-5261.53800,-5261.53800,-5332.05100,-5339.74400,0.00550,0.46500,193.56340,-41.24300,-41.24280,-29.34560,-41.24280,2.63160,-0.6554,-0.6561
2018-09-30,0.08840,0.02670,0.06170,1.83040,1.66520,3.91700,-3.85530,0.08570,-3.76960,-3.76960,-3.76960,-3.77560,-3.63700,-3.85530,3.43710,3.43710,-1.10000,-1.10000,6.01650,,,69.80910,-4363.13300,-4363.13300,-4266.09900,-4272.95800,0.00490,0.68720,130.96200,-26.96460,-26.96450,-21.03460,-26.96450,3.65300,2.1477,2.1585
2018-06-30,0.11180,0.20440,-0.09260,1.95280,2.15090,4.34700,-4.43960,0.69260,-3.74700,-3.74700,-3.74700,-6.52250,-4.20860,-4.43960,1.23700,1.23700,-5.27000,-5.27000,6.10360,,,-82.83740,-3970.55400,-3970.55400,-3351.09000,-5833.44300,0.00510,0.90110,99.87550,-21.43920,-21.43920,-17.21310,-21.43920,6.05850,-1.2224,-1.2199
2018-03-31,0.10010,0.36630,-0.26620,1.88380,2.50500,4.38890,-4.65500,-0.13120,-4.78620,-4.78620,-4.78620,-4.79220,-4.40250,-4.65500,0.76900,0.76900,-6.23000,-6.23000,2.03430,,0.25110,-265.84640,-4648.70200,-4648.70200,-4779.67800,-4785.72900,0.00960,0.87580,102.76890,-102.28990,-102.28860,-45.98330,-102.28860,5.72740,-3.71430,-3.72100
2017-12-31,0.18500,0.38360,-0.19860,1.20640,1.87460,3.58570,-3.78430,1.21480,-2.56940,-2.56940,-2.56940,-2.57550,-3.49370,-3.78430,0.48200,0.48200,-1.54080,-1.54080,2.39970,,0.20470,-107.31840,-2045.26700,-2045.26800,-1388.68700,-1391.96000,0.01510,2.40000,37.50040,-39.49300,-39.49260,-20.91530,-39.49260,8.87340,-8.9216,-8.8592
2017-09-30,0.12330,0.47320,-0.34990,1.41470,4.07950,5.44780,-5.79760,1.50570,-4.29200,-4.29200,-4.29200,-4.29800,-5.48660,-5.79760,0.50660,0.50660,-8.45830,-8.45830,1.68270,,0.37720,-283.69080,-4700.93900,-4700.93900,-3480.09400,-3485.00900,0.01010,0.69240,129.98910,-108.80020,-108.79860,-35.12850,-108.79860,7.45540,-8.3585,-8.5792
2017-06-30,0.10200,0.33820,-0.23620,0.98170,4.67420,5.65210,-5.88830,-2.15760,-8.04580,-8.04580,-8.04580,-8.05190,-5.52930,-5.88830,0.43050,0.43050,-18.71630,-18.71630,1.15990,,0.46840,-231.53580,-5772.17400,-5772.17400,-7887.19900,-7893.14100,0.00810,0.64790,138.90710,-229.17850,-229.17520,-64.05520,-229.17520,8.13550,-10.6496,-10.6711
2017-03-31,0.09500,0.61640,-0.52140,4.27980,3.60460,9.60430,-10.12570,0.12610,-9.99950,-9.99950,-9.99950,-10.00560,-9.71560,-10.12570,0.42990,0.42990,-23.04460,-23.04460,3.31880,0.54320,1.55170,-548.61000,-10654.31000,-10654.31000,-10521.62000,-10528.00000,0.00280,1.18280,76.08870,-93.62490,-93.62440,-29.47540,-42.76920,24.83690,-20.37130,-20.39800
2016-12-31,0.06810,0.58720,-0.51910,3.78480,4.68790,9.26310,-9.78220,1.23460,-8.54770,-8.54770,-8.54770,-8.55370,-9.07580,-9.78220,0.41900,0.42050,-19.44390,-23.76480,4.99540,0.41760,0.83650,-762.64370,-14370.42000,-14370.42000,-12556.78000,-12565.68000,0.00150,0.67760,132.82110,-43.23970,-43.23950,-19.44840,-25.18130,46.37560,-21.5173,-21.5821
2016-09-30,0.08910,0.42460,-0.33540,3.93740,5.65160,9.58900,-9.92450,-0.26680,-10.19130,-10.19130,-10.19130,-10.19730,-9.76210,-9.92450,0.42130,0.42130,-24.48490,-24.48490,7.30840,0.36810,0.61240,-376.42230,-11136.84000,-11136.84000,-11436.22000,-11443.02000,0.00170,1.04650,85.99860,-38.06360,-38.06350,-19.22750,-24.05320,63.01320,-16.2599,-16.5408
2016-06-30,0.10340,0.40950,-0.30610,4.07640,5.59780,9.67410,-9.98020,-0.22200,-10.20230,-10.20230,-10.20230,-10.20830,-9.53160,-9.98020,0.41600,0.41600,-24.48490,-24.48490,4.74050,0.21710,0.46600,-295.99900,-9652.07400,-9652.07400,-9866.80600,-9872.66700,0.00180,0.65220,137.99160,-31.32150,-31.32140,-17.98620,-24.52220,77.80930,-19.5004,-20.2711
2016-03-31,0.12050,0.30930,-0.18880,3.20810,7.06180,10.26980,-10.45870,0.19610,-10.26250,-10.26250,-10.26250,-10.26860,-10.20880,-10.45870,0.41320,0.41810,-25.20500,-25.92520,6.01590,0.20130,0.39420,-156.68630,-8680.38400,-8680.38400,-8517.60200,-8522.63100,0.00180,1.94540,46.26390,-24.93360,-24.93360,-15.54720,-19.91460,99.52230,-16.54150,-17.38350
2015-12-31,0.07920,0.19920,-0.12000,3.16550,4.09860,7.26410,-7.38410,0.00330,-7.38080,-7.38080,-7.38080,-7.38690,-7.16290,-7.38410,0.36380,0.36730,-15.12300,-17.28350,8.33800,0.18760,0.33820,-151.61230,-9327.06100,-9327.06000,-9322.90200,-9330.55800,0.00110,0.80180,112.24390,-15.15540,-15.15540,-10.33070,-12.31220,117.93650,-22.3663,-25.3391
2015-09-30,0.05730,0.17350,-0.11620,2.54650,3.74680,6.29340,-6.40960,3.67370,-2.73580,-2.73580,-2.73580,-2.74190,-6.25200,-6.40960,0.39660,0.40450,-7.20140,-16.56330,10.73530,0.17350,0.27830,-202.71420,-11180.69000,-11180.69000,-4772.32300,-4782.89300,0.00070,0.85600,105.13420,-4.98710,-4.98710,-3.55200,-4.12160,132.91380,-8.0498,-9.143
2015-06-30,0.04930,0.08000,-0.03070,2.68420,3.91740,6.60160,-6.63220,-3.54780,-10.18000,-10.18000,-10.18000,-10.18610,-6.47940,-6.63220,0.34150,0.34150,-29.52590,-29.52590,8.46500,0.41550,0.83900,-62.18130,-13440.21000,-13440.21000,-20629.91000,-20642.19000,0.00110,0.49490,181.86940,-56.18470,-56.18450,-23.32530,-32.83820,52.45950,-14.1802,-15.3791
2015-03-31,0.12700,0.17640,-0.04950,2.19770,2.60060,4.79830,-4.84780,-2.32660,-7.17440,-7.17440,-7.17440,-7.18040,-4.65450,-4.84780,0.30300,0.30300,-23.76480,-23.76480,8.38280,0.33760,0.63980,-38.95020,-3818.03000,-3818.03000,-5650.45400,-5655.22700,0.00280,2.13790,42.09810,-30.44810,-30.44810,-15.65350,-20.16730,69.80840,-15.62180,-16.43740
2014-12-31,0.05640,,0.05640,1.83500,2.70970,,-4.50370,-0.17970,-4.68340,-4.68340,-4.68340,-4.68940,-4.28570,-4.50370,0.26250,0.26480,-18.00360,-18.72370,6.17620,0.60990,1.79070,72.62140,-7985.55900,-7985.56000,-8304.16100,-8314.90400,0.00200,0.99480,90.47240,-56.09180,-56.09140,-16.20720,-21.88220,31.78730,-14.3045,-14.5388
2014-09-30,0.05720,,0.05720,1.99030,2.00720,,-3.94020,-1.43500,-5.37520,-5.37520,-5.37520,-5.38130,-3.78590,-3.94020,0.26250,0.26250,-20.16400,-20.16400,10.11200,0.53090,1.19250,100.00000,-6888.63100,-6888.63100,-9397.39600,-9407.99100,0.00170,0.91710,98.13630,-43.51100,-43.51080,-16.40670,-20.41280,47.06390,-13.3411,-13.7384
2014-06-30,0.05560,,0.05560,1.39720,1.90010,,-3.24160,2.16450,-1.07710,-1.07710,-1.07710,-1.07880,-3.18380,-3.24160,0.26250,0.26710,-4.32090,-12.24250,17.69710,0.45900,0.84840,100.00000,-5827.27700,-5827.27700,-1936.23900,-1939.26800,0.00150,0.92850,96.92780,-6.21540,-6.21540,-2.97590,-3.36250,66.01920,-9.7524,-9.8013
2014-03-31,0.11100,,0.11100,1.44250,1.92810,,-3.25960,0.06980,-3.18980,-3.18980,-3.18980,-3.19900,-3.20610,-3.25960,0.26250,0.26250,-12.24250,-12.24250,11.44780,0.01520,0.02680,100.00000,-2937.85400,-2937.85400,-2874.90700,-2883.20800,0.00450,0.85810,104.88470,-17.96790,-17.96790,-13.04160,-17.69390,67.63240,-10.66220,-11.11370
2013-12-31,0.04740,,0.04740,1.28600,1.61030,,-2.84890,1.82000,-1.02890,-1.02890,-1.02890,-1.03810,-2.80390,-2.84890,0.23580,0.23580,-2.88060,-2.88060,12.97680,0.01560,0.02560,100.00000,-6014.60300,-6014.60400,-2172.22900,-2191.67400,0.00170,0.59960,150.09310,-5.04570,-5.04570,-3.78900,-4.96700,77.68700,-9.0251,-9.4777
2013-09-30,0.04380,,0.04380,0.91550,2.20600,,-3.07770,-1.32360,-4.40120,-4.40120,-4.40120,-4.40660,-3.03610,-3.07770,0.24820,0.24820,-18.00360,-18.00360,20.57650,0.01720,0.02450,100.00000,-7033.67100,-7033.67100,-10058.58000,-10070.83000,0.00150,0.62900,143.08760,-20.82130,-20.82130,-15.09830,-20.46270,80.57650,-6.4639,-7.1011
2013-06-30,0.04900,,0.04900,0.94380,1.47930,,-2.37410,-2.89600,-5.27010,-5.27010,-5.27010,-5.27950,-2.34800,-2.37410,0.21640,0.21640,-24.48490,-24.48490,5.82910,-0.11360,-0.12750,100.00000,-4845.12700,-4845.12700,-10755.29000,-10774.44000,0.00510,0.86720,103.77740,213.25910,213.26600,-54.75380,237.50270,-11.31400,-7.9861,-9.2168
2013-03-31,0.11910,,0.11910,0.80220,1.70670,,-2.38980,1.27910,-1.11070,-1.11070,-1.11070,-1.11660,-2.37210,-2.38980,0.21540,0.21540,-5.04100,-5.04100,7.94780,,,100.00000,-2006.19500,-2006.19500,-932.39440,-937.33450,0.01170,2.05160,43.86860,-72.33020,-72.32660,-10.89080,-72.32660,7.12750,-7.56200,-7.99550
2012-12-31,0.16330,,0.16330,0.59430,1.00340,,-1.43440,-4.88530,-6.31980,-6.31980,-6.31980,-6.33620,-1.41890,-1.43440,0.18140,0.18140,-32.40650,-32.40650,15.12690,,,100.00000,-878.67410,-878.67400,-3871.18800,-3881.29000,0.01400,0.96950,92.82820,-291.37600,-291.36350,-54.17690,-291.36330,10.09180,-8.8152,-9.2258
2012-09-30,0.21150,,0.21150,0.51140,0.73900,,-1.03900,0.38180,-0.65720,-0.65720,-0.65720,-0.65980,-1.02660,-1.03900,0.19690,0.19690,-3.60070,-3.60070,10.56120,,,100.00000,-491.24110,-491.24110,-310.71200,-311.95510,0.02470,1.64990,54.54810,-13.20840,-13.20810,-7.66720,-13.20810,25.26620,-5.2632,-5.5011
2012-06-30,0.04150,,0.04150,0.47720,0.80990,,-1.24550,-2.18090,-3.42640,-3.42640,-3.42640,-3.43600,-1.23770,-1.24550,0.16780,0.16780,-20.16400,-20.16400,7.64020,,,100.00000,-3001.25100,-3001.25100,-8256.41000,-8279.44600,0.00420,0.39140,229.93810,-62.42090,-62.41980,-34.43020,-62.41980,27.88770,-7.1939,-7.3924
2012-03-31,0.03420,,0.03420,0.33740,0.82700,,-1.13020,-0.03240,-1.16260,-1.16260,-1.16260,-1.17220,-1.12400,-1.13020,0.15280,0.15280,-7.92160,-7.92160,0.46050,,,100.00000,-3309.27900,-3309.27900,-3404.21600,-3432.20800,0.02890,0.44630,201.67980,26.82550,26.82610,-98.34940,26.82610,-27.88340,-5.92430,-6.56580
2011-12-31,0.03400,,0.03400,0.32000,0.61000,,-0.89600,-0.37000,-1.24930,-1.24930,-1.25700,-1.24700,-0.89370,-0.89600,0.14760,0.14760,-8.64170,-8.64170,0.58900,,,147.05880,-2635.29400,-2635.29400,-3674.41100,-3667.64700,0.03270,0.34290,262.42940,29.70670,29.70740,-120.95180,29.70740,-28.37960,-2.9412,-2.9403
2011-09-30,0.05500,,0.05500,0.20090,0.58620,,-0.73220,0.74140,0.00930,0.00930,0.00930,-0.00030,-0.72960,-0.73220,0.13910,0.13910,0.00000,0.00000,,,,100.00000,-1331.18900,-1331.18900,16.85280,-0.52910,,,,,,,,,-2.1331,-2.132
2011-06-30,0.07990,,0.07990,0.14330,0.58400,,-0.64750,0.19830,-0.44920,-0.44920,-0.44920,-0.45870,-0.64490,-0.64750,0.12710,0.12710,-3.60070,-3.60070,,,,100.00000,-810.70090,-810.70090,-562.41190,-574.38240,,,,,,,,,-3.464,-3.4639
2011-03-31,0.08910,,0.08910,0.25800,0.55100,,-0.72000,0.16800,-0.55200,-0.55200,-0.55200,-0.56150,-0.71740,-0.72000,0.12530,0.12530,-4.32000,-4.32000,,,,100.00000,-808.21940,-808.21940,-619.63920,-630.37080,,,,,,,,,-4.53760,-4.54980
