Date,revenue,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,,,26.25300,6.90000,-33.15300,2.67500,-30.47800,,-30.47800,-30.47800,-30.47800,-31.84300,-33.15300,90.84630,90.84630,-0.34000,-0.34000,10.63810,,,,,,,,,-14.40830,-14.40830,-12.39140,-14.40830,2.56710,-0.2411,-0.2454
2024-06-30,,,25.90100,6.94800,-32.84900,2.94800,-29.90100,,-29.90100,-29.90100,-29.90100,-31.24700,-32.84900,90.63200,90.63200,-0.33000,-0.33000,12.75430,,,,,,,,,-12.71780,-12.71780,-11.12220,-12.71780,2.85330,-0.2215,-0.2245
2024-03-31,,,23.89700,6.97400,-30.87100,2.85500,-28.01600,,-28.01600,-28.01600,-28.01600,-29.18100,-30.87100,79.07170,79.07170,-0.35000,-0.35000,14.33770,,,,,,,,,-10.82520,-10.82520,-9.55870,-10.82520,3.14970,-0.28900,-0.29200
2023-12-31,,,24.75800,6.80600,-31.56400,2.07500,-29.48900,,-29.48900,-29.48900,-29.48900,-29.87400,-31.56400,43.04240,43.04240,-0.68000,-0.68000,8.41350,,,,,,,,,-17.32860,-17.32860,-14.22560,-17.32860,3.93290,-0.5433,-0.5463
2023-09-30,,,26.16700,6.63300,-52.26200,2.37700,-49.88500,,-49.88500,-49.88500,-49.88500,-31.15400,-52.26200,42.98060,42.98060,-1.16000,-1.16000,9.40320,,,,,,,,,-25.62450,-25.62450,-21.38630,-25.62450,4.51600,-0.4935,-0.5145
2023-06-30,,,28.36200,6.52800,-34.89000,2.48700,-32.40300,,-32.40300,-32.40300,-32.40300,-33.36900,-34.89000,42.95700,42.95700,-0.75000,-0.75000,11.07580,,,,,,,,,-13.55430,-14.75550,-11.67120,-13.55430,5.55100,-0.5796,-0.6147
2023-03-31,,,26.75600,6.56600,-33.32200,2.44100,-30.88100,,-30.88100,-30.88100,-30.88100,-32.05100,-33.32200,42.95570,42.95570,-0.72000,-0.72000,12.97640,,,,,,,,,-11.60000,-12.51490,-10.12580,-11.60000,6.19720,-0.56090,-0.60550
2022-12-31,,,25.01500,6.55000,-31.56500,1.69100,-29.87400,,-29.87400,-29.87400,-29.87400,-30.43200,-31.56500,41.08030,41.08030,-0.73000,-0.71000,13.24600,,,,,,,,,-10.21900,-10.94780,-9.03380,-10.21900,6.80570,-0.4671,-0.6284
2022-09-30,,,16.57000,6.41500,-22.98500,0.98900,-21.99600,,-21.99600,-21.99600,-21.99600,-22.22600,-22.98500,41.64280,41.64280,-0.53000,-0.53000,16.59240,,,,,,,,,-6.92440,-7.37640,-6.20820,-6.92440,7.42400,-0.3581,-0.4685
2022-06-30,,,16.17800,6.52900,-22.70700,0.16900,-22.53800,,-22.53800,-22.53800,-22.53800,-22.30200,-22.70700,40.07510,40.07510,-0.56000,-0.56000,16.10490,,,,,,,,,-7.68510,-8.23140,-6.83170,-7.68510,7.32780,-0.3538,-0.4334
2022-03-31,24.99000,24.99000,13.48300,6.80100,4.70600,-0.08800,4.61800,,4.61800,4.61800,4.61800,5.07600,4.70600,39.82330,45.95890,0.12000,0.10000,27.06780,100.00000,18.83150,18.83150,18.47940,18.47940,0.07340,,,1.48450,1.58360,1.35640,1.48450,7.79930,0.08930,0.03210
2021-12-31,5.46800,5.46800,14.65800,6.35200,-15.54200,-0.28200,-15.82400,-0.01100,-15.81300,-15.81300,-15.81300,-15.15300,-15.54200,30.95220,30.95220,-0.40000,-0.40000,17.30940,100.00000,-284.23560,-284.23570,-289.39290,-289.19170,0.01610,29.55680,3.04500,-5.21660,-5.57450,-4.66550,-5.21660,7.62840,-0.4696,-0.5784
2021-09-30,3.42900,3.42900,11.92600,5.21300,-13.71000,-0.29200,-14.00200,0.01100,-14.01300,-14.01300,-14.01300,-13.27100,-13.71000,31.87600,31.87600,-0.44000,-0.44000,9.93540,100.00000,-399.82500,-399.82500,-408.34060,-408.66140,0.01330,,,-6.45090,-7.08580,-5.44840,-6.45090,6.79780,-0.3024,-0.5274
2021-06-30,4.81400,4.81400,10.61600,5.02500,-10.82700,-0.10400,-10.93100,-0.07700,-10.85400,-10.85400,-10.85400,-10.45100,-10.82700,31.82440,31.82440,-0.34000,-0.34000,10.32620,100.00000,-224.90650,-224.90650,-227.06690,-225.46740,0.01790,,,-4.75340,-5.19630,-4.03830,-4.75340,7.17110,-0.2971,-0.3596
2021-03-31,-3.98100,-3.98100,11.74300,5.63000,-21.35400,-0.01300,-21.36700,-0.04800,-21.31900,-21.31900,-21.31900,-20.83500,-21.35400,26.10000,26.10000,-0.82000,-0.82000,9.09760,100.00000,536.39790,536.39790,536.72450,535.51870,-0.01410,,,-9.02360,-9.85180,-7.55800,-9.02360,7.42910,-0.58030,-0.60550
2020-12-31,5.41000,5.41000,9.68300,5.07600,-9.34900,0.25200,-9.09700,-0.13900,-8.95800,-8.95800,-8.95800,-8.97500,-9.34900,7.32000,7.32000,3.78000,3.78000,4.46350,100.00000,-172.80970,-172.80960,-168.15160,-165.58230,0.03520,,,-8.15650,-9.98240,-5.82310,-8.15650,5.58150,-0.2613,-0.2757
2020-09-30,3.02800,3.02800,8.94200,7.74100,-13.65500,-1.12100,-14.77600,0.00300,-14.77900,-14.77900,-14.77900,-13.26100,-13.65500,5.20890,5.20890,-2.84000,-2.84000,3.90370,100.00000,-450.95770,-450.95770,-487.97890,-488.07790,0.02010,,,-12.63920,-15.36420,-9.82670,-12.63920,5.96890,3.9355,4.0039
2020-06-30,7.46500,7.46500,8.67600,7.41900,-8.63000,0.17500,-8.45500,,-8.45500,-8.45500,-8.45500,-8.31500,-8.63000,2.17720,2.17720,-3.88000,-3.88000,20.69280,100.00000,-115.60620,-115.60620,-113.26190,-113.26190,0.10040,,,-11.95150,-11.95150,-11.37310,-11.95150,13.58300,-5.4902,-5.5431
2020-03-31,2.00000,2.00000,7.03300,2.52400,-7.55700,0.39200,-7.16500,-2.67900,-4.48600,-4.48600,-4.48600,-7.27500,-7.55700,2.16340,2.16340,-2.07000,-2.07000,30.24600,100.00000,-377.85000,-377.85000,-358.25000,-224.30000,0.02560,,,-5.93250,-5.93250,-5.73610,-5.93250,14.51900,-3.86050,-3.99690
2019-12-31,8.04200,8.04200,-8.04500,1.39000,14.69700,1.34400,16.04100,,16.04100,16.04100,16.04100,14.91900,14.69700,2.13900,2.13900,-0.05190,-0.05190,4.31790,100.00000,182.75300,182.75310,199.46530,199.46530,0.09860,,,-26.57290,-26.57290,19.66120,-26.57290,-27.99910,-3.443,-3.604
2019-09-30,-7.04700,-7.04700,6.33100,1.84700,-15.22500,0.44700,-14.77800,,-14.77800,-14.77800,-14.77800,-13.83600,-15.22500,2.15000,2.15000,-6.87000,-6.87000,9.94680,100.00000,216.04940,216.04940,209.70630,209.70630,-0.05780,,,-13.46340,-13.46340,-12.11680,-13.46340,21.07670,-4.4495,-4.7242
2019-06-30,,,16.55300,2.61600,-19.16900,0.84700,-18.32200,0.01000,-18.33200,-18.33200,-18.33200,-19.51900,-19.16900,5.09930,5.09930,-3.56890,-3.56890,14.02100,,,,,,,,,-14.44140,-14.44140,-13.41450,-14.44140,24.80160,-2.2367,-2.2403
2019-03-31,,,8.85200,2.83900,-11.69100,0.63100,-11.06000,0.00900,-11.06900,-11.06900,-11.06900,-11.91100,-11.69100,4.14620,4.14620,-2.65920,-2.65920,31.39030,,,,,,,,,-7.88080,-7.88080,-7.62960,-7.88080,27.87970,-2.90600,-2.91180
2018-12-31,,,-11.99900,1.79900,10.20000,3.58800,21.96900,,22.55800,22.55800,22.55800,11.36700,18.38100,1.94700,1.94700,3.89740,3.89740,19.16270,,,,,,,,,21.64790,21.64790,20.51870,21.64790,25.99210,-2.4,-2.7668
2018-09-30,,,6.76500,2.26700,-9.03200,0.62500,-8.40700,,-8.40700,-8.40700,-8.40700,-9.00800,-9.03200,4.00790,4.00790,-2.09940,-2.09940,14.51180,,,,,,,,,-7.68890,-7.68890,-7.15940,-7.68890,27.28000,-2.6742,-2.6814
2018-06-30,,,11.84500,2.26800,-14.11300,0.52200,-13.59100,,-13.59100,-13.59100,-13.59100,-14.09100,-14.11300,4.00780,4.00780,-3.35900,-3.35900,11.07510,,,,,,,,,-11.60000,-11.60000,-10.55370,-11.60000,29.23210,-1.8886,-1.8741
2018-03-31,,,8.10600,2.09400,-10.20000,0.34100,-9.85900,,-9.85900,-9.85900,-9.85900,-10.19100,-10.20000,3.07560,3.07560,-3.21900,-3.21900,20.02410,,,,,,,,,-7.56160,-7.56160,-7.18350,-7.56160,32.53250,-2.37480,-2.46520
2017-12-31,,,6.79000,0.74300,-7.53300,-15.52600,-23.06800,0.00000,-23.06800,-23.05400,-23.05400,-7.53100,-7.53300,0.64510,0.64510,-35.75900,-35.75900,10.02440,,,,,,,,,72.20400,72.20400,-41.76980,72.20400,-39.48330,-7.5019,-7.502
2017-09-30,,,3.33300,0.61200,-3.94500,0.63500,-3.31000,,-3.31000,-3.31000,-3.31000,-3.94500,-3.94500,0.62990,0.62990,-5.24840,-5.24840,,,,,,,,,,,,,,,-6.0395,-6.0184
2017-06-30,,,3.42000,0.63700,-4.05700,,-4.05700,,-4.05700,-4.05700,-4.05700,-4.05700,-4.05700,0.61480,0.61480,-6.57800,-6.57800,,,,,,,,,,,,,,,-2.7417,-2.8247
2017-03-31,,,3.29400,0.06300,-3.35700,,-3.35700,,-3.35700,-3.35700,-3.35700,-3.35700,-3.35700,0.39870,0.39870,-8.39750,-8.39750,,,,,,,,,,,,,,,-0.73750,-0.73750
2016-12-31,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,0,0
