Date,revenue,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2021-06-30,471.70000,471.70000,70.20000,30.50000,432.00000,-52.30000,379.70000,91.10000,288.60000,288.60000,,288.60000,438.40000,432.00000,16.79020,16.79430,17.19000,17.18000,34.06710,0.66640,1.99750,100.00000,91.58360,91.58360,80.49610,61.18300,0.06050,26.35200,3.41530,12.06020,12.06020,3.69930,4.02340,149.53450,20.7866,20.6488
2021-03-31,451.00000,451.00000,112.60000,-21.30000,317.10000,-52.80000,264.30000,62.20000,202.10000,202.10000,,202.10000,323.60000,317.10000,17.06090,17.09910,11.85000,11.82000,35.07770,0.66560,1.99000,100.00000,70.31040,70.31040,58.60310,44.81150,0.05850,4.58800,19.61640,8.52810,8.52810,2.62230,2.85220,141.81930,19.01860,18.97180
2020-12-31,447.40010,447.40010,84.50000,-92.60000,270.30000,-54.20000,216.10000,49.80000,166.30000,166.30000,,166.30000,276.60000,270.30010,17.85890,17.93580,9.21000,9.12000,26.15700,0.66220,2.00160,100.00000,60.41570,60.41570,48.30130,37.17030,0.05970,3.04350,29.57090,7.22260,7.22260,2.22060,2.44010,134.71220,11.0632,11.0207
2020-09-30,426.50000,426.50000,80.40000,29.80000,375.90000,-57.50000,318.40000,76.30000,242.10000,242.10000,,242.10000,382.10000,375.90000,17.84480,17.84980,13.57000,13.56000,23.44780,0.66060,2.00100,100.00000,88.13600,88.13600,74.65420,56.76440,0.05750,49.02300,1.83590,10.48730,10.48730,3.26210,3.55920,130.80060,15.4973,15.4189
2020-06-30,406.30000,406.30000,81.60000,-139.40000,185.30000,-57.50000,127.80000,31.40000,96.40000,96.40000,,96.40000,191.10000,185.30000,17.84480,17.84710,5.40000,5.40000,21.19720,0.69190,2.32390,100.00000,45.60670,45.60670,31.45460,23.72630,0.05540,11.19280,8.04090,4.66810,4.66810,1.31380,1.43800,117.00640,15.6498,15.5388
2020-03-31,389.10000,389.10000,79.10000,-354.70000,-44.70000,-68.10000,-112.80000,-29.00000,-83.80000,-83.80000,,-83.80000,-39.20000,-44.70000,18.18550,18.18550,-4.61000,-4.61000,28.62030,0.70760,2.46060,100.00000,-11.48810,-11.48810,-28.99000,-21.53690,0.05360,6.52850,13.78570,-4.26220,-4.26220,-1.15430,-1.24630,111.40010,12.71900,12.47700
2019-12-31,385.90010,385.90010,83.70000,-27.20000,275.00010,-59.80000,215.20010,53.30000,161.90000,161.90000,,161.90000,280.80010,275.00000,18.90030,18.97660,8.63000,8.51000,35.47150,0.65840,1.92710,100.00000,71.26200,71.26200,55.76580,41.95390,0.05200,5.82930,15.43920,6.87390,6.87390,2.18100,2.34840,128.33480,10.7224,10.5556
2019-09-30,378.70000,378.70000,81.70000,-19.30000,277.70000,-58.60000,219.10000,53.70000,165.40000,165.40000,,165.40000,283.60000,277.70000,18.94470,18.95090,8.73000,8.73000,29.48860,0.63690,1.77610,100.00000,73.32980,73.32980,57.85580,43.67570,0.05360,35.06480,2.56670,6.94140,6.94140,2.33910,2.52030,126.76490,10.9431,10.5579
2019-06-30,370.60000,370.60000,81.80000,-15.40000,273.40000,-58.10000,215.30000,50.90000,164.40000,164.40000,,164.40000,279.00000,273.40000,18.94470,18.95000,8.68000,8.68000,28.16450,0.65380,1.90610,100.00000,73.77230,73.77230,58.09500,44.36050,0.05360,17.00000,5.29410,7.42110,7.42110,2.37970,2.56900,117.85390,9.0533,8.4404
2019-03-31,353.80000,353.80000,81.40000,-14.50000,257.90000,-51.60000,206.30000,41.90000,164.40000,164.40000,,164.40000,263.00000,257.90000,18.95520,19.00450,8.67000,8.65000,31.26710,0.67380,2.06520,100.00000,72.89430,72.89430,58.30980,46.46690,0.05240,47.17330,1.90790,8.02380,8.02380,2.43560,2.61780,109.00140,12.08660,11.83930
2018-12-31,342.80000,342.80000,75.30000,-17.70000,249.80000,-48.80000,201.00000,49.10000,151.90000,151.90000,,151.90000,255.40000,249.80010,19.44610,19.53230,7.82000,7.72000,17.07070,0.64700,1.91920,100.00000,72.87050,72.87050,58.63480,44.31160,0.05500,43.39240,2.07410,7.62970,7.62970,2.43530,2.69330,104.93330,10.3111,10.1609
2018-09-30,332.00000,332.00000,71.50000,-14.00000,246.50000,-48.10000,198.40000,47.40000,151.00000,151.00000,,151.00000,251.50000,246.50000,19.46560,19.47400,7.76000,7.75000,36.75080,0.66380,1.97470,100.00000,74.24700,74.24700,59.75900,45.48190,0.05320,16.43560,5.47590,7.69110,7.69110,2.41830,2.58550,101.67470,9.8064,8.9387
2018-06-30,315.40000,315.40000,69.60000,-1.80000,244.00000,-46.00000,198.00000,47.00000,151.00000,151.00000,,151.00000,248.70000,244.00000,19.46560,19.47220,7.76000,7.75000,33.68910,0.66950,2.02580,100.00000,77.36210,77.36210,62.77740,47.87570,0.05370,12.32030,7.30500,8.34440,8.34440,2.57050,2.75780,93.71480,5.2699,5.0644
2018-03-31,295.60000,295.60000,74.80000,-23.40000,197.40000,-39.70000,157.70000,37.60000,120.10000,120.10000,,120.10000,201.60000,197.40000,19.43770,19.47360,6.18000,6.17000,22.15560,0.67390,2.08030,100.00000,66.77940,66.77940,53.34910,40.62920,0.05340,118.24000,0.76120,7.24940,7.24940,2.17020,2.36410,85.79490,10.65030,10.58870
2017-12-31,287.30000,287.30000,66.30000,-61.30000,159.70000,-37.30000,122.40000,-54.70000,177.10000,177.10000,,177.10000,163.90000,159.70000,19.49770,19.55890,9.11000,9.04000,23.99850,0.66560,1.99950,100.00000,55.58650,55.58650,42.60350,61.64290,0.05760,130.59090,0.68920,11.53150,11.53150,3.55220,3.85610,79.53390,7.5842,7.5101
2017-09-30,283.90000,283.90000,62.10000,-25.70000,196.10000,-36.00000,160.10000,59.40000,100.70000,100.70000,,100.70000,200.00000,196.10000,19.40730,19.41550,5.19000,5.19000,17.63090,0.67980,2.21990,100.00000,69.07360,69.07360,56.39310,35.47020,0.05880,51.61820,1.74360,7.44930,7.44930,2.08620,2.38510,70.00520,7.9443,7.8509
2017-06-30,276.00000,276.00000,61.10000,-21.80000,193.10000,-36.00000,157.10000,58.00000,99.10000,99.10000,,99.10000,197.30000,193.10000,19.45820,19.46350,5.09000,5.09000,33.28310,0.70720,2.41500,100.00000,69.96380,69.96380,56.92030,35.90580,0.05840,32.85710,2.73910,7.93940,7.93940,2.09610,2.32490,64.64010,5.2216,5.1215
2017-03-31,262.80000,262.80000,64.50000,-20.50000,177.80000,-33.60000,144.20000,50.90000,93.30000,93.30000,,93.30000,181.90000,177.80000,19.72250,19.77270,4.73000,4.72000,14.64060,0.70420,2.49640,100.00000,67.65600,67.65600,54.87060,35.50230,0.05770,82.12500,1.09590,8.01680,8.01680,2.04750,2.37100,60.01440,8.18810,8.02620
2016-12-31,256.20000,256.20000,55.40000,-27.40000,173.40000,-31.80000,141.60000,54.00000,87.60000,87.60000,,87.60000,177.20000,173.40000,20.33200,20.41000,4.34000,4.30000,24.91640,0.68930,2.21840,100.00000,67.68150,67.68150,55.26930,34.19200,0.06070,111.39130,0.80800,7.46360,7.46360,2.07680,2.31910,59.04810,7.0185,6.9256
2016-09-30,246.60000,246.60000,55.60000,-22.80000,168.20000,-31.70000,136.50000,50.60000,85.90000,85.90000,,85.90000,172.10000,168.20000,20.37960,20.38460,4.22000,4.21000,18.34150,0.67540,2.15360,100.00000,68.20760,68.20760,55.35280,34.83370,0.06020,45.66670,1.97080,7.36900,7.36900,2.09870,2.39220,57.34380,6.6217,6.5873
2016-06-30,238.50000,238.50000,54.60000,-17.90000,166.00000,-31.30000,134.70000,49.80000,84.90000,84.90000,,84.90000,169.80000,166.00000,20.37960,20.38280,4.17000,4.17000,27.99510,0.70190,2.35440,100.00000,69.60170,69.60170,56.47800,35.59750,0.05930,23.85000,3.77360,7.87500,7.87500,2.10960,2.34760,53.03520,6.7341,6.6749
2016-03-31,227.90000,227.90000,58.50000,-22.10000,147.30000,-28.90000,118.40000,44.00000,74.40000,74.40000,,74.40000,151.10000,147.30000,20.43520,20.48580,3.64000,3.63000,21.80200,0.69810,2.34850,100.00000,64.63360,64.63360,51.95260,32.64590,0.06150,11.51010,7.81920,7.50450,7.50450,2.00860,2.26590,48.76780,4.47630,4.39330
2015-12-31,217.80000,217.80000,50.10000,-13.70000,154.00000,-28.10000,125.90000,45.90000,80.00000,80.00000,,80.00000,157.50000,153.99990,20.89170,20.98080,3.86000,3.80000,17.97040,0.68410,2.22800,100.00000,70.70710,70.70710,57.80530,36.73100,0.06460,21.78000,4.13220,8.61980,8.61980,2.37210,2.72280,46.09850,4.933,4.895
2015-09-30,210.20000,210.20000,50.30000,-13.20000,146.70000,-28.80000,117.90000,43.90000,74.00000,74.00000,,74.00000,150.40000,146.70000,20.94680,20.95270,3.53000,3.53000,26.25300,0.69090,2.23470,100.00000,69.79070,69.79070,56.08940,35.20460,0.06230,700.66660,0.12840,7.94590,7.94590,2.19220,2.45640,45.21310,5.2877,5.24
2015-06-30,203.10000,203.10000,48.50000,-8.40000,146.20000,-28.80000,117.40000,43.20000,74.20000,74.20000,,74.20000,149.50000,146.20000,20.94680,20.95180,3.54000,3.54000,19.61930,0.68920,2.24620,100.00000,71.98430,71.98430,57.80400,36.53370,0.06480,18.98130,4.74150,8.68950,8.68950,2.36870,2.70100,41.45650,3.4405,3.3976
2015-03-31,194.20000,194.20000,51.20000,-6.20000,136.80000,-23.50000,113.30000,41.80000,71.50000,71.50000,,71.50000,140.50000,136.80000,20.92300,20.94900,3.42000,3.41000,21.07550,0.71850,2.55180,100.00000,70.44280,70.44280,58.34190,36.81770,0.06210,194.20000,0.46340,9.19850,9.19850,2.28650,2.58980,37.73670,5.60410,5.54200
2014-12-31,185.10000,185.10000,46.80000,0.60000,138.90000,-22.50000,116.40000,43.40000,73.00000,73.00000,,73.00000,142.40000,138.90000,22.25710,22.33140,3.40000,3.36000,11.53510,0.69930,2.49570,100.00000,75.04050,75.04050,62.88490,39.43820,0.06650,132.21430,0.68070,10.39590,10.39590,2.62080,3.12610,34.09070,4.004,3.9758
2014-09-30,181.70000,181.70000,39.40000,-4.10000,138.20000,-22.90000,115.30000,41.30000,74.00000,74.00000,,74.00000,141.70000,138.20000,21.88860,21.89520,3.38000,3.38000,20.27260,0.68810,2.21790,100.00000,76.05940,76.05940,63.45630,40.72650,0.06670,129.78570,0.69350,9.88640,9.88640,2.71810,3.08360,34.66240,4.6574,4.6386
2014-06-30,179.80000,179.80000,41.70000,-4.60000,133.50000,-24.30000,109.20000,39.80000,69.40000,69.40000,,69.40000,136.70000,133.50000,22.65340,22.65890,3.06000,3.06000,11.76940,0.69710,2.45940,100.00000,74.24920,74.24920,60.73420,38.59840,0.06840,112.37500,0.80090,10.31510,10.31510,2.64120,3.12430,31.15680,3.7183,3.662
2014-03-31,176.90000,176.90000,43.40000,-4.70000,128.80000,-48.80000,80.00000,30.20000,49.80000,49.80000,,49.80000,131.80000,128.80000,23.46300,23.52800,2.12000,2.12000,10.90500,0.66860,2.17930,100.00000,72.80950,72.80950,45.22330,28.15150,0.06870,88.45000,1.01750,6.96500,6.96500,1.93500,2.30840,31.76370,3.97400,3.88470
2013-12-31,175.30000,175.30000,40.20000,-4.60000,130.50000,-27.00000,103.50000,37.60000,65.90000,65.90000,,65.90000,134.10000,130.50000,23.85100,24.01000,2.80000,2.75000,10.07610,0.63220,1.85630,100.00000,74.44380,74.44380,59.04170,37.59270,0.07200,159.36360,0.56470,8.78550,8.78550,2.70810,3.23090,32.69410,4.2266,4.1748
2013-09-30,172.70000,172.70000,37.30000,-6.10000,129.30000,-27.10000,102.20000,37.10000,65.10000,65.10000,,65.10000,132.60000,129.30000,23.67300,23.70800,2.75000,2.75000,11.49750,0.66120,2.07890,100.00000,74.86970,74.86970,59.17780,37.69540,0.07240,143.91670,0.62540,9.43750,9.43750,2.72930,3.19710,29.97440,3.4802,3.4238
2013-06-30,169.40000,169.40000,39.90000,-5.40000,124.10000,-26.70000,97.40000,35.90000,61.50000,61.50000,,61.50000,127.20000,124.10000,23.97400,24.01700,2.57000,2.56000,8.59650,0.65770,2.15200,100.00000,73.25860,73.25860,57.49710,36.30460,0.07320,211.75000,0.42500,9.40510,9.40510,2.65620,3.21940,28.08730,2.5464,2.4705
2013-03-31,164.70000,164.70000,38.80000,-5.80000,120.10000,-25.00000,95.10000,34.50000,60.60000,60.60000,,60.60000,123.30000,120.10000,24.33000,24.42600,2.49000,2.48000,8.94270,0.66500,2.17100,100.00000,72.92050,72.92050,57.74140,36.79420,0.07330,274.50000,0.32790,9.70220,9.70220,2.69540,3.24990,26.48070,3.31200,3.26290
2012-12-31,159.30000,159.30000,37.40000,-6.20000,115.70000,-24.40000,91.30000,31.40000,59.90000,59.90000,,59.90000,119.10000,115.70000,25.41000,25.59900,2.42000,2.36000,13.38110,0.66000,2.01130,100.00000,72.63030,72.63030,57.31320,37.60200,0.07470,144.81820,0.62150,9.63180,9.63180,2.80800,3.27470,25.78890,3.3019,3.2425
2012-09-30,155.70000,155.70000,36.70000,-9.80000,109.20000,-25.40000,83.80000,30.90000,52.90000,52.90000,,52.90000,112.20000,109.20000,24.90800,24.96200,2.13000,2.12000,9.15560,0.65720,2.11120,100.00000,70.13490,70.13490,53.82150,33.97560,0.07400,,,8.84900,8.84900,2.51510,3.03310,24.34950,2.918,2.8646
2012-06-30,151.80000,151.80000,35.20000,-2.80000,113.80000,-24.60000,89.20000,32.60000,56.60000,56.60000,,56.60000,116.80000,113.80000,25.92600,25.98000,2.18000,2.18000,9.32630,0.67430,2.09500,100.00000,74.96710,74.96710,58.76150,37.28590,0.07580,289.69470,0.31070,10.47460,10.47460,2.82590,3.41110,22.01760,2.4454,2.3628
2012-03-31,142.40000,142.40000,34.60000,-5.20000,102.60000,-23.80000,78.80000,28.50000,50.30000,50.30000,,50.30000,105.40000,102.60000,26.15800,26.28400,1.92000,1.92000,6.47660,0.62620,1.97830,100.00000,72.05060,72.05060,55.33710,35.32300,0.07280,350.73890,0.25660,8.78500,8.78500,2.57280,3.28390,22.34140,3.38990,3.24150
2011-12-31,137.98400,137.98400,28.84400,-6.60600,102.53400,-22.69400,79.84000,29.83500,50.00500,50.00500,,50.00500,105.11200,102.53400,26.30200,26.60100,1.91000,1.87000,12.10550,0.63860,1.84800,100.00000,74.30860,74.30860,57.86180,36.23970,0.07850,275.96800,0.32610,9.26020,9.26020,2.84350,3.34710,21.07400,2.6218,2.5215
2011-09-30,133.73900,133.73900,27.56000,-4.55000,101.62900,-22.96300,78.66600,28.70600,49.96000,49.96000,,49.96000,104.23800,101.62900,26.03300,26.13600,1.92000,1.91000,8.49340,0.63810,1.96440,100.00000,75.99060,75.99060,58.82050,37.35630,0.08010,268.01400,0.33580,10.12830,10.12830,2.99040,3.66590,19.21810,2.3823,2.3441
2011-06-30,129.96500,129.96500,27.68300,-8.92800,93.35400,-22.72100,70.63300,25.78900,44.84400,44.84400,,44.84400,95.67900,93.35400,25.97500,26.11100,1.73000,1.72000,6.86220,0.64630,2.11510,100.00000,71.83010,71.83010,54.34770,34.50470,0.08220,47.71110,1.88640,10.14780,10.14780,2.83530,3.58920,17.23520,2.2291,2.1882
2011-03-31,123.51200,123.51200,28.11300,-8.91600,86.48300,-19.22200,67.26100,24.07000,43.19100,43.19100,,43.19100,88.97100,86.48300,27.19600,27.48900,1.59000,1.57000,5.98650,0.65590,2.24210,100.00000,70.01990,70.01990,54.45710,34.96910,0.08280,174.45200,0.51590,10.92590,10.92590,2.89470,3.75960,15.45150,3.13110,3.07360
2010-12-31,115.39800,115.39800,26.82100,-1.78200,86.79500,-17.58400,69.21100,22.23800,46.97300,46.97300,,47.00300,89.09300,86.79500,29.39300,29.98500,1.69000,1.63000,6.13760,0.53640,1.44510,100.00000,75.21360,75.21360,59.97590,40.73120,0.08590,9.61490,9.36050,9.90000,9.90000,3.49630,4.58970,17.37750,1.3982,1.3221
2010-09-30,111.66100,111.66100,28.31300,-0.00200,83.34600,-18.15000,65.19600,23.14900,42.04700,42.04700,,42.04700,85.90700,83.34600,28.06300,28.45200,1.50000,1.48000,7.04990,0.57610,1.60110,100.00000,74.64200,74.64200,58.38740,37.65590,0.08690,16.00650,5.62270,9.90680,9.90680,3.27400,4.19930,15.63720,2.0621,2.0825
2010-06-30,111.77900,111.77900,24.80400,-1.79000,85.18500,-18.54900,66.63600,17.57100,49.06500,49.06500,-0.02500,49.04000,88.07800,85.18500,31.17200,31.60100,1.57000,1.55000,14.51920,0.45680,0.84840,100.00000,76.20840,76.20840,59.61410,43.87230,0.08910,15.97980,5.63210,8.43590,8.43590,3.91010,4.58210,18.74740,1.0875,1.0513
2010-03-31,103.26200,103.26200,27.46200,-6.42600,69.37400,-16.91700,52.45700,20.44200,32.01500,32.01500,-0.00500,32.01000,72.62200,69.37400,31.04200,31.58400,1.03000,1.01000,8.50620,0.46960,0.93880,100.00000,67.18250,67.18250,50.79990,30.99880,0.08410,131.20970,0.68590,6.03160,6.03160,2.60760,3.19940,17.11490,2.14550,2.12070
2009-12-31,100.13500,100.13500,27.81600,4.94700,77.26600,-13.56000,63.70600,23.63400,40.07200,40.07200,0.26300,40.33500,79.98300,77.26600,30.59000,31.66900,1.32000,1.25000,6.53920,0.45120,1.01760,100.00000,77.16180,77.16190,63.62010,40.28060,0.08510,25.31220,3.55560,8.04320,8.04320,3.40680,4.41380,16.05160,0.9856,0.9499
2009-09-30,100.26800,100.26800,28.26400,3.59100,75.59500,-13.29200,62.30300,21.49100,40.81200,40.81200,-0.07800,40.73400,79.81500,75.59500,30.65900,31.53900,1.33000,1.29000,6.21970,0.49450,1.20520,100.00000,75.39300,75.39300,62.13650,40.62510,0.08510,22.48160,4.00330,9.03700,9.03700,3.46480,4.56820,14.57460,1.4819,1.47
2009-06-30,92.37300,92.37300,26.97500,3.79000,69.18800,-12.11400,57.07400,20.92400,36.15000,36.15000,0.03500,36.18500,70.54000,69.18800,30.60100,31.42300,1.18000,1.15000,5.70200,0.53910,1.44930,100.00000,74.90070,74.90070,61.78650,39.17270,0.07890,,,8.87860,8.87860,3.08630,4.09230,13.19000,1.0094,0.9905
2009-03-31,87.88800,87.88800,29.03700,-0.16400,58.68700,-12.73200,45.95500,16.94300,29.01200,29.01200,-0.01100,29.00100,60.05800,58.68700,30.48000,31.18000,0.95000,0.93000,5.63470,0.58890,1.70210,100.00000,66.77480,66.77480,52.28810,32.99770,0.07470,,,7.87540,7.87530,2.46500,3.23750,11.94370,1.58680,1.56090
