,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-06,2024-09-30,$0.92,$1.03
1,2024-08-05,2024-06-30,$0.97,$1.01
2,2024-05-08,2024-03-31,$0.99,$1.02
3,2024-01-31,2023-12-31,$0.84,$0.80
4,2023-11-01,2023-09-30,$0.99,$0.96
5,2023-07-26,2023-06-30,$0.97,$1.12
6,2023-05-03,2023-03-31,$0.90,$1.08
7,2023-02-02,2022-12-31,$1.09,$1.30
8,2022-11-02,2022-09-30,$1.69,$1.71
9,2022-07-27,2022-06-30,$1.92,$2.31
10,2022-05-05,2022-03-31,$1.80,$2.04
11,2022-02-03,2021-12-31,$1.88,$2.10
12,2021-11-04,2021-09-30,$1.77,$2.41
13,2021-07-29,2021-06-30,$0.89,$1.74
14,2021-05-06,2021-03-31,$0.66,$1.02
15,2021-02-04,2020-12-31,$0.65,$1.03
16,2020-11-05,2020-09-30,$0.64,$1.10
17,2020-08-06,2020-06-30,$0.00,$0.51
18,2020-05-07,2020-03-31,$0.07,$0.11
19,2020-02-06,2019-12-31,$0.13,$0.21
20,2019-11-07,2019-09-30,$-0.09,$0.00
21,2019-08-08,2019-06-30,$0.00,$-0.08
22,2019-05-09,2019-03-31,$0.13,$0.01
23,2019-02-07,2018-12-31,$0.05,$0.09
24,2018-11-01,2018-09-30,$0.00,$0.05
25,2018-08-09,2018-06-30,$-0.08,$0.00
26,2018-05-01,2018-03-31,$-0.14,$-0.22
27,2018-02-08,2017-12-31,$0.07,$0.13
28,2017-11-09,2017-09-30,$0.27,$0.34
29,2017-08-10,2017-06-30,$0.13,$0.24
30,2017-05-11,2017-03-31,$0.18,$0.03
31,2017-02-09,2016-12-31,$0.58,$0.62
32,2016-11-10,2016-09-30,$0.61,$0.74
33,2016-08-11,2016-06-30,$0.68,$0.48
34,2016-05-12,2016-03-31,$0.61,$0.63
35,2016-02-11,2015-12-31,$0.57,$0.70
36,2015-11-12,2015-09-30,$0.51,$0.63
37,2015-08-13,2015-06-30,$0.47,$0.54
38,2015-05-14,2015-03-31,$0.58,$0.47
39,2015-03-03,2014-12-31,--,$0.62
