Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,86.85600,82.17700,4.67900,7.27100,18.67600,-3.25000,29.19700,-24.51800,6.27400,-18.24400,-18.24400,-18.24400,-18.24400,-0.70400,-24.51800,287.23200,287.23200,-0.06000,-0.06000,1.28890,0.56920,1.81070,5.38710,-28.22830,-28.22830,-21.00490,-21.00490,0.10600,1.42400,4.90990,18.33030,-7.19510,-7.19510,-2.22590,-3.09940,,0.0269,-0.0126
2024-06-30,80.94400,76.77200,4.17200,8.45900,20.26000,-0.05400,28.77300,-24.60100,4.54600,-20.05500,-20.05500,-20.05500,-20.05500,0.76900,-24.60100,246.53500,246.53500,-0.08000,-0.08000,1.46340,0.56990,1.81620,5.15420,-30.39260,-30.39260,-24.77640,-24.77640,0.09740,1.41610,3.94040,22.84020,-7.59040,-7.59040,-2.41340,-3.26490,,0.0157,-0.0215
2024-03-31,69.71100,65.23800,4.47300,9.36600,19.95000,-0.45400,29.77000,-25.29700,12.17000,-13.12700,-13.12700,-13.12700,-13.12700,-0.61700,-25.29700,235.94200,235.94200,-0.06000,-0.06000,1.13060,0.58810,1.99940,6.41650,-36.28840,-36.28840,-18.83060,-18.83060,0.08940,1.15540,4.02470,22.36220,-5.69210,-5.69210,-1.68320,-2.34470,,0.00360,-0.14230
2023-12-31,91.53000,80.93500,10.59500,9.62400,23.89400,,36.54700,-25.95200,-0.75400,-26.70600,-26.70600,-26.70600,-26.70600,-0.86800,-25.95200,234.80300,234.80300,-0.12000,-0.12000,1.24330,0.58700,1.92380,11.57540,-28.35350,-28.35350,-29.17730,-29.17730,0.10970,1.52390,5.34170,16.84860,-10.73880,-10.73880,-3.20130,-4.43540,,0.1165,-0.041
2023-09-30,91.75000,74.96700,16.78300,10.95900,25.74800,,36.70700,-19.92400,16.83600,-3.08800,-3.08800,-3.08800,-3.08800,3.89000,-19.92400,232.93500,232.93500,-0.01000,-0.01000,1.50220,0.54780,1.66200,18.29210,-21.71550,-21.71550,-3.36570,-3.36570,0.11500,0.65750,4.57670,19.66460,,-1.18490,-0.38690,-0.53580,,0.159,0.0392
2023-06-30,87.24700,73.94700,13.30000,10.73100,22.83200,,33.56300,-20.26300,14.63900,-5.62400,-5.62400,-5.62400,-5.62400,4.54100,-20.26300,231.95100,231.95100,-0.02000,-0.02000,1.32190,0.53180,1.67650,15.24410,-23.22490,-23.22490,-6.44610,-6.44610,0.10560,0.56040,3.92790,22.91290,,-2.14190,-0.68080,-1.00290,,0.0397,-0.1018
2023-03-31,79.31900,69.05800,10.26100,9.55300,22.94200,,32.49500,-22.23400,-18.38600,-40.62000,-40.62000,-40.62000,-40.62000,2.44100,-22.23400,232.19000,232.19000,-0.17000,-0.17000,1.39240,0.53120,1.60830,12.93640,-28.03110,-28.03110,-51.21090,-51.21090,0.09430,0.52460,3.88610,23.15950,,-15.23030,-4.83010,-7.13930,,-0.06350,-0.13990
2022-12-31,95.46600,81.13600,14.33000,12.36900,29.49300,,41.86200,-27.53200,15.00200,-12.53000,-12.52800,-12.52800,-12.53200,-5.70100,-27.53200,222.00000,222.00000,-0.05000,-0.05000,1.60340,0.50470,1.47680,15.01060,-28.83960,-28.83960,-13.12510,-13.12720,0.10930,0.70740,5.91380,15.21870,-4.19030,-4.19030,-1.43440,-2.07570,1.22420,0.0062,-0.1058
2022-09-30,102.18200,84.37300,17.80900,12.67900,32.00900,,44.68800,-26.87900,83.27200,56.39300,56.39300,56.39300,56.39300,-2.98400,-26.87900,231.98900,231.98900,0.24000,0.24000,0.88670,0.22530,1.46590,17.42870,-26.30500,-26.30500,55.18880,55.18880,0.11660,0.73100,4.55950,19.73920,,19.26640,6.43730,14.92660,,-0.0129,-0.2031
2022-06-30,90.72300,78.04700,12.67600,11.60100,46.34500,-178.80400,236.75000,-224.07400,103.02200,-121.05200,-121.05200,-121.05200,-121.05200,-200.41400,-224.07400,230.29000,230.29000,-0.53000,-0.53000,,,,13.97220,-246.98700,-246.98700,-133.43030,-133.43030,,,,,,,,,,-0.1098,-0.255
2022-03-31,94.45500,81.55700,12.89800,9.34400,23.39800,,32.74200,-19.84400,-1.87300,-21.71700,-21.71700,-21.71700,-21.71700,5.57700,-19.84400,193.33400,193.33400,-0.11000,-0.11000,,,,13.65520,-21.00900,-21.00900,-22.99190,-22.99190,,,,,,,,,,-0.17530,-0.28060
2021-12-31,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,,-0.1805,0.2481
2021-09-30,100.62900,83.23000,17.39900,7.45900,21.89700,,29.35600,-11.95700,-1.43100,-13.38800,-13.38800,-13.38800,-13.38800,-11.95700,-11.95700,193.33400,193.33400,-0.07000,-0.07000,,,,17.29030,-11.88230,-11.88230,-13.30430,-13.30430,,,,,,,,,,0.1805,-0.2481
2020-12-31,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,,0,0
