Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2020-06-30,,,,30.05900,10.39300,,,-40.45200,0.05900,-40.39300,,-40.39300,-40.39300,-40.39300,-40.35200,-40.45200,39.97200,39.97200,-1.01000,-1.01000,10.39790,,,,,,,,,,-27.66490,-27.66490,-24.13990,-27.66490,3.64880,-0.6883,-0.6884
2020-03-31,,,,18.62200,8.12500,,,-26.74700,0.56800,-26.17900,,-26.17900,-26.17900,-26.17900,-26.66100,-26.74700,39.75400,39.75400,-0.66000,-0.66000,12.78960,,,,,,,,,,-14.93130,-14.93130,-13.48920,-14.93130,4.40990,-0.54730,-0.54790
2019-12-31,,,,16.82700,6.93100,,,-23.75800,0.62200,-23.13600,,-23.13600,-23.13600,-23.13600,-23.67900,-23.75800,35.18300,35.18300,-0.60000,-0.60000,15.60100,,,,,,,,,,-11.63180,-11.63180,-10.69300,-11.63180,5.00660,-0.6658,-0.6978
2019-09-30,,,,19.66000,4.69900,,,-24.35900,0.43700,-23.92200,,-23.92200,-23.92200,-23.92200,-24.31100,-24.35900,34.37200,34.37200,-0.70000,-0.70000,7.11770,,,,,,,,,,-27.83600,-27.83600,-23.07200,-27.83600,2.48420,-0.6183,-0.6362
2019-06-30,,,,14.49400,4.14000,,,-18.63400,0.59800,-18.03600,,-18.03600,-18.03600,-18.03600,-18.61400,-18.63400,34.19400,34.19400,-0.53000,-0.53000,9.03950,,,,,,,,,,-16.64110,-16.64110,-14.30970,-16.64110,3.16960,-0.4106,-0.4128
2019-03-31,,,,12.51100,3.74200,,,-16.25300,0.31900,-15.93400,,-15.93400,-15.93400,-15.93400,-16.23400,-16.25300,34.19400,34.19400,-0.47000,-0.47000,13.30300,,,,,,,,,,-12.69510,-12.69510,-11.38170,-12.69510,3.67060,-0.39430,-0.39800
2018-12-31,,,,11.04100,3.03700,,,-14.07800,0.01400,-14.06400,,-14.06400,-14.06400,-14.06000,-14.06400,-14.07800,28.77200,28.77200,-0.41000,-0.41000,16.60990,,,,,,,,,,-10.00800,-10.00800,-9.25730,-10.00800,4.10970,-0.4213,-0.4229
2018-09-30,,,,8.73100,2.68400,,,-11.41500,-0.01100,-11.42600,,-11.42600,-11.42600,-11.42600,-11.40600,-11.41500,27.33100,27.33100,-0.42000,-0.42000,17.82350,,,,,,,,,,-7.37030,-7.37030,-6.86680,-7.37030,4.53380,-0.3215,-0.3233
2018-06-30,,,,8.29300,1.96500,,,-10.25800,-0.04700,-10.30500,,-10.30500,-10.30500,-10.30500,-10.25800,-10.25800,26.75000,26.75000,-0.39000,-0.39000,,,,,,,,,,,,,,,,-0.4432,-0.4479
2018-03-31,,,,6.20400,1.27500,,,-7.47900,,-7.47900,,-7.47900,-7.47900,-7.48300,-7.47900,-7.47900,26.75000,26.75000,-0.28000,-0.28000,,,,,,,,,,,,,,,,-0.24700,-0.24700
2017-12-31,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,0.5328,0.5328
2017-09-30,,,,3.07600,0.76600,,,-3.84200,0.01500,-3.82700,,-3.82700,-3.82700,-3.82700,-3.84200,-3.84200,17.94500,17.94500,-0.21000,-0.21000,,,,,,,,,,,,,,,,-0.5328,-0.5328
2016-12-31,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,0,0
