Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,319.19060,200.19500,118.99560,25.95250,191.52700,-0.12450,217.60400,-98.60840,3.18270,-95.42570,-0.19750,-95.22820,-95.22820,-95.22820,-98.60840,-98.60840,243.15200,243.15200,-0.39080,-0.39080,4.68570,0.01220,37.28040,-30.89330,-30.89330,-29.89620,-29.83430,0.21040,219.80840,1.57550,57.12420,-7.34600,-11.18770,-6.27600,-7.34600,4.98060,0.00000,
2021-12-31,330.16800,224.10450,106.06350,27.52530,183.84280,5.65770,205.71030,-99.64690,3.32940,-96.31750,-1.23290,-95.08460,-95.08460,-95.08460,-99.64690,-99.64690,237.67450,237.67450,-0.40950,-0.40950,2.42690,0.02640,32.12410,-30.18070,-30.18070,-29.17230,-28.79890,0.39840,225.00450,1.76370,51.03050,-15.99350,-24.25000,-11.47480,-15.99350,2.56320,-1.7546,-1.7657
2021-09-30,260.77600,191.04430,69.73170,22.87800,135.87180,1.54150,157.20830,-87.47660,3.38740,-84.08910,-0.19370,-83.89540,-83.89540,-83.89540,-87.47660,-87.47660,236.11300,236.11300,-0.35250,-0.35250,2.96930,0.08040,26.74010,-33.54470,-33.54470,-32.24570,-32.17140,0.27580,170.96470,2.01490,44.66680,-11.78850,-16.59210,-8.87400,-11.78850,3.04220,0,0
2021-06-30,228.41460,176.04110,52.37360,20.49790,143.17030,8.16730,155.50100,-103.12740,3.73400,-99.39340,-0.19410,-99.19940,-99.19940,-99.19940,-103.12740,-103.12740,237.85900,237.85900,-0.41700,-0.41700,3.28970,0.09880,22.92920,-45.14920,-45.14920,-43.51450,-43.42950,0.19450,140.20260,2.06740,43.53210,-11.10230,-14.57800,-8.44840,-11.10230,3.74660,0,0
2021-03-31,258.10730,215.24710,42.86020,19.16380,137.86010,-0.24150,157.26540,-114.40520,4.61710,-109.78800,-0.19330,-109.59470,-109.59470,-109.59470,-114.40520,-114.40520,237.56300,237.56300,-0.46100,-0.46100,3.20860,0.10530,16.60560,-44.32460,-44.32460,-42.53580,-42.46090,0.19710,180.41790,1.99780,45.04850,-11.16380,-14.38290,-8.36700,-11.16380,4.14580,0.00000,
2020-12-31,348.93480,284.24690,64.68790,20.33630,141.23780,-0.28350,161.85750,-97.16960,2.56150,-94.60830,-0.23480,-94.37340,-94.37340,-98.84240,-97.16960,-97.16960,166.96100,166.96100,-0.16240,-0.16240,3.11990,0.10960,18.53870,-27.84750,-27.84750,-27.11340,-28.32690,0.23850,342.87920,2.16850,41.50270,-8.76200,-11.07050,-6.45000,-8.76200,4.57630,-1.0173,-1.0391
2020-09-30,188.19720,147.22710,40.97010,14.91070,89.69320,-1.42650,106.03040,-65.06030,2.11850,-62.94180,-0.18120,-62.76060,-62.76060,-62.76060,-65.06030,-65.06030,224.60700,224.60700,-0.27760,-0.27760,2.80520,0.11500,21.76980,-34.57030,-34.57030,-33.44460,-33.34830,0.20200,179.95190,2.48380,36.23450,-9.07180,-13.31700,-6.73680,-9.07180,3.08010,0,0
2020-06-30,187.26500,155.71300,31.55200,18.20200,77.99700,-2.14800,98.34700,-66.79500,1.86500,-64.93000,-0.17700,-64.75300,-64.75300,-87.33500,-66.79500,-66.79500,122.32800,122.32800,-0.72000,-0.72000,3.50640,0.06650,16.84890,-35.66870,-35.66870,-34.67280,-46.63710,0.19410,213.30550,2.14620,41.93400,-8.69720,-12.45320,-6.71240,-8.69720,3.31480,0.3741,0.3885
2020-03-31,155.29500,136.38600,18.90900,12.27500,50.85100,2.88400,60.24200,-41.33300,1.69500,-39.63800,-0.19500,-39.44300,-39.44300,-69.96300,-34.11800,-41.33300,92.32300,92.32300,-0.76000,-0.76000,2.53200,0.03150,12.17620,-26.61580,-26.61580,-25.52430,-45.05170,0.25720,278.90800,2.72170,33.06810,-8.78980,-18.09120,-6.53290,-8.78980,2.22230,-0.37410,-0.38850
2019-12-31,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,0,0
