Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,1202.46000,518.56100,683.89910,276.07090,276.07090,407.82820,407.82810,106.98200,300.84610,300.84610,291.01400,62.25000,62.60500,4.67000,4.63000,0.06660,1.49820,63.60990,45.39020,0.00580,3.75440,3.75440,0.27260,3.50440,127.33560,1.3843,1.2142
2022-09-30,1020.10400,302.36300,717.74100,254.52700,254.52700,463.21400,463.21400,104.74700,358.46700,358.46700,349.14800,62.44000,62.67300,5.59000,5.57000,0.06910,0.28290,67.26160,50.69850,0.00600,4.66120,4.66120,0.31320,4.33880,122.21340,9.919,9.6979
2022-06-30,812.24100,125.47300,686.76790,214.29400,214.29400,472.47400,472.47400,133.27200,339.20200,339.20200,330.07700,62.44000,62.69200,5.28000,5.26000,0.06640,0.28580,69.22500,48.36160,0.00590,4.22320,4.22320,0.29250,3.94300,127.63280,6.4879,6.3121
2022-03-31,676.56900,68.60600,607.96300,196.07500,196.07500,411.88790,411.88800,73.35400,338.53400,338.53400,329.40900,61.67000,62.12500,5.34000,5.30000,0.06530,0.38790,68.05050,54.42370,0.00500,4.14200,4.14200,0.27780,3.87170,129.59900,-2.68570,-2.89060
2021-12-31,639.76530,70.38900,569.37630,190.82400,190.82400,378.55230,378.55210,106.56000,271.99210,271.99210,262.00600,57.87100,58.50800,4.43000,4.34000,0.06780,0.42850,67.29830,46.57890,0.00470,3.46900,3.46900,0.22960,3.23380,129.31480,7.4322,7.2593
2021-09-30,587.08700,74.84400,512.24300,185.22800,185.22800,327.01500,327.01500,85.59200,241.42300,241.42300,232.08700,59.28400,59.74500,3.91000,3.88000,0.06910,0.44070,64.34040,45.66320,0.00470,3.14390,3.14390,0.22380,2.92670,126.64950,-5.3541,-5.524
2021-06-30,560.17800,79.58900,480.58900,180.32700,180.32700,300.26200,300.26200,85.76900,214.49300,214.49300,205.36800,57.12800,57.52700,3.59000,3.57000,0.07680,0.50900,63.57700,43.48430,0.00490,3.13380,3.13380,0.22140,2.89300,118.49590,0.3702,0.2592
2021-03-31,524.24300,85.03500,439.20800,197.26300,197.26300,241.94500,241.94500,51.41200,190.53300,190.53300,180.02100,54.99800,55.53100,3.27000,3.24000,0.11100,0.56360,59.25150,44.08650,0.00480,2.86840,2.86840,0.22320,2.55010,114.94030,12.58630,12.48980
2020-12-31,512.74890,93.57500,419.17390,193.25100,193.25100,225.92290,225.92300,52.91500,173.00800,173.00800,171.28300,52.64100,52.89900,3.27000,3.25000,0.12450,0.65520,58.89930,44.65440,0.00520,2.96910,2.96910,0.23410,2.59950,108.78200,0.8378,0.7296
2020-09-30,505.70500,92.77900,412.92600,213.22700,213.22700,199.69900,199.69900,61.14900,138.55000,138.55000,138.55000,52.67300,52.83500,2.62000,2.62000,0.08400,0.69160,55.43160,38.45810,0.00570,2.78030,2.78030,0.21730,2.54670,93.03440,5.6791,5.4901
