Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,108.85500,50.36600,58.48900,37.36600,37.36600,21.12300,,21.12300,6.23100,14.89200,14.89200,,14.76100,29.96800,30.03370,0.49000,0.49000,0.15050,0.58430,37.58340,26.26370,0.00730,2.02140,2.07120,0.19310,1.71730,24.39680,0.1891,0.275
2024-06-30,106.71700,50.04000,56.67700,36.23700,36.23700,20.44000,,20.44000,5.98900,14.45100,14.45100,,14.32200,30.05590,30.13360,0.48000,0.48000,0.15560,0.59800,36.68610,25.70540,0.00730,2.04380,2.09690,0.19050,1.72570,23.35690,0.0676,0.0421
2024-03-31,107.32700,48.93900,58.38800,36.67200,36.67200,21.71600,,21.71600,6.55200,15.16400,15.16400,,15.07200,30.12000,30.12000,0.50000,0.50000,0.15620,0.43050,37.33770,25.91430,0.00770,2.15670,2.21330,0.20190,1.81980,23.22300,0.99550,0.96910
2023-12-31,103.86300,44.04200,59.82100,32.34300,32.34300,27.47800,,27.47800,8.84400,18.63400,18.63400,,18.99600,30.27000,30.33000,0.61000,0.61000,0.15630,0.64830,43.83230,30.30200,0.00830,2.65480,2.72540,0.24610,2.23990,23.11210,0.2661,0.2038
2023-09-30,105.30000,39.21700,66.08300,39.39900,39.39900,26.68400,,26.68400,7.88800,18.79600,18.79600,,18.67900,30.25200,30.29290,0.62000,0.62000,0.16370,0.44070,43.79520,30.65700,0.00830,2.83350,2.91380,0.25570,2.36960,21.81310,0.9802,1.2558
2023-06-30,98.70500,35.34800,63.35700,34.20300,34.20300,29.15400,,29.15400,8.53400,20.62000,20.62000,,20.49200,30.32430,30.38700,0.68000,0.67000,0.16250,0.38100,45.95960,32.30440,0.00860,3.08420,3.17210,0.28070,2.58310,21.93010,1.1207,1.0863
2023-03-31,95.63900,29.45000,66.18900,34.92400,34.92400,31.26500,,31.26500,9.27400,21.99100,21.99100,,21.87400,30.34700,30.43100,0.72000,0.72000,0.16360,0.72420,48.80890,34.14830,0.00860,3.32110,3.41780,0.29580,2.77760,21.67130,1.18720,1.16690
2022-12-31,89.69500,17.67800,72.01700,33.89400,33.89400,38.12300,,38.12300,9.64300,28.48000,28.48000,,28.91700,30.29900,30.39200,0.94000,0.93000,0.42920,0.75200,52.97440,40.18200,0.00980,4.46730,4.60010,0.38600,2.54990,20.91170,1.5442,1.5385
2022-09-30,80.36400,8.36400,72.00000,33.83800,33.83800,38.16200,,38.16200,10.99300,27.16900,27.16900,,27.00600,30.31440,30.39680,0.89000,0.89000,0.17510,0.37650,53.42050,37.80390,0.01000,4.46200,4.60330,0.38110,3.68070,19.97420,1.6361,1.6246
2022-06-30,72.53000,4.17600,68.35400,33.07100,33.07100,35.28300,,35.28300,10.23300,25.05000,25.05000,,24.90000,30.29690,30.41230,0.82000,0.82000,0.17270,0.44330,52.85210,37.29890,0.00960,4.05150,4.17760,0.36010,3.35160,20.28330,1.0038,0.978
2022-03-31,65.42400,5.94800,59.47600,30.31700,30.31700,29.15900,,29.15900,8.46400,20.69500,20.69500,,20.57100,30.25420,30.37760,0.68000,0.68000,0.17190,0.40870,47.91870,33.80550,0.00900,3.33010,3.43260,0.30720,2.75780,20.39690,0.66280,0.64250
2021-12-31,63.90500,5.11500,58.79000,15.68400,15.68400,43.10600,,43.10600,9.77500,33.33100,33.33100,,33.74400,30.39400,30.47200,1.09000,1.10000,0.25050,0.54790,57.67380,45.14790,0.01090,5.18030,5.33350,0.48600,3.88280,21.16020,0.9332,0.924
2021-09-30,67.90900,5.42000,62.48900,25.26800,25.26800,37.22100,,37.22100,10.65600,26.56500,26.56500,,26.42700,30.47440,30.55220,0.87000,0.86000,0.25760,0.56920,53.38410,37.90280,0.01030,4.29120,4.42180,0.39200,3.18560,20.33560,-2.1387,-2.1529
2021-06-30,63.49300,5.03500,58.45800,27.45600,27.45600,31.00200,,31.00200,8.88000,22.12200,22.12200,,21.94700,30.44300,30.52050,0.72000,0.72000,0.16510,0.44650,50.17720,35.52160,0.00940,3.66880,3.77980,0.33630,3.06310,19.64220,4.0648,4.0334
2021-03-31,61.86400,6.05500,55.80900,31.64400,31.64400,24.16500,,24.16500,7.50600,16.65900,16.65900,,16.55900,30.46170,30.47400,0.54000,0.54000,0.16990,0.46380,45.00000,30.83610,0.00830,2.86320,2.95310,0.25870,2.37660,18.96240,0.21660,0.18350
2020-12-31,63.16900,7.48300,55.68600,36.00600,36.00600,19.68000,,19.68000,5.35300,14.32700,14.32700,,14.49800,30.28040,30.28040,0.47000,0.47000,0.17090,0.46610,38.89100,28.65050,0.00820,2.48280,2.56200,0.23100,2.05840,18.78520,0.6662,0.7027
2020-09-30,61.98600,9.24100,52.74500,29.96200,29.96200,22.78300,,22.78300,6.43900,16.34400,16.34400,,16.24600,30.46430,30.46430,0.53000,0.53000,0.17420,0.47770,43.22580,30.82320,0.00860,2.90200,2.99790,0.26760,2.39640,18.33340,0.5356,0.455
2020-06-30,76.66700,11.29400,65.37300,51.73200,51.73200,13.64100,,13.64100,4.46600,9.17500,9.17500,,9.12000,30.42700,30.42700,0.30000,0.30000,0.17820,0.67680,33.45100,22.36450,0.00660,1.67600,1.73270,0.14760,1.37740,17.85620,-0.0098,-0.0436
2020-03-31,65.14800,14.95000,50.19800,46.80700,46.80700,3.39100,,3.39100,1.04100,2.35000,2.35000,,2.33200,30.46900,30.47290,0.08000,0.08000,0.17650,0.75710,9.84070,6.76750,0.00610,0.42500,0.43970,0.04180,0.35000,18.05700,0.79620,0.75680
2019-12-31,67.40800,16.76300,50.64500,44.84200,44.84200,5.80300,,5.80300,2.71900,3.08400,3.08400,,3.05000,30.72540,30.76040,0.09000,0.09000,0.17370,0.37010,14.54640,7.64550,0.00720,0.54750,0.56650,0.05570,0.45240,18.28790,0.1068,0.2023
2019-09-30,69.03700,18.11900,50.91800,34.20900,34.20900,16.70900,,16.70900,4.33300,12.37600,12.37600,,12.27500,30.83050,30.85910,0.40000,0.40000,0.17070,0.33630,33.88150,24.89050,0.00890,2.15410,2.22930,0.22390,1.78650,18.42970,0.5701,0.5245
2019-06-30,69.21100,18.49200,50.71900,46.84300,46.84300,3.87600,,3.87600,1.22000,2.65600,2.65600,,2.64000,30.68530,30.72770,0.09000,0.09000,0.17300,0.20920,11.39330,7.76010,0.00620,0.47050,0.48750,0.04820,0.38910,18.22300,0.5043,0.6339
2019-03-31,68.66800,17.52600,51.14200,30.18200,30.18200,20.96000,,20.96000,6.28800,14.67200,14.67200,,14.59300,30.66740,30.72080,0.48000,0.48000,0.17290,0.20900,41.89910,29.17140,0.00900,2.60010,2.69600,0.26340,2.15060,18.28500,0.73020,0.68320
2018-12-31,68.25600,16.31100,51.94500,31.49300,31.49300,20.45200,,19.60600,8.22200,11.38400,11.38400,,11.31100,31.92490,32.05130,0.36000,0.35000,0.17570,0.31300,40.09080,23.12900,0.00890,2.06020,2.14040,0.20690,1.69820,17.86630,0.56,0.5625
2018-09-30,66.25100,14.70700,51.54400,29.20800,29.20800,22.33600,,22.33600,6.25500,16.08100,16.08100,,15.98000,32.15510,32.27530,0.50000,0.50000,0.17170,0.48910,43.50270,31.12340,0.00940,2.83240,2.94200,0.29310,2.34620,17.69400,0.6239,0.5361
2018-06-30,63.26700,12.20800,51.05900,29.61000,29.61000,21.44900,,21.44900,5.90100,15.54800,15.54800,,15.45200,32.18910,32.33680,0.48000,0.48000,0.17050,0.67790,42.09070,30.32240,0.00940,2.71960,2.82650,0.28710,2.25580,17.58340,0.6344,0.6193
2018-03-31,61.14300,10.15800,50.98500,30.40600,30.40600,20.57900,,20.57900,5.72400,14.85500,14.85500,,14.76600,32.14520,32.30110,0.46000,0.46000,0.17220,0.59950,40.88330,29.33490,0.00950,2.63260,2.74100,0.28000,2.17920,17.36080,0.57270,0.55780
2017-12-31,63.46400,9.44000,54.02400,29.50900,29.50900,24.51500,0.03100,24.54600,13.04900,11.49700,11.49700,,11.42800,32.07160,32.24990,0.36000,0.35000,0.17250,0.47660,45.62110,21.24010,0.01030,2.04400,2.13020,0.22070,1.69140,17.34330,0.8014,0.7797
2017-09-30,62.67800,8.93600,53.74200,28.92900,28.92900,24.81300,,24.81300,9.89000,14.92300,14.92300,,14.83000,32.09530,32.25580,0.46000,0.46000,0.17320,0.40620,46.40290,27.73360,0.01050,2.66840,2.78320,0.29200,2.20630,17.25380,0.7702,0.7574
2017-06-30,61.02800,8.14800,52.88000,29.37500,29.37500,23.50500,0.00900,23.51400,9.05700,14.45700,14.45700,,14.36400,32.07800,32.24300,0.45000,0.45000,0.17540,0.25170,44.82440,27.38190,0.01050,2.62790,2.74350,0.29070,2.16700,16.98280,0.3355,0.3565
2017-03-31,55.56600,5.99500,49.57100,27.16000,27.16000,22.41100,,22.41100,8.62800,13.78300,13.78300,,13.69900,32.00180,32.19150,0.43000,0.43000,0.17790,0.31090,45.13710,27.59060,0.01030,2.55460,2.67040,0.28640,2.10000,16.65610,0.62490,0.61220
2016-12-31,55.38000,5.24700,50.13300,26.51500,26.51500,23.61800,,24.02700,9.61100,14.41600,14.41600,,14.21700,31.89960,32.04870,0.45000,0.44000,0.03450,0.63080,48.07130,28.44420,0.01060,2.71480,2.84020,0.30660,2.62110,16.42460,0.7028,0.6494
2016-09-30,52.99900,4.74300,48.25600,26.88700,26.88700,21.36900,,21.36900,8.24800,13.12100,13.12100,,13.04000,31.91250,32.08820,0.41000,0.41000,0.03430,0.14110,42.99080,26.23430,0.01130,2.47010,2.52860,0.29810,2.38530,16.46970,0.8091,0.8832
2016-06-30,53.53200,4.17900,49.35300,26.34800,26.34800,23.00500,,23.00500,8.85700,14.14800,14.14800,,14.05000,31.88250,32.02990,0.44000,0.44000,0.03460,0.57370,45.22490,27.62050,0.01150,2.69390,2.76160,0.31860,2.60070,16.27980,0.1574,0.1449
2016-03-31,49.63500,4.10500,45.53000,24.54300,24.54300,20.98700,,20.98700,6.18300,14.80400,14.80400,,14.72500,31.84640,31.92810,0.46000,0.46000,0.03540,0.53160,44.60100,31.29320,0.01090,2.89790,2.97400,0.34340,2.79520,15.84060,0.18270,0.15170
2015-12-31,53.77100,4.13100,49.64000,24.13000,24.13000,25.51000,-0.22400,25.28600,10.46000,14.82600,14.82600,,14.75900,31.78820,31.87680,0.46000,0.45000,0.03650,0.38930,47.28650,27.60030,0.01260,3.00170,3.08570,0.35010,2.89220,15.44750,0.941,0.9417
2015-09-30,53.58600,4.04000,49.54600,25.01800,25.01800,24.52800,,24.52800,10.56900,13.95900,13.95900,,13.88100,31.79960,31.90980,0.44000,0.44000,0.03700,0.35300,46.06200,26.06760,0.01260,2.87550,2.95950,0.33120,2.76900,15.18120,0.646,0.6497
2015-06-30,52.18300,3.95700,48.22600,24.48700,24.48700,23.73900,-0.13600,23.60300,9.61900,13.98400,13.98400,,13.98400,31.77470,31.90870,0.44000,0.44000,0.03790,0.04290,46.61950,27.62050,0.01280,2.95810,3.05510,0.35220,2.84600,14.78470,0.6671,0.6549
2015-03-31,52.28800,3.98100,48.30700,28.10800,28.10800,20.19900,-1.61100,18.58800,7.53400,11.05400,11.05400,,11.05400,31.74730,32.02670,0.35000,0.35000,0.03820,0.04530,37.19090,22.11680,0.01220,2.36460,2.44470,0.27070,2.27420,14.63860,-0.16700,-0.19520
2014-12-31,50.44500,4.10600,46.33900,35.47400,35.47400,10.86500,-3.07400,8.22800,2.30100,5.92700,5.92700,-0.00100,6.37200,31.69610,31.97810,0.18000,0.19000,0.03930,0.37580,18.09190,14.01090,0.01070,1.30730,1.35460,0.14000,1.25590,14.20830,0.0436,0.0307
2014-09-30,56.17300,3.47500,52.69800,22.11500,22.11500,30.58300,-3.41500,27.16800,5.36800,21.80000,21.80000,,21.80000,31.70860,32.00140,0.69000,0.68000,0.04080,0.30090,51.60110,41.40550,0.01250,5.00930,5.12730,0.51560,4.80490,13.64500,-0.0723,-0.0763
2014-06-30,35.83100,3.18300,32.64800,14.20100,14.20100,18.44700,-0.07200,18.37500,6.86600,11.50900,11.50900,-0.46500,11.04200,31.68100,31.97430,0.35000,0.35000,,0.23500,50.32320,30.24050,0.01180,2.69940,2.74030,0.37190,2.69940,13.38150,0.0966,0.0812
2014-03-31,36.58100,3.26900,33.31200,14.41400,14.41400,18.89800,-0.08500,18.81300,7.84400,10.96900,10.96900,0.02200,10.99100,31.65970,31.93420,0.35000,0.34000,,0.32420,51.38480,30.02020,0.01180,2.64490,2.69490,0.35420,2.64490,13.04340,0.72850,0.72480
2013-12-31,34.48500,3.33800,31.14700,15.40100,15.40100,15.74600,,15.54000,5.50800,10.03200,10.03200,-0.15700,9.80200,31.59890,31.69650,0.31000,0.31000,,0.32380,50.83250,32.06310,0.01000,2.50750,2.55870,0.32840,2.50750,12.59610,0.4037,0.3895
