Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,833.12780,619.75150,213.37630,27.26760,93.53080,16.63910,126.80900,86.56730,-38.77570,47.79160,7.62320,40.16840,40.16840,,38.48250,160.16550,86.56730,328.06900,328.06900,0.11730,0.11730,0.84110,0.38180,0.73040,25.61150,10.39060,10.39060,5.73640,4.61900,0.11220,1.33400,1.75130,51.39010,1.22750,4.62370,0.54110,0.75880,10.27110,0.363,0.2413
2024-06-30,783.67570,580.02970,203.64610,26.23210,97.54850,18.19440,124.29200,79.35400,-36.16970,43.18440,6.06480,37.11960,37.11960,,35.29280,150.81650,79.35400,318.63020,318.83810,0.10960,0.10960,0.88930,0.40180,0.75130,25.98600,10.12590,10.12590,5.51050,4.50350,0.10660,1.25050,1.68310,53.47130,1.15230,4.55770,0.50510,0.68930,10.10330,-0.02960,-0.23790
2024-03-31,775.51710,595.34450,180.17250,28.19610,78.75620,-430.96130,578.65750,-398.48510,-37.47000,-435.95560,-59.75280,-376.20280,-376.20280,17.18510,-358.94440,-325.24970,-398.48530,318.19200,318.19200,-1.11940,-1.11200,0.85080,0.39130,0.72120,23.23260,-51.38320,-51.38320,-56.21480,-46.28450,0.10640,1.40010,1.58510,56.77920,-11.79500,-49.23750,-5.16050,-7.18010,10.02010,0.5113,0.2917
2023-12-31,803.80080,581.57140,222.22940,27.98060,103.47700,15.78960,132.92630,89.30300,-38.48260,50.82050,6.02210,44.79840,44.79840,-1.39540,41.49360,157.21890,89.30300,318.30000,319.10000,0.12480,0.12480,0.90300,0.35630,0.68410,27.64730,11.11010,11.11010,6.32250,5.16220,0.10450,1.31760,1.75650,51.23710,1.29010,6.79290,0.58250,0.83050,10.90930,0.5087,0.3113
2023-09-30,811.25900,585.35860,225.90040,25.78740,110.45350,13.56450,150.92330,74.97710,-35.77440,39.20280,-6.33510,45.53780,45.53780,,43.52550,143.08680,74.97710,324.44400,324.44400,0.13420,0.13420,0.94080,0.38410,0.71880,27.84570,9.24210,9.24210,4.83230,5.36520,0.10300,1.19760,1.54810,58.13410,1.29560,9.13030,0.57830,0.79790,11.04330,0.4157,0.2772
2023-06-30,784.26270,556.73430,227.52840,29.08260,103.90890,13.38840,130.76000,96.76840,-40.23960,56.52880,6.09920,50.42960,50.42960,,48.57010,165.34670,96.76840,317.99400,318.80900,0.15620,0.14880,1.03180,0.40440,0.73070,29.01180,12.33880,12.33880,7.20790,6.19310,0.10220,1.14890,1.65580,54.35510,1.47980,11.38730,0.65700,0.88130,10.71270,-0.11500,-0.31850
2023-03-31,935.67220,665.09800,270.57420,29.44490,110.79830,22.47210,128.64860,141.92550,-38.45750,103.46820,25.39240,78.07580,78.07580,,75.46230,214.41040,141.92560,317.66100,318.41700,0.23010,0.23010,0.99480,0.39810,0.71740,28.91760,15.16830,15.16830,11.05820,8.06500,0.11850,1.50700,1.86270,48.31650,2.24900,19.17980,0.98890,1.35360,10.91990,0.4426,0.2834
2022-12-31,752.26720,532.55180,219.71540,22.26650,101.82110,15.55700,112.14340,107.57200,-35.98020,71.59180,12.60780,58.98400,58.98400,,57.58310,167.92160,107.57200,317.85500,318.30200,0.18430,0.18430,0.97250,0.40590,0.74760,29.20710,14.29970,14.29970,9.51680,7.65460,0.09930,1.20620,1.51470,59.41780,1.79580,19.29110,0.77880,1.06690,10.33330,0.587,0.4538
2022-09-30,760.98990,551.35750,209.63230,24.67160,98.07360,8.65810,131.40330,78.22910,-31.64410,46.58500,11.10990,35.47510,35.47510,,34.09590,139.58490,78.22910,317.85700,317.85700,0.10730,0.10730,1.02740,0.42220,0.80700,27.54730,10.27990,10.27990,6.12160,4.48050,0.09830,1.27070,1.43380,62.76980,1.07240,17.82820,0.45840,0.61960,10.40760,0.3409,0.1802
2022-06-30,730.86720,548.48320,182.38400,31.87220,113.62780,10.80680,151.52990,30.85410,-28.34820,2.50590,-0.39160,2.89750,2.89750,,1.33130,95.53820,30.85410,317.09300,318.17900,0.00780,0.00780,1.05760,0.41960,0.78610,24.95450,4.22160,4.22160,0.34290,0.18210,0.09570,1.27250,1.33160,67.58920,0.08910,1.31390,0.03790,0.05170,10.24050,-0.40020,-0.57220
2022-03-31,755.88980,540.92140,214.96840,27.69530,113.73600,28.78630,141.53890,73.42960,-25.72340,47.70610,2.74970,44.95640,44.95640,,43.35550,138.93590,73.42950,311.01600,312.90100,0.13750,0.13550,1.02740,0.40700,0.75190,28.43910,9.71430,9.71430,6.31120,5.73570,0.09890,1.30440,1.60560,56.05360,1.37890,19.41110,0.58830,0.81770,10.28410,0.5399,0.3389
2021-12-31,673.52830,481.08030,192.44800,25.15710,93.24800,15.39580,140.46720,51.98080,-27.37920,24.60160,2.06340,22.53820,22.53820,,20.79230,115.26970,51.98080,316.89700,318.72100,0.06350,0.06350,1.17960,0.39110,0.69730,28.57310,7.71770,7.71770,3.65260,3.08710,0.09210,1.10840,1.49240,60.30750,0.70740,4.84970,0.30820,0.43080,10.05070,0.7712,0.5805
2021-09-30,647.35660,466.55110,180.80550,24.38810,96.99620,12.63100,149.66500,31.14050,-27.80400,3.33650,-10.32720,13.66370,13.66370,,11.12160,92.17260,31.14050,316.51700,318.67400,0.03180,0.03180,1.26610,0.39430,0.70440,27.92980,4.81040,4.81040,0.51540,1.71800,0.08900,1.09240,1.33110,67.61320,0.42800,2.92770,0.18790,0.25920,10.07730,0.1106,0.0281
2021-06-30,612.84830,438.77240,174.07600,19.13370,86.22380,11.39880,103.89180,70.18410,-23.28610,46.89790,8.38630,38.51170,38.51170,,37.77890,128.07370,70.18410,293.60200,295.78700,0.13030,0.13030,1.29970,0.39600,0.73590,28.40440,11.45210,11.45210,7.65250,6.16450,0.08830,0.96420,1.31000,68.70470,1.45610,4.00440,0.55510,0.87940,8.98720,-0.35540,-0.55380
2021-03-31,694.91090,512.10390,182.80700,17.61830,87.54800,-1.52890,151.33870,31.46830,-25.46420,6.00410,-3.72010,9.72420,9.72420,,10.47470,88.64980,31.46830,272.01000,272.01000,0.05100,0.05100,1.28300,0.39930,0.73620,26.30660,4.52840,4.52840,0.86400,1.50730,0.10480,1.04310,1.64200,54.81140,0.39940,1.10890,0.14670,0.23990,8.30050,0.478,0.3475
2020-12-31,638.86700,463.18620,175.68080,28.01380,80.81780,7.75180,112.05510,63.62570,-25.55780,38.06800,-0.07680,38.14480,38.14480,,37.45400,127.13000,63.62570,271.11100,271.11100,0.13820,0.13820,1.24230,0.42960,0.85660,27.49880,9.95920,9.95920,5.95870,5.86260,0.10700,0.87310,1.55100,58.02860,1.73720,6.16630,0.63890,0.99080,7.76540,0.667,0.6054
2020-09-30,529.01830,385.63460,143.38370,19.21790,66.21170,1.57650,122.21390,21.16980,-26.42460,-5.25490,-0.75070,-4.50420,-4.50420,,-3.90360,80.87260,21.16980,260.24300,260.24300,-0.01500,-0.01500,1.11610,0.50410,1.13470,27.10370,4.00170,4.00170,-0.99330,-0.73790,0.09470,0.72190,1.21900,73.83140,-0.25540,-1.50640,-0.08060,-0.12670,6.63430,0.1187,0.0728
2020-06-30,397.18580,319.26380,77.92200,14.50220,67.74890,-75.25250,157.50340,-79.58140,-25.32470,-104.90610,-25.54110,-79.36500,-79.36500,,-79.79790,-17.82100,-79.58140,263.33300,263.33300,-0.30300,-0.30300,1.16610,0.52170,1.20680,19.61850,-20.03630,-20.03630,-26.41240,-20.09080,0.07230,0.65980,1.00160,89.85290,-4.70230,-30.18660,-1.44560,-2.24900,6.35060,-0.24220,-0.29150
2020-03-31,727.37660,495.16320,232.21330,26.93670,80.30560,-16.03100,123.27350,108.93990,-28.66830,80.27190,20.07640,60.19550,60.19550,,58.17900,166.59480,108.94010,265.95100,267.59500,0.21550,0.20800,1.36190,0.54640,1.33110,31.92480,14.97710,14.97710,11.03580,7.99850,0.11400,1.06890,1.62200,55.48760,3.10550,15.34470,0.94380,1.40860,7.29750,0.6751,0.4506
2019-12-31,699.82830,478.92960,220.89870,25.46210,89.64770,11.59430,103.51550,117.38320,-27.81130,89.57200,13.94350,75.62840,75.62840,,74.03710,176.29410,117.38320,264.41800,264.41800,0.28000,0.28000,1.16690,0.50160,1.06010,31.56470,16.77320,16.77320,12.79910,10.57930,0.12400,1.04050,1.66850,53.94150,4.08030,23.12860,1.34060,2.03350,6.97140,0.9233,0.7767
2019-09-30,679.41570,500.09180,179.32390,27.12210,74.24480,16.59140,84.77540,94.54850,-25.98570,68.56280,11.74280,56.82000,56.82000,,55.91090,152.40210,94.54850,263.57140,263.57140,0.21210,0.21210,1.18160,0.50860,1.13820,26.39380,13.91610,13.91610,10.09140,8.22930,0.12250,1.14300,1.56920,57.35390,3.18970,23.21980,1.02450,1.56730,6.69940,0.1006,-0.0755
2019-06-30,617.30110,435.08660,182.21450,23.85160,84.71440,9.27150,99.29460,82.92000,-26.09470,56.82520,9.72010,47.10510,47.10510,,45.98360,138.10030,82.92000,265.80000,267.60000,0.17200,0.17200,1.19930,0.50720,1.11710,29.51790,13.43270,13.43270,9.20540,7.44910,0.11140,0.98590,1.43330,62.79070,2.66260,18.66110,0.84990,1.31200,6.64460,-0.16760,-0.41520
