Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,1.60700,2.58500,-0.97800,3.54500,8.01600,12.87400,-13.85200,0.26900,-13.58300,0.02600,-13.60900,-13.60900,-13.60900,-10.96300,-13.85200,126.42900,126.42900,-0.11000,-0.11000,5.01380,0.44690,0.80790,-60.85880,-861.97880,-861.97880,-845.23960,-846.85750,0.00940,0.71900,125.17110,-20.75460,-36.57650,-7.92730,-11.48000,0.51410,-0.0388,-0.0387
2024-06-30,1.10500,2.92400,-1.81900,4.11000,8.10800,13.51300,-15.33200,-8.99000,-24.32200,0.06800,-24.39000,-24.39000,-24.39000,-12.53000,-15.33200,115.21000,115.21000,-0.21000,-0.21000,5.92770,0.44600,0.80500,-164.61540,-1387.51100,-1387.51100,-2201.08600,-2207.24000,0.00640,0.49150,183.09500,-38.19950,-67.26050,-14.15270,-21.16340,0.51530,-0.1044,-0.1057
2024-03-31,1.04600,2.76100,-1.71500,4.67000,8.44600,14.43500,-16.15000,-15.41600,-31.56600,0.04400,-31.61000,-31.61000,-31.61000,-13.38900,-16.15000,111.06100,111.06100,-0.28000,-0.28000,4.00940,0.46560,0.87120,-163.95790,-1543.97700,-1543.97700,-3017.78200,-3021.98900,0.00630,0.69920,128.71890,-55.19560,-107.78830,-19.08470,-29.49820,0.50870,-0.06290,-0.06320
2023-12-31,1.20500,3.34600,-2.14100,4.92400,11.60200,17.78800,-19.92900,3.59500,-16.33400,0.06200,-16.39600,-16.39600,-16.39600,-17.28700,-19.92900,107.97200,107.97200,-0.15000,-0.15000,9.30530,0.37690,0.60490,-177.67640,-1653.85900,-1653.85900,-1355.51800,-1360.66300,0.00740,0.51670,174.17420,-20.47040,-31.84060,-10.11110,-12.75530,0.72070,-0.1005,-0.1024
2023-09-30,1.02700,3.23200,-2.20500,5.00700,6.15200,12.41500,-14.62000,-8.57600,-23.19600,0.02400,-23.22000,-23.22000,-23.22000,-12.07300,-14.62000,108.04500,108.04500,-0.21000,-0.21000,9.11940,0.35880,0.55960,-214.70300,-1423.56400,-1423.56400,-2258.61700,-2260.95400,0.00590,0.37510,239.94160,-27.60830,-41.08430,-13.41260,-17.70200,0.77180,-0.0786,-0.0803
2023-06-30,0.80000,3.14200,-2.34200,4.99400,6.51600,12.68800,-15.03000,-0.59200,-15.62200,0.14800,-15.77000,-15.77000,-15.77000,-13.37200,-15.03000,106.74900,106.74900,-0.15000,-0.15000,9.27810,0.26360,0.35800,-292.75000,-1878.75000,-1878.75000,-1952.75000,-1971.25000,0.00500,0.43720,205.87500,-16.58640,-23.63470,-9.76660,-12.21340,0.87880,-0.0793,-0.0932
2023-03-31,0.83000,3.02300,-2.19300,4.57800,6.05400,11.75700,-13.95000,-2.41200,-16.36200,-0.01300,-16.34900,-16.34900,-16.34900,-12.82500,-13.95000,106.40500,106.40500,-0.15000,-0.15000,6.33490,,,-264.21690,-1680.72300,-1680.72300,-1971.32500,-1969.75900,0.00710,0.69810,128.92770,-17.67080,-25.50670,-13.97200,-17.67080,0.86340,-0.06980,-0.07780
2022-12-31,0.80300,2.93800,-2.13500,4.33400,7.05200,12.40000,-14.53500,1.96400,-12.57100,-0.06900,-12.50200,-12.50200,-12.50200,-13.52100,-14.53500,101.02900,101.02900,-0.13000,-0.13000,6.88530,,,-265.87790,-1810.08600,-1810.08600,-1565.50400,-1556.91100,0.00650,0.37040,242.98880,-12.03690,-16.45560,-10.09950,-12.03690,0.97600,-0.1188,-0.1312
2022-09-30,0.50300,2.83000,-2.32700,4.56700,10.15200,15.61000,-17.93700,-0.77800,-18.71500,0.01500,-18.73000,-18.73000,-18.73000,-17.04600,-17.93700,101.39700,101.39700,-0.18000,-0.18000,8.31350,,,-462.62420,-3566.00400,-3566.00400,-3720.67600,-3723.65800,0.00440,0.34880,258.01190,-20.26160,-21.21370,-16.44770,-20.26160,0.91170,-0.0846,-0.0953
2022-06-30,1.42100,3.00100,-1.58000,4.17000,10.38200,15.43600,-17.01600,17.83500,0.81900,-0.00800,0.82700,0.82700,0.82700,-16.13200,-17.01600,101.07100,102.38100,0.01000,0.01000,11.14900,,,-111.18930,-1197.46700,-1197.46700,57.63550,58.19850,0.01150,1.46340,61.49900,0.79110,0.82340,0.66720,0.79110,1.03110,-0.1034,-0.1079
