Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,3734.87800,1386.98000,2347.89800,630.48200,699.01300,1329.49500,1018.40300,121.01700,1139.42000,183.75900,955.66100,955.66100,,931.72100,1098.45600,1018.40300,639.72920,644.82200,1.46000,1.44000,3.07530,0.00310,0.08130,62.86410,27.26740,27.26740,30.50760,24.94650,0.14180,15.86050,4.24580,21.19720,,5.10380,3.62710,4.93000,,2.4793,2.3906
2024-06-30,3506.96300,1299.48100,2207.48200,613.12700,632.04200,1245.16900,962.31300,156.34800,1118.66100,179.01500,939.64600,939.64600,,930.03500,1048.76600,962.31300,643.53980,648.61120,1.45000,1.43000,3.00800,0.00320,0.10140,62.94570,27.44010,27.44010,31.89830,26.51970,0.13900,16.43960,4.00420,22.47670,,5.24460,3.72450,5.07120,,1.3766,1.3413
2024-03-31,3718.92300,1362.24500,2356.67800,578.19700,722.77900,1300.97600,1055.70200,230.70900,1286.41100,205.79600,1080.61500,1080.61500,,1057.29000,1134.35800,1055.70200,642.33300,649.89040,1.65000,1.63000,2.52780,0.00330,0.19360,63.36990,28.38730,28.38730,34.59100,28.43000,0.13770,16.28510,3.45690,26.03500,,6.16930,3.99990,5.95840,,2.03670,1.94900
2023-12-31,3877.13300,1471.82900,2405.30400,640.97210,784.88390,1425.85600,979.44820,132.22410,1111.67200,149.73600,961.93590,961.93590,,948.81880,1081.44300,979.44780,643.29500,650.40600,1.47000,1.46000,2.65020,0.00330,0.15370,62.03820,25.26220,25.26220,28.67250,24.47220,0.14810,15.02770,4.28610,20.99800,5.33700,5.51250,3.67330,5.31920,28.06780,2.6904,2.5752
2023-09-30,3737.72000,1412.29500,2325.42500,595.81300,693.71400,1289.52700,1035.89800,211.53700,1247.43500,176.86400,1070.57100,1070.57100,,1074.13500,1123.76900,1035.89800,642.76700,649.93000,1.67000,1.65000,2.90790,0.00340,0.09410,62.21510,27.71470,27.71470,33.37420,28.73770,0.15890,14.27240,4.20050,21.42610,,6.52590,4.55250,6.28750,,2.0575,1.9241
2023-06-30,3311.31000,1328.85100,1982.45900,539.06300,607.31800,1146.38100,836.07810,387.38600,1223.46400,98.20200,1125.26200,1125.26200,,1136.72900,918.94610,836.07810,643.75660,649.78320,1.77000,1.75000,2.93400,0.03240,0.13400,59.86930,25.24920,25.24920,36.94800,34.32870,0.14300,11.94100,4.49400,20.02690,,7.15860,4.85960,6.68360,,1.5616,1.4594
2023-03-31,3647.02200,1477.91700,2169.10500,546.00300,571.77500,1117.77800,1051.32700,162.91900,1214.24600,237.13700,977.10900,977.10900,,983.55100,1208.91700,1051.32700,644.21660,651.30220,1.53000,1.51000,2.32980,0.03210,0.27660,59.47610,28.82700,28.82700,33.29420,26.96860,0.14050,11.58240,4.11160,21.88920,,6.18960,3.76480,5.77160,,1.34160,1.19620
2022-12-31,3383.31500,1622.03400,1761.28100,551.70890,637.46410,1189.17300,572.10820,61.24600,633.35410,126.15000,507.20420,507.20390,-2.69300,523.75910,692.83310,572.10790,652.69100,659.20300,0.81000,0.80000,2.31580,0.03250,0.25320,52.05790,16.90970,16.90970,18.71990,15.48070,0.13510,11.25910,4.66440,19.29510,3.21720,3.34400,2.02490,3.11260,24.45290,2.1038,2.0164
2022-09-30,3433.86000,1501.77400,1932.08600,557.97500,707.52200,1265.49700,666.58910,487.22800,1153.81700,223.05100,930.76600,930.76600,,941.78200,754.95110,666.58910,652.59800,658.75300,1.44000,1.43000,2.30750,0.03140,0.26480,56.26570,19.41220,19.41220,33.60120,27.42630,0.14140,11.45120,4.69020,19.18890,,6.28350,3.83360,5.85640,,1.4582,1.3544
2022-06-30,3457.55900,1525.44600,1932.11300,534.73400,658.91200,1193.64600,738.46680,117.19100,855.65800,188.01200,667.64600,667.64600,93.29000,789.99500,822.91880,738.46680,654.93900,661.10080,1.21000,1.19000,2.22840,0.03100,0.29960,55.88080,21.35800,21.35800,24.74750,22.84830,0.13770,12.10950,4.44240,20.25920,,4.44490,2.65900,4.13610,,1.4295,1.3453
