Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-03-31,14.45700,10.06700,4.39000,1.28600,5.31100,,6.59700,-2.20700,-0.43300,-2.64000,-2.64000,-2.64000,-2.64000,-1.91600,-2.20700,16.53900,16.53900,-0.16000,-0.16000,1.09990,0.02750,2.57590,30.36590,-15.26600,-15.26600,-18.26110,-18.26110,0.39300,0.49900,1.38960,64.76860,-48.74450,-48.74450,-7.17740,-47.40530,0.32630,-0.0135,-0.0286
2023-12-31,18.34400,12.67600,5.66800,1.44000,4.59300,,6.03300,-0.36500,-0.44900,-0.81400,-0.81400,-0.81400,-0.81400,-0.05000,-0.36500,16.51700,16.51700,-0.05000,-0.05000,1.17580,0.02520,1.88490,30.89840,-1.98980,-1.98980,-4.43740,-4.43740,0.48700,0.69330,1.45830,61.71560,-11.02530,-11.02530,-2.16090,-10.74730,0.44660,-0.0572,-0.0667
2023-09-30,14.79700,10.48600,4.31100,1.29500,4.72500,,6.02000,-1.70900,-0.40300,-2.11200,-2.11200,-2.11200,-2.11200,-1.36700,-1.70900,16.47480,16.47480,-0.13000,-0.13000,1.19500,0.02880,1.60320,29.13430,-11.54960,-11.54960,-14.27320,-14.27320,0.40080,0.53790,1.38300,65.07470,-27.38950,-27.38950,-5.72020,-26.59950,0.46800,-0.18770,-0.19870
2023-06-30,16.25200,11.92700,4.32500,1.32300,4.11000,,5.43300,-1.10800,-0.36800,-1.47600,-1.47600,-1.47600,-1.47600,-0.81900,-1.10800,16.05530,16.05530,-0.10000,-0.10000,1.29840,0.02780,1.08180,26.61210,-6.81760,-6.81770,-9.08200,-9.08200,0.45520,0.62790,1.87910,47.89630,-15.46040,-15.46040,-4.13390,-15.03060,0.57990,0.1012,0.0839
2023-03-31,15.08700,10.36800,4.71900,1.18200,4.72400,,5.90600,-1.18700,-0.25800,-1.44500,-1.44500,-1.44500,-1.44500,-0.83400,-1.18700,16.04800,16.04800,-0.09000,-0.09000,1.30470,0.03040,1.10470,31.27860,-7.86770,-7.86770,-9.57780,-9.57780,0.40500,0.49470,1.53120,58.77710,-14.58860,-14.58860,-3.87870,-14.14450,0.61310,-0.2057,-0.2312
2022-12-31,17.15800,13.05000,4.10800,1.16200,4.25000,,5.41200,-1.30400,-0.37700,-1.68100,-1.68100,-1.68100,-1.68100,-0.96600,-1.30400,16.02000,16.02000,-0.10000,-0.10000,1.37100,0.01620,0.67640,23.94220,-7.59990,-7.59990,-9.79720,-9.79720,0.48620,0.66900,1.63920,54.90330,-16.13550,-16.13550,-4.76310,-15.87350,0.64990,-0.0819,-0.0809
2022-09-30,17.84000,13.89200,3.94800,1.22300,4.53600,,5.75900,-1.81100,-0.32800,-2.13900,-2.13900,-2.13900,-2.13900,-1.41000,-1.81100,15.99730,15.99730,-0.13000,-0.13000,1.44030,,0.47530,22.13000,-10.15130,-10.15130,-11.98990,-11.98990,0.48950,0.73590,1.53850,58.50000,-17.98990,-17.98990,-5.86900,-17.98990,0.74320,-0.03620,-0.05820
2022-06-30,15.19500,12.19600,2.99900,1.37300,4.11300,,5.48600,-2.48700,-0.16600,-2.65300,-2.65300,-2.65300,-2.65300,-2.32400,-2.48700,15.43950,15.43950,-0.16000,-0.16000,1.82480,,0.35090,19.73680,-16.36720,-16.36720,-17.45970,-17.45970,0.49210,0.75000,1.76500,50.99110,-19.03980,-19.03970,-8.59100,-19.03970,0.87100,-0.338,-0.3494
2022-03-31,13.17700,11.25700,1.92000,1.71300,3.90400,,5.61700,-3.69700,-0.05200,-3.74900,-3.74900,-3.74900,-3.74900,-3.54400,-3.69700,15.98890,15.98890,-0.23000,-0.23000,1.69920,,0.21570,14.57080,-28.05650,-28.05650,-28.45110,-28.45110,0.33610,0.53770,1.38590,64.94040,-23.10780,-23.10780,-9.56110,-23.10770,1.01450,-0.2462,-0.2532
2021-12-31,7.69000,6.64800,1.04200,2.08800,4.00000,,6.08800,-5.04600,-0.03100,-5.07700,-5.07700,-5.07700,-5.07700,-4.91000,-5.04600,15.98750,15.98750,-0.32000,-0.32000,2.14900,,0.17660,13.55010,-65.61770,-65.61770,-66.02080,-66.02080,0.20220,0.33950,1.48340,60.67100,-25.61300,-25.61300,-13.35100,-25.61300,1.23980,-0.6434,-0.6594
