Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,other-income,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,1187.75800,321.70000,866.05800,26.21400,-2.53000,309.07400,556.98400,-121.35300,435.63100,2.48800,433.14300,,433.14300,,380.71200,837.31400,556.98400,175.04300,175.86600,2.17000,2.16000,0.49380,0.97570,46.89370,46.89370,36.67680,32.05300,0.06000,8.08100,4.60030,2.18720,2.25790,55.45160,4.5491,3.4524
2024-06-30,1173.21100,301.04400,872.16710,26.58000,-2.90700,312.82900,559.33810,-36.05400,523.28400,2.07500,521.20900,,521.20900,,468.36600,842.68010,559.33810,175.46900,176.00900,2.67000,2.66000,0.48950,0.95890,47.67580,47.67580,44.60270,39.92170,0.05930,9.55710,5.49630,2.63390,2.71400,56.01730,5.0939,4.0553
2024-03-31,1157.22000,324.48300,832.73690,21.33600,-3.71700,310.25600,522.48100,-9.30500,513.17600,1.47900,511.69700,,511.69700,,459.20900,807.68400,522.48100,175.70000,176.35000,2.61000,2.60000,0.47440,0.90270,45.14970,45.14970,44.34560,39.68210,0.05900,8.98460,5.27860,2.60840,2.67720,57.16520,3.77420,2.70250
2023-12-31,1159.86800,290.83100,869.03710,23.17300,-12.76400,323.46200,545.57510,-101.31400,444.26090,2.36400,441.89680,,441.89680,,389.65690,833.10010,545.57500,175.47200,176.14300,2.22000,2.21000,0.47390,0.90070,47.03770,47.03770,38.30270,33.59490,0.05860,7.67590,4.54640,2.23080,2.30030,57.53340,4.4951,3.0558
2023-09-30,1143.82000,288.94400,854.87600,20.73200,-5.05900,264.53900,590.33690,29.14000,619.47700,2.83400,616.64300,,616.64300,,563.23700,829.08500,590.33690,175.49900,176.15000,3.21000,3.20000,0.46950,0.88510,51.61100,51.61100,54.15860,49.24180,0.05750,10.53750,6.30020,3.10250,3.20640,58.13010,4.9743,3.7677
2023-06-30,1119.77000,279.88000,839.89000,19.76900,-3.14700,245.04900,594.84110,-11.15800,583.68300,2.51800,581.16500,,581.16500,,528.25900,816.97410,594.84110,175.48400,176.21200,3.01000,3.00000,0.40430,0.67870,53.12170,53.12170,52.12530,47.17570,0.06380,10.00530,5.84290,3.30950,3.40800,57.88590,5.008,3.9061
2023-03-31,1094.23200,288.29100,805.94100,16.95800,-5.48100,244.08900,561.85210,-38.33200,523.52000,3.10500,520.41500,,520.41500,,467.58800,783.50210,561.85210,175.45100,176.22800,2.67000,2.65000,0.40500,0.68050,51.34670,51.34670,47.84360,42.73210,0.06250,8.99120,5.24700,2.97250,3.05450,57.77790,3.95450,3.01530
2022-12-31,1088.54200,259.65700,828.88530,-9.72900,,245.55310,583.33220,184.82980,768.16200,,753.83580,,414.93370,,362.62220,809.87020,583.33200,175.25700,176.28000,2.08000,2.07000,0.40330,0.67580,53.58840,53.58840,70.56800,33.31260,0.06200,7.13340,4.17680,2.36400,2.43540,58.00780,4.1808,3.0232
2022-09-30,1088.13100,277.04200,811.08900,29.50100,,250.27300,560.81600,2107.48300,2668.29900,,2668.29900,101.67300,2778.15200,,2712.16100,781.58800,560.81600,175.28300,176.32800,15.47000,15.38000,0.39980,0.66600,51.53940,51.53940,245.21860,249.24950,0.06240,48.14190,28.11630,15.91980,16.47660,57.72210,5.2566,4.1201
2022-06-30,1032.04500,255.19900,776.84610,28.83100,,247.53900,529.30710,-22.66200,506.64510,,506.64510,101.72300,656.89310,,603.38100,748.01510,529.30710,175.22900,176.31200,3.44000,3.42000,0.42220,0.73060,51.28720,51.28720,49.09140,58.46460,0.05780,11.52780,6.70390,3.67740,3.77760,57.34080,4.524,3.4309
2022-03-31,973.44500,261.00900,712.43600,23.06900,,245.19700,467.23900,-29.74500,437.49400,,437.49400,35.37700,516.29500,,464.12400,689.36700,467.23900,175.17000,176.33600,2.65000,2.63000,0.43360,0.76570,47.99850,47.99850,44.94290,47.67850,0.05500,9.61580,5.46450,2.91710,3.00850,55.47140,3.72150,2.72200
2021-12-31,924.31610,236.85500,687.46110,-3.03000,,215.18200,472.27910,330.75400,803.03300,,790.66800,,622.01900,,558.05790,677.56810,472.27900,174.85800,175.56800,3.19000,3.17000,0.44410,0.79900,51.09500,51.09500,86.87860,60.37520,0.05320,11.83610,6.87130,3.57870,3.69580,53.41790,4.1653,3.1282
2021-09-30,894.93100,236.73400,658.19700,31.68200,,220.23400,437.96300,-20.38000,417.58300,,417.58300,41.18500,491.62800,,442.32700,626.51500,437.96300,174.92600,175.80600,2.53000,2.52000,0.38980,0.63880,48.93820,48.93820,46.66090,49.42580,0.05860,9.78890,5.60050,3.21650,3.31950,51.62750,3.8827,3.0609
2021-06-30,829.31500,218.58600,610.72900,27.74000,,200.46800,410.26100,-18.88100,391.38000,,391.38000,-12.70700,411.73000,,346.24900,582.98900,410.26100,174.82400,175.54700,1.98000,1.97000,0.36310,0.57010,49.46990,49.46990,47.19320,41.75120,0.05720,8.41660,4.84520,2.84140,2.99250,50.11380,3.5274,2.8002
2021-03-31,767.26200,228.42300,538.83900,19.57400,,166.43300,372.40600,-12.39800,360.00800,,360.00800,54.79800,434.26200,,385.81000,519.26500,372.40600,174.61100,174.84000,2.21000,2.21000,0.25800,0.34770,48.53700,48.53700,46.92110,50.28400,0.06400,9.00060,5.16230,3.62440,3.73930,49.34020,2.91220,2.35300
2020-12-31,748.53620,186.15200,562.38420,29.96500,,171.37100,391.01320,-10.88800,380.12510,,380.12510,-45.32700,352.43210,,292.16590,532.41920,391.01310,174.49400,174.64200,1.67000,1.68000,0.22880,0.29670,52.23710,52.23700,50.78250,39.03160,0.06330,7.36630,4.20950,2.98250,3.16880,49.12820,2.9342,2.3962
2020-09-30,734.54500,224.35300,510.19200,18.26200,,156.59500,353.59700,-7.09000,346.50700,,346.50700,-41.90000,325.84700,,246.91600,491.93000,353.59700,174.50300,174.62600,1.41000,1.41000,0.22820,0.29570,48.13820,48.13820,47.17300,33.61480,0.06450,6.77150,3.95090,2.86200,2.97530,48.43250,3.0234,2.5836
2020-06-30,712.94300,232.28900,480.65400,17.10400,,154.72200,325.93200,-8.48000,317.45200,,317.45200,-19.29500,315.81200,,246.11900,463.55000,325.93200,174.49300,174.57500,1.41000,1.41000,0.21430,0.27280,45.71640,45.71640,44.52700,34.52160,0.05770,6.47790,3.58740,2.55550,2.75380,51.63470,3.0889,2.6107
2020-03-31,719.04400,224.66800,494.37600,17.86800,,153.76800,340.60800,-7.50200,333.10600,,333.10600,10.06200,367.13600,,313.13400,476.50800,340.60800,174.44600,174.61600,1.80000,1.79000,0.21260,0.27010,47.36960,47.36960,46.32620,43.54870,0.06080,7.39420,4.16220,3.10450,3.20120,51.75650,2.65120,2.04920
2019-12-31,725.78400,188.95300,536.83100,10.47100,,145.35610,391.47490,-7.97600,383.49880,,383.49880,-10.31800,387.09680,,327.25090,526.35990,391.47480,174.28700,174.53000,1.87000,1.87000,0.17320,0.20950,53.93820,53.93820,52.83920,45.08930,0.06390,7.71930,4.36230,3.40590,3.52480,52.05660,2.869,2.1965
2019-09-30,729.33600,212.26200,517.07400,16.90800,,146.14100,370.93300,-6.13200,364.80100,,364.80100,15.57400,399.42000,,337.36200,500.16600,370.93300,174.33400,174.61100,1.94000,1.93000,0.17720,0.21530,50.85900,50.85900,50.01820,46.25610,0.06390,7.95230,4.65660,3.49940,3.73940,50.40180,3.1616,2.3752
