,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-10-31,2024-09-30,$1.62,$1.66
1,2024-08-01,2024-06-30,$1.64,$1.66
2,2024-05-02,2024-03-31,$1.59,$1.64
3,2024-02-06,2023-12-31,$1.62,$1.68
4,2023-10-31,2023-09-30,$1.58,$1.64
5,2023-08-01,2023-06-30,$1.52,$1.57
6,2023-05-02,2023-03-31,$1.41,$1.49
7,2023-02-02,2022-12-31,$1.47,$1.52
8,2022-11-01,2022-09-30,$1.37,$1.45
9,2022-08-02,2022-06-30,$1.29,$1.38
10,2022-05-03,2022-03-31,$1.27,$1.33
11,2022-02-03,2021-12-31,$1.31,$1.37
12,2021-11-02,2021-09-30,$1.19,$1.26
13,2021-08-03,2021-06-30,$1.11,$1.15
14,2021-05-04,2021-03-31,$1.02,$1.07
15,2021-02-04,2020-12-31,$1.03,$1.08
16,2020-10-29,2020-09-30,$0.95,$1.01
17,2020-08-04,2020-06-30,$0.72,$0.84
18,2020-05-05,2020-03-31,$0.96,$1.02
19,2020-02-05,2019-12-31,$1.03,$1.08
20,2019-10-31,2019-09-30,$1.01,$1.06
21,2019-07-30,2019-06-30,$1.03,$1.05
22,2019-05-01,2019-03-31,$0.97,$1.00
23,2019-02-05,2018-12-31,$0.84,$0.86
24,2018-11-01,2018-09-30,$0.78,$0.82
25,2018-07-31,2018-06-30,$0.78,$0.83
26,2018-05-02,2018-03-31,$0.72,$0.78
27,2018-02-01,2017-12-31,$0.67,$0.70
28,2017-11-02,2017-09-30,$0.62,$0.66
29,2017-08-02,2017-06-30,$0.62,$0.65
30,2017-05-02,2017-03-31,$0.57,$0.60
31,2017-02-07,2016-12-31,$0.58,$0.58
32,2016-11-01,2016-09-30,$0.55,$0.56
33,2016-08-04,2016-06-30,$0.59,$0.59
34,2016-04-28,2016-03-31,$0.57,$0.57
35,2016-02-05,2015-12-31,$0.63,$0.63
36,2015-10-27,2015-09-30,$0.65,$0.65
37,2015-08-04,2015-06-30,$0.64,$0.64
38,2015-04-29,2015-03-31,$0.63,$0.63
39,2015-01-28,2014-12-31,$0.62,$0.63
