Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,12.31070,2.93120,9.37950,0.51910,5.78550,6.30460,3.07490,-0.01490,3.06000,0.57330,2.48670,2.48670,2.48670,3.50880,3.07490,12.55300,12.65600,0.20000,0.20000,10.48360,,76.19000,24.97760,24.97760,24.85650,20.19960,0.17010,0.67460,1.89020,47.61510,3.97570,4.06230,3.43500,3.97570,4.98000,0.11270,0.07910
2021-12-31,11.87290,2.62310,9.24980,0.49490,5.64530,6.14020,3.10960,0.00390,3.11350,-0.77920,3.89270,3.89270,3.89270,3.49620,3.10960,12.34600,12.59100,0.32000,0.31000,11.17510,,77.90670,26.19050,26.19050,26.22360,32.78630,0.14330,0.61010,2.31140,38.93700,5.39350,5.47840,4.69670,5.39350,5.75370,0.2679,0.2536
2021-09-30,10.90730,2.50170,8.40560,0.48070,4.83800,5.31870,3.08690,0.00710,3.09400,0.51780,2.57630,2.57630,2.57630,3.42700,3.08690,12.33100,12.60400,0.21000,0.20000,11.32690,,77.06360,28.30110,28.30110,28.36660,23.61960,0.13910,0.56430,2.56420,35.09830,3.79470,3.85460,3.28610,3.79470,5.50130,0.2667,0.2492
2021-06-30,9.81040,2.47810,7.33230,0.45370,5.03440,5.48810,1.84420,0.01320,1.85740,0.38770,1.46970,1.46970,1.46970,2.19250,1.84420,12.31400,12.55500,0.12000,0.12000,10.89970,,74.73990,18.79860,18.79860,18.93310,14.98090,0.12980,0.55460,2.52540,35.63800,2.26450,2.30030,1.94460,2.26450,5.26930,0.2842,0.271
2021-03-31,9.22400,2.16170,7.06230,0.47580,4.80950,5.28530,1.77700,-0.00570,1.77130,0.38450,1.38680,1.38680,1.38680,2.10880,1.77700,12.31100,12.52100,0.11000,0.11000,14.07100,,76.56460,19.26500,19.26500,19.20360,15.03520,0.12780,0.46580,2.02100,44.53340,2.19860,2.23320,1.92110,2.19860,5.12330,0.07530,0.06140
2020-12-31,8.54600,2.10660,6.43940,0.51270,5.27570,5.78840,0.65100,0.01350,0.66450,0.02710,0.63740,0.63740,0.63740,0.99000,0.65100,12.12400,12.44000,0.04000,0.05000,12.96170,,75.34990,7.61780,7.61790,7.77590,7.45860,0.12030,0.53550,1.86800,48.17950,1.03840,1.05490,0.89690,1.03840,4.98740,0.2017,0.1933
2020-09-30,7.69910,1.95800,5.74110,0.47690,4.47940,4.95630,0.78480,0.00940,0.79410,-0.28050,1.07460,1.07460,1.07460,1.11570,0.78480,12.24300,12.49300,0.09000,0.09000,13.21440,,74.56800,10.19290,10.19290,10.31430,13.95810,0.10930,0.42660,1.81060,49.70840,1.76990,1.79890,1.52590,1.76990,4.94880,0.1013,0.0937
2020-06-30,6.79470,1.86460,4.93010,0.48270,7.37660,7.85920,-2.92910,0.01790,-2.91130,-0.79900,-2.11230,-2.11230,-2.11230,-2.60510,-2.92910,12.07600,12.07600,-0.17000,-0.17000,11.43530,,72.55820,-43.10880,-43.10880,-42.84610,-31.08710,0.09870,0.38300,1.50810,59.67950,-3.61910,-3.67820,-3.06910,-3.61910,4.78470,0.0678,0.0514
2020-03-31,8.67750,2.21370,6.46380,0.43030,5.29630,5.72660,0.73720,0.09850,0.83570,-0.93350,1.76920,1.76920,1.76920,1.08200,0.73720,11.89100,12.36600,0.15000,0.14000,12.39890,,74.48900,8.49590,8.49590,9.63100,20.38840,0.12690,0.52520,1.48290,60.69300,3.04710,3.09520,2.58780,3.04710,4.85060,0.09680,0.07810
2019-12-31,10.89070,2.74180,8.14880,0.37930,5.53060,5.90990,2.23890,0.11520,2.35420,-0.88750,3.24170,3.24170,3.24170,2.51960,2.23890,11.28200,12.27600,0.27000,0.26000,10.06380,,74.82390,20.55810,20.55810,21.61640,29.76570,0.16320,0.75290,1.49320,60.27160,5.83830,5.93020,4.85800,5.83830,4.71910,0.3231,0.3043
2019-09-30,9.96330,2.16820,7.79510,0.36950,4.90670,5.27630,2.51880,0.11010,2.62890,0.17400,2.45490,2.45490,2.45490,2.80780,2.51880,11.36900,12.31000,0.22000,0.20000,9.81950,,78.23810,25.28120,25.28120,26.38590,24.63910,0.15920,0.49830,1.43870,62.55440,4.74160,4.81840,3.92330,4.74160,4.52920,0.2532,0.245
2019-06-30,9.22560,1.85830,7.36730,0.33130,4.66020,4.99150,2.37580,0.07800,2.45380,0.36500,2.08880,2.08880,2.08880,2.66140,2.37580,11.16400,12.22700,0.19000,0.17000,10.28940,,79.85730,25.75230,25.75230,26.59800,22.64180,0.16230,0.42540,1.56970,57.33670,4.43040,4.50900,3.67460,4.43040,4.21120,0.2029,0.1979
2019-03-31,8.43760,2.04780,6.38980,0.35260,4.52330,4.87590,1.51380,0.09260,1.60640,-0.23910,1.84560,1.84560,1.84560,1.90090,1.51380,11.03000,12.22800,0.17000,0.15000,9.47720,,75.72970,17.94170,17.94170,19.03880,21.87310,0.15510,0.48390,1.58350,56.83720,4.13380,4.21110,3.39180,4.13380,4.00630,0.05440,0.04680
2018-12-31,8.33940,1.98250,6.35690,0.36770,4.19630,4.56410,1.79280,0.08310,1.87590,0.16890,1.70700,1.70700,1.70700,2.05300,1.79280,10.75900,12.11000,0.16000,0.14000,9.49810,,76.22740,21.49850,21.49850,22.49460,20.46930,0.17220,0.48840,1.98090,45.43490,4.06960,4.15200,3.52380,4.06960,3.81710,0.2948,0.2863
2018-09-30,7.61470,1.82670,5.78790,0.37360,3.96630,4.33990,1.44810,0.04260,1.49070,-0.90960,2.40030,2.40030,2.40030,1.46280,1.44810,10.82400,12.19600,0.22000,0.20000,8.90120,,76.01050,19.01730,19.01730,19.57610,31.52180,0.16270,0.42730,1.45900,61.68810,5.98690,6.11380,5.12750,5.98690,3.66670,0.0557,0.0516
2018-06-30,7.37680,1.71090,5.66590,0.39600,3.59440,3.99040,1.67550,0.02780,1.70330,0.34840,1.35500,1.35500,1.35500,2.07790,1.67550,10.65200,12.01100,0.13000,0.11000,8.35530,,76.80710,22.71320,22.71320,23.09060,18.36800,0.17220,0.38590,1.85270,48.57830,3.74640,3.83630,3.16350,3.74640,3.39090,0.1253,0.1192
2018-03-31,7.10820,1.69150,5.41660,0.37980,3.94950,4.32930,1.08730,0.04010,1.12740,0.28620,0.84120,0.84120,0.84120,1.51510,1.08730,10.60800,11.88000,0.08000,0.07000,9.18570,,76.20290,15.29680,15.29680,15.86060,11.83420,0.17660,0.39260,2.16720,41.52900,2.45700,2.52060,2.08940,2.45700,3.22320,0.13330,0.13010
2017-12-31,6.70490,1.64020,5.06470,0.34960,3.71540,4.06500,0.99980,0.03200,1.03180,0.84810,0.18360,0.18360,0.18360,1.33780,0.99980,10.63890,11.72000,0.02000,0.01000,8.60910,,75.53750,14.91070,14.91070,15.38800,2.73880,0.17190,0.38950,1.77430,50.72430,0.55760,0.57310,0.47070,0.55760,3.10760,0.1185,0.1066
2017-09-30,5.68970,1.30780,4.38200,0.38270,3.80320,4.18590,0.19610,0.02870,0.22480,0.03240,0.19240,0.19240,0.19240,0.53400,0.19610,10.56600,11.64300,0.02000,0.02000,8.68560,,77.01530,3.44590,3.44590,3.95060,3.38140,0.15000,0.31670,1.62170,55.49630,0.59860,0.61560,0.50740,0.59860,3.04500,0.1639,0.1412
2017-06-30,5.52440,1.23430,4.29010,0.44900,3.51350,3.96250,0.32760,0.02110,0.34870,-0.00840,0.35710,0.35710,0.35710,0.67330,0.32760,10.68800,11.72700,0.03000,0.03000,9.08160,,77.65690,5.92960,5.92960,6.31230,6.46360,0.14990,0.28980,1.45860,61.70440,1.14090,1.17420,0.96920,1.14090,2.95750,0.0263,0.0129
2017-03-31,5.16260,1.38760,3.77490,0.54130,3.47200,4.01330,-0.23840,0.02950,-0.20890,0.02450,-0.23330,-0.23330,-0.23330,0.04870,-0.23840,10.74100,10.74100,-0.02000,-0.02000,9.32400,,73.12150,-4.61750,-4.61750,-4.04560,-4.51990,0.13800,0.32470,1.38140,65.15000,-0.72860,-0.74960,-0.62360,-0.72860,2.97920,-0.01720,-0.03960
2016-12-31,5.99030,1.30410,4.68620,0.36420,2.81670,3.18100,1.50520,0.00960,1.51480,0.37400,1.14080,1.14080,1.14080,1.75120,1.50520,10.81800,11.99000,0.10000,0.09000,9.24560,,78.22990,25.12770,25.12780,25.28780,19.04420,0.16110,0.33550,1.58650,56.72750,3.57740,3.68350,3.06710,3.57740,2.97390,0.1793,0.1479
2016-09-30,7.67320,1.40590,6.26730,0.45710,3.21670,3.67380,2.59350,-0.00400,2.58950,1.02900,1.56050,1.56050,1.56050,3.18070,2.59350,10.68500,11.86800,0.15000,0.13000,9.67990,,81.67800,33.79980,33.79980,33.74740,20.33680,0.21620,0.40540,1.70770,52.70200,5.09250,5.22310,4.39720,5.09250,2.86060,0.2908,0.278
2016-06-30,9.86890,1.73910,8.12980,0.29180,4.49800,4.78980,3.34010,-0.00470,3.33540,1.10410,2.23130,2.23130,2.23130,3.40190,3.34010,10.77900,11.96600,0.21000,0.19000,10.25380,,82.37830,33.84420,33.84420,33.79690,22.60890,0.30510,0.59030,1.70460,52.79760,7.83730,8.04870,6.89750,7.83730,2.66890,0.1171,0.0739
2016-03-31,8.96420,1.70580,7.25840,0.23430,3.54280,3.77710,3.48130,0.03180,3.51300,1.23100,2.28200,2.28200,2.28200,3.54220,3.48130,11.09600,12.32600,0.21000,0.19000,8.80710,,80.97090,38.83520,38.83520,39.18970,25.45710,0.26800,0.61220,1.92990,46.63510,7.80310,7.93200,6.82190,7.80310,2.67960,0.19730,0.15760
2015-12-31,8.79930,1.50000,7.29930,0.50000,3.44720,3.94720,3.35210,-0.03630,3.31580,0.91110,2.40470,2.40470,2.40470,3.99560,3.35210,11.00300,12.55700,0.21000,0.18000,11.75520,,82.95330,38.09500,38.09500,37.68270,27.32850,0.24970,0.62940,2.27750,39.51780,7.53050,7.57630,6.82300,7.53050,2.85750,0.1987,0.1903
2015-09-30,8.19360,1.59020,6.60340,0.51860,2.88200,3.40060,3.20280,0.06470,3.26760,1.40040,1.86710,1.86710,1.86710,3.26030,3.20280,11.02800,12.38200,0.17000,0.15000,11.17820,,80.59190,39.08950,39.08950,39.87930,22.78780,0.26390,0.70390,2.39010,37.65610,6.64140,6.68450,6.01320,6.64140,2.53990,0.1843,0.1781
2015-06-30,7.60910,1.42200,6.18710,0.40340,3.09000,3.49340,2.69370,0.04610,2.73990,0.96930,1.77060,1.77060,1.77060,2.74870,2.69370,10.97400,12.10800,0.16000,0.15000,7.75730,,81.31160,35.40110,35.40110,36.00740,23.26900,0.26460,0.61340,1.78590,50.39480,7.05740,7.10920,6.15600,7.05740,2.28570,0.138,0.131
2015-03-31,6.99170,1.32820,5.66350,0.34230,3.05670,3.39900,2.26450,0.04680,2.31130,0.82380,1.48750,1.48750,1.48750,2.31580,2.26450,10.90600,11.97800,0.14000,0.12000,8.61920,,81.00350,32.38850,32.38850,33.05810,21.27510,0.26880,0.59580,1.98780,45.27550,6.47670,6.52980,5.71860,6.47670,2.09300,0.08820,0.08470
2014-12-31,3.58350,0.91870,2.66480,0.31540,2.12400,2.43940,0.22540,-0.05480,0.17060,-0.10030,0.27080,0.27080,0.27080,0.27480,0.22540,8.74300,10.21900,-0.01000,0.01000,9.73930,,74.36320,6.28930,6.28930,4.75940,7.55740,0.15370,0.43220,1.82810,49.23090,1.29640,1.31210,1.16180,1.29640,1.93160,-0.0564,-0.069
2014-09-30,3.81190,0.95960,2.85240,0.30350,2.14260,2.44600,0.40630,-0.00880,0.39750,0.16010,0.23740,0.23740,0.23740,0.45150,0.40630,10.11200,11.26900,0.02000,0.02000,10.11510,,74.82670,10.65880,10.65880,10.42770,6.22670,0.17010,0.58510,3.24670,27.72060,1.17790,1.19330,1.05910,1.17790,1.88010,0.0562,0.0361
2014-06-30,4.70040,0.86970,3.83060,0.22550,1.99500,2.22050,1.61010,0.01160,1.62180,0.60290,1.01880,1.01880,1.01880,1.64380,1.61010,7.00000,8.87800,0.15000,0.11000,3.42090,,81.49630,34.25520,34.25520,34.50270,21.67530,0.47300,0.53300,2.06510,43.58190,13.95490,14.48080,10.25320,13.95460,1.04300,0.201,0.1753
2014-03-31,3.55720,0.65640,2.90090,0.22430,1.85250,2.07680,0.82410,0.00350,0.82750,0.30420,0.52340,0.52340,0.52340,0.84490,0.82410,7.00000,8.85900,0.07000,0.06000,,,81.54840,23.16640,23.16640,23.26340,14.71270,,,,,,,,,,0.05220,0.05130
2013-12-31,3.45700,,3.45700,,,,3.45700,,3.45700,,3.45700,0.47400,0.47400,3.48910,3.45700,7.00000,8.83900,0.07000,0.05000,4.39750,0.00120,100.00000,100.00000,100.00000,100.00000,13.71130,0.49480,,1.74410,51.60180,8.74110,9.19360,6.78420,8.74090,0.77470,0.0847,0.0832
2013-09-30,2.47970,0.66980,1.81000,0.29940,1.15470,1.45410,0.35580,0.01880,0.37470,0.11400,0.26070,0.26070,0.26070,0.38860,0.35580,7.00000,8.66600,0.04000,0.03000,,,72.99060,14.34990,14.34990,15.10870,10.51220,,,,,,,,,,0.0202,0.0081
2013-06-30,2.77510,0.76770,2.00730,0.20440,1.02320,1.22770,0.77970,0.02270,0.80240,0.24410,0.55830,0.55830,0.55830,0.77970,0.77970,7.00000,8.49500,0.08000,0.07000,,,72.33500,28.09670,28.09670,28.91610,20.11890,,,,,,,,,,0.0614,0.0569
2013-03-31,2.62800,,2.62800,,,,2.62800,,2.62800,,2.62800,0.64400,0.64400,2.62800,2.62800,7.00000,8.49200,0.09000,0.08000,,,100.00000,100.00000,100.00000,100.00000,24.50530,,,,,,,,,,0.00000,
2012-12-31,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,0,0
