,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-10-30,2024-09-30,$1.43,$0.57
1,2024-07-31,2024-06-30,$1.30,$1.46
2,2024-05-01,2024-03-31,$1.34,$1.65
3,2024-01-31,2023-12-31,$1.41,$1.44
4,2023-10-25,2023-09-30,$1.29,$1.61
5,2023-07-26,2023-06-30,$0.93,$1.61
6,2023-05-01,2023-03-31,$1.20,$1.28
7,2023-01-25,2022-12-31,$1.43,$1.61
8,2022-10-25,2022-09-30,$1.06,$1.40
9,2022-08-01,2022-06-30,$0.96,$0.38
10,2022-04-27,2022-03-31,$0.95,$0.95
11,2022-01-26,2021-12-31,$0.90,$0.97
12,2021-10-25,2021-09-30,$0.88,$1.06
13,2021-08-12,2021-06-30,$0.74,$1.16
