Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2021-12-31,17.75700,15.28580,2.47120,0.19210,0.25300,2.21820,,2.21820,0.22430,1.99390,1.99390,1.99390,2.57370,2.27910,3.04700,3.06500,0.66000,0.65000,0.19810,0.24700,12.49200,12.83500,12.49200,11.22880,0.08880,2.66910,2.66910,0.99690,2.14030,22.69260,0.8757,0.7948
2021-09-30,15.03720,14.25710,0.78020,0.17110,0.23350,0.54670,,0.54670,0.12240,0.42430,0.42430,0.42430,0.83980,0.60900,3.06800,3.08400,0.14000,0.14000,0.20100,0.25160,3.63540,4.05030,3.63540,2.82140,0.07700,0.57820,0.57820,0.21720,0.46200,22.27410,0.0664,0.0232
2021-06-30,14.68660,13.71130,0.97530,0.19610,0.25420,0.72110,,0.72110,0.15850,0.56270,0.56270,0.56270,1.01620,0.77910,3.05100,3.06400,0.18000,0.18000,0.20080,0.25120,4.91010,5.30510,4.91010,3.83120,0.07490,0.76560,0.76560,0.28690,0.61190,22.30420,0.6325,0.5063
2021-03-31,13.95990,12.27030,1.68960,0.16400,0.21770,1.47190,,1.47190,0.31000,1.16190,1.16190,1.16190,1.75330,1.52560,3.03400,3.04400,0.38000,0.38000,0.15790,0.18760,10.54370,10.92840,10.54380,8.32340,0.07640,1.61870,1.61870,0.63580,1.36310,21.78480,0.15850,0.13240
2020-12-31,17.26990,11.43610,5.83380,0.17010,0.22710,5.60670,,5.60670,1.28800,4.31870,4.31870,4.31870,5.95760,5.66360,3.02800,3.04200,1.43000,1.42000,0.15620,0.18510,32.46510,32.79490,32.46510,25.00720,0.09390,5.93690,5.93690,2.34790,5.00960,22.10380,0.6663,0.6178
2020-09-30,14.32000,13.58550,0.73450,0.17190,0.23060,0.50390,,0.50390,0.09990,0.40400,0.40400,0.40400,0.80690,0.56260,3.03100,3.04000,0.13000,0.13000,0.18160,0.22190,3.51890,3.92900,3.51890,2.82110,0.07960,0.59380,0.59380,0.22450,0.48600,22.44570,-0.3909,-0.4088
2020-06-30,14.62350,13.46280,1.16080,0.12530,0.18200,0.97870,,0.97870,0.19670,0.78200,0.78200,0.78200,1.26120,1.03540,3.03000,3.03600,0.26000,0.26000,0.18350,0.22480,6.69270,7.08060,6.69270,5.34730,0.07760,1.16420,1.16420,0.41500,0.95050,22.14600,0.2012,0.1814
2020-03-31,10.30590,12.60710,-2.30120,0.17440,0.20970,-2.51090,,-2.51090,-0.53760,-1.97330,-1.97330,-1.97330,-2.26230,-2.47560,3.01600,3.02000,-0.65000,-0.65000,0.13110,0.15090,-24.36410,-24.02130,-24.36410,-19.14730,0.06260,-3.14370,-3.14370,-1.19920,-2.73150,20.73000,0.05380,0.01930
2019-12-31,15.48460,11.07550,4.40920,0.13490,0.16730,4.24180,,4.24180,0.66440,3.57740,3.57740,3.57740,4.53990,4.27430,3.00900,3.01400,1.18000,1.17000,0.04980,0.05240,27.39380,27.60330,27.39390,23.10300,0.09500,5.39240,5.39240,2.19470,5.12400,22.00390,1.6195,1.588
2019-09-30,14.51230,14.34260,0.16980,0.16440,0.19680,-0.02710,,-0.02710,-0.01320,-0.01390,-0.01390,-0.01390,0.27730,0.00540,3.01100,3.01500,0.00000,0.00000,0.05240,0.05530,-0.18650,0.03720,-0.18650,-0.09590,0.08990,-0.02210,-0.02210,-0.00860,-0.02100,20.89710,-0.7846,-0.8156
2019-06-30,14.54750,13.85930,0.68820,0.13730,0.16920,0.51900,,0.51900,0.07700,0.44210,0.44210,0.44210,0.80880,0.55090,3.00800,3.01100,0.15000,0.15000,0.05300,0.05600,3.56790,3.78710,3.56790,3.03890,0.08910,0.71070,0.71070,0.27080,0.67300,20.66620,-0.371,-0.4129
2019-03-31,14.98040,14.45750,0.52290,0.14320,0.17520,0.34770,,0.34770,0.05900,0.28870,0.28870,0.28870,0.63650,0.37980,2.99900,3.00100,0.10000,0.10000,0.05450,0.05760,2.32130,2.53500,2.32130,1.92750,0.09180,0.47760,0.47760,0.17690,0.45160,20.12420,0.37600,0.35250
2018-12-31,12.90250,11.99040,0.91210,0.14710,0.17960,0.73250,,0.73250,0.09790,0.63460,0.63460,0.63460,1.03600,0.76500,3.12000,3.12100,0.22000,0.22000,0.05610,0.05950,5.67680,5.92900,5.67680,4.91820,0.08590,1.08300,1.08300,0.42230,1.02220,19.57680,0.7953,0.7856
2018-09-30,12.96250,13.08720,-0.12480,0.12880,0.16140,-0.28610,,-0.28610,-0.07760,-0.20860,-0.20860,-0.20860,0.03530,-0.25360,3.13500,3.13700,-0.07000,-0.07000,0.05560,0.05880,-2.20740,-1.95630,-2.20740,-1.60900,0.08460,-0.35180,-0.35180,-0.13610,-0.33230,19.80570,0.5901,0.5243
2018-06-30,12.14010,12.26670,-0.12650,0.13380,0.16140,-0.28800,,-0.28800,-0.07940,-0.20850,-0.20850,-0.20850,-0.00950,-0.26030,3.18000,3.18100,-0.07000,-0.07000,0.05290,0.05590,-2.37200,-2.14440,-2.37200,-1.71780,0.07970,-0.33410,-0.33410,-0.13680,-0.31640,19.60310,0.9366,0.9007
2018-03-31,13.15860,12.13320,1.02540,0.13630,0.18440,0.84100,,0.84100,0.16520,0.67580,0.67580,0.67580,1.10800,0.88920,3.17400,3.17400,0.21000,0.21000,0.05310,0.05600,6.39140,6.75740,6.39140,5.13600,0.08830,1.08470,1.08470,0.45340,1.02710,19.60570,-0.47210,-0.51030
2017-12-31,13.00520,11.99140,1.01370,0.10340,0.15450,0.85930,,0.85930,0.41650,0.44270,0.44270,0.44270,1.20950,0.91030,3.15800,3.15800,0.13000,0.13000,0.06340,0.06770,6.60710,6.99940,6.60710,3.40410,0.08540,0.69060,0.69060,0.29060,0.64690,20.20860,0.0352,0.0008
2017-09-30,11.92640,12.40750,-0.48110,0.18350,0.24840,-0.72950,,-0.72950,-0.38070,-0.34880,-0.34880,-0.34880,-0.37050,-0.66470,3.15400,3.15400,-0.11000,-0.11000,0.06530,0.06990,-6.11640,-5.57300,-6.11640,-2.92450,0.07790,-0.54720,-0.54720,-0.22770,-0.51140,20.13950,0.6457,0.6176
2017-06-30,11.40710,11.58460,-0.17740,0.12890,0.18610,-0.36360,,-0.36360,-0.12840,-0.23510,-0.23510,-0.23510,-0.01900,-0.30630,3.15400,3.15400,-0.07000,-0.07000,0.07230,0.07790,-3.18720,-2.68550,-3.18720,-2.06120,0.07650,-0.36700,-0.36700,-0.15760,-0.34050,20.28000,-0.2204,-0.3239
2017-03-31,11.83950,10.33400,1.50540,0.13920,0.19160,1.31390,,1.31390,0.46490,0.84900,0.84900,0.84900,1.64230,1.36620,3.15000,3.15000,0.27000,0.27000,0.07570,0.08190,11.09770,11.53950,11.09770,7.17130,0.07770,1.33410,1.33410,0.55690,1.23310,20.20340,-0.22790,-0.22990
2016-12-31,11.63000,13.75060,-2.12060,0.14000,-3.91060,1.79000,-0.09000,1.73000,0.50000,1.23000,1.24000,1.24000,2.16750,1.79000,3.15000,3.15000,0.39000,0.39000,0.10130,0.11270,15.39120,15.39120,14.87530,10.66210,0.09520,3.69050,3.69050,1.01510,3.31660,,0.135,0.1098
2016-09-30,11.42040,10.40880,1.01160,0.13710,0.18570,0.82590,,0.82590,0.13090,0.69500,0.69500,0.69500,1.14910,0.87450,3.15000,3.15000,0.22000,0.22000,,,7.23170,7.65700,7.23170,6.08530,,,,,,,1.1467,1.0973
2016-06-30,11.00900,10.18870,0.82030,0.10660,0.15690,0.66350,,0.66350,0.24290,0.42060,0.42060,0.42060,0.96990,0.71370,3.15000,3.15000,0.13000,0.13000,,,6.02660,6.48330,6.02660,3.82020,,,,,,,1.7951,1.7836
2016-03-31,10.82120,9.91150,0.90970,0.09290,0.13420,0.77540,,0.77540,0.30550,0.47000,0.47000,0.47000,1.05430,0.81680,3.15000,3.15000,0.15000,0.15000,,,7.16600,7.54810,7.16600,4.34330,,,,,,,-1.61970,-1.78750
2015-12-31,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,0,0
