Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,,,,0.58180,0.49860,,,-1.10970,0.06950,-1.04010,-1.04010,-1.04010,-1.04010,-1.08040,-1.10970,1.39230,1.39230,-0.75000,-0.75000,19.13350,,,,,,,,,,,,-15.86320,-17.32460,-15.10090,-15.86290,4.93010,-0.7235,-0.7235
2024-06-30,0.00800,0.00320,0.00480,0.92470,0.67610,,1.63010,-1.62530,0.06760,-1.55770,-1.55770,-1.55770,-1.55770,-1.59600,-1.62530,1.40520,1.40520,-1.11000,-1.11000,20.20870,,,60.00000,-20316.32000,-20316.32000,-19471.60000,-19471.60000,0.00100,0.94280,,,-20.46050,-21.54250,-19.49670,-20.46030,5.69020,-1.0529,-1.0529
2024-03-31,,,,0.42240,0.67150,,,-1.12310,0.08160,-1.04150,-1.04150,-1.04150,-1.04150,-1.09390,-1.12310,1.42140,1.42140,-0.73000,-0.73000,23.54350,,,,,,,,,,,,-11.28600,-11.81310,-10.82730,-11.28600,6.81080,-0.63100,-0.63100
2023-12-31,0.00300,0.00120,0.00180,0.34940,1.39870,,1.77360,-1.77180,0.09330,-1.67860,-1.67860,-1.67860,-1.67860,-1.74630,-1.77180,1.40760,1.40760,-1.21000,-1.21000,27.65500,,,60.00000,-59061.32000,-59061.33000,-55952.47000,-55952.47000,0.00030,0.18200,,,-16.22780,-16.95050,-15.66540,-16.22780,7.52820,-1.4186,-1.4186
2023-09-30,0.00600,0.00240,0.00360,0.99270,0.53100,,1.54680,-1.54320,0.08920,-1.45400,-1.45400,-1.45400,-1.45400,-1.52020,-1.54320,1.43140,1.43140,-1.02000,-1.02000,28.59660,,,60.00000,-25719.75000,-25719.75000,-24232.53000,-24232.53000,0.00050,0.30790,,,-12.02370,-12.50620,-11.61900,-12.02370,8.69330,-0.86,-0.86
2023-06-30,,,,0.30950,0.85950,,,-1.19200,0.08990,-1.10210,-1.10210,-1.10210,-1.10210,-1.16900,-1.19200,1.40990,1.40990,-0.78000,-0.78000,34.46350,,,,,,,,,,,,-8.02770,-8.26220,-7.80130,-8.02770,9.59400,-0.6953,-0.6953
2023-03-31,,,,0.31900,0.77100,,,-1.11310,0.06110,-1.05190,-1.05190,-1.05190,-1.05190,-1.09000,-1.11310,1.40760,1.40760,-0.75000,-0.75000,36.34920,,,,,,,,,,,,-7.09710,-7.30030,-6.90720,-7.09710,10.52970,-2.72920,-2.72920
2022-12-31,0.01860,0.00570,0.01290,5.36820,0.89960,,6.29080,-6.27790,0.06220,-6.21570,-6.21570,-6.21570,-6.21570,-6.25490,-6.27790,1.09320,1.09320,-4.79000,-4.79000,5.64400,,,69.35480,-33752.34000,-33752.34000,-33417.70000,-33417.70000,0.00100,0.55920,,,-39.17950,-40.28560,-32.39650,-39.17950,11.26750,-4.1427,-4.1427
2022-09-30,0.05500,0.01600,0.03900,0.23090,0.80550,,1.05940,-1.02040,0.03810,-0.98230,-0.98230,-0.98230,-0.98230,-0.99740,-1.02040,1.40680,1.40680,-0.70000,-0.70000,55.43740,,,70.90910,-1855.31300,-1855.31300,-1786.07100,-1786.07100,0.00240,1.00670,,,-4.45080,-4.54520,-4.37210,-4.45080,15.68000,0.7086,0.7086
2022-06-30,,,,0.65970,1.10840,,,-1.79110,,-1.79110,-1.79110,-1.79110,-1.79110,-1.76810,-1.79110,0.90110,0.90110,-1.99000,-1.99000,58.87520,,,,,,,,,,,,-7.77260,-7.93850,-7.64330,-7.77260,16.51220,-1.2548,-1.2548
2022-03-31,0.01500,0.00680,0.00820,0.01000,1.13010,,1.16310,-1.15490,,-1.15490,-1.15490,-1.15490,-1.15490,-1.13180,-1.15490,0.64540,0.64540,-1.80000,-1.80000,24.29230,,,54.72670,-7699.12600,-7699.12600,-7699.12600,-7699.12600,0.00150,0.47990,,,-12.34600,-13.05000,-11.86430,-12.34600,14.34480,-2.44330,-2.44330
2021-12-31,0.06780,0.03940,0.02830,0.05000,1.42800,,1.50110,-1.47270,-2.40270,-3.87550,-3.87550,-3.87550,-3.87550,0.95300,-1.47270,0.26050,0.32490,-28.50000,-35.70000,10.22160,,,41.77610,-2173.63800,-2173.63800,-5719.92000,-5719.92000,0.00600,3.63050,27.26520,3.30090,-37.92890,-39.99430,-34.39310,-37.92890,16.11890,-2.5195,-2.5195
2021-09-30,0.01000,0.00400,0.00600,0.05920,0.75720,,0.83940,-0.83340,-1.01020,-1.84360,-1.84360,-1.84360,-1.84360,0.49310,-0.83340,0.24520,0.24520,-7.50000,-7.50000,0.73760,,-7.55050,60.00000,-8334.36000,-8334.36000,-18435.96000,-18435.96000,0.00320,,,,503.24110,201.69640,-58.86490,507.39540,-1.47820,-1.4398,-1.4398
2021-06-30,0.01000,0.00450,0.00550,,0.49830,,0.52130,-0.51580,-2.38930,-2.90520,-2.90520,-2.90520,-2.90520,-0.27240,-0.51580,0.23200,0.23200,-12.50000,-12.50000,0.10960,,-0.31110,55.00000,-5158.42000,-5158.42000,-29051.82000,-29051.82000,0.01370,,,,246.31570,225.52710,-396.71530,406.63020,-0.00590,-1.0867,-1.0867
2021-03-31,,,,,0.28090,,,-0.30390,28.14000,27.83600,27.83600,27.83600,27.83600,-0.04970,-0.30390,0.22770,0.24890,122.20000,111.80000,0.08300,,-0.13400,,,,,,,,,,-955.50590,-915.86490,3192.65800,-1139.61900,-0.02140,-1.77390,-1.77390
2020-12-31,0.01750,0.00800,0.00950,,0.31580,,0.33260,-0.32310,-38.29690,-38.62000,-38.62000,-38.62000,-38.62000,-0.13120,-0.32310,0.05790,0.05790,-633.50000,-628.20000,0.00240,,-0.01980,54.28570,-1846.08000,-1846.08000,-220685.80000,-220685.80000,0.02440,,,,97.02050,95.54020,-5380.51600,97.02780,-258.96560,-5.7021,-5.7021
2020-09-30,0.07700,0.01760,0.05940,,0.28510,,0.30190,-0.24250,0.63730,0.39490,0.39490,0.39490,0.39490,0.03530,-0.24250,0.06850,0.27260,5.80000,1.40000,0.01210,,-0.32720,77.14290,-314.89740,-314.89740,512.79350,512.79350,0.18110,,,,-14.20660,-12.48390,92.85370,-14.22200,-0.05840,-1.7844,-1.7844
2020-06-30,0.02790,0.01080,0.01710,,0.21490,,0.23140,-0.21430,-1.62830,-1.84260,-1.84260,-1.84260,-1.84260,0.05630,-0.21430,16.91640,16.91640,-0.10000,-0.10000,0.00850,,-0.24890,61.29030,-767.97140,-767.97140,-6604.16900,-6604.16900,0.06300,,,,43.79060,39.98640,-415.99890,43.82180,-0.17140,-0.0163,-0.0163
2020-03-31,0.04210,0.01420,0.02790,,0.34620,,0.36290,-0.33500,4.07750,3.74250,3.74250,3.74250,3.74250,-0.02840,-0.33500,4.07460,77.66050,0.90000,0.00000,0.01360,,-0.32410,66.28030,-795.81000,-795.81000,8889.50100,8889.50100,0.08970,5.07000,5.01190,17.95720,-117.49380,-103.89900,797.44310,-117.60470,-0.37110,-0.00250,-0.00250
2019-12-31,-0.00440,0.00410,-0.00850,,0.31100,,0.32210,-0.33060,-4.86140,-5.19200,-5.19200,-5.19200,-5.19200,0.05300,-0.33060,1.03430,1.03430,-6.90000,-6.90000,0.01100,,-0.13160,192.27260,7513.38000,7513.38000,117998.80000,117998.80000,-0.00830,,-0.78570,-114.54530,64.30060,61.02390,-978.13120,64.32450,-3.58910,-1.1665,-1.1665
2019-09-30,0.05750,0.00800,0.04950,,0.31760,,0.32290,-0.27340,-2.13270,-2.40610,-2.40610,-2.40610,-2.40610,0.22060,-0.27340,151.18960,151.18960,0.00000,0.00000,0.04690,,-0.25150,86.08700,-475.51650,-475.51650,-4184.56300,-4184.56300,0.17400,,2.34690,38.34780,67.47440,64.84410,-728.28330,67.53120,-0.01690,0.8425,0.8425
2019-06-30,0.06160,0.01920,0.04240,,0.31260,,0.31790,-0.27550,0.18720,-0.08820,-0.08820,-0.08820,-0.08820,0.19590,-0.27550,0.70960,0.70960,-0.10000,-0.10000,0.06850,,-0.40570,68.83120,-447.17210,-447.17210,-143.23540,-143.23540,0.17200,,,,3.34220,3.16260,-24.64300,3.34600,-0.02220,-0.4248,-0.4248
2019-03-31,0.05080,0.01420,0.03660,,0.28200,,0.28730,-0.25070,-0.54670,-0.79740,-0.79740,-0.79740,-0.79740,0.15080,-0.25070,0.64380,0.64380,-1.20000,-1.20000,0.10030,,-0.29940,71.97050,-493.50200,-493.50200,-1569.61800,-1569.61800,0.08790,,,,22.10130,21.18960,-137.98630,22.11970,-0.03580,-0.42410,-0.42410
2018-12-31,0.05760,0.02910,0.02850,0.08630,0.25730,,0.34880,-0.32030,2.25470,1.93440,1.93440,1.93440,1.93440,0.06500,-0.32030,0.39060,0.39060,-34.50000,-34.50000,0.07010,,-0.17070,49.56250,-556.15290,-556.15280,3358.24800,3358.24800,0.12070,,6.00000,15.00000,-48.38740,-46.51960,405.38750,-48.42370,-6.63780,-2.6838,-2.6838
2018-09-30,0.05240,0.03640,0.01600,0.00290,0.28270,,0.29080,-0.27480,-1.29620,-1.57100,-1.57100,-1.57100,-1.57100,0.05930,-0.27480,73.92400,73.92400,0.00000,0.00000,0.02420,,-0.04610,30.54390,-524.49430,-524.49430,-2998.13000,-2998.13000,0.14730,,3.74290,24.04580,21.35430,20.88370,-441.76560,21.36300,-0.09380,-0.0036,-0.0036
