Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,95.37700,32.61500,62.76200,35.24800,35.24800,27.51400,27.51400,5.37200,22.14200,22.14200,22.14200,17.96200,17.99100,1.23000,1.23000,0.08150,0.39650,45.83680,36.88740,0.01010,2.91050,3.21750,0.37130,2.67330,42.14280,2.0348,1.9647
2024-06-30,92.35600,30.97000,61.38600,35.39400,35.39400,25.99200,25.99200,6.49300,19.49900,19.49900,19.49900,17.93900,17.95900,1.09000,1.09000,0.08590,0.41150,44.49620,33.38070,0.01010,2.71070,3.01800,0.33590,2.47800,39.90480,1.1085,1.0238
2024-03-31,90.13600,31.41100,58.72500,34.87600,34.87600,23.84900,23.84900,5.17000,18.67900,18.67900,18.67900,17.92600,17.94300,1.04000,1.04000,0.08720,0.42830,42.53510,33.31430,0.00960,2.63930,2.94420,0.31930,2.40910,39.27650,1.45720,1.33560
2023-12-31,87.05400,30.35400,56.70000,30.45500,30.45500,26.24500,23.25700,4.59800,18.65900,18.65900,18.65900,17.88700,17.90000,1.04000,1.05000,0.08790,0.41830,42.37410,33.99650,0.00950,2.65720,2.96620,0.32340,2.42360,39.01160,1.1162,1.0453
2023-09-30,84.99500,26.35900,58.63600,32.71800,32.71800,25.91800,25.91800,5.29000,20.62800,20.62800,20.62800,17.89300,17.90400,1.15000,1.15000,0.09400,0.46120,45.65840,36.33930,0.01010,3.15880,3.56110,0.36610,2.86180,36.29780,1.4025,1.241
2023-06-30,79.58300,21.74800,57.83500,33.03400,33.03400,24.80100,24.80100,5.39700,19.40400,19.40400,19.40400,17.88400,17.89000,1.09000,1.08000,0.09320,0.45100,44.42550,34.75800,0.01010,2.93940,3.30900,0.35150,2.66560,36.70620,0.8632,0.8143
2023-03-31,74.67700,17.07900,57.59800,33.00600,33.00600,24.59200,24.59200,5.27900,19.31300,19.31300,19.31300,17.87200,17.88400,1.08000,1.08000,0.09370,0.42250,43.53950,34.19320,0.01020,2.94040,3.31150,0.34930,2.66500,36.53880,1.40760,1.35670
2022-12-31,71.22900,12.71400,58.51500,31.11200,31.79800,26.71700,26.71700,4.27400,22.44300,22.44300,22.44300,17.83600,17.85100,1.25000,1.25000,0.08890,0.44200,46.89170,39.39030,0.01060,3.57350,4.05040,0.41710,3.25560,35.05120,1.529,1.428
2022-09-30,66.08400,7.86900,58.21500,33.20200,33.88900,24.32600,24.32600,4.95400,19.37200,19.37200,19.37200,17.84100,17.85700,1.09000,1.08000,0.08950,0.48170,43.59420,34.71620,0.01020,3.21500,3.66550,0.35390,2.92710,33.66070,1.467,1.3811
2022-06-30,59.85300,4.56200,55.29100,29.30800,30.05500,25.23600,25.23600,4.96500,20.27100,20.27100,20.27100,17.83500,17.84300,1.14000,1.14000,0.08570,0.47280,45.70580,36.71350,0.01010,3.20720,3.63060,0.37210,2.93230,35.31990,1.0544,0.9879
