,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-10-29,2024-09-30,$0.66,$-0.35
1,2024-07-30,2024-06-30,$0.69,$0.40
2,2024-04-30,2024-03-31,$0.76,$1.00
3,2024-02-20,2023-12-31,$0.79,$0.70
4,2023-10-31,2023-09-30,$0.76,$1.28
5,2023-07-25,2023-06-30,$0.84,$-0.15
6,2023-04-25,2023-03-31,$0.78,$-0.15
7,2023-02-21,2022-12-31,$0.73,$0.15
8,2022-10-25,2022-09-30,$0.74,$-0.02
9,2022-07-26,2022-06-30,$0.76,$-0.30
10,2022-04-26,2022-03-31,$0.73,$-0.18
11,2022-02-15,2021-12-31,$0.67,$1.50
12,2021-11-02,2021-09-30,$0.61,$-0.21
13,2021-07-27,2021-06-30,$0.59,$-0.14
14,2021-04-27,2021-03-31,$0.55,$-0.27
15,2021-02-16,2020-12-31,$0.54,$-0.17
16,2020-10-27,2020-09-30,$0.55,$1.19
17,2020-08-04,2020-06-30,$0.50,$-0.38
18,2020-05-07,2020-03-31,$0.59,$1.08
19,2020-02-18,2019-12-31,$0.53,$-0.53
20,2019-10-29,2019-09-30,$0.50,$4.84
21,2019-07-30,2019-06-30,$0.46,$-0.08
22,2019-04-30,2019-03-31,$0.44,$-0.18
23,2019-02-19,2018-12-31,$0.46,$-0.21
24,2018-10-30,2018-09-30,$0.44,$-0.25
25,2018-07-31,2018-06-30,$0.41,$-0.08
26,2018-05-01,2018-03-31,$0.41,$0.47
27,2018-02-13,2017-12-31,$0.37,$-0.20
28,2017-10-31,2017-09-30,$0.37,$2.51
29,2017-08-01,2017-06-30,$0.36,$0.34
30,2017-05-02,2017-03-31,$0.42,$-0.17
31,2017-03-14,2016-12-31,$0.36,$0.01
32,2016-11-10,2016-09-30,$0.33,$0.33
33,2016-08-09,2016-06-30,$0.26,$0.69
34,2016-05-10,2016-03-31,$0.37,$0.01
35,2016-03-21,2015-12-31,$0.33,$-0.10
36,2015-11-10,2015-09-30,--,$-0.04
37,2015-08-11,2015-06-30,--,$-0.11
