Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,2967.70000,776.80000,2190.90000,2012.70000,,2039.40000,151.50000,,151.50000,17.70000,133.80000,133.80000,,133.80000,236.70000,178.20000,52.20410,52.46450,2.56000,2.55000,0.28380,0.39630,5.10500,6.00470,5.10500,4.50850,0.08400,2.54600,6.45600,0.37870,1.82340,102.29090,8.3925,7.485
2024-06-30,2924.90000,696.10000,2228.80000,1969.20000,,1995.90000,232.89990,,232.90000,44.20000,188.70000,188.70000,,188.70000,310.09990,259.59990,52.50070,52.71770,3.59000,3.58000,0.29380,0.41600,7.96270,8.87550,7.96270,6.45150,0.08660,3.77080,10.42540,0.55870,2.66300,96.52800,13.4896,12.4359
2024-03-31,2880.10000,623.10000,2257.00000,1937.30000,,1964.10000,292.90010,,292.90000,56.50000,236.40000,236.40000,,236.40000,370.30010,319.70010,52.53190,52.87230,4.50000,4.47000,0.29730,0.42300,10.16980,11.10030,10.16980,8.20800,0.08670,4.80490,13.88870,0.71150,3.37660,94.57360,1.56040,0.59960
2023-12-31,2983.10000,599.10010,2384.00000,2130.60000,,2157.40090,226.59840,,226.60000,44.10000,182.50000,182.50000,,182.50000,308.59840,253.39810,53.45510,53.78310,3.44000,3.39000,0.30200,0.43260,7.59610,8.49450,7.59610,6.11780,0.08870,3.79460,11.77650,0.54260,2.64870,92.56870,6.7317,5.724
2023-09-30,2774.10000,644.60000,2129.50000,1873.70000,,1900.70000,228.80030,,228.80000,38.70000,190.10000,190.10000,,190.10000,301.70030,255.80030,53.53600,53.74520,3.55000,3.54000,0.31660,0.46320,8.24770,9.22100,8.24770,6.85270,0.08350,4.23330,16.23670,0.57240,2.89320,85.14920,6.1716,5.229
2023-06-30,2731.60000,632.50000,2099.10000,1867.60000,,1894.80000,204.30000,,204.30000,48.00000,156.30000,156.30000,,156.30000,278.70000,231.50000,53.74560,53.88970,2.91000,2.90000,0.32190,0.47470,7.47910,8.47490,7.47910,5.72190,0.08250,3.48420,14.14610,0.47210,2.36270,84.62710,3.4232,2.5097
2023-03-31,2642.80000,645.60000,1997.20000,1823.20000,0.10000,1850.10000,147.10030,,147.10000,33.50000,113.60000,113.60000,,113.60000,222.20030,174.10030,53.49240,53.69820,2.12000,2.12000,0.32620,0.48420,5.56610,6.58770,5.56610,4.29850,0.08030,2.58390,11.75740,0.34510,1.74090,82.74170,4.83440,3.93310
2022-12-31,2652.80000,599.30000,2053.50000,1921.50000,,1957.20100,96.29910,,96.30000,28.20000,68.10000,68.10000,,68.10000,165.99910,124.19930,54.37150,54.78250,1.32000,1.31000,0.33500,0.50370,3.63010,4.68180,3.63010,2.56710,0.08010,1.61040,9.40610,0.20560,1.07100,80.04350,4.9809,4.0567
2022-09-30,2547.80000,670.50000,1877.30000,1842.50000,,1868.80000,8.50000,,8.50000,1.20000,7.30000,7.30000,,7.30000,79.60000,34.80000,53.71740,54.06660,0.14000,0.14000,0.34190,0.51950,0.33360,1.36590,0.33360,0.28650,0.07660,0.17810,1.22280,0.02200,0.11720,77.49570,11.8787,10.9891
2022-06-30,2509.70000,600.00000,1909.70000,1811.70000,-0.90000,1839.80000,69.90020,,69.90000,17.70000,52.20000,52.20000,,52.20000,145.20010,97.10010,54.60730,55.01500,0.96000,0.95000,0.32310,0.47730,2.78520,3.86900,2.78520,2.07990,0.07910,1.17050,6.30360,0.16450,0.79230,83.73290,2.9557,2.1004
2022-03-31,2482.70000,490.00000,1992.70000,1790.60000,,1817.50000,175.20000,,175.20000,26.20000,149.00000,149.00000,,149.00000,249.39990,202.09990,55.77940,56.18040,2.67000,2.65000,0.30500,0.43870,7.05680,8.14030,7.05680,6.00150,0.07520,2.96750,11.71110,0.45120,2.06250,92.06950,-8.91950,-9.65110
2021-12-31,2574.90000,520.59980,2054.30000,1876.90000,,1904.00020,150.29980,,150.30000,34.00000,116.30000,116.30000,-3.10000,113.20000,222.99980,177.39960,59.14090,60.12370,2.02000,1.87000,0.28730,0.40310,5.83710,6.88960,5.83710,4.39630,0.07590,2.12840,7.31490,0.34290,1.51700,98.00370,4.1413,3.2319
2021-09-30,2637.80000,617.40000,2020.40000,1784.00000,-20.70000,1832.20000,188.20020,,188.20000,37.20000,151.00000,151.00000,728.80000,879.80000,257.60020,215.70020,59.12630,59.47950,14.88000,14.79000,0.27710,0.38330,7.13470,8.17730,7.13470,33.35360,0.07840,2.62860,8.26270,0.44910,1.90030,99.80890,0.2337,-0.5844
2021-06-30,2542.30000,535.20000,2007.10000,1738.60000,,1767.40000,239.70000,,239.70000,52.60000,187.10000,187.10000,18.90000,205.80000,311.20000,268.49990,60.99060,61.32260,3.38000,3.36000,0.30150,0.43170,9.42850,10.56130,9.42850,8.09500,0.05530,3.16670,10.25770,0.40680,2.21190,99.37100,15.4034,14.655
2021-03-31,2432.60000,528.70000,1903.90000,1682.40000,,1710.80000,193.10010,,193.10000,44.60000,148.50000,148.50000,14.30000,158.30000,262.90010,221.50010,59.19290,61.78340,2.67000,2.64000,0.27450,0.37830,7.93800,9.10550,7.93800,6.50740,0.05480,2.54910,9.40530,0.33440,1.84950,96.05120,-6.77690,-7.41790
