Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-07-31,37.51300,24.03900,13.47400,7.33200,7.33200,6.14200,-0.55200,5.59000,1.30600,4.28400,4.28400,,3.28900,7.03000,6.14200,7.95400,8.12500,0.41000,0.40000,1.78430,0.11500,0.30810,35.91820,16.37300,16.37300,14.90150,8.76760,0.23570,1.51920,0.64930,138.61670,6.24640,6.44920,2.69120,5.52810,8.59650,0.304,0.1624
2024-04-30,34.32100,23.80400,10.51700,7.38300,7.38300,3.13400,-0.57400,2.56000,0.77000,1.79000,1.79000,,1.44300,3.96300,3.13400,7.90600,8.05600,0.18000,0.18000,1.66620,0.05840,0.23620,30.64310,9.13140,9.13140,7.45900,4.20440,0.21840,1.54490,0.57210,157.32230,2.73090,2.82450,1.13890,2.57120,8.17500,0.16760,-0.08220
2024-01-31,40.18000,28.14400,12.03600,7.48200,7.48200,4.55400,-1.33100,3.22300,-6.57700,9.80000,9.80000,,8.63700,5.61000,4.55400,7.97700,8.07300,1.08000,1.07000,1.71140,0.12090,0.28340,29.95520,11.33400,11.33400,8.02140,21.49580,0.25800,1.81100,0.63530,141.65930,14.91360,15.43550,6.29370,13.11090,8.19660,0.8751,0.5226
2023-10-31,45.69000,32.50600,13.18400,7.14500,7.14500,6.03900,-1.14200,4.89700,1.53300,3.36400,3.36400,,1.93500,7.02200,6.03900,7.95500,8.02100,0.24000,0.24000,1.64510,0.06800,0.31580,28.85530,13.21730,13.21730,10.71790,4.23510,0.31680,2.02500,0.74400,120.97510,5.90460,6.13630,2.33280,5.50290,7.16550,0.5155,0.3278
2023-07-31,35.14100,25.67700,9.46400,6.77300,6.77300,2.69100,-0.55500,2.13600,0.96600,1.17000,1.17000,,1.02200,3.56700,2.69100,8.02900,8.13900,0.13000,0.13000,1.62020,0.07150,0.34730,26.93150,7.65770,7.65770,6.07840,2.90830,0.24520,1.85030,0.55430,162.37700,2.03570,2.11890,0.81640,1.89010,7.16280,-0.042,-0.474
2023-04-30,29.65700,22.88300,6.77400,6.69900,6.69900,0.07500,-0.44000,-0.36500,0.75800,-1.12300,-1.12300,,-1.12300,0.99000,0.07500,8.00400,8.00400,-0.14000,-0.14000,1.82000,0.07040,0.31320,22.84120,0.25290,0.25290,-1.23070,-3.78660,0.23760,1.77690,0.57250,157.20940,-1.98930,-2.06990,-0.89990,-1.84920,7.05310,0.47610,0.07300
2023-01-31,36.44100,26.20500,10.23600,7.11300,7.11300,3.12300,0.96000,4.08300,0.85100,3.23200,3.23200,,3.23200,3.98800,3.12300,7.97600,8.11600,0.41000,0.40000,1.95610,0.07060,0.25960,28.08920,8.57000,8.57000,11.20440,8.86910,0.29640,1.77810,0.67930,132.48700,5.59320,5.81740,2.62840,5.19840,7.21940,0.4732,0.0083
2022-10-31,37.90300,26.77300,11.13000,6.59400,6.59400,4.53600,-1.66500,2.87100,1.14300,1.72800,1.72800,,1.72800,5.39100,4.53600,8.00400,8.14600,0.22000,0.21000,1.88370,0.07380,0.34120,29.36440,11.96740,11.96740,7.57460,4.55900,0.30130,1.81160,0.71940,125.11150,3.15380,3.28490,1.37350,2.92100,6.84550,0.7387,0.5953
2022-07-31,37.00300,27.11700,9.88600,6.56100,6.56100,3.32500,-0.56200,2.76300,0.89300,1.87000,1.87000,,1.87000,4.25600,3.32500,7.97500,8.18600,0.23000,0.23000,1.82090,0.08020,0.41970,26.71680,8.98580,8.98580,7.46700,5.05360,0.28340,1.65870,0.66350,135.65060,3.44390,3.59820,1.43210,3.16770,6.78480,-0.4672,-0.665
2022-04-30,31.22200,24.17300,7.04900,6.88900,6.88900,0.16000,-0.31900,-0.15900,0.72600,-0.88500,-0.88500,,-0.88500,1.15500,0.16000,7.91900,7.91900,-0.11000,-0.11000,1.90500,0.08380,0.31880,22.57700,0.51250,0.51250,-0.50930,-2.83450,0.25610,1.56960,0.68550,131.29010,-1.67320,-1.74990,-0.72590,-1.53300,6.48660,-0.89760,-0.93930
2022-01-31,39.12600,29.47300,9.65300,6.38000,6.38000,3.27300,-0.06400,3.20900,0.21500,2.99400,2.99400,,2.99400,4.33800,3.27300,8.11000,8.39500,0.37000,0.35000,2.04150,0.08500,0.22850,24.67160,8.36520,8.36530,8.20170,7.65220,0.31710,2.14190,0.83060,108.35380,5.49790,5.74500,2.42620,5.03060,6.68020,-0.3028,-0.344
