Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,677.16200,293.23600,383.92600,442.26300,442.26300,-58.33700,-1.22500,-59.56200,-14.41000,-45.15200,-45.15200,,-49.80000,214.87300,214.87300,-0.23000,-0.23000,0.73880,2.82910,-52.96240,-44.28200,0.00370,-2.39830,-2.18240,-0.15040,-0.55260,10.05060,-0.5629,-0.5629
2024-06-30,783.28100,269.30400,513.97710,174.03600,174.03600,339.94100,-1.39400,338.54700,86.55400,251.99300,251.99300,,247.36500,218.92400,222.46700,1.13000,1.11000,0.70290,2.36640,68.09800,49.75690,0.01730,12.40020,11.36570,0.87590,3.27850,10.49770,-0.6485,-0.6485
2024-03-31,837.71600,276.54200,561.17400,172.47400,172.47400,388.70000,-1.21500,387.48500,97.55400,289.93100,289.93100,,285.27800,220.41600,223.84500,1.29000,1.27000,0.70190,2.35450,70.56310,51.95060,0.01940,15.56540,14.16900,1.02530,4.08890,9.59480,-0.34270,-0.34270
2023-12-31,725.66290,282.66400,442.99890,158.70000,158.70000,284.29900,-59.01300,225.28600,56.84300,168.44300,168.44300,,163.71700,231.41100,234.06300,0.75000,0.73000,0.73540,2.77940,52.71080,38.30530,0.01470,10.33570,9.29550,0.57750,2.36970,8.53740,-0.1044,-0.1044
2023-09-30,676.48800,267.62200,408.86600,365.42500,365.42500,43.44100,-2.83400,40.60700,11.24200,29.36500,29.36500,,24.72300,226.12000,228.80000,0.11000,0.11000,0.75400,3.06550,19.25940,11.72580,0.00720,1.89680,1.75680,0.10030,0.40140,7.95060,-0.2688,-0.2688
2023-06-30,777.95900,247.27400,530.68510,171.89300,171.89300,358.79210,-2.24500,356.54700,91.48200,265.06500,265.06500,,260.79100,235.06100,237.59200,1.11000,1.10000,0.74270,2.88630,69.50830,50.84080,0.01850,17.04280,15.66020,0.95660,3.77580,7.98920,-0.2812,-0.2812
2023-03-31,659.30900,232.53000,426.77900,268.65100,268.65100,158.12800,-2.27200,155.85600,37.33800,118.51800,118.51800,,114.45500,241.49700,243.54900,0.47000,0.47000,0.75110,3.01790,49.84730,36.60600,0.01060,7.52010,6.92650,0.40240,1.61450,7.54370,0.03650,0.03650
2022-12-31,542.95690,202.16900,340.78790,435.02190,435.02200,-94.23410,-2.30100,-96.53500,-19.49200,-77.04300,-77.04300,,-80.50900,258.43900,261.50300,-0.27000,-0.27000,0.75190,3.03140,-221.77650,-184.95880,0.00150,-5.22010,-4.78920,-0.26740,-1.10660,7.17480,-0.004,-0.004
2022-09-30,615.01400,150.40100,464.61300,357.56200,357.56200,107.05100,-2.32800,104.72300,29.55100,75.17200,75.17200,,72.64100,251.26600,253.71600,0.29000,0.29000,0.73590,2.78590,40.74590,28.26330,0.00880,4.34230,4.03790,0.25800,1.00170,7.92260,0.0136,0.0136
2022-06-30,721.28400,100.22300,621.06100,162.27500,162.27500,458.78600,-2.41700,456.36900,114.29600,342.07300,342.07300,,340.31600,261.33300,264.12200,1.30000,1.29000,0.72530,2.64030,77.28310,57.63030,0.02150,19.82180,18.45090,1.24400,4.75360,7.86320,-0.2142,-0.2142
