Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,315.42300,120.23200,195.19100,20.12400,-0.71900,184.06900,11.12200,-105.65700,-94.53500,-94.53500,-94.53500,,-93.02300,180.23600,11.12200,358.96000,358.96000,-0.26000,-0.26000,0.01270,0.89890,3.52610,3.52610,-29.97090,-29.49150,0.02810,-1.68950,-1.68950,-0.84070,-1.66810,15.72500,0.357,1.5563
2024-06-30,316.32200,117.71900,198.60300,14.00200,-0.43100,187.91000,10.69300,-156.63100,-145.93800,-145.93800,-145.93800,,-143.78000,191.16400,10.69300,372.47700,372.47700,-0.39000,-0.39000,0.01240,0.87480,3.38040,3.38040,-46.13590,-45.45370,0.02680,-2.44420,-2.44420,-1.23640,-2.41380,16.38860,0.4552,1.2693
2024-03-31,326.80500,121.07800,205.72700,14.78700,,193.30100,12.42600,-327.64600,-315.22000,-315.22000,-315.22000,,-310.83600,445.27100,12.42600,379.45500,379.45500,-0.82000,-0.82000,0.01140,0.79700,3.80230,3.80230,-96.45510,-95.11360,0.02660,-4.84720,-4.84720,-2.56670,-4.79210,17.04610,0.20070,0.20130
2023-12-31,330.44100,121.36300,209.07800,14.61000,0.02500,196.37200,12.70600,-54.38110,-41.67510,-41.67510,-41.67510,,-40.53300,196.24100,12.70600,378.92800,378.92800,-0.11000,-0.11000,0.01070,0.73270,3.84520,3.84520,-12.61200,-12.26630,0.02610,-0.60230,-0.62500,-0.32980,-0.59590,18.16160,0.3359,1.2164
2023-09-30,342.26000,131.63900,210.62100,13.39600,-8.21900,204.60400,6.01700,-74.62100,-68.60400,-68.60400,-68.60400,,-67.84400,190.95500,6.01700,378.92500,378.92500,-0.18000,-0.18000,0.01030,0.74610,1.75800,1.75800,-20.04440,-19.82240,0.02610,-0.96550,-1.00080,-0.52350,-0.95550,18.65670,0.3119,0.8319
2023-06-30,338.14300,125.39500,212.74800,15.46400,15.00100,183.65600,29.09200,-112.81800,-83.72600,-83.72600,-83.72600,,-82.75900,216.58000,29.09200,378.89700,378.89700,-0.22000,-0.22000,0.01000,0.74330,8.60350,8.60350,-24.76050,-24.47460,0.02520,-1.14950,-1.19050,-0.62510,-1.13800,19.12370,0.4886,0.4968
2023-03-31,332.92500,122.04000,210.88500,14.93500,-4.85500,204.55600,6.32900,-94.40700,-88.07800,-88.07800,-88.07800,,-87.12500,193.66600,6.32900,378.84000,378.84000,-0.23000,-0.23000,0.00970,0.72810,1.90100,1.90100,-26.45580,-26.16960,0.02450,-1.17990,-1.22260,-0.64910,-1.16840,19.60220,0.18260,0.49530
2022-12-31,338.06200,117.09100,220.97100,14.41700,-10.77700,210.47900,10.49200,-46.77200,-36.28000,-36.28000,-36.28000,,-35.76400,198.63200,10.49200,252.35600,253.87300,-0.25000,-0.25000,0.00940,0.70640,3.10360,3.10360,-10.73180,-10.57910,0.02440,-0.47240,-0.48650,-0.26200,-0.46800,20.17870,0.6928,2.3509
2022-09-30,306.35400,112.47300,193.88100,16.74100,-79.40200,254.74200,-60.86100,89.47700,28.61600,28.61600,28.61600,,28.30400,98.73600,-60.86100,328.80500,332.03100,0.08000,0.08000,0.00910,0.71980,-19.86620,-19.86620,9.34080,9.23900,0.02160,0.36500,0.37210,0.20160,0.36170,20.59800,-0.3806,2.3019
2022-06-30,145.32700,57.01000,88.31700,10.54000,-7.08500,74.70800,13.60900,-7.47900,6.13000,6.13000,6.13000,,6.13000,69.50100,13.60900,149.67600,149.73900,0.04000,0.04000,0.02780,0.97620,9.36440,9.36440,4.21810,4.21810,0.03190,0.28150,0.28150,0.13480,0.27370,14.36240,0.4684,-0.4779
