Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,18.79600,7.76100,11.03500,9.83400,9.83400,1.20100,1.20100,-0.12300,1.32400,1.32400,1.32400,4.52400,4.55600,0.29000,0.29000,0.18360,3.55400,11.31950,12.47880,0.00700,1.83120,1.83120,0.08710,1.49490,15.97810,0.2804,0.2347
2024-06-30,19.31700,7.06800,12.24900,10.16900,10.16900,2.08000,2.08000,0.06100,2.01900,2.01900,2.01900,4.52200,4.55300,0.45000,0.45000,0.20240,4.11190,17.53650,17.02220,0.00850,3.15240,3.15240,0.14440,2.51430,14.15690,0.7124,0.6439
2024-03-31,18.18800,6.61300,11.57500,8.99300,8.99300,2.58200,2.58200,0.16500,2.41700,2.41700,2.41700,4.51900,4.53700,0.53000,0.53000,0.20290,2.61580,21.87210,20.47440,0.00830,3.78720,3.78720,0.17050,3.01870,14.12260,0.41020,0.32950
2023-12-31,18.08500,6.31400,11.77100,8.29200,8.29200,3.47900,3.47900,0.43000,3.04900,3.04900,3.04900,4.50900,4.53700,0.68000,0.67000,0.19790,1.24510,28.73070,25.17960,0.00820,4.63320,4.63320,0.20760,3.71620,14.56230,0.6699,0.4861
2023-09-30,17.31400,5.69900,11.61500,8.78700,8.78700,2.82800,2.82800,0.29600,2.53200,2.53200,2.53200,4.50800,4.54000,0.56000,0.55000,0.24790,2.17130,24.05990,21.54160,0.00840,5.14150,5.14150,0.18140,3.86710,10.92410,0.0902,-0.0664
2023-06-30,16.28600,4.18500,12.10100,8.96700,8.96700,3.13400,3.13400,0.43500,2.69900,2.69900,2.69900,4.50900,4.53900,0.60000,0.60000,0.21550,2.31600,25.69480,22.12840,0.00910,4.57040,4.57040,0.20220,3.58550,13.09400,0.8064,0.7619
2023-03-31,15.32900,3.06900,12.26000,8.82400,8.82400,3.43600,3.43600,0.45900,2.97700,2.97700,2.97700,4.50900,4.53700,0.66000,0.66000,0.21110,1.01200,28.19630,24.42970,0.00890,4.91320,4.91320,0.21860,3.87610,13.44400,0.45930,0.41880
2022-12-31,14.75900,2.00500,12.75400,8.49300,8.49300,4.26100,4.26100,0.81700,3.44400,3.44400,3.44400,4.49600,4.51400,0.77000,0.76000,0.22690,1.19890,33.40910,27.00330,0.00950,6.23690,6.23690,0.25770,4.82180,12.24930,1.4068,1.3647
2022-09-30,14.00300,1.02300,12.98000,8.43900,8.43900,4.54100,4.54100,0.78300,3.75800,3.75800,3.75800,4.49500,4.52200,0.84000,0.83000,0.24570,0.82840,34.98460,28.95220,0.01000,7.55710,7.55710,0.28900,5.70050,11.06050,1.4025,1.3616
2022-06-30,12.68300,0.73300,11.95000,8.40900,8.40900,3.54100,3.54100,0.61000,2.93100,2.93100,2.93100,4.49400,4.51300,0.65000,0.65000,0.21260,0.27000,29.63180,24.52720,0.01000,4.88940,4.88940,0.24590,3.84980,13.33620,0.3453,0.3174
2022-03-31,11.95600,0.76300,11.19300,8.28900,8.28900,2.90400,2.90400,0.42200,2.48200,2.48200,2.48200,4.49500,4.50700,0.55000,0.55000,0.18900,0.23310,25.94480,22.17460,0.00910,3.57550,3.57550,0.20120,2.89970,15.45000,3.27670,3.24030
2021-12-31,13.02500,0.77900,12.24600,8.24000,8.24000,4.00600,4.00600,0.62800,3.37800,3.37800,3.37800,4.48400,4.50900,0.76000,0.75000,0.16090,0.19170,32.12250,27.08680,0.01030,4.00520,4.00520,0.28020,3.36080,18.76750,0.4209,0.3614
2021-09-30,14.05300,0.70600,13.34700,8.54800,8.54800,4.79900,4.79900,0.87400,3.92500,3.92500,3.92500,4.48500,4.51000,0.87000,0.87000,0.16180,0.27660,35.95560,29.40740,0.01150,4.68670,4.68670,0.33890,3.92850,18.67290,6.6332,6.4977
2021-06-30,13.03700,0.97900,12.05800,8.46400,8.46400,3.59400,3.59400,0.60300,2.99100,2.99100,2.99100,4.48300,4.51100,0.67000,0.66000,,0.08700,29.99250,24.96040,0.01120,3.63130,3.63130,0.28050,3.63130,18.36910,0.4857,-0.0301
2021-03-31,12.12100,1.10100,11.02000,7.60300,7.60300,3.41700,3.41700,0.54100,2.87600,2.87600,2.87600,4.48000,4.48000,0.64000,0.64000,,0.08970,31.43510,26.45810,0.00980,3.60300,3.60300,0.26040,3.60300,17.81370,-1.06610,-1.13350
2020-12-31,14.29400,1.17100,13.12300,8.50400,8.50400,4.61900,4.61900,0.82500,3.79400,3.79400,3.79400,4.47500,4.49300,0.85000,0.85000,,0.08860,36.88410,30.29630,0.01150,4.69170,4.69170,0.34690,4.69170,18.05070,1.0282,1.0127
2020-09-30,14.85100,1.15800,13.69300,8.79500,8.79500,4.89800,4.89800,0.75100,4.14700,4.14700,4.14700,4.47500,4.49300,0.92000,0.92000,,0.12110,37.98960,32.16470,0.01280,5.28790,5.44220,0.41090,5.28790,17.52490,3.4227,3.3029
2020-06-30,12.12700,1.36100,10.76600,7.61100,7.61100,3.15500,3.15500,0.48700,2.66800,2.66800,2.66800,4.47400,4.49200,0.60000,0.59000,,0.12530,30.73250,25.98870,0.01120,3.52130,3.62780,0.29090,3.52130,16.93120,-4.4763,-4.547
2020-03-31,11.48100,1.45700,10.02400,7.47200,7.47200,2.55200,2.55200,0.35600,2.19600,2.19600,2.19600,4.47300,4.47300,0.49000,0.49000,,0.84250,26.24430,22.58330,0.01100,2.97610,3.06850,0.24870,2.97610,16.49630,-1.54640,-1.56450
2019-12-31,12.26300,1.48300,10.78000,7.56500,7.56500,3.21500,3.21500,0.45600,2.75900,2.75900,2.75900,4.46800,4.48100,0.61000,0.61000,,0.65650,31.04780,26.64410,0.01190,3.84030,3.96290,0.31610,3.84030,16.06510,2.287,2.2135
2019-09-30,11.86300,1.49300,10.37000,7.15500,7.15500,3.21500,3.21500,0.47700,2.73800,2.73800,2.73800,4.46800,4.46800,0.62000,0.62000,,0.66790,31.45790,26.79060,0.01210,3.87750,3.87750,0.32410,3.87750,15.80060,-0.1717,-0.5457
2019-06-30,11.37500,1.39700,9.97800,6.95000,6.95000,3.02800,3.02800,0.49800,2.53000,2.53000,2.53000,4.46800,4.46800,0.56000,0.56000,,0.61660,30.80990,25.74280,0.01270,3.68080,3.68070,0.32690,3.68080,15.38410,0.249,-0.3896
2019-03-31,10.82400,1.22700,9.59700,6.57700,6.57700,3.02000,3.02000,0.39900,2.62100,2.62100,2.62100,4.46700,4.46700,0.59000,0.59000,,0.56620,31.63300,27.45370,0.01170,3.92770,3.92770,0.32230,3.92770,14.93530,0.23420,-0.11170
2018-12-31,10.96900,1.11700,9.85200,10.46100,10.46100,-0.60900,-0.60900,-0.17300,-0.43600,-0.43600,-0.43600,4.46600,4.46600,-0.10000,-0.10000,,0.43140,-6.27710,-4.49390,0.01200,-0.67610,-0.70020,-0.05410,-0.67610,14.43720,1.5468,1.3948
2018-09-30,10.54700,1.08600,9.46100,6.67500,6.67500,2.78600,2.78600,0.47500,2.31100,2.31100,2.31100,4.46600,4.46600,0.52000,0.52000,,0.69090,29.92160,24.82010,0.01190,3.80240,3.97760,0.29640,3.80240,13.60880,0.6545,0.448
2018-06-30,10.09500,0.73100,9.36400,6.45600,6.45600,2.90800,2.90800,0.45800,2.45000,2.45000,2.45000,4.46600,4.46600,0.54000,0.54000,,1.14860,31.56070,26.59000,0.01280,4.07590,4.26910,0.34140,4.07590,13.45930,-0.4904,-0.7393
2018-03-31,10.04200,0.64700,9.39500,6.13500,6.13500,3.26000,3.26000,0.51300,2.74700,2.74700,2.74700,4.46600,4.46600,0.62000,0.62000,,0.52840,34.69930,29.23900,0.01300,4.64300,4.87050,0.38010,4.64300,13.24770,2.04210,2.00780
2017-12-31,10.00300,0.61500,9.38800,6.20200,6.20200,3.18600,3.18600,1.26400,1.92200,1.92200,1.92200,4.46200,4.46200,0.43000,0.43000,,0.53840,34.11860,20.58260,0.01250,3.27650,3.44110,0.25770,3.27650,13.13500,-0.1618,-0.4624
2017-09-30,9.90300,0.58700,9.31600,6.09100,6.09100,3.22500,3.22500,0.85500,2.37000,2.37000,2.37000,4.46200,4.46200,0.53000,0.53000,,0.54560,35.18440,25.85640,0.01300,3.97600,4.17560,0.33600,3.97600,13.35580,0.4792,0.4088
2017-06-30,9.43400,0.51600,8.91800,5.87100,5.87100,3.04700,3.04700,0.82000,2.22700,2.22700,2.22700,4.46200,4.46200,0.50000,0.50000,,0.62260,34.16690,24.97200,0.01340,3.80960,4.00780,0.33490,3.80960,13.10110,0.1333,0.0739
2017-03-31,9.07200,0.53700,8.53500,5.94100,5.94100,2.59400,2.59400,0.66400,1.93000,1.93000,1.93000,4.46200,4.46200,0.43000,0.43000,,0.55500,30.39250,22.61280,0.01260,3.37590,3.55850,0.28530,3.37590,12.81260,1.76090,1.74590
2016-12-31,9.46700,0.55800,8.90900,6.12100,6.12100,2.78800,2.78800,0.44300,2.34500,2.34500,2.34500,4.45900,4.45900,0.53000,0.53000,,0.56140,31.29420,26.32170,0.01290,4.16670,4.39950,0.33920,4.16670,12.61300,0.8643,0.7635
2016-09-30,9.59000,0.47100,9.11900,6.02400,6.02400,3.09500,3.09500,0.82700,2.26800,2.26800,2.26800,4.46000,4.46000,0.51000,0.51000,,0.66040,33.94010,24.87120,0.01360,3.99260,4.21680,0.33720,3.99260,12.73660,0.2017,0.0637
2016-06-30,9.28500,0.51900,8.76600,5.88300,5.88300,2.88300,2.88300,0.74400,2.13900,2.13900,2.13900,4.45800,4.45800,0.48000,0.48000,,0.49670,33.17230,24.61170,0.01370,3.82080,4.04200,0.33610,3.82080,12.55220,0.3511,0.2678
