Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,60.44800,23.54400,36.90400,14.24200,14.24200,22.66200,22.66200,5.96100,16.70100,16.70100,16.70100,25.33190,25.67490,0.66000,0.65000,,0.92100,62.39190,45.98040,0.01020,4.10160,4.10160,0.46790,4.10160,16.07400,-0.4565,-0.4621
2024-06-30,59.66700,23.39600,36.27100,12.90400,12.90400,23.36700,23.36700,6.43000,16.93700,16.93700,16.93700,25.24580,25.56850,0.67000,0.66000,,0.92090,64.19680,46.53150,0.01010,4.15910,4.15910,0.46850,4.15910,16.07570,0.756,0.7423
2024-03-31,57.92600,25.27300,32.65300,12.22100,12.22100,20.43200,20.43200,5.80100,14.63100,14.63100,14.63100,25.20550,25.54810,0.58000,0.57000,,0.88250,62.30600,44.61620,0.00900,3.68910,3.68910,0.40120,3.68910,15.73480,1.42320,1.41360
2023-12-31,55.38300,24.54900,30.83400,14.69700,14.69700,16.13700,16.13700,4.79000,11.34700,11.34700,11.34700,25.20550,25.51850,0.45000,0.44000,,0.85190,53.69690,37.75790,0.00860,2.97420,2.97420,0.32390,2.97420,15.13630,-0.3152,-0.3521
2023-09-30,51.36600,24.55500,26.81100,11.15900,11.15900,15.65200,15.65200,4.22400,11.42800,11.42800,11.42800,25.27470,25.59190,0.45000,0.45000,,0.84480,57.56110,42.02710,0.00770,2.97060,2.97060,0.32550,2.97060,15.24110,0.6776,0.6242
2023-06-30,52.17300,22.51200,29.66100,11.04800,11.04800,18.61300,18.61300,5.50500,13.10800,13.10800,13.10800,25.18860,25.47710,0.52000,0.51000,0.00100,0.87200,61.88450,43.58150,0.00870,3.51270,3.51270,0.37720,3.50900,14.76130,1.8498,1.7919
2023-03-31,52.10900,19.73200,32.37700,10.80700,10.80700,21.57000,21.57000,5.84000,15.73000,15.73000,15.73000,25.14470,25.40590,0.63000,0.62000,0.00110,1.06350,66.62140,48.58390,0.00950,4.45660,4.45660,0.46010,4.45170,14.03780,1.00500,1.12100
2022-12-31,44.65300,14.99500,29.65800,10.12500,10.12500,19.53300,19.53300,9.35300,10.18000,10.18000,10.18000,25.40970,25.68870,0.41000,0.39000,0.00110,1.07430,63.36540,33.02410,0.00900,2.91340,2.91340,0.29700,2.91010,13.88260,-0.3441,-0.3801
2022-09-30,43.39800,8.50900,34.88900,10.98500,10.98500,23.90400,23.90400,7.01100,16.89300,16.89300,16.89300,25.43330,25.70200,0.66000,0.66000,0.00110,1.07550,65.32580,46.16580,0.01090,4.84000,4.84000,0.50450,4.83450,13.75730,-0.0761,-0.1186
2022-06-30,37.67800,2.80500,34.87300,13.11900,13.11900,21.75400,21.75400,5.65400,16.10000,16.10000,16.10000,25.45900,25.72920,0.63000,0.63000,0.00120,1.16200,62.38060,46.16750,0.01100,4.98350,4.98350,0.50820,4.97730,12.69370,1.9924,1.9804
2022-03-31,39.60900,1.30000,38.30900,12.28300,12.28300,26.02600,26.02600,6.59700,19.42900,19.42900,19.42900,25.46520,25.71900,0.76000,0.76000,0.00130,1.22550,68.12200,50.85460,0.01220,6.25910,6.25910,0.61830,6.25100,12.18960,3.67110,3.67160
2021-12-31,38.23400,1.23600,36.99800,12.94400,12.94400,24.05400,24.05400,6.60900,17.44500,17.44500,17.44500,25.57200,25.78880,0.68000,0.67000,0.00160,1.72440,65.98820,47.85750,0.01170,6.01090,6.01090,0.56160,6.00140,11.39680,0.4038,0.4327
2021-09-30,38.85600,1.13500,37.72100,15.69000,15.69000,22.03100,22.03100,5.14900,16.88200,16.88200,16.88200,25.50780,25.72900,0.66000,0.66000,0.00170,1.08800,62.69140,48.03940,0.01280,6.11330,6.11330,0.61380,6.10290,10.84440,0.1802,0.1859
2021-06-30,34.48200,1.06300,33.41900,14.29800,14.29800,19.12100,19.12100,4.72800,14.39300,14.39300,14.39300,25.64240,25.83330,0.56000,0.56000,0.00180,0.75860,61.25780,46.11070,0.01240,5.44670,5.44670,0.57160,5.43690,10.33090,0.9772,0.9697
2021-03-31,30.85800,1.13800,29.72000,12.30700,12.30700,17.41300,17.41300,4.43200,12.98100,12.98100,12.98100,25.67460,25.88180,0.51000,0.50000,0.00190,0.31510,61.92170,46.16120,0.01310,5.08310,5.08310,0.60250,5.07360,9.94640,0.97610,0.97230
2020-12-31,25.97700,1.41100,24.56600,12.03300,12.03300,12.53300,12.53300,3.07900,9.45400,9.45400,9.45400,25.61390,25.79860,0.37000,0.37000,0.00200,0.45130,53.08340,40.04240,0.01240,3.86140,3.86140,0.49820,3.85380,9.53580,0.3564,0.3544
2020-09-30,26.09500,2.19200,23.90300,11.60000,11.60000,12.30300,12.30300,2.91800,9.38500,9.38500,9.38500,25.67410,25.85870,0.37000,0.36000,0.00210,0.42380,54.79450,41.79840,0.01290,3.95830,3.95830,0.53940,3.95010,9.23490,0.6886,0.6829
2020-06-30,24.58300,3.24000,21.34300,10.78500,10.78500,10.55800,10.55800,2.81900,7.73900,7.73900,7.73900,25.57600,25.71700,0.30000,0.30000,0.01320,0.36200,52.05600,38.15700,0.01180,3.37330,3.37330,0.44950,3.32890,8.93590,0.2878,0.281
