Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,85.92100,14.77200,71.14900,2.81500,33.32600,36.14100,35.00800,0.37900,35.38700,4.41200,30.97500,30.97500,30.97500,35.14600,35.00800,82.97300,85.69600,0.37000,0.36000,9.13020,82.80750,40.74440,40.74440,41.18550,36.05060,0.18500,0.58850,2.83700,31.72380,,7.68000,6.66890,7.68000,,0.37170,0.36820
2021-12-31,110.54000,16.84700,93.69300,2.52800,37.81300,39.54100,54.15200,0.11800,54.27000,1.58500,52.68500,52.68500,52.68500,54.29100,54.15200,81.44500,86.01700,0.65000,0.61000,9.06680,84.75940,48.98860,48.98860,49.09530,47.66150,0.23100,0.80120,3.33210,27.00980,12.67070,12.67070,11.00950,12.67070,5.01100,0.6189,0.6168
2021-09-30,94.17600,13.94300,80.23300,2.24800,32.96700,35.21500,45.01800,-0.06500,44.95300,0.23500,44.71800,44.71800,44.71800,45.15400,45.01800,82.70500,86.26400,0.54000,0.52000,8.16740,85.19470,47.80200,47.80200,47.73300,47.48340,0.21040,0.72700,2.81970,31.91800,,11.64450,9.98930,11.64450,,0.5803,0.5773
2021-06-30,87.32500,12.72300,74.60200,2.45500,30.61100,33.06600,41.53600,0.42800,41.96400,1.03900,40.92500,40.92500,40.92500,41.66400,41.53600,81.70000,85.76200,0.50000,0.48000,8.90050,85.43030,47.56480,47.56480,48.05500,46.86520,0.22800,0.73150,3.48300,25.84000,,12.35750,10.68450,12.35750,,0.5427,0.5388
2021-03-31,65.52400,10.07900,55.44500,2.30100,26.37300,28.67400,26.77100,0.04400,26.81500,0.06900,26.74600,26.74600,26.64300,26.88500,26.77100,78.05800,85.03400,0.34000,0.31000,9.05300,84.61780,40.85680,40.85680,40.92390,40.66140,0.19430,0.64200,2.86090,31.45820,,9.10510,7.92960,9.10510,,0.29120,0.28930
2020-12-31,75.18700,10.57500,64.61200,2.26000,26.91200,29.17200,35.44000,1.22800,36.66800,0.59800,36.07000,36.07000,36.11400,35.54900,35.44000,72.11440,84.18460,0.49500,0.43000,8.26690,85.93510,47.13580,47.13580,48.76910,48.03230,0.25420,0.70580,5.34230,16.84680,14.11880,14.11880,12.19570,14.11880,3.38070,0.4939,0.4935
2020-09-30,59.71400,9.39500,50.31900,1.95900,25.06700,27.02600,23.29300,0.79800,24.09100,0.20700,23.88400,23.88400,23.89500,23.40100,23.29300,73.39500,84.16500,0.33000,0.28000,7.19880,84.26670,39.00760,39.00760,40.34400,40.01570,0.21780,0.63180,2.84980,31.58150,,10.29370,8.71230,10.29370,,0.358,0.3568
2020-06-30,30.76500,4.69500,26.07000,1.81600,16.14900,17.96500,8.10500,0.63600,8.74100,0.16100,8.58000,8.58000,8.58800,8.21000,8.10500,71.88600,83.46600,0.12000,0.10500,8.39810,84.73920,26.34490,26.34490,28.41220,27.91480,0.12930,0.28930,2.20780,40.76550,,4.18220,3.60480,4.18220,,0.0158,0.0131
2020-03-31,40.44100,6.18400,34.25700,3.43200,24.82200,28.25400,6.00300,0.62900,6.63200,0.14100,6.49100,6.49100,6.43300,6.09700,6.00300,67.92600,83.37600,0.09500,0.07500,7.68510,84.70860,14.84390,14.84390,16.39920,15.90710,0.17610,0.51170,3.61760,24.87850,,3.33160,2.82580,3.33160,,0.07340,0.07220
2019-12-31,47.00200,6.04500,40.95700,1.58700,21.39200,22.97900,17.97800,1.15900,19.13700,0.16500,18.97200,18.97200,19.03800,18.06600,17.97800,58.46200,76.11800,0.30000,0.22500,6.56150,87.13890,38.24940,38.24940,40.71530,40.50470,0.21520,0.64250,4.50300,19.98680,10.55160,10.55160,8.68740,10.55160,2.74100,0.3713,0.3688
2019-09-30,40.01000,5.04700,34.96300,1.32900,17.65300,18.98200,15.98100,0.47900,16.46000,0.26700,16.19300,16.19300,16.18600,16.05800,15.98100,60.59400,78.00800,0.26500,0.21000,7.82620,87.38570,39.94250,39.94250,41.13970,40.45490,0.21080,0.59410,3.71940,24.19720,,10.09320,8.53320,10.09320,,0.145,0.1449
2019-06-30,38.79700,4.87500,33.92200,1.58400,16.61100,18.19500,15.72700,0.38200,16.10900,0.27400,15.83500,15.83500,15.79700,15.80100,15.72700,53.92600,70.68800,0.29000,0.22500,4.22550,87.43460,40.53660,40.53660,41.52130,40.71710,0.37830,0.64010,5.91060,15.22700,,22.11380,15.44020,22.11380,,0.2618,0.2607
2019-03-31,30.55200,4.27100,26.28100,1.19900,15.15000,16.34900,9.93200,0.40300,10.33500,0.17700,10.15800,10.15800,10.12400,9.99500,9.93200,53.63600,70.91600,0.19000,0.14000,3.70170,86.02060,32.50850,32.50850,33.82760,33.13700,0.35920,0.60220,3.64970,24.65930,18.36090,18.36090,11.94120,18.36090,1.02650,0.03910,0.03370
2018-12-31,28.78300,3.93900,24.84400,1.35400,22.17700,23.53100,1.31300,-0.48700,0.82600,1.04500,-0.21900,-0.21900,-0.21300,1.36600,1.31300,53.22800,70.01400,-0.00500,-0.01000,2.64240,86.31480,4.56170,4.56170,2.86970,-0.74000,0.35510,0.56570,3.02880,29.71440,-0.49020,-0.49020,-0.27020,-0.49020,0.83720,0.1353,0.1341
2018-09-30,25.41800,3.66900,21.74900,1.00500,12.35000,13.35500,8.39400,0.41500,8.80900,0.17100,8.63800,8.63800,8.63800,8.44700,8.39400,53.29400,70.06000,0.17000,0.13000,,85.56540,33.02380,33.02380,34.65650,33.98380,,,,,,,,,,0.1034,0.1022
2018-06-30,25.05000,3.91700,21.13300,0.94100,12.34900,13.29000,7.84300,-0.07000,7.77300,0.19300,7.58000,7.58000,7.58000,7.88600,7.84300,53.25400,70.12000,0.13500,0.10500,,84.36330,31.30940,31.30940,31.02990,30.25950,,,,,,,,,,0.1816,0.1792
2018-03-31,20.91100,3.53200,17.37900,0.88000,10.56000,11.44000,5.93900,0.27800,6.21700,-0.14900,6.36600,6.36600,6.36600,5.97400,5.93900,52.99410,69.42350,0.11000,0.08500,,83.10940,28.40130,28.40130,29.73080,30.44330,,,,,,,,,,0.10650,0.10590
2017-12-31,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,0,0
