,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-08,2024-09-30,--,$1.09
1,2024-08-07,2024-06-30,--,$0.14
2,2024-05-14,2024-03-31,--,$0.64
3,2024-02-06,2023-12-31,--,$0.76
4,2023-11-08,2023-09-30,--,$0.00
5,2023-08-09,2023-06-30,--,$0.15
6,2023-05-10,2023-03-31,--,$0.81
7,2023-02-08,2022-12-31,--,$0.62
8,2022-11-11,2022-09-30,--,$-0.75
9,2022-08-03,2022-06-30,--,$-1.36
10,2022-05-05,2022-03-31,--,$-0.73
11,2022-02-03,2021-12-31,--,$0.43
12,2021-11-05,2021-09-30,--,$0.07
13,2021-08-05,2021-06-30,--,$1.34
14,2021-05-05,2021-03-31,--,$0.83
15,2021-02-10,2020-12-31,--,$2.29
16,2020-11-10,2020-09-30,--,$0.27
17,2020-08-05,2020-06-30,--,$1.57
18,2020-05-06,2020-03-31,--,$-3.27
19,2020-02-27,2019-12-31,--,$0.49
20,2019-11-11,2019-09-30,--,$0.26
21,2019-08-07,2019-06-30,--,$-0.04
22,2019-05-07,2019-03-31,--,$1.02
23,2019-02-11,2018-12-31,--,$-0.81
24,2018-11-06,2018-09-30,--,$-0.32
25,2018-08-07,2018-06-30,--,$0.51
26,2018-05-08,2018-03-31,--,$-0.95
27,2018-02-21,2017-12-31,--,$0.67
28,2017-11-06,2017-09-30,--,$0.06
29,2017-08-03,2017-06-30,--,$0.19
30,2017-05-02,2017-03-31,--,$0.06
31,2017-02-08,2016-12-31,--,$0.15
32,2016-11-04,2016-09-30,--,$0.16
33,2016-08-02,2016-06-30,--,$0.04
34,2016-05-04,2016-03-31,--,$0.06
35,2016-02-18,2015-12-31,--,$0.17
36,2015-12-15,2015-09-30,--,$-0.28
