,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-12,2024-09-30,--,$-0.04
1,2024-08-14,2024-06-30,--,$-0.06
2,2024-05-14,2024-03-31,--,$-0.12
3,2024-04-01,2023-12-31,--,$-0.21
4,2023-11-13,2023-09-30,--,$0.08
5,2023-08-08,2023-06-30,--,$0.08
6,2023-06-30,2022-12-31,--,$0.17
7,2022-11-08,2022-09-30,--,$-0.04
8,2022-08-12,2022-06-30,--,$0.15
9,2022-05-11,2022-03-31,--,$0.07
10,2022-03-25,2021-12-31,--,$0.12
11,2021-11-10,2021-09-30,--,$-0.05
12,2021-08-10,2021-06-30,--,$-0.01
13,2021-05-11,2021-03-31,--,$-0.10
14,2021-03-23,2020-12-31,--,$0.16
15,2020-11-10,2020-09-30,--,$0.14
16,2020-08-11,2020-06-30,--,$0.32
17,2020-05-11,2020-03-31,--,$-0.10
18,2020-03-24,2019-12-31,--,$-0.08
19,2019-11-12,2019-09-30,--,$-0.11
20,2019-08-13,2019-06-30,--,$-0.04
21,2019-05-13,2019-03-31,--,$-0.11
22,2019-04-01,2018-12-31,--,$-0.06
23,2018-11-13,2018-09-30,--,$-0.02
24,2018-08-14,2018-06-30,--,$0.00
25,2018-05-11,2018-03-31,--,$-0.03
26,2018-03-26,2017-12-31,--,$-0.16
27,2017-11-14,2017-09-30,--,$0.00
28,2017-08-14,2017-06-30,--,$0.03
29,2017-05-12,2017-03-31,--,$-0.07
30,2017-03-15,2016-12-31,--,$0.01
31,2016-11-14,2016-09-30,--,$-0.02
32,2016-08-11,2016-06-30,--,$0.01
33,2016-05-12,2016-03-31,--,$0.03
34,2016-03-29,2015-12-31,--,$0.01
35,2015-11-06,2015-09-30,--,$0.02
36,2015-08-12,2015-06-30,--,$0.00
37,2015-05-12,2015-03-31,--,$0.00
38,2015-03-27,2014-12-31,--,$0.05
