Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,99.01100,59.96100,39.05000,,-5.99600,17.77800,21.27200,1.78600,23.05800,6.40900,16.64900,16.64900,,16.83500,33.05500,21.27200,58.33180,58.35440,0.29000,0.29000,0.46010,0.85220,21.48450,21.48450,23.28830,17.00320,0.06410,2.28190,2.28190,1.07720,1.23200,12.49380,0.4751,0.24
2024-06-30,111.60600,61.83500,49.77100,,-5.84700,17.14200,32.62900,0.19600,32.82500,8.30100,24.52400,24.52400,,24.51800,43.92400,32.62900,58.33180,58.34690,0.42000,0.42000,0.46410,0.86620,29.23590,29.23590,29.41150,21.96840,0.07200,3.39490,3.39490,1.58170,1.81920,12.37020,0.391,0.1525
2024-03-31,87.78700,53.55100,34.23600,,-7.10200,18.28400,15.95200,1.79900,17.75100,4.64900,13.10200,13.10200,,13.91500,27.13400,15.95200,58.32050,58.34130,0.24000,0.24000,0.47200,0.89410,18.17130,18.17130,20.22050,15.85090,0.05710,1.85880,1.85880,0.85210,0.98130,12.07020,0.47320,0.22980
2023-12-31,86.73700,51.78600,34.95100,,-6.37100,17.64600,17.30500,-0.97000,16.33500,4.30100,12.03400,12.03400,,13.18600,28.57900,17.30500,58.31290,58.32430,0.22000,0.22000,0.47490,0.90450,19.95110,19.95110,18.83280,15.20230,0.05690,1.72290,1.72290,0.78990,0.90460,11.96620,0.1985,-0.284
2023-09-30,101.39000,64.21500,37.17500,,-6.17000,16.88200,20.29300,5.17200,25.46500,6.76400,18.70100,18.70100,,19.40900,31.00600,20.29300,58.31410,58.33480,0.33000,0.33000,0.47640,0.91000,20.01480,20.01480,25.11590,19.14290,0.06570,2.69610,2.69610,1.21270,1.41160,11.88300,0.6744,0.1691
2023-06-30,128.16700,71.33400,56.83300,,-5.53500,15.00200,41.83100,3.50800,45.33900,11.50300,33.83600,33.83600,,34.72700,51.29800,41.83100,58.31410,58.31750,0.60000,0.60000,0.47820,0.91630,32.63790,32.63790,35.37490,27.09510,0.08420,4.96340,4.96340,2.22300,2.59010,11.67870,0.5788,-0.0769
2023-03-31,72.99100,48.64400,24.34700,,-5.72100,13.04300,11.30400,1.61800,12.92200,3.44100,9.48100,9.48100,,10.39000,18.62600,11.30400,58.30910,58.30910,0.18000,0.18000,0.47850,0.91760,15.48680,15.48680,17.70360,14.23460,0.04980,1.45330,1.45330,0.64660,0.75790,11.17630,0.32880,-0.42620
2022-12-31,61.62400,39.16300,22.46100,,-5.57500,12.20000,10.26100,27.10900,37.37000,9.74500,27.62500,27.62500,,28.12900,16.88600,10.26100,58.72010,58.72130,0.48000,0.48000,0.46400,0.86580,16.65100,16.65100,60.64200,45.64620,0.04310,4.24280,4.24280,1.93070,2.27400,11.16150,0.3067,-1.388
2022-09-30,57.57600,34.30600,23.27000,,-5.32200,11.09300,12.17700,4.04700,16.22400,4.16300,12.06100,12.06100,,12.34700,17.94800,12.17700,58.81500,58.81500,0.21000,0.21000,0.43940,0.78380,21.14940,21.14940,28.17840,21.44470,0.04300,1.89500,1.89500,0.90040,1.06230,10.91030,0.022,-0.8429
2022-06-30,68.25000,38.46400,29.78600,,-5.51500,10.98100,18.80500,4.22900,23.03400,5.94500,17.08900,17.08900,,17.03900,24.27100,18.80500,58.88240,58.88740,0.29000,0.29000,0.42020,0.72470,27.55310,27.55310,33.74950,24.96560,0.05170,2.63950,2.63950,1.29480,1.53040,10.99070,0.156,-0.7958
2022-03-31,64.87100,33.96500,30.90600,,-5.65600,10.68200,20.22400,-2.23500,17.98900,4.53600,13.45300,13.45300,,13.41200,25.25000,20.22400,58.88260,58.88690,0.23000,0.23000,0.40540,0.68190,31.17570,31.17570,27.73040,20.67490,0.05160,2.11180,2.11180,1.07080,1.25560,10.81400,0.33650,-0.56460
2021-12-31,99.45600,45.98000,53.47600,,-5.86100,11.46900,42.00700,-1.78400,40.22300,9.80200,30.42100,31.99100,,31.93700,47.61500,42.00700,58.88260,58.88260,0.55000,0.55000,0.39020,0.63980,42.23680,42.23680,40.44300,32.11170,0.08230,5.10960,5.10960,2.64790,3.11590,10.63300,0.7924,0.0936
2021-09-30,53.99600,28.23100,25.76500,,-4.98700,9.60400,16.16100,5.54600,21.70700,6.42900,15.27800,14.77700,,15.19600,20.77700,16.16100,58.88260,58.88260,0.26000,0.26000,0.38430,0.62410,29.93000,29.93000,40.20110,28.14280,0.04750,2.46850,2.46850,1.30020,1.51990,10.16620,0.3047,-0.4245
2021-06-30,72.23900,32.25900,39.98000,,-5.10600,9.23000,30.75000,1.57400,32.32400,7.69900,24.62500,24.02400,,24.22400,34.87500,30.75000,58.88260,58.88260,0.41000,0.41000,0.37990,0.61260,42.56700,42.56700,44.74590,33.53310,0.06560,4.08210,4.08210,2.18000,2.53140,9.99470,0.6346,-0.1171
2021-03-31,41.30500,24.84400,16.46100,,-7.06900,10.92200,5.53900,-1.06200,4.47700,1.05200,3.42500,2.95700,,3.19600,9.39200,5.53900,58.88260,58.88260,0.05000,0.05000,0.37930,0.61100,13.41000,13.41000,10.83890,7.73760,0.03920,0.52050,0.52050,0.28070,0.32310,9.64800,0.16690,-0.25970
2020-12-31,63.85800,28.25500,35.60300,,,9.32500,26.27800,-0.94800,25.33000,5.81700,19.51300,19.81400,,19.78600,29.67200,26.27800,59.00990,59.00990,0.34000,0.34000,0.37180,0.59170,41.15070,41.15070,39.66610,30.98440,0.06160,3.48730,3.48730,1.91010,2.19090,9.64920,0.2497,-0.1937
2020-09-30,42.04100,22.60000,19.44100,,-5.11300,8.41600,11.02500,-0.70700,10.31800,2.44100,7.87700,7.78200,,7.75100,14.32700,11.02500,58.88260,58.88260,0.13000,0.13000,0.36720,0.58040,26.22440,26.22440,24.54270,18.43680,0.04190,1.40870,1.40870,0.77520,0.89140,9.38170,0.1706,-0.3322
2020-06-30,36.08200,17.01100,19.07100,,-4.94600,7.96400,11.10700,14.14200,25.24900,5.90700,19.34200,19.21900,,19.19900,14.12600,11.10700,58.90150,58.90150,0.33000,0.33000,0.35420,0.54860,30.78270,30.78270,69.97670,53.20940,0.03730,3.54170,3.54170,1.98890,2.28710,9.21570,0.1598,-0.3773
2020-03-31,18.57400,9.91000,8.66400,,-6.91600,9.98900,-1.32500,-0.42200,-1.74700,-0.49500,-1.25200,-1.33500,,-1.53300,1.74800,-1.32500,59.37560,59.37560,-0.03000,-0.03000,0.34590,0.52870,-7.13360,-7.13360,-9.40560,-8.25350,0.02030,-0.25630,-0.25630,-0.14620,-0.16760,8.82850,0.05250,-0.52770
2019-12-31,42.66000,19.06600,23.59400,,,8.39800,15.19600,-4.14300,11.05300,2.34900,8.70400,8.62700,,8.68800,18.32100,15.19600,59.99450,59.99450,0.15000,0.15000,0.33730,0.50890,35.62120,35.62120,25.90950,20.36570,0.04690,1.62880,1.62880,0.94880,1.07940,8.91480,0.2613,-0.1099
2019-09-30,32.85600,17.75300,15.10300,,-5.05400,7.68300,7.42000,1.40900,8.82900,3.00300,5.82600,5.82600,,5.71700,10.04900,7.42000,60.04340,60.04340,0.10000,0.10000,0.33440,0.50240,22.58340,22.58340,26.87180,17.40020,0.03660,1.11490,1.11490,0.64880,0.74210,8.77700,0.041,-0.2586
2019-06-30,35.54600,17.16200,18.38400,,-5.09400,7.51600,10.86800,2.79400,13.66200,3.43400,10.22800,10.22800,,10.37300,13.29000,10.86800,60.20050,60.20050,0.17000,0.17000,0.32170,0.47430,30.57450,30.57450,38.43470,29.18190,0.03920,1.88660,1.88660,1.12860,1.27960,9.00560,0.2246,-0.1742
2019-03-31,16.02300,10.10500,5.91800,,-5.96800,8.07900,-2.16100,4.80200,2.64100,0.66100,1.98000,1.98000,,1.99700,-0.05000,-2.16100,60.32100,60.32100,0.03000,0.03000,0.32440,0.48010,-13.48690,-13.48690,16.48260,12.46330,0.01830,0.37340,0.37340,0.22610,0.25220,8.80920,-0.02030,-0.18640
2018-12-31,16.30100,10.99300,5.30800,,-4.48800,6.65100,-1.34300,-2.64200,-3.98500,-3.55100,-0.43400,-0.43400,,-0.06600,0.81900,-1.34300,62.72600,62.72600,0.01000,0.01000,0.31590,0.46170,-8.23880,-8.23880,-24.44640,-0.40490,0.01870,-0.08140,-0.08140,-0.04980,-0.05570,8.78680,-0.0974,-0.1809
