Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,17.62700,12.63800,4.98900,,3.03500,0.60500,4.20600,0.78300,0.09100,0.87400,-0.12300,0.99700,0.99700,,0.99700,2.55900,0.78300,18.58500,18.59400,0.05000,0.05000,1.23710,0.10250,0.15020,28.30320,4.44210,4.44210,4.95830,5.65610,0.19730,57.97250,3.05710,29.44010,1.52550,1.63330,1.11580,1.36910,3.51650,0.1373,0.0872
2024-06-30,18.59800,13.55000,5.04800,,3.33100,0.49400,4.60500,0.44300,0.00900,0.45200,0.42500,0.02700,0.02700,,0.02700,2.21100,0.44300,18.58500,18.59000,0.00000,0.00000,1.64040,0.10380,0.13630,27.14270,2.38200,2.38200,2.43040,0.14520,0.22520,87.41940,3.13470,28.71120,0.04240,0.04550,0.03270,0.03800,3.42620,0.2709,0.1858
2024-03-31,19.77000,13.51400,6.25600,,3.45600,0.57600,4.68000,1.57600,-0.02500,1.55100,0.08200,1.46900,1.46900,,1.46900,3.37600,1.57600,18.57900,18.58100,0.08000,0.08000,1.54660,0.10540,0.14580,31.64390,7.97170,7.97170,7.84520,7.43050,0.24510,98.64230,3.51780,25.58420,2.32480,2.49510,1.82150,2.07970,3.40000,0.21150,0.17560
2023-12-31,18.04900,12.00800,6.04100,,3.46900,0.76100,4.58000,1.46100,-0.01900,1.44200,0.02000,1.42200,1.42200,,1.42200,3.33300,1.46100,18.49600,18.50900,0.08000,0.08000,1.27760,0.11160,0.15550,33.47000,8.09470,8.09470,7.98940,7.87860,0.22200,71.05330,2.32830,38.65480,2.30050,2.47310,1.74910,2.04370,3.32810,0.0721,0.071
2023-09-30,15.31600,12.05600,3.26000,,3.00200,1.55300,3.45200,-0.19200,0.04200,-0.15000,0.05700,-0.20700,-0.20700,,-0.20700,1.81100,-0.19200,18.51900,18.51900,-0.01000,-0.01000,1.08460,0.11970,0.17740,21.28490,-1.25360,-1.25360,-0.97940,-1.35150,0.18890,94.18750,2.49650,36.05050,-0.34750,-0.37470,-0.25530,-0.30590,3.20690,0.0792,-0.1236
2023-06-30,12.90700,10.58500,2.32200,,3.04300,0.96500,4.07000,-1.74800,-0.26700,-2.01500,0.15900,-2.17400,-2.17400,,-2.17400,0.24400,-1.74800,18.46500,18.46500,-0.12000,-0.12000,1.01920,0.12410,0.17090,17.99020,-13.54300,-13.54300,-15.61170,-16.84360,0.15800,225.21280,2.70980,33.21220,-3.65210,-3.93740,-2.66170,-3.19900,3.22140,0.2063,0.1253
2023-03-31,26.84200,20.27000,6.57200,,3.37900,0.17600,5.21400,1.35800,-0.26600,1.09200,0.00800,1.08400,1.08400,,1.08400,3.36900,1.35800,18.42600,18.51800,0.06000,0.06000,1.10350,0.12440,0.18240,24.48400,5.05920,5.05920,4.06830,4.03840,0.30880,289.57140,2.76840,32.51030,1.75610,1.88810,1.24700,1.53760,3.34850,0.00500,-0.19620
2022-12-31,29.58700,22.74900,6.83800,,3.54800,-0.10700,5.73000,1.10800,-0.37700,0.73100,0.51300,0.21800,0.21800,-0.55300,-0.33500,3.18300,1.10800,18.29000,18.29000,-0.01000,-0.02000,1.17020,0.12860,0.20460,23.11150,3.74480,3.74490,2.47070,-1.13230,0.30630,110.97070,1.81230,49.66170,0.36410,0.39240,0.22570,0.31730,3.25010,0.1832,0.0621
2022-09-30,25.81900,19.90400,5.91500,,3.65800,0.99400,4.77900,1.13600,-0.22700,0.90900,-0.11500,1.02400,1.02400,-1.30100,-0.27700,3.25100,1.13600,18.32500,18.59700,-0.02000,-0.01000,1.20040,0.13960,0.22460,22.90950,4.39990,4.39990,3.52070,-1.07290,0.27480,93.00930,2.48860,36.16520,1.75220,1.89180,1.08980,1.50760,3.17840,0.3691,0.3312
2022-06-30,23.15000,19.53700,3.61300,,3.05400,-0.21300,5.46400,-1.85100,-0.22500,-2.07600,-0.00100,-2.07500,-2.07500,-0.09300,-2.16800,0.34600,-1.85100,18.25300,18.25300,-0.12000,-0.12000,1.25500,0.14990,0.21740,15.60690,-7.99570,-7.99570,-8.96760,-9.36500,0.26580,67.83680,2.14870,41.88600,-3.51400,-3.80060,-2.38210,-2.98730,3.23030,0.0779,0.0597
2022-03-31,20.26700,15.50400,4.76300,,2.93100,0.08000,5.12800,-0.36500,-0.12600,-0.49100,-0.13200,-0.35900,-0.35900,-0.04700,-0.40600,1.91200,-0.36500,18.19100,18.19100,-0.02000,-0.02000,1.02990,0.13990,0.20000,23.50130,-1.80100,-1.80100,-2.42270,-2.00330,0.23400,47.41290,2.27980,39.47800,-0.58320,-0.62860,-0.41450,-0.50160,3.38380,0.17340,0.14100
2021-12-31,17.67600,15.46300,2.21300,,2.50000,0.70800,3.95900,-1.74600,-0.33900,-2.08500,0.13500,-2.22000,-2.22000,-0.12400,-2.34400,0.49500,-1.74600,17.50400,17.50400,-0.14000,-0.14000,0.99400,0.14510,0.20760,12.51980,-9.87780,-9.87780,-11.79570,-13.26090,0.20240,59.93410,1.88100,47.84620,-3.63580,-3.91220,-2.54190,-3.10830,3.45140,-0.0633,-0.113
