,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-10-30,2024-09-30,$0.48,$0.29
1,2024-07-31,2024-06-30,$0.18,$0.27
2,2024-05-01,2024-03-31,$0.33,$0.14
3,2024-02-21,2023-12-31,$0.95,$0.89
4,2023-11-01,2023-09-30,$0.87,$1.02
5,2023-08-01,2023-06-30,$0.79,$0.70
6,2023-05-02,2023-03-31,$0.86,$0.74
7,2023-02-21,2022-12-31,$1.42,$1.39
8,2022-11-01,2022-09-30,$1.08,$1.46
9,2022-08-02,2022-06-30,--,$1.27
10,2022-05-02,2022-03-31,--,$1.11
11,2022-02-15,2021-12-31,$1.22,$1.35
12,2021-10-28,2021-09-30,$1.34,$1.31
13,2021-07-27,2021-06-30,$0.66,$1.21
14,2021-04-27,2021-03-31,$0.43,$1.04
15,2021-02-17,2020-12-31,$0.89,$1.37
16,2020-10-28,2020-09-30,$0.60,$0.97
17,2020-08-10,2020-06-30,$-0.50,$-0.52
18,2020-05-20,2020-03-31,$-0.44,$0.09
19,2020-02-18,2019-12-31,$0.33,$0.40
20,2019-10-30,2019-09-30,$0.37,$0.31
21,2019-07-30,2019-06-30,$0.28,$0.29
22,2019-04-30,2019-03-31,$0.22,$0.17
23,2019-02-19,2018-12-31,$0.36,$0.45
24,2018-10-30,2018-09-30,$0.37,$0.38
25,2018-07-31,2018-06-30,$0.26,$0.29
26,2018-05-01,2018-03-31,$0.21,$0.29
27,2018-02-20,2017-12-31,$0.32,$0.40
28,2017-10-31,2017-09-30,$0.23,$0.28
29,2017-07-31,2017-06-30,$0.19,$0.29
30,2017-05-01,2017-03-31,$0.23,$0.28
31,2017-02-21,2016-12-31,$0.43,$0.51
32,2016-10-31,2016-09-30,$0.33,$0.34
33,2016-08-01,2016-06-30,$0.19,$0.24
34,2016-05-02,2016-03-31,$0.22,$0.21
35,2016-02-24,2015-12-31,$0.40,$0.41
36,2015-10-28,2015-09-30,$0.35,$0.34
37,2015-07-29,2015-06-30,$0.19,$0.21
38,2015-05-04,2015-03-31,$0.26,$0.27
39,2015-02-23,2014-12-31,$0.38,$0.46
