Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2013-09-30,333.08500,23.77200,309.31300,442.62800,443.55600,-134.24300,,-134.24300,-31.09400,-103.14900,-103.14900,0.12300,-107.45100,236.89500,236.89500,-0.45000,-0.45000,0.42130,1.70600,-44.85040,-35.89920,0.01250,-4.41250,-4.78890,-0.43230,-2.45330,10.29630,0.1159,0.1021
2013-06-30,326.62300,23.97200,302.65100,241.48000,242.40800,60.24300,,60.24300,15.00800,45.23500,45.23500,0.00100,40.84300,239.24800,240.89100,0.17000,0.17000,0.41420,1.73600,20.94310,14.19880,0.01160,1.84570,1.99370,0.18200,1.04070,10.58560,0.1508,0.1079
2013-03-31,342.82600,25.01700,317.80900,254.61200,255.54000,62.26900,,62.26900,17.73000,44.53900,44.53900,0.43000,40.96800,240.87000,242.79900,0.17000,0.17000,0.45810,1.92930,20.56380,13.52930,0.01220,1.77860,1.90780,0.17960,0.92840,10.77720,0.21540,0.19210
2012-12-31,342.64210,25.60100,317.04100,285.38200,286.36100,30.68000,,30.68000,-12.91400,43.59400,43.59400,-0.01200,40.68100,248.34900,248.34900,0.17000,0.17000,0.47010,2.04790,10.15760,13.46870,0.01190,1.73740,1.94790,0.17210,0.92050,10.30060,1.0433,1.017
2012-09-30,364.05400,27.05100,337.00300,302.19000,303.16900,33.83400,,33.83400,5.26000,28.57400,28.57400,0.10800,25.80700,246.62800,248.30600,0.10000,0.10000,0.47200,2.14520,11.39180,8.68910,0.01150,1.12860,1.26800,0.11100,0.59590,10.24500,1.7194,1.7216
2012-06-30,359.64200,28.06000,331.58200,541.19800,542.17700,-210.59500,,-210.59500,-88.17800,-122.41700,-122.41700,0.48700,-124.77400,249.10400,249.10400,-0.50000,-0.50000,0.47710,2.24310,-66.52150,-39.41290,0.01240,-4.86860,-5.49890,-0.48020,-2.54580,10.10570,-0.6311,-0.6559
2012-03-31,403.94400,29.57400,374.37000,329.02100,329.99400,44.37600,,44.37600,10.57000,33.80600,33.80600,-0.43500,30.52700,253.52700,255.36900,0.12000,0.12000,0.46680,1.82900,12.11240,8.33230,0.01430,1.26420,1.42560,0.13160,0.67410,10.58380,-0.63550,-0.64500
2011-12-31,390.91090,30.83800,360.07300,382.80200,383.80200,-23.72900,,38.03700,-0.52600,38.56300,38.56300,-0.75200,34.94000,260.57400,262.86100,0.13000,0.13000,0.48040,1.82090,10.86550,9.98080,0.01410,1.43640,1.61980,0.15560,0.74640,10.42710,0.3044,0.2864
2011-09-30,429.24700,32.02000,397.22700,353.70400,354.70800,42.51900,,42.51900,8.36700,34.15200,34.15200,4.82800,36.10500,261.28400,262.80300,0.14000,0.14000,0.47780,2.07960,11.64180,9.88560,0.01430,1.24500,1.40460,0.13360,0.65010,10.40600,0.9949,0.9754
2011-06-30,394.35000,33.89700,360.45300,319.88600,320.89200,39.56100,-24.56300,14.99800,-4.16700,19.16500,19.16500,3.67100,19.99200,261.28900,262.75600,0.08000,0.08000,0.48270,1.93760,4.17250,5.56180,0.01430,0.71470,0.82240,0.07650,0.36970,10.16830,-0.2855,-0.3557
2011-03-31,403.94000,34.85000,369.09000,276.58700,277.59300,91.49700,-37.20300,54.29400,12.16200,42.13200,42.13200,0.87100,40.15900,261.17400,265.55600,0.15000,0.15000,0.48780,1.99330,14.75020,10.91010,0.01510,1.59590,1.87360,0.17240,0.81730,10.02550,-0.84650,-0.87350
2010-12-31,420.09400,35.02400,385.07000,514.68200,515.63800,-130.56800,,15.03900,-6.29500,21.33400,21.33400,-4.02600,-48.68500,235.69900,235.69900,-0.21000,-0.21000,0.54660,2.19780,4.42230,-14.31620,0.01380,0.79660,0.93750,0.08640,0.36120,10.16840,2.6949,2.6114
2010-09-30,465.87000,37.02200,428.84800,341.74100,342.77800,86.07000,-48.71200,37.35800,3.29000,34.06800,34.06800,-0.35800,15.87500,234.63800,238.86700,0.07000,0.07000,0.45900,1.77000,9.86090,4.19030,0.01490,1.36500,1.16730,0.13420,0.55730,13.94950,2.71,2.6532
2010-06-30,464.30200,38.30100,426.00100,350.04500,351.12300,74.87800,-56.18800,18.69000,-1.65900,20.34900,20.34900,0.12900,2.69600,234.55600,240.96800,0.01000,0.01000,0.47100,1.87830,5.25000,0.75730,0.01360,0.82040,0.70470,0.07750,0.32750,13.87960,-1.6231,-1.65
2010-03-31,462.74500,39.10100,423.64400,401.19300,402.27100,21.37300,-40.70700,-19.33400,-16.51800,-2.81600,-2.81600,-7.07700,-27.65500,234.46900,234.46900,-0.12000,-0.12000,0.47270,1.86290,-6.06760,-8.67900,0.01230,-0.11410,-0.10030,-0.01090,-0.04540,13.82570,-0.52310,-0.53680
2009-12-31,479.71900,41.09700,438.62200,431.20490,430.96690,7.65510,-82.33400,-74.67900,-33.88200,-40.79700,-40.79700,-12.04700,-70.58000,234.43100,234.43100,-0.30940,-0.30940,0.46680,2.06530,-24.59610,-23.24600,0.01160,-1.62940,-1.45910,-0.15650,-0.65870,13.98770,0.5186,0.5069
2009-09-30,538.50000,45.45900,493.04100,507.70600,509.15100,-16.11000,-24.07200,-40.18200,-15.36800,-24.81400,-24.81400,-10.20000,-52.85900,234.45320,234.45320,-0.22590,-0.22590,0.47750,2.22590,-13.04440,-17.15970,0.01160,-0.96340,-0.86700,-0.09380,-0.38470,14.27830,1.3972,1.3186
2009-06-30,539.67800,56.40900,483.26900,631.87800,633.38700,-150.11800,-29.09900,-179.21700,-74.04300,-105.17400,-105.17400,-0.30800,-123.18200,234.40280,234.40280,-0.52170,-0.52170,0.48800,2.49920,-80.26950,-55.17200,0.00780,-4.03990,-3.72620,-0.36570,-1.58650,14.38020,1.5809,1.6083
2009-03-31,669.43900,73.50600,595.93300,693.90000,695.53600,-99.60300,-12.26700,-111.87000,-47.42300,-64.44700,-64.44700,-0.64800,-82.80100,234.40520,234.40520,-0.35290,-0.35290,0.53830,2.98460,-37.80250,-27.97960,0.00950,-2.36840,-2.22940,-0.20650,-0.84830,14.88070,-0.15130,-0.17870
