Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,4644.64100,3909.38800,735.25320,555.13400,555.13400,180.11910,-36.28200,143.83700,46.60800,97.22900,97.22900,97.22900,204.06710,180.11910,119.86000,121.17900,0.81000,0.80000,1.49010,0.46250,0.98060,15.83010,3.87800,3.87800,3.09680,2.09340,0.82740,1.76580,50.96870,5.92840,59.87600,1.73210,3.18640,13.88910,0.8802,0.8424
2024-06-30,4483.34800,3795.93900,687.40920,509.31900,509.31900,178.09030,-21.52500,156.56500,30.31400,126.25100,126.25100,126.25100,203.14430,178.09030,119.41800,119.92000,1.06000,1.05000,1.41660,0.48480,1.10300,15.33250,3.97230,3.97230,3.49210,2.81600,0.81330,1.69130,53.21290,8.35860,2488.56700,2.29030,4.30670,12.88090,1.3885,1.3335
2024-03-31,4412.31100,3754.58200,657.72900,530.59600,530.59600,127.13280,-16.78000,110.35300,17.44900,92.90400,92.90400,92.90400,151.01080,127.13280,119.34400,119.60400,0.78000,0.78000,1.37370,0.49840,1.23390,14.90670,2.88130,2.88130,2.50100,2.10560,0.80630,1.70190,52.88200,6.49680,-120.41840,1.69780,3.25890,12.22220,-0.27860,-0.35070
2023-12-31,4221.88900,3603.26400,618.62480,511.19400,511.19400,107.43020,-38.14900,69.28000,38.30700,30.97300,30.97300,30.97300,130.51620,107.42970,118.55100,119.67700,0.26000,0.27000,1.40390,0.50030,1.16080,14.65280,2.54460,2.54460,1.64100,0.73360,0.80800,1.77240,50.77740,2.18320,-31.42390,0.59280,1.09090,12.14970,0.399,0.3646
2023-09-30,4341.03000,3706.18100,634.84890,521.32700,521.32700,113.52200,-20.74800,92.77400,10.82500,81.94900,81.94900,81.94900,139.06600,113.52200,118.46400,119.75100,0.69000,0.68000,1.11690,0.39600,1.17640,14.62440,2.61510,2.61510,2.13710,1.88780,0.81630,1.77740,50.63470,5.83440,-76.36380,1.54110,3.52420,12.06010,1.7158,1.6916
2023-06-30,4421.85600,3756.36000,665.49580,532.87300,532.87300,132.62300,-18.25900,114.36400,17.04800,97.31600,97.31600,97.31600,158.59810,132.62300,118.50000,119.80700,0.82000,0.81000,1.10500,0.39870,1.31640,15.05020,2.99930,2.99930,2.58630,2.20080,0.81810,1.76510,50.98800,7.01070,-72.68310,1.80040,4.21540,11.93200,1.8784,1.7923
2023-03-31,4611.67000,3926.03000,685.63990,524.60700,524.60700,161.03270,-28.26500,132.76800,17.87700,114.89100,114.89100,114.89100,185.41270,161.03270,118.63600,119.90900,0.97000,0.96000,1.09730,0.39980,1.40790,14.86750,3.49190,3.49190,2.87900,2.49130,0.82420,1.71980,52.33290,8.31710,-77.78950,2.05320,4.99170,11.86380,2.12280,2.02800
2022-12-31,5066.82200,4298.64700,768.17480,604.14010,604.13900,164.03660,-42.47600,121.55810,25.36500,96.19310,96.19310,96.19300,188.08960,164.03470,125.74300,127.15000,0.89000,0.90000,1.08020,0.40470,1.53480,15.16090,3.23750,3.23740,2.39910,1.89850,0.85090,1.69360,53.14140,7.10740,-53.02320,1.61550,4.23110,11.63500,6.0846,5.9995
2022-09-30,6015.37600,5128.18200,887.19380,599.58500,599.58500,287.60890,-15.97200,271.63700,45.83900,225.79800,225.79800,225.79800,310.58390,287.60890,124.98000,127.19000,1.81000,1.78000,1.31990,0.45830,1.36600,14.74880,4.78120,4.78120,4.51570,3.75370,0.88520,1.58210,56.88660,13.45990,149.40090,3.32270,7.29100,13.91080,4.9652,4.8607
2022-06-30,6798.47500,5766.86200,1031.61300,561.94800,561.94800,469.66550,-27.39500,442.27000,94.08500,348.18500,348.18500,348.18500,492.92750,469.66550,128.40500,130.33800,2.71000,2.67000,1.48270,0.43720,1.13160,15.17420,6.90840,6.90840,6.50540,5.12150,0.91160,1.58020,56.95530,16.96470,69.11570,4.66900,9.54860,16.40410,2.0337,2.2954
2022-03-31,6815.95300,5909.75700,906.19630,560.72200,560.72200,345.47410,-14.17400,331.30000,60.95200,270.34800,270.34800,270.34800,367.96010,345.47410,130.49900,132.15500,2.07000,2.05000,1.49080,0.43200,1.06490,13.29520,5.06860,5.06860,4.86070,3.96640,0.90620,1.55210,57.98690,12.90140,51.70410,3.59440,7.32800,16.36970,-0.10540,-0.16440
