,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-10-30,2024-09-30,$2.65,$3.05
1,2024-07-31,2024-06-30,$1.88,$1.88
2,2024-05-01,2024-03-31,$2.66,$3.13
3,2024-01-31,2023-12-31,$2.51,$3.13
4,2023-11-01,2023-09-30,$0.19,$0.19
5,2023-08-02,2023-06-30,$-1.91,$-1.91
6,2023-05-02,2023-03-31,$0.07,$0.13
7,2023-02-01,2022-12-31,$-1.05,$-1.05
8,2022-11-01,2022-09-30,$0.97,$0.99
9,2022-08-02,2022-06-30,$2.10,$2.32
10,2022-05-03,2022-03-31,$3.00,$3.26
11,2022-02-02,2021-12-31,$2.50,$3.38
12,2021-10-27,2021-09-30,$0.61,$0.85
13,2021-07-27,2021-06-30,$2.24,$2.85
14,2021-04-29,2021-03-31,$0.75,$1.66
15,2021-02-03,2020-12-31,$2.18,$3.02
16,2020-10-27,2020-09-30,$2.24,$2.46
17,2020-07-28,2020-06-30,$1.50,$1.63
18,2020-04-28,2020-03-31,$2.01,$2.23
19,2020-02-04,2019-12-31,$1.93,$2.01
20,2019-10-30,2019-09-30,$2.16,$2.31
21,2019-07-31,2019-06-30,$1.83,$1.88
22,2019-05-01,2019-03-31,$1.79,$1.96
23,2019-01-30,2018-12-31,$1.49,$1.51
24,2018-10-31,2018-09-30,$2.04,$1.97
25,2018-08-01,2018-06-30,$2.09,$2.20
26,2018-05-02,2018-03-31,$1.62,$1.95
27,2018-01-31,2017-12-31,$1.90,$2.00
28,2017-11-01,2017-09-30,$-0.52,$0.11
29,2017-08-02,2017-06-30,$1.50,$1.69
30,2017-05-03,2017-03-31,$1.73,$0.95
31,2017-02-02,2016-12-31,$1.59,$-0.46
32,2016-11-03,2016-09-30,$1.78,$1.83
33,2016-07-28,2016-06-30,$1.22,$1.24
34,2016-05-04,2016-03-31,$1.59,$1.64
35,2016-02-04,2015-12-31,$1.57,$1.82
36,2015-10-28,2015-09-30,$1.41,$1.61
37,2015-07-29,2015-06-30,$1.39,$1.56
38,2015-04-30,2015-03-31,$1.02,$1.27
39,2015-02-04,2014-12-31,$1.47,$1.77
