Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,387.25600,191.95700,195.29900,23.05800,,73.99200,121.30700,-38.52000,82.78700,,82.78700,86.86300,,82.82100,175.04800,121.30700,186.32700,195.51000,0.44000,0.44000,0.26180,2.32320,31.32480,31.32480,21.37790,21.38660,0.06860,5.80810,5.80810,1.53900,4.28760,8.01840,0.7644,0.4658
2024-06-30,380.01900,193.29000,186.72900,22.58300,,73.92700,112.80200,-31.25400,81.54800,,81.54800,82.12700,,78.29700,166.82900,112.80200,186.31800,195.46500,0.42000,0.42000,0.25320,2.29850,29.68330,29.68330,21.45890,20.60340,0.06730,5.43780,5.43780,1.45470,4.06110,8.09740,0.7326,0.4126
2024-03-31,386.56800,177.24700,209.32100,23.43300,,74.54100,134.78000,-20.03100,114.74900,-0.23900,114.98800,115.27100,,109.90500,188.49300,134.78000,186.28700,195.54500,0.59000,0.59000,0.24900,2.28890,34.86580,34.86580,29.68400,28.43100,0.06870,7.58490,7.58490,2.04740,5.69630,8.14900,1.01640,0.73660
2023-12-31,360.64400,169.44500,191.19900,20.23100,,71.03500,120.16390,-34.77900,85.38500,,95.87300,96.42800,,91.93100,173.58190,120.16400,186.06100,195.42900,0.50000,0.50000,0.26080,2.34790,33.31930,33.31930,23.67570,25.49080,0.06420,6.43450,6.43450,1.71770,4.75650,8.03870,0.662,0.2223
2023-09-30,388.81300,199.22100,189.59200,22.75500,,73.72300,115.86900,-34.84000,81.02900,,81.02900,80.74100,,76.96900,169.37900,115.86900,186.10000,195.44000,0.41000,0.41000,0.24940,2.33960,29.80070,29.80070,20.84010,19.79590,0.06910,5.39350,5.39350,1.43510,4.04830,8.03150,0.7768,0.3557
2023-06-30,370.01400,189.67300,180.34100,29.29800,,80.76200,99.57900,-34.50300,65.07600,,65.07600,66.04900,,62.92000,153.57500,99.57900,186.02300,195.43000,0.34000,0.34000,0.31840,2.29590,26.91220,26.91220,17.58740,17.00480,0.06620,4.39420,4.39420,1.18240,2.99500,8.06940,0.5516,0.0993
2023-03-31,369.95200,173.40400,196.54800,23.42300,,73.92500,122.62300,-34.05600,88.56700,,88.56700,86.45900,,82.37100,175.65900,122.62300,185.90000,195.36900,0.44000,0.44000,0.31900,2.23760,33.14570,33.14570,23.94010,22.26530,0.06700,5.71300,5.71300,1.56650,3.89030,8.12750,0.81370,0.45660
2022-12-31,340.61700,164.69200,175.92500,16.58800,,66.21300,109.71200,-33.51000,76.20200,,76.20200,76.67610,,73.03300,161.86000,109.71200,185.78000,195.25500,0.39000,0.39000,0.31410,2.23260,32.20980,32.20980,22.37180,21.44140,0.06200,5.05280,5.05280,1.39600,3.46590,8.15330,0.3622,-0.0688
2022-09-30,380.96900,200.14200,180.82700,24.10300,,76.65000,104.17700,-35.13300,69.04400,,69.04400,70.50900,,67.16300,159.24700,104.17700,185.81400,195.26900,0.36000,0.36000,0.28020,2.17210,27.34530,27.34530,18.12330,17.62950,0.07050,4.64060,4.64060,1.30440,3.34010,8.16400,0.5187,0.1968
2022-06-30,365.30500,193.55900,171.74600,28.92000,,79.71600,92.03000,-28.69300,63.33700,,63.33700,64.59000,,61.50900,145.13000,92.03000,185.76700,195.22700,0.33000,0.33000,0.26340,2.14770,25.19260,25.19260,17.33810,16.83770,0.06770,4.24450,4.24450,1.19620,3.12650,8.17800,0.764,-0.0858
