Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,other-income,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,439.90000,288.50000,151.40000,2.80000,11.00000,-11.70000,110.00000,41.40000,46.80000,88.20000,11.40000,76.80000,,76.80000,76.50000,125.90000,41.40000,210.46300,210.55000,0.36000,0.36000,2.71470,0.01160,0.01750,34.41690,9.41120,9.41120,20.05000,17.39030,0.12430,0.61000,2.71890,33.10180,2.85720,2.86290,2.16930,2.82390,12.77040,0.32680,0.07120
2021-12-31,422.17000,272.70800,149.46200,4.07600,8.25500,-9.86200,98.33410,51.12790,-7.99300,43.13500,28.47100,14.66400,,14.66400,14.03600,127.26890,51.12790,210.29800,210.43500,0.06000,0.06000,2.58250,0.01190,0.01740,35.40330,12.11070,12.11070,10.21750,3.32470,0.12000,0.54490,2.84420,31.64340,0.55630,0.55740,0.41680,0.54970,12.52510,0.5611,0.2329
2021-09-30,460.34900,276.91900,183.43000,2.41200,9.08000,-14.87300,109.54900,73.88100,-3.27700,70.60400,50.38500,20.21900,,20.21900,20.25100,157.06500,73.88100,210.29900,210.41900,0.10000,0.10000,2.69440,0.01160,0.01700,39.84590,16.04890,16.04890,15.33710,4.39910,0.13230,0.55600,2.96430,30.36100,0.76610,0.76730,0.58110,0.75720,12.54930,0.7463,0.5929
2021-06-30,382.13200,207.18600,174.94600,2.10300,9.46500,-11.65200,91.76000,83.18600,17.65100,100.83700,29.59600,71.24100,,71.24100,70.93900,151.72600,83.18600,210.28400,210.43800,0.34000,0.34000,2.80480,0.01220,0.01810,45.78160,21.76890,21.76890,26.38800,18.56400,0.11060,0.39740,2.48880,36.16230,2.69840,2.70270,2.06200,2.66540,12.55430,0.4139,0.1806
2021-03-31,368.09900,200.44600,167.65300,2.48000,8.05200,-11.21900,96.84400,70.80900,-40.39400,30.41500,37.97700,-7.56200,,-7.56200,-7.79800,145.90200,70.80900,210.26100,210.26100,-0.04000,-0.04000,2.57950,0.00720,0.01190,45.54560,19.23640,19.23640,8.26270,-2.11850,0.10950,0.43710,2.49380,36.08910,-0.29270,-0.29320,-0.22490,-0.29060,12.28610,0.14200,-0.08250
2020-12-31,430.46090,213.45700,217.00390,1.09100,10.68100,-16.10100,105.33690,111.66710,47.83600,159.50300,-9.51500,169.01800,,169.01800,168.88500,190.33200,111.66720,210.08500,210.29500,0.81000,0.81000,2.36880,0.00790,0.01290,50.41200,25.94130,25.94130,37.05400,39.23350,0.12540,0.52550,2.87340,31.32140,6.48610,6.49650,4.92210,6.43490,12.39350,0.8115,0.6135
2020-09-30,300.41400,144.34300,156.07100,1.83900,10.36700,-10.44400,73.35000,82.72100,10.16800,92.88900,27.62900,65.26000,,65.26000,65.74100,137.02600,82.72100,210.16000,210.35500,0.31000,0.31000,2.62310,0.04580,0.05300,51.95200,27.53570,27.53570,30.92030,21.88350,0.09090,0.40210,1.98250,45.39640,2.66490,2.66970,1.97490,2.54280,11.65170,0.546,0.3619
2020-06-30,249.50900,200.63600,48.87300,1.73900,8.73900,-10.23800,68.87200,-19.99900,44.13400,24.13500,4.72300,19.41200,,19.41200,20.06300,41.32600,-19.99900,210.04100,210.25200,0.10000,0.10000,3.03880,0.08540,0.09900,19.58770,-8.01530,-8.01530,9.67300,8.04100,0.07570,0.71830,1.67250,53.81230,0.81100,0.81250,0.58900,0.74170,11.39090,0.2972,0.2019
2020-03-31,358.42800,240.34100,118.08700,2.42700,6.58800,-17.32900,104.49300,13.59400,-38.10900,-24.51500,52.72000,-77.23500,,-77.23500,-76.80700,91.74300,13.59400,209.77900,209.77900,-0.37000,-0.37000,2.95030,0.10650,0.12560,32.94580,3.79270,3.79270,-6.83960,-21.42890,0.10650,0.73770,2.32250,38.75150,-3.24100,-3.24710,-2.29450,-2.89580,11.34800,0.54370,0.27890
2019-12-31,404.37900,237.60190,166.77710,2.56200,10.00900,-8.95900,89.76890,77.00820,0.65000,77.65800,25.95200,51.70600,,51.70600,51.92700,145.24710,77.00820,201.39700,201.57100,0.26000,0.26000,2.90400,0.10900,0.12810,41.24280,19.04360,19.04360,19.20430,12.84120,0.11680,0.68570,2.17450,41.38840,2.09520,2.09940,1.49370,1.86670,11.76080,0.6718,0.3946
2019-09-30,352.18700,210.99300,141.19400,2.06600,8.23700,-13.10500,101.67500,39.51900,27.28900,66.80800,29.08900,37.71900,,37.71900,37.65700,117.78600,39.51900,209.53500,209.73000,0.18000,0.18000,2.76280,0.12310,0.14710,40.09060,11.22100,11.22100,18.96950,10.69230,0.10190,0.64180,1.74490,51.57890,1.53940,1.54250,1.09140,1.34990,11.68950,0.3905,0.1579
2019-06-30,340.49400,230.98700,109.50700,5.20600,7.57100,-8.21600,78.60600,30.90100,-3.46500,27.43600,8.93700,18.49900,,18.49900,18.37100,88.51400,30.90100,209.46100,209.56800,0.09000,0.09000,4.08480,0.13120,0.15660,32.16120,9.07530,9.07530,8.05770,5.39540,0.09950,0.81530,1.64010,54.87510,0.76480,0.76600,0.54060,0.66440,11.54720,0.41,0.1809
2019-03-31,253.69900,185.37700,68.32200,1.85000,5.93500,-10.58000,67.69900,0.62300,9.98700,10.61000,7.29000,3.32000,,3.32000,2.78300,49.95700,0.62300,176.46700,176.59400,0.02000,0.02000,3.83040,0.12690,0.15080,26.93030,0.24560,0.24560,4.18210,1.09700,0.07430,0.62600,1.26870,70.93750,0.13790,0.13810,0.09720,0.12040,11.49470,-0.07310,-0.30430
2018-12-31,173.35700,136.17700,37.18000,3.50900,5.45000,-16.69500,62.89890,-25.71900,-31.82000,-57.53900,6.03800,-63.57700,,-63.57700,-63.80900,11.52610,-25.71900,153.31500,153.52200,-0.42000,-0.42000,3.64300,0.00090,0.00440,21.44710,-14.83580,-14.83580,-33.19110,-36.80790,0.08950,0.63500,1.58750,56.69170,-4.20110,-4.21560,-3.28140,-4.19740,9.86230,0.0775,-0.1979
2018-09-30,187.71700,150.59700,37.12000,3.00800,5.67500,-5.29800,51.86100,-14.74100,-2.40800,-17.14900,-7.91500,-9.23400,,-9.23400,-9.46000,23.13900,-14.74100,153.30100,153.48500,-0.06000,-0.06000,3.85370,0.00130,0.00530,19.77450,-7.85280,-7.85280,-9.13560,-5.03950,0.09370,0.68450,1.65640,54.33550,-0.58380,-0.58500,-0.46070,-0.58310,10.31580,0.2719,0.0551
2018-06-30,216.46000,116.41300,100.04700,1.87700,5.56600,-12.71600,57.78500,42.26200,10.94800,53.21000,16.51400,36.69600,,36.69600,36.18700,79.88800,42.26200,153.29500,153.54500,0.24000,0.24000,4.07780,0.00160,0.00610,46.21960,19.52420,19.52420,24.58190,16.71760,0.10660,0.49110,1.91870,46.90590,2.29950,2.30390,1.80770,2.29570,10.41210,0.436,0.2696
2018-03-31,206.96100,112.44900,94.51200,2.74400,5.95800,-4.24800,47.48800,47.02400,7.64200,54.66600,6.51000,48.15600,,48.15600,47.37600,81.56200,47.02400,153.31100,153.53700,0.31000,0.31000,3.92390,0.00180,0.00640,45.66660,22.72120,22.72120,26.41370,22.89130,0.10370,0.47680,1.62520,55.37780,3.07960,3.08570,2.41300,3.07400,10.19910,0.22410,0.04520
2017-12-31,226.03100,139.69700,86.33400,4.26900,4.73200,-14.56700,57.80800,28.52600,60.34600,88.87200,39.20800,49.66400,,49.66400,48.89200,62.76600,28.52610,153.07000,153.35300,0.32000,0.32000,3.22370,0.00120,0.00690,38.19560,12.62040,12.62040,39.31850,21.63070,0.11340,0.63870,1.78350,50.46360,3.26510,3.27170,2.49150,3.26120,9.92190,0.5174,0.2903
2017-09-30,190.79100,109.82900,80.96200,7.52800,5.61300,-9.00900,50.74400,30.21800,-1.89800,28.32000,10.49400,17.82600,,17.82600,17.25600,58.81200,30.21800,153.17300,153.42200,0.11000,0.11000,3.47230,0.00160,0.00510,42.43490,15.83830,15.83830,14.84350,9.04450,0.10000,0.45280,1.42400,63.20020,1.21100,1.21350,0.93390,1.20910,9.60970,0.4158,0.1982
2017-06-30,201.31900,121.92100,79.39800,4.43400,5.29300,-2.49100,42.91900,36.47900,1.02300,37.50200,1.49100,36.01100,,36.01100,35.47200,67.18000,36.47900,153.13600,153.42200,0.23000,0.23000,3.78260,0.02630,0.03210,39.43890,18.12000,18.12000,18.62820,17.61980,0.10480,0.52900,1.41950,63.40270,2.46990,2.47510,1.87380,2.40490,9.51880,0.2792,0.0157
2017-03-31,198.68700,129.22300,69.46400,3.52400,5.75900,-1.51900,40.15500,29.30900,-1.51800,27.79100,7.84100,19.95000,,19.95000,19.37100,58.66200,29.30900,152.75700,153.12700,0.13000,0.13000,3.66900,0.02700,0.03070,34.96150,14.75130,14.75130,13.98730,9.74950,0.10450,0.57080,1.45030,62.05610,1.39890,1.40200,1.04930,1.36110,9.31420,0.25190,0.04360
2016-12-31,190.59600,110.46600,80.13000,3.06800,5.59200,-11.03900,42.73110,37.39900,5.74400,43.14300,20.85900,22.28400,,22.28400,21.77700,60.43100,37.39900,152.11800,152.50400,0.15000,0.15000,3.32560,0.02760,0.03100,42.04180,19.62210,19.62210,22.63580,11.42570,0.10040,0.46550,1.29150,69.68630,1.59280,1.59630,1.17400,1.54880,9.18370,0.3007,-0.0658
2016-09-30,233.64600,103.00300,130.64300,4.31600,5.21900,-12.75400,56.08600,74.55700,4.84600,79.40300,35.96300,43.44000,,43.44000,42.76600,108.35400,74.55700,152.19800,152.68300,0.28000,0.28000,3.38550,0.02760,0.03410,55.91490,31.91020,31.91020,33.98430,18.30380,0.12550,0.44990,1.75300,51.34190,3.14990,3.15690,2.33350,3.06280,9.04680,0.6696,0.3558
2016-06-30,192.25800,109.05600,83.20200,2.66800,7.11800,-11.55600,51.09700,32.10500,15.64500,47.75000,13.52400,34.22600,,34.22600,33.80400,61.86000,32.10500,152.02800,152.42100,0.22000,0.22000,3.46760,0.02870,0.04400,43.27620,16.69890,16.69890,24.83640,17.58260,0.10920,0.49960,1.48860,60.46020,2.56350,2.56940,1.94380,2.48990,8.77870,0.4331,0.1861
2016-03-31,158.27500,105.80800,52.46700,1.28200,5.73400,-8.71500,45.10200,7.36500,-1.39000,5.97500,4.10000,1.87500,,1.87500,1.73800,36.73600,7.36500,151.98200,152.06200,0.01000,0.01000,3.56150,0.02900,0.04580,33.14930,4.65330,4.65330,3.77510,1.09810,0.09250,0.51390,1.12740,79.83230,0.14420,0.14450,0.10960,0.14000,8.55390,0.00510,-0.28950
2015-12-31,162.96000,127.89000,35.07000,2.33000,18.25000,-12.35300,57.51000,-22.44000,-122.61000,-145.00000,-8.04000,-136.96000,0.00000,-132.90900,-132.90900,14.47200,-22.44000,151.71500,151.71500,-0.88000,-0.88000,3.45230,0.02840,0.04600,25.22090,-13.77030,-13.77030,-88.97890,-81.55930,0.09500,0.62580,1.42430,63.18890,-10.23470,-10.25880,-7.74960,-9.94400,8.55010,0.1541,-0.199
2015-09-30,159.41400,143.33700,16.07700,3.37200,1.63900,-13.92000,55.65300,-39.57600,-29.70500,-69.28100,-1.76700,-67.51400,,-67.51400,-67.04800,-2.85400,-39.57600,151.65300,151.65300,-0.44000,-0.44000,3.11220,,0.04000,10.08510,-24.82590,-24.82590,-43.45980,-42.05900,0.08500,0.66290,1.23950,72.60910,-4.68430,-4.69420,-3.59920,-4.68430,,0.2167,0.0138
2015-06-30,174.18900,131.84700,42.34200,2.49400,4.79800,-4.98400,48.96400,-6.62200,-1.77000,-8.39200,-1.09300,-7.29900,,-7.29900,-7.32200,30.06600,-6.62200,151.64300,151.64300,-0.05000,-0.05000,3.36780,0.00040,0.04080,24.30810,-3.80160,-3.80160,-4.81780,-4.20350,0.08890,0.55670,1.18740,75.79700,-0.48130,-0.48230,-0.37250,-0.48110,,0.135,-0.0588
2015-03-31,178.12500,128.97400,49.15100,3.75400,5.70000,-10.73400,60.70600,-11.55500,-1.52900,-13.08400,6.70100,-19.78500,,-19.78500,-19.37100,28.96300,-11.55500,151.64300,151.64300,-0.13000,-0.13000,3.45420,0.00240,0.04260,27.59350,-6.48700,-6.48700,-7.34540,-10.87500,0.08990,0.53850,1.20960,74.40510,-1.29200,-1.29460,-0.99840,-1.28890,,0.07880,-0.13430
2014-12-31,163.09600,140.71000,22.38600,4.28000,45.38000,,88.16000,-65.77400,-565.32000,-631.03000,-105.31000,-525.72000,0.00000,-526.70600,-526.70600,-27.27400,-65.77400,151.53400,151.53400,-3.48000,-3.48000,3.51230,0.00260,0.03850,13.73420,-40.32840,-40.32840,-386.90710,-322.94230,0.08080,0.55720,1.13840,79.05960,-33.54940,-33.61470,-26.10210,-33.46350,10.35280,0.0155,-0.1916
2014-09-30,178.26500,150.75000,27.51500,3.66000,3.79000,,41.51000,-13.99500,-10.46000,-24.47000,-4.29000,-20.18000,0.00000,-20.25400,-20.25400,20.06500,-13.99500,151.50600,153.43300,-0.13000,-0.15000,4.47390,0.01800,0.02710,15.43210,-7.85070,-7.85070,-13.72680,-11.36170,0.06670,0.60180,1.20370,74.77070,-0.95850,-0.96170,-0.75790,-0.94120,,0.2439,0.0679
2014-06-30,200.84700,145.87000,54.97700,2.30000,5.71000,,46.30000,8.67700,-5.89000,2.74000,8.42000,-5.68000,0.00000,-5.67900,-5.67900,46.96700,8.67700,151.50300,151.50300,-0.04000,-0.04000,4.53130,0.01860,0.02230,27.36910,4.32020,4.32020,1.36420,-2.82750,0.07360,0.55470,1.12420,80.05800,-0.26390,-0.26470,-0.20810,-0.25890,,0.3217,0.0775
2014-03-31,209.70000,130.87000,78.83000,2.98000,5.57000,,45.41000,33.42000,-17.98000,15.45000,8.69000,6.76000,0.00000,6.76000,6.76000,70.28000,33.42000,151.50000,151.50000,0.05000,0.05000,5.30800,0.01820,0.02740,37.60130,15.93710,15.93710,7.36770,3.22370,0.07680,0.47410,1.31200,68.59660,0.31050,0.31160,0.24750,0.30490,,0.23840,-0.00380
2013-12-31,192.36000,136.24000,56.12000,0.99000,3.23000,,35.85000,20.27000,-332.73000,-312.39000,-19.32000,-293.07000,0.00000,-293.61500,-293.61500,51.88000,20.27000,151.42800,151.42800,-1.94000,-1.94000,4.77280,0.01800,0.02950,29.19010,10.53750,10.53750,-162.39860,-152.63830,0.06950,0.47910,1.23740,72.73550,-13.41460,-13.45830,-10.60960,-13.17370,,0.3108,0.1149
2013-09-30,213.55600,129.95000,83.60600,2.62000,3.93000,,48.54000,35.06600,-9.11000,25.92000,11.68000,14.24000,0.00000,14.15400,14.15400,77.06600,35.06600,151.41100,153.33800,0.09000,0.09000,5.45210,0.01630,0.02550,39.14200,16.42010,16.42010,12.13730,6.62780,0.06920,0.45150,1.51280,59.49400,0.56630,0.56800,0.45840,0.55710,,0.2629,-0.0149
2013-06-30,175.57600,135.88000,39.69600,5.61000,4.58000,,42.42000,-2.72400,-179.60000,-182.34000,4.74000,-187.08000,0.00000,-186.53900,-186.53900,29.51600,-2.72400,151.40900,151.40900,-1.23000,-1.23000,4.82280,0.01690,0.02670,22.60560,-1.55150,-1.55150,-103.85250,-106.24400,0.05620,0.47900,1.16180,77.46900,-7.44980,-7.47100,-5.97500,-7.32390,,0.0073,-0.2503
2013-03-31,243.00000,128.54000,114.46000,6.25000,5.85000,,42.16000,72.30000,-32.54000,39.73000,19.65000,20.08000,0.00000,20.07600,20.07600,102.36000,72.30000,154.43100,154.43100,0.13000,0.13000,4.66750,0.01650,0.01940,47.10290,29.75310,29.75310,16.34980,8.26170,0.07260,0.46250,1.71870,52.36670,0.74050,0.79690,0.59940,0.72820,,0.20880,-0.02220
2012-12-31,247.33500,124.41000,122.92500,10.41000,4.65000,,47.31000,75.61500,-85.18000,-9.49000,19.92000,-29.41000,0.00000,-29.06000,-29.06000,107.85500,75.61500,152.33200,154.25900,-0.19000,-0.24000,4.96090,0.02350,0.02860,49.71400,30.57190,30.57190,-3.83690,-11.74930,0.07300,0.46060,1.83740,48.98170,-1.06570,-1.15530,-0.85770,-1.04070,,0.5197,0.1051
2012-09-30,251.84300,138.16000,113.68300,8.19000,4.59000,,44.13000,69.55300,-28.12000,41.40000,18.77000,22.63000,0.00000,22.61200,22.61200,100.91300,69.55300,152.26000,152.30100,0.15000,0.15000,5.62280,0.02220,0.03010,45.13530,27.61760,27.61760,16.43880,8.97860,0.07340,0.52200,1.98520,45.33540,0.81510,0.88230,0.65870,0.79700,,0.5267,0.2507
2012-06-30,200.59700,113.95000,86.64700,10.97000,6.10000,,41.39000,45.25700,23.13000,68.35000,24.31000,44.04000,0.00000,43.92400,43.92400,69.57700,45.25700,153.65100,155.72000,0.29000,0.23000,6.07490,0.01920,0.02750,43.18610,22.56120,22.56120,34.07330,21.89660,0.05930,0.43220,1.67860,53.61500,1.59080,1.72260,1.29750,1.56020,,-0.1431,-0.2839
2012-03-31,228.81900,97.48000,131.33900,7.17000,5.45000,,32.85000,98.48900,-17.39000,81.07000,30.82000,50.25000,0.00000,49.88300,49.88300,118.71900,98.48900,106.90400,106.90400,0.47000,0.47000,5.48780,0.02150,0.03060,57.39470,43.04230,43.04230,35.42980,21.80020,0.06660,0.42250,1.93620,46.48300,1.81260,1.96330,1.45240,1.77360,,0.34980,0.15550
2011-12-31,212.36100,42.54000,169.82100,8.81000,5.08000,,77.33000,92.49100,24.19000,116.73000,21.25000,95.48000,0.00000,95.46700,95.46700,115.95100,92.49100,106.56300,106.67900,0.89000,0.90000,4.22200,,,79.98640,43.55370,43.55370,54.96770,44.95510,0.10880,0.31350,2.97380,30.26400,5.95890,5.95890,4.89130,5.95890,,1.0165,0.7605
2011-09-30,220.56700,114.35000,106.21700,8.85000,4.92000,,13.77000,92.44700,-0.16000,92.27000,39.75000,52.52000,0.00000,52.35400,52.35400,111.97700,92.44700,107.90200,108.15000,0.49000,0.48000,4.88280,,,48.14860,41.91340,41.91340,41.83310,23.73610,0.11240,0.81640,2.38240,37.77630,3.33230,3.33220,2.66740,3.33230,,0.8537,0.5516
2011-06-30,231.90000,113.23000,118.67000,7.15000,4.56000,,11.71000,106.96000,37.69000,144.59000,31.12000,113.47000,0.00000,113.47800,113.47800,127.41000,106.96000,109.11300,109.11300,1.04000,1.04000,5.17200,,,51.15140,46.12330,46.12330,62.35020,48.93400,0.12080,0.85010,2.77160,32.47220,7.29620,7.29620,5.91160,7.29620,,0.9475,0.5448
2011-03-31,190.50000,71.24000,119.26000,2.91000,3.73000,,25.95000,93.31000,24.41000,117.67000,24.99000,92.68000,0.00000,92.67900,92.67900,112.62000,93.31000,107.76600,107.76600,0.86000,0.86000,5.57300,,,62.58790,48.98160,48.98160,61.76900,48.65040,0.10570,0.58720,2.56950,35.02680,6.43090,6.43080,5.14410,6.43080,,0.55180,0.36630
2010-12-31,191.09900,78.77000,112.32900,0.43000,2.61000,,27.11000,85.21900,4.39000,89.65000,43.24000,46.41000,1.80000,46.38900,46.38900,106.34900,85.21900,107.22700,108.04300,0.43000,0.43000,4.76420,,,58.79150,44.59420,44.59420,46.91290,24.27490,0.09220,0.73720,2.85690,31.50250,3.03580,3.03580,2.23820,3.03580,,0.7657,0.4821
2010-09-30,161.26200,77.59000,83.67200,9.82000,3.38000,,36.28000,47.39200,0.28000,47.65000,17.58000,30.07000,-1.25000,28.81500,28.81500,70.48200,47.39200,106.92000,107.50900,0.27000,0.27000,4.41040,,,51.87830,29.38820,29.38820,29.54820,17.86840,0.08140,0.75500,2.71260,33.17890,1.96200,1.96200,1.45470,1.96200,,0.6031,0.4424
2010-06-30,147.25000,73.65000,73.60000,8.82000,7.94000,,39.20000,34.40000,3.32000,37.69000,18.75000,18.94000,-0.68000,18.25600,18.25600,56.84000,34.40000,106.90500,107.62800,0.17000,0.17000,4.55900,,,49.97620,23.36160,23.36160,25.59590,12.39800,0.07600,0.76010,2.42470,37.11850,1.27200,1.27200,0.94250,1.27200,,0.4674,0.2519
2010-03-31,132.40000,75.68000,56.72000,5.45000,3.17000,,28.44000,28.28000,2.15000,30.39000,11.41000,18.98000,0.13000,19.11300,19.11300,48.10000,28.28000,106.18300,106.18300,0.18000,0.18000,5.07690,,,42.81720,21.35950,21.35950,22.95320,14.43580,0.06950,0.84260,2.59350,34.70170,1.34790,1.34790,1.00300,1.34790,,0.40600,0.29410
2009-12-31,154.40600,72.71000,81.69600,4.61000,3.58000,,31.88000,49.81600,-5.93000,43.94000,15.23000,28.71000,-0.83000,27.80500,27.80500,74.18600,49.81600,88.33700,88.66100,0.32000,0.31000,3.71780,0.01510,0.01530,52.92540,32.26300,32.26300,28.45740,18.00770,0.08350,0.77810,2.33770,38.49920,2.04590,2.04590,1.50410,2.01510,,0.5783,0.4907
2009-09-30,118.60800,61.77000,56.83800,2.52000,4.43000,,29.07000,27.76800,-2.62000,25.12000,7.48000,17.64000,-0.26000,17.37500,17.37500,49.88800,27.76800,87.22600,87.37400,0.20000,0.20000,4.67500,,,47.91410,23.41160,23.41160,21.17900,14.64910,0.11770,0.65800,2.10300,42.79640,2.09070,2.09060,1.72360,2.09060,,0.4246,0.3569
2009-06-30,111.39200,66.04000,45.35200,2.16000,6.87000,,30.88000,14.47200,-1.61000,12.83000,2.69000,10.14000,0.00000,10.20800,10.20800,36.33200,14.47200,87.23000,87.36900,0.12000,0.12000,4.44550,,,40.70310,12.99200,12.99200,11.51790,9.16400,0.11440,0.78980,2.16800,41.51290,1.27460,1.27460,1.04830,1.27460,,0.37,0.1584
2009-03-31,70.40000,45.11000,25.29000,0.64000,2.26000,,18.40000,6.89000,2.09000,8.96000,2.35000,6.61000,0.00000,6.61000,6.61000,21.70000,6.89000,82.62500,82.62500,0.08000,0.08000,3.74140,,,35.90910,9.78690,9.78690,12.72730,9.38920,0.07230,0.54060,1.10590,81.38350,0.83370,0.83370,0.67930,0.83370,,-0.06500,-0.29070
