Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,other-income,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,705.69500,547.40700,158.28800,57.60200,-10.07500,150.29700,7.99100,-26.14400,-18.15300,-0.70800,-17.44500,,-17.44500,,-17.40700,92.26500,7.99100,269.16400,269.16400,-0.06000,-0.06000,0.13230,0.76240,1.13240,1.13240,-2.57240,-2.46660,0.08600,-0.43930,-0.90170,-0.21250,-0.38120,14.78100,0.05790,-0.28730
2021-12-31,716.48020,555.08610,161.39410,49.00400,-20.56700,157.17200,4.22210,-20.44900,-16.22700,-9.52600,-6.70100,,-6.70100,,-7.96500,91.50910,4.22200,259.05600,259.05600,-0.03000,-0.03000,0.10980,0.72990,0.58930,0.58930,-2.26480,-1.11170,0.08720,-0.16630,-0.33930,-0.08160,-0.14810,15.01800,0.4282,-0.2787
2021-09-30,708.80800,553.01400,155.79400,45.54500,-8.12200,124.23600,31.55800,-26.47600,5.08200,-0.22600,5.30800,,5.30800,,5.29400,104.23200,31.55800,261.86500,262.55000,0.02000,0.02000,0.09140,0.69840,4.45230,4.45230,0.71700,0.74690,0.08720,0.13220,0.27020,0.06530,0.12010,15.05120,0.1214,-0.2522
2021-06-30,654.70700,499.38500,155.32200,42.47500,-5.45000,132.38400,22.93800,-27.36300,-4.42500,8.97400,-13.39900,,-13.39900,,-13.37000,108.84400,22.93800,253.21300,253.21300,-0.05000,-0.05000,0.06090,0.69270,3.50360,3.50360,-0.67590,-2.04210,0.08370,-0.34660,-0.67920,-0.17130,-0.32550,14.81210,0.3205,-0.098
2021-03-31,634.79500,477.52900,157.26600,45.05200,-20.75100,143.01400,14.25200,-29.27900,-15.02700,-0.79100,-14.23600,,-14.23600,,-14.41400,92.65000,14.25200,252.93800,252.93800,-0.06000,-0.06000,0.04340,0.69700,2.24510,2.24510,-2.36720,-2.27070,0.08420,-0.38390,-0.67160,-0.18880,-0.36720,14.68480,0.18400,-0.21190
2020-12-31,523.67810,371.23900,152.43910,39.53600,-27.81300,125.66790,26.77120,-80.16000,-53.38900,-9.39700,-43.99200,,-43.99200,,-44.00700,86.32920,26.77120,203.25500,206.94000,-0.23000,-0.22000,0.03210,0.73140,5.11210,5.11210,-10.19500,-8.40340,0.06690,-1.15990,-1.99870,-0.56180,-1.12260,15.06860,0.3295,-0.317
2020-09-30,497.45800,362.13900,135.31900,35.96900,-8.32400,97.86200,37.45700,-24.26400,13.19300,0.81900,12.37400,,12.37400,,12.37400,92.26800,37.45700,204.28900,208.50000,0.06000,0.06000,0.03650,0.90450,7.52970,7.52970,2.65210,2.48740,0.10770,0.58680,0.91940,0.26790,0.56530,10.35390,0.291,-0.1118
2020-06-30,482.52200,354.18400,128.33800,32.34000,12.94600,71.79300,56.54500,-22.68700,33.85800,1.19600,32.66200,,32.66200,,32.66200,110.14000,56.54500,201.78700,205.29800,0.16000,0.16000,0.03290,0.89020,11.71860,11.71860,7.01690,6.76900,0.10460,1.53270,2.34370,0.70810,1.48220,10.46580,0.4036,-0.0069
2020-03-31,484.06900,348.66700,135.40200,36.89300,0.77300,87.72400,47.67800,-23.71200,23.96600,0.45500,23.51100,,23.51100,,23.51100,100.90400,47.67800,200.70700,203.78300,0.12000,0.11000,0.02990,0.93100,9.84940,9.84940,4.95090,4.85700,0.10750,1.16350,1.82690,0.52210,1.12870,10.09000,0.39510,0.29810
2019-12-31,485.98400,348.22990,137.75400,33.04800,-10.37700,91.17510,46.57900,-23.53400,23.04500,2.23600,20.80900,,20.80900,,20.80900,95.89000,46.57900,179.59800,183.95000,0.12000,0.12000,0.03080,0.95670,9.58450,9.58450,4.74190,4.28180,0.11650,1.13520,1.69210,0.49890,1.10030,9.55690,0.5142,-0.1849
2019-09-30,466.18200,345.47600,120.70600,32.47600,-3.78000,81.32100,39.38500,-19.26900,20.11600,-6.97500,27.09100,,27.09100,,27.09100,86.01400,39.38500,192.32500,197.36300,0.14000,0.14000,0.03020,0.95380,8.44840,8.44840,4.31510,5.81120,0.11250,1.47350,2.18530,0.65400,1.42900,9.58840,0.3408,0.1196
2019-06-30,438.46000,317.34100,121.11900,32.66900,-18.92800,92.03400,29.08500,-25.10000,3.98500,-0.90600,4.89100,,4.89100,,4.89100,71.08200,29.08500,182.32500,186.11700,0.03000,0.03000,0.02890,0.95160,6.63340,6.63340,0.90890,1.11550,0.10530,0.26360,0.38200,0.11750,0.25590,9.68330,0.0742,-0.237
2019-03-31,393.07900,294.40100,98.67800,31.11700,-21.04800,82.26100,16.41700,-20.55800,-4.14100,0.48800,-4.62900,,-4.62900,,-4.62900,48.00700,16.41700,149.40400,149.40400,-0.03000,-0.03000,0.05670,2.04420,4.17650,4.17650,-1.05350,-1.17760,0.15190,-0.68030,-0.98680,-0.17890,-0.64170,4.56290,0.35480,-0.05150
2018-12-31,415.81700,307.14000,108.67700,27.64600,-0.06900,57.50610,51.17100,-49.34600,1.82500,-0.85300,2.67800,,2.67800,,2.67800,82.41500,51.17090,141.41500,144.33800,0.02000,0.02000,0.05460,1.96930,12.30610,12.30610,0.43890,0.64400,0.16420,0.37890,0.54040,0.10570,0.35820,4.76780,0.4559,0.1106
2018-09-30,402.01000,300.52500,101.48500,27.32300,-1.20600,57.93200,43.55300,-21.56400,21.98900,-2.55100,24.54000,,24.54000,,24.54000,74.52500,43.55300,144.94800,147.62600,0.17000,0.17000,0.05340,1.94010,10.83380,10.83380,5.46980,6.10430,0.15580,3.35700,4.72670,0.95110,3.17780,4.94380,0.3229,0.1177
2018-06-30,394.66700,296.46700,98.20000,27.75000,7.90500,48.89600,49.30400,-20.02400,29.28000,-0.12600,29.40600,,29.40600,,29.40600,80.06300,49.30400,143.49900,146.47400,0.20000,0.20000,0.05700,2.21610,12.49260,12.49260,7.41890,7.45080,0.15940,4.57460,6.83720,1.18790,4.31360,4.48080,0.1211,0.0251
2018-03-31,391.14100,293.85400,97.28700,28.10600,-3.84100,61.35500,35.93200,-44.66000,-8.72800,-0.08900,-8.63900,,-8.63900,,-10.45700,66.93800,35.93200,124.43300,124.43300,-0.08000,-0.08000,0.05320,2.23420,9.18650,9.18650,-2.23140,-2.67350,0.15680,-1.34570,-2.02010,-0.34640,-1.27410,4.50480,0.40380,0.17940
2017-12-31,401.72700,600.70400,-198.97700,26.78500,,-242.99600,44.01900,-30.05400,14.04500,6.05300,7.99200,0.04300,7.99200,0.00000,7.99200,75.81600,44.01900,70.02200,70.02200,0.00000,0.00000,0.23660,9.57430,10.95740,10.95740,3.49620,1.98940,0.16770,-4.27550,-27.61180,0.33370,3.28230,2.67940,0.5176,1.912
2017-09-30,389.50100,296.66900,92.83200,36.43200,-0.08300,65.39000,27.44200,-30.27400,-2.83200,1.77500,-4.60700,,-4.60700,,-11.94100,58.55900,27.44200,70.04900,70.04900,-0.17000,-0.17000,,,7.04540,7.04540,-0.72710,-3.06570,,,,,,,0.6329,0.2499
2017-06-30,379.45100,289.51100,89.94000,23.54600,-8.77300,61.23200,28.70800,-37.00800,-8.30000,0.08500,-8.38500,,-8.38500,,-15.71900,59.82100,28.70800,70.04900,70.04900,-0.22000,-0.22000,,,7.56570,7.56570,-2.18740,-4.14260,,,,,,,0.5287,0.2643
2017-03-31,372.91400,281.95000,90.96400,24.77000,,54.17800,36.78600,-30.90800,5.87800,1.49400,4.38400,,4.38400,,-2.94500,68.25500,36.78600,69.93100,69.93100,-0.04000,-0.04000,,,9.86450,9.86450,1.57620,-0.78970,,,,,,,0.65330,-0.09370
2016-12-31,,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,0,0
2015-12-31,,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,0,0
