Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,22574.00000,14230.00000,8344.00000,4314.00000,7142.00000,1202.00000,-254.00000,948.00000,384.00000,564.00000,564.00000,,460.00000,3960.00000,1202.00000,1825.00000,1831.00000,0.25000,0.26000,0.72950,0.26970,0.43420,36.96290,5.32470,5.32470,4.19950,2.03770,0.11500,7.03760,1.77340,50.74910,0.53450,2.62850,0.28740,0.39030,56.94660,3.0086,2.1977
2024-06-30,23155.00000,14709.00000,8446.00000,3872.00000,5092.00000,3354.00000,-261.00000,3093.00000,251.00000,2842.00000,2842.00000,,2621.00000,4574.00000,3354.00000,1821.00000,1829.00000,1.44000,1.43000,0.71590,0.27290,0.45190,36.47590,14.48500,14.48500,13.35780,11.31940,0.11710,7.41380,1.78580,50.39690,2.69890,14.01240,1.43700,1.96230,56.67550,1.4314,0.6813
2024-03-31,22083.00000,14172.00000,7911.00000,3790.00000,7084.00000,827.00000,-170.00000,657.00000,441.00000,216.00000,216.00000,,-20.00000,4107.00000,827.00000,1834.00000,1834.00000,-0.01000,-0.01000,0.74940,0.27580,0.44620,35.82390,3.74500,3.74500,2.97510,-0.09060,0.11320,7.27520,1.83630,49.01240,0.20820,1.17550,0.11070,0.15080,55.39940,1.9996,1.3127
2023-12-31,23549.00000,15587.00000,7962.00000,3783.00000,5026.00000,2936.00000,-65.00000,2871.00000,720.00000,2151.00000,2151.00000,,1911.00000,4179.00000,2936.00000,1832.00000,1835.00000,1.04000,1.04000,0.83690,0.28280,0.45200,33.81040,12.46760,12.46760,12.19160,8.11500,0.11910,7.97700,1.66840,53.94500,2.03880,13.61740,1.08760,1.46220,56.08770,1.19070,0.48280
2023-09-30,21241.00000,13728.00000,7513.00000,4021.00000,6451.00000,1062.00000,-55.00000,1007.00000,313.00000,694.00000,694.00000,,264.00000,3333.00000,1062.00000,1828.00000,1830.00000,0.14000,0.15000,1.05220,0.28820,0.44660,35.37030,4.99980,4.99980,4.74080,1.24290,0.10330,6.99340,1.72270,52.24330,0.66760,5.01840,0.33760,0.47520,58.37000,2.6226,1.8728
2023-06-30,22330.00000,14471.00000,7859.00000,3874.00000,7868.00000,-9.00000,-125.00000,-134.00000,19.00000,-153.00000,-153.00000,,-460.00000,3601.00000,-9.00000,1829.00000,1829.00000,-0.25000,-0.25000,1.06870,0.30380,0.46240,35.19480,-0.04030,-0.04030,-0.60010,-2.06000,0.10960,7.61630,1.70300,52.84730,-0.14990,-1.43030,-0.07510,-0.10440,57.30260,1.5333,0.895
2023-03-31,21815.00000,14616.00000,7199.00000,3614.00000,5076.00000,2123.00000,,2123.00000,635.00000,1488.00000,1488.00000,,1271.00000,3433.00000,2123.00000,1828.00000,1831.00000,0.70000,0.69000,1.00740,0.30740,0.47770,33.00020,9.73180,9.73180,9.73180,5.82630,0.10650,7.90910,1.70830,52.68390,1.46520,15.19760,0.72640,1.01490,57.02190,1.7685,1.0877
2022-12-31,23512.00000,16386.00000,7126.00000,3827.00000,5202.00000,1924.00000,-151.00000,1773.00000,412.00000,1361.00000,1361.00000,,1279.00000,3230.00000,1924.00000,1825.00000,1827.00000,0.70000,0.70000,0.99420,0.31070,0.48310,30.30790,8.18310,8.18310,7.54080,5.43980,0.11630,8.95410,1.68030,53.56290,1.35920,17.18220,0.67330,0.93690,56.22400,-0.53310,-1.17950
2022-09-30,20150.00000,13558.00000,6592.00000,4733.00000,6050.00000,542.00000,-166.00000,376.00000,122.00000,254.00000,254.00000,,162.00000,2071.00000,542.00000,1822.00000,1827.00000,0.09000,0.09000,1.00090,0.31420,0.48920,32.71460,2.68980,2.68980,1.86600,0.80400,0.09900,7.78300,1.59260,56.51020,0.25690,4.13340,0.12470,0.17620,55.51880,1.3794,0.7533
2022-06-30,21504.00000,13682.00000,7822.00000,4100.00000,5432.00000,2390.00000,-271.00000,2119.00000,617.00000,1502.00000,1502.00000,,1409.00000,3680.00000,2390.00000,1823.00000,1825.00000,0.77000,0.77000,1.02340,0.32310,0.53510,36.37460,11.11420,11.11420,9.85400,6.55230,0.10540,8.60500,1.57140,57.27540,1.55760,47.62210,0.73600,1.05440,54.14540,1.0546,0.102
