,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2025-04-30,2025-03-31,$1.10,$1.14
1,2025-02-26,2024-12-31,$0.95,$1.02
2,2024-10-30,2024-09-30,$0.94,$0.89
3,2024-07-31,2024-06-30,$0.88,$0.88
4,2024-05-01,2024-03-31,$0.97,$1.02
5,2024-02-27,2023-12-31,$0.80,$0.79
6,2023-11-07,2023-09-30,$0.77,$0.76
7,2023-07-26,2023-06-30,$0.76,$0.73
8,2023-04-26,2023-03-31,$0.87,$0.87
9,2023-02-22,2022-12-31,$0.86,$0.87
10,2022-11-02,2022-09-30,$0.73,$0.82
11,2022-08-03,2022-06-30,$0.70,$0.80
12,2022-05-04,2022-03-31,$0.87,$0.89
13,2022-02-23,2021-12-31,$0.82,$0.89
14,2021-10-27,2021-09-30,$0.72,$0.74
15,2021-08-11,2021-06-30,$0.83,$0.82
16,2021-04-28,2021-03-31,$0.92,$0.94
17,2021-02-03,2020-12-31,$0.69,$0.72
18,2020-10-28,2020-09-30,$0.62,$0.72
19,2020-07-28,2020-06-30,$0.90,$0.94
20,2020-04-29,2020-03-31,$0.61,$0.67
21,2020-01-28,2019-12-31,$0.62,$0.67
22,2019-10-23,2019-09-30,$0.51,$0.53
23,2019-07-17,2019-06-30,$0.49,$0.54
24,2019-04-23,2019-03-31,$0.51,$0.55
25,2019-01-29,2018-12-31,--,$0.56
26,2018-10-30,2018-09-30,--,$0.43
27,2018-07-18,2018-06-30,--,$0.39
28,2018-04-25,2018-03-31,--,$0.41
29,2018-01-31,2017-12-31,$0.50,$0.49
30,2017-10-18,2017-09-30,$0.38,$0.39
31,2017-07-20,2017-06-30,$0.36,$0.34
32,2017-04-19,2017-03-31,$0.40,$0.43
33,2017-01-25,2016-12-31,$0.47,$0.44
34,2016-10-19,2016-09-30,$0.36,$0.38
35,2016-07-20,2016-06-30,$0.36,$0.36
36,2016-04-26,2016-03-31,$0.39,$0.41
37,2016-01-27,2015-12-31,$0.43,$0.46
38,2015-10-21,2015-09-30,$0.33,$0.35
39,2015-07-16,2015-06-30,$0.58,$0.63
40,2015-04-22,2015-03-31,$0.58,$0.67
41,2015-01-21,2014-12-31,$0.77,$0.81
