Date,revenue,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,0.07400,0.07400,2.89600,3.43200,-6.25400,0.83400,-5.42000,-5.42000,-5.42000,-5.42000,-6.19000,-6.25400,17.64300,17.64300,-0.29000,-0.29000,1.64740,100.00000,-8451.35200,-8451.35200,-7324.32400,-7324.32400,0.00460,0.00670,13491.49000,-82.18350,-82.18350,-33.77370,-82.18350,0.37380,-0.12430,-0.12430
2024-06-30,,,4.35600,5.40700,-9.76300,3.32000,-6.43100,-6.46100,-6.46100,-6.46100,-9.70100,-9.75100,16.16400,16.16400,-0.35200,-0.35200,2.88290,,,,,,,,,-57.60010,-57.60010,-37.90110,-57.60010,0.63580,-0.2115,-0.2113
2024-03-31,,,3.27700,4.13800,-7.41500,1.38400,-6.03100,-6.03100,-6.03100,-6.03100,-7.39800,-7.41500,15.87300,15.87300,-0.38000,-0.38000,5.69800,,,,,,,,,-42.65810,-42.65810,-34.96230,-42.65810,0.89070,-0.2741,-0.2738
2023-12-31,,,2.63800,5.34500,-7.98300,2.74200,-5.24100,-5.24100,-5.24100,-5.24100,-7.97100,-7.98300,15.87300,15.87300,-0.33000,-0.33000,6.69550,,,,,,,,,-27.77130,-27.77130,-23.44020,-27.77130,1.18890,-0.1325,-0.1362
2023-09-30,,,2.60800,2.28400,-4.89200,4.16600,-0.72600,-0.72600,-0.72600,-0.72600,-4.88000,-4.89200,15.87300,15.87300,-0.08000,-0.08000,,,,,,,,,,,,,,,-0.36220,-0.37610
2023-06-30,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,0.5145,0.5237
2023-03-31,,,1.63900,2.01200,-3.65100,0.08000,-3.57100,-3.57100,-3.57100,-3.57100,-3.66400,-3.65100,15.87300,15.87300,-0.22000,-0.22000,,,,,,,,,,,,,,,-0.5145,-0.5237
2022-12-31,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,
2022-06-30,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,0,0
