Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,1.19600,0.54100,0.65500,0.04300,1.61700,1.66000,-1.00500,-0.94800,-1.95300,-1.95300,-1.95300,-2.03400,0.08400,-1.00500,13.15600,13.15600,-0.15000,-0.15000,0.08470,,-0.54490,54.76590,-84.03010,-84.03010,-163.29430,-170.06690,0.02800,2.57620,0.59770,150.57690,11.12570,3.69750,-4.57690,11.12570,-1.28870,-0.1289,-0.1028
2024-06-30,0.02800,0.03100,-0.00300,0.10400,1.48200,1.58600,-1.58900,-0.57500,-2.16400,-2.16400,-2.16400,-2.47300,-1.00200,-1.58900,10.34100,10.34100,-0.24000,-0.24000,0.02300,,-0.49370,-10.71430,-5675.00000,-5675.00000,-7728.57100,-8832.14300,0.00410,,0.10140,887.14280,13.38530,10.35460,-31.33510,13.38530,-1.43350,-0.1391,-0.1642
2024-03-31,0.00700,,0.00700,0.16500,1.02100,,-1.17900,-0.32500,-1.50400,-1.50400,-1.50400,-2.16000,-0.86100,-1.17900,8.91800,8.91800,-0.24000,-0.24000,0.01530,,-0.32450,100.00000,-16842.86000,-16842.86000,-21485.71000,-30857.14000,0.00230,,,,10.06900,8.56590,-50.23380,10.06900,-1.49970,0.19240,0.19240
2023-12-31,0.11000,0.06200,0.04800,-0.02400,3.75600,3.73200,-3.68400,-0.17500,-3.85900,-3.85900,-3.85900,-3.85900,-6.28900,-3.68400,4.21600,4.21600,2.03000,2.03000,0.01630,,-0.35410,43.63640,-3349.09200,-3349.09200,-3508.18300,-3508.18300,0.15170,,,,27.36880,26.65420,-532.27590,27.36880,-1.84410,-0.3123,-0.3123
2023-09-30,0.01000,0.07000,-0.06000,0.28300,3.16400,3.44700,-3.50700,-0.15300,-3.66000,-3.66000,-3.66000,-4.57200,-3.43200,-3.50700,4.87800,4.87800,-0.94000,-0.94000,0.19130,,-0.36080,-600.00000,-35070.00000,-35070.00000,-36600.00000,-45720.00000,0.00320,0.06190,,,32.96400,31.74050,-116.89560,32.96410,-1.87650,0.611,0.611
2023-06-30,0.01200,,0.01200,0.33300,4.65100,,-7.60500,-3.68800,-11.29300,-11.29300,-11.29300,-13.75900,-3.87500,-7.60500,2.82700,2.82700,-4.87000,-4.87000,0.32760,,-0.54920,100.00000,-63374.99000,-63374.99000,-94108.34000,-114658.30000,0.00300,,,,160.64010,150.43290,-279.04620,160.64010,-1.51240,-0.4234,-0.4234
2023-03-31,0.01300,,0.01300,0.30900,7.09600,,-7.39200,-0.24700,-7.63900,-7.63900,-7.63900,-7.63900,-4.64400,-7.39200,2.31500,2.31500,-3.30000,-3.30000,0.73100,,-112.26670,100.00000,-56861.54000,-56861.54000,-58761.54000,-58761.54000,0.00130,,,,25477.33000,226.27370,-77.37260,25463.33000,-0.01090,-1.45140,-1.45140
2022-12-31,0.41800,,0.41800,0.88700,18.67800,,-20.86100,2.53800,-18.32300,-18.32300,-18.32300,-18.32300,-17.68900,-20.86100,1.13400,1.13400,42.64000,42.64000,1.77980,0.20500,0.46790,17.70340,-4990.67100,-4990.67000,-4383.49300,-4383.49300,0.01180,,,,-273.15170,-750.94250,-51.74820,-217.14860,2.43660,10.4724,10.5519
2022-09-30,0.01400,,0.01400,0.55800,8.26900,,-8.81300,-32.21300,-41.02600,-41.02600,-41.02600,-41.02600,-7.27200,-8.81300,0.61200,0.61200,-67.04000,-67.04000,0.53920,0.15620,0.18510,100.00000,-62949.99000,-62949.99000,-293042.80000,-293042.80000,0.00020,,,,-260.20170,-456.50400,-57.38790,-219.56650,4.77380,-8.251,-8.2919
2022-06-30,0.03900,,0.03900,1.00100,4.96800,,-5.93000,-17.60900,-23.53900,-23.53900,-23.53900,-23.53900,-4.38900,-5.93000,0.61220,0.61220,-38.40000,-38.40000,0.07740,,-0.11190,100.00000,-15205.13000,-15205.13000,-60356.41000,-60356.41000,0.00040,,,,278.32910,278.32890,-21.17680,278.32910,-14.93420,-10.8415,-10.9102
2022-03-31,0.04000,,0.04000,0.60100,4.00200,,-4.56300,-7.80400,-12.36700,-12.36700,-12.36700,-12.36700,-4.53200,-4.56300,0.58270,0.58270,-21.20000,-21.20000,0.15980,,-0.01670,100.00000,-11407.50000,-11407.50000,-30917.50000,-30917.50000,0.00020,,,,103.05710,103.05710,-6.13210,103.05710,-21.19040,-12.33230,-12.39920
2021-12-31,0.08900,,0.08900,3.21400,7.13430,,-10.25930,-4.12760,-14.38690,-14.38690,-14.38690,-14.38690,-10.23230,-10.25930,0.58200,0.58200,-24.80000,-24.80000,0.21130,,-0.88170,100.00000,-11527.27000,-11527.27000,-16165.08000,-16165.08000,0.00290,,,,30.56230,51.09720,-47.47530,57.04570,-124.23650,-5.7064,-5.7839
2021-09-30,0.03100,,0.03100,1.66500,2.72100,,-4.35500,-22.88600,-27.24100,-27.24100,-27.24100,-27.24100,-4.35500,-4.35500,0.58260,0.58260,-46.80000,-46.80000,7.59300,,,100.00000,-14048.39000,-14048.39000,-87874.20000,-87874.20000,0.00020,,,,214.30750,214.30760,-13.45100,214.30750,-22.44600,-19.6577,-19.8912
2021-06-30,,,,,0.20310,,-0.20310,-1.65430,-1.85740,-1.85740,-1.85740,-1.85740,-0.20310,-0.20310,0.50310,0.50310,-3.30000,-3.30000,36.72560,,,,,,,,,,,,14.20530,14.20530,-0.91610,14.20530,-23.08960,-0.2766,-0.2766
2021-03-31,,,,,0.21360,,-0.21360,5.21100,4.99730,4.99730,4.99730,4.99730,-0.21360,-0.21360,0.50310,0.50310,8.80000,8.80000,27.06310,,,,,,,,,,,,-44.57540,-44.57530,2.46200,-44.57540,-19.79690,-0.22700,-0.22700
2020-12-31,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,,0,0
2020-09-30,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,,0,0
