Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2023-12-31,1948.00000,253.00000,1695.00000,8.00000,577.00000,-3.00000,969.00000,726.00000,9.00000,735.00000,166.00000,569.00000,569.00000,569.00000,1105.00000,726.00000,132.84000,142.97600,4.44000,4.10000,1.98550,0.15900,0.18900,87.01230,37.26900,37.26900,37.73100,29.20950,0.13550,3.28500,27.39730,5.30340,5.30340,3.95800,4.46030,82.03230,3.2284,4.5203
2023-09-30,1512.00000,265.00000,1247.00000,4.00000,779.00000,-3.00000,1168.00000,79.00000,-8.00000,71.00000,1.00000,70.00000,70.00000,70.00000,461.00000,79.00000,132.15300,142.34800,0.53000,0.49000,1.55820,0.16520,0.19790,82.47360,5.22490,5.22490,4.69580,4.62960,0.10610,2.20730,40.77380,0.68170,0.68170,0.49130,0.56910,78.27240,3.6179,0.7167
2023-06-30,1891.00000,296.00000,1595.00000,8.00000,682.00000,-9.00000,1078.00000,517.00000,1.00000,518.00000,127.00000,391.00000,391.00000,391.00000,893.00000,517.00000,133.51400,143.26700,2.93000,2.73000,1.34460,0.16380,0.19580,84.34690,27.34000,27.34000,27.39290,20.67690,0.13110,2.81820,31.93550,3.76110,3.76110,2.70980,3.14510,78.35110,3.6575,7.192
2023-03-31,3370.00000,395.00000,2975.00000,7.00000,755.00000,-3.00000,1155.00000,1820.00000,-27.00000,1793.00000,404.00000,1389.00000,1389.00000,1389.00000,2210.00000,1820.00000,134.74200,144.73100,10.31000,9.60000,1.38510,0.16550,0.19840,88.27890,54.00590,54.00590,53.20480,41.21660,0.23100,3.90050,23.07420,13.50770,13.50770,9.51960,11.27160,76.72780,6.14240,9.14110
2022-12-31,4126.00000,383.00000,3743.00000,9.00000,1031.00000,-17.00000,1515.00000,2228.00000,-38.00000,2190.00000,-1390.00000,3580.00000,3580.00000,3513.00000,2681.00000,2228.00000,125.78500,145.96100,27.99000,25.29000,0.99780,0.25320,0.33900,90.71740,53.99900,53.99900,53.07800,85.14300,0.26670,2.86930,31.36690,39.23720,39.23720,23.14460,29.30340,67.72810,6.9645,3.4272
2022-09-30,3162.00000,407.00000,2755.00000,2.00000,1307.00000,-1.00000,1750.00000,1005.00000,-48.00000,957.00000,74.00000,883.00000,883.00000,883.00000,1445.00000,1005.00000,121.15000,144.39000,7.29000,6.12000,0.48580,0.29980,0.42810,87.12840,31.78370,31.78370,30.26570,27.92540,0.22440,1.79970,50.00950,13.91210,13.91210,6.26730,9.74180,52.30970,9.5131,5.7299
2022-06-30,3520.00000,392.00000,3128.00000,7.00000,1321.00000,-8.00000,1787.00000,1341.00000,-27.00000,1314.00000,77.00000,1237.00000,1237.00000,1237.00000,1792.00000,1341.00000,126.81400,149.53200,9.75000,8.27000,0.47390,0.34400,0.52440,88.86360,38.09660,38.09660,37.32950,35.14210,0.25330,1.95120,46.12500,21.29820,21.29820,8.89990,13.97110,47.76710,4.7224,1.8533
2022-03-31,935.00000,352.00000,583.00000,5.00000,940.00000,-23.00000,1377.00000,-794.00000,-16.00000,-810.00000,-46.00000,-764.00000,-764.00000,-764.00000,-385.00000,-794.00000,120.80500,120.80500,-6.32000,-6.32000,0.33860,0.34010,0.51530,62.35290,-84.91980,-84.91980,-86.63100,-81.71120,0.07030,0.67610,133.12300,-14.19280,-14.19280,-5.74740,-9.36620,42.36840,7.06100,7.54940
2021-12-31,3086.00000,342.00000,2744.00000,3.00000,897.00000,-83.00000,1323.00000,1421.00000,-26.00000,1395.00000,-39.00000,1434.00000,1434.00000,1434.00000,1761.00000,1421.00000,101.75400,116.34100,12.19000,9.39000,0.85940,0.28660,0.40170,88.91770,46.04670,46.04670,45.20420,46.46790,0.28030,2.76770,32.51780,25.28660,25.28660,13.02570,18.04000,48.09300,2.8967,1.3843
2021-09-30,890.00000,299.00000,591.00000,2.00000,696.00000,-3.00000,929.00000,-338.00000,-17.00000,-355.00000,-10.00000,-345.00000,-345.00000,-345.00000,-110.00000,-338.00000,98.22100,98.22100,-3.51000,-3.51000,0.69080,0.29300,0.41440,66.40450,-37.97750,-37.97750,-39.88760,-38.76410,0.12150,1.09200,82.41570,-11.35620,-11.35620,-4.70930,-8.02890,30.90950,4.4867,2.7136
