Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,0.57800,0.49900,0.07900,0.03800,1.11300,0.00000,1.15100,-1.07200,0.03200,-1.04000,,-1.04000,-1.04000,-10.02600,-1.07200,-1.07200,0.89090,0.89090,-11.25000,-11.25000,4.53410,,,13.66780,-185.46710,-185.46710,-179.93080,-1734.60200,0.09640,9.98000,17.51520,5.13840,-22.26500,-22.26500,-17.35360,-22.26500,4.36130,-0.0152,-0.0152
2024-06-30,0.61100,0.49100,0.12000,0.06500,1.07300,,1.13800,-1.01800,0.04400,-0.97400,0.00900,-0.98300,-0.98300,-1.00300,-1.01800,-1.01800,0.57210,0.57210,-1.60000,-1.60000,5.04730,,,19.63990,-166.61210,-166.61210,-159.41080,-164.15710,0.09690,5.57950,19.70970,4.56630,-19.45760,-19.45760,-15.59080,-19.45760,7.15530,-1.3427,-1.3427
2024-03-31,0.62600,0.62900,-0.00300,0.05000,1.13100,,1.18100,-1.18400,0.04800,-1.13600,,-1.13600,-1.13600,-1.18000,-1.18400,-1.18400,0.42810,0.42810,-2.80000,-2.80000,3.98320,,,-0.47920,-189.13740,-189.13740,-181.46970,-188.49840,0.10550,4.95280,41.73330,2.15650,-25.62030,-25.62020,-19.14070,-25.62020,8.74300,-1.47170,-1.47170
2023-12-31,0.94400,0.65500,0.28900,0.00400,1.21500,-0.26000,1.56500,-1.27600,0.04400,-1.23200,-0.01100,-1.22100,-1.22100,-1.28200,-1.19000,-1.27600,0.13990,0.13990,20.22000,20.22000,4.93280,,,30.61440,-135.16950,-135.16950,-130.50850,-135.80510,0.13630,2.74060,2.22640,40.42370,-22.19600,-22.19600,-17.63180,-22.19600,9.60030,-11.9967,-11.9967
2023-09-30,0.87200,0.64800,0.22400,0.00500,1.05800,0.00000,1.14900,-0.92500,0.03000,-0.89500,,-0.89500,-0.89500,-1.02800,-0.83900,-0.92500,0.24340,0.24340,-4.22000,-4.22000,5.91950,,,25.68810,-106.07800,-106.07800,-102.63760,-117.88990,0.10930,2.00000,5.55410,16.20410,-13.43640,-14.17040,-11.21690,-13.43640,62.15070,25.6935,25.6935
2023-06-30,0.95600,0.83400,0.12200,0.00500,1.51900,0.39800,1.21300,-1.09100,0.04200,-1.04900,,-1.04900,-1.04900,-1.94900,-1.00400,-1.09100,0.06220,0.06220,-31.20000,-31.20000,6.95590,,,12.76150,-114.12140,-114.12140,-109.72800,-203.87030,0.10770,2.07460,3.91800,22.97070,-13.77550,-14.60390,-11.82240,-13.77540,111.61600,-18.7458,-18.7458
2023-03-31,1.03800,0.76200,0.27600,0.00600,1.38700,,1.47900,-1.20300,0.02200,-1.18100,0.03800,-1.21900,-1.21900,-1.24400,-1.11700,-1.20300,0.05160,0.05160,-24.00000,-24.00000,2.41790,,,26.58960,-115.89600,-115.89600,-113.77650,-119.84590,0.16380,1.20190,2.64800,33.98840,-31.24030,-36.02250,-19.23320,-31.24040,75.65680,-16.34870,-16.34870
2022-12-31,1.42600,1.13000,0.29600,0.06500,1.44400,0.02500,1.56900,-1.27300,0.04100,-1.23200,-0.01500,-1.21700,-1.21700,-1.21700,-1.18800,-1.27300,0.05160,0.05160,-23.60000,-23.60000,2.54680,,,20.75740,-89.27060,-89.27060,-86.39550,-85.34360,0.25190,1.56290,3.43610,26.19220,-33.64660,-40.39160,-21.49800,-33.64670,70.13090,-20.4939,-20.494
2022-09-30,1.18500,0.84100,0.34400,0.23200,1.51100,-5.16900,7.50400,-7.16000,0.00500,-7.15500,-0.00300,-7.15200,-7.15200,-7.15200,-6.56800,-7.16000,0.05160,0.05160,-138.40000,-138.40000,2.70290,,,29.02950,-604.21950,-604.21950,-603.79750,-603.54430,0.16090,0.81890,3.31930,27.11390,-148.90710,-173.88770,-97.12110,-148.90700,93.46960,-18.6925,-18.6731
2022-06-30,1.33300,0.92600,0.40700,0.39800,1.50200,-6.94100,9.44000,-9.03300,,-9.03300,,-9.03300,-9.03300,-9.03300,-1.06700,-9.03300,0.05160,0.05160,-174.80000,-174.80000,3.30910,,,30.53260,-677.64450,-677.64450,-677.64450,-677.64450,0.09150,0.85900,2.71490,33.15080,-75.75470,-163.58200,-61.99730,-75.75480,232.04910,-29.1913,-28.6489
2022-03-31,1.53200,1.03300,0.49900,1.00400,2.25200,-1.13800,5.02100,-4.52200,-0.00600,-4.52800,0.01100,-4.53900,-4.53900,-4.53900,-3.89500,-4.52200,0.05160,0.05160,-88.00000,-88.00000,3.63830,,,32.57180,-295.16970,-295.16970,-295.56140,-296.27940,0.06320,0.60130,2.76040,32.60440,-21.69070,-58.83340,-18.73380,-21.69070,407.23410,-46.56660,-46.76030
2021-12-31,1.97300,1.25400,0.71900,0.92900,1.94300,-0.00300,3.51300,-2.79400,-0.00600,-2.80000,,-2.71000,-2.71000,-2.74700,-2.15600,-2.79400,0.04450,0.04450,-21.29890,-21.29890,5.11470,,,36.44200,-141.61180,-141.61180,-141.91590,-139.22960,0.06900,0.68860,2.32390,38.72780,-10.62870,-25.64350,-9.47320,-10.62870,496.53360,-57.6524,-58.1688
2021-09-30,1.79900,1.22800,0.57100,0.69300,2.06600,-0.25400,3.68200,-3.11100,2.44900,-0.66200,,-0.66200,-0.66200,-0.66200,-2.44200,-3.11100,0.05130,0.05130,-11.99400,-11.99400,5.19400,,,31.73990,-172.92940,-172.92940,-36.79820,-36.79820,0.05680,0.66160,1.40990,63.83550,-2.35210,-5.23900,-2.08850,-2.35210,547.71990,-33.5941,-33.7968
2021-06-30,2.04900,1.24900,0.80000,0.59900,1.95500,-0.01700,3.27800,-2.47800,0.23200,-2.24600,,-2.24600,-2.24600,-2.24600,-1.77100,-2.47800,0.04440,0.04440,-47.97600,-47.97600,4.92570,0.07870,0.08540,39.04340,-120.93700,-120.93700,-109.61440,-109.61440,0.05860,0.58780,2.15010,41.85940,-7.93500,-18.72920,-6.42870,-7.31070,554.43280,-40.8925,-40.7009
