Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,other-income,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,1790.01600,208.05500,1581.96100,97.47500,-2731.14300,3861.20500,-2279.24400,-1.02700,-2280.27100,-278.30700,-2001.96400,,-2000.68100,,-2000.83000,-1180.83500,-1898.45900,239.64500,239.64500,-8.35000,-8.35000,0.30990,0.76860,3.32070,88.37690,-127.33090,-106.05820,-127.38830,-111.77720,0.02550,,13.96230,6.44600,-13.58260,-18.85390,-2.84960,-3.14360,59.97000,5.57720,3.58890
2021-12-31,1442.18100,220.97100,1221.21000,119.26900,53.18800,1130.90100,90.30880,1.85000,92.15900,20.01000,72.14900,,90.49700,,88.81010,1074.84800,459.85800,146.42100,149.00600,-0.29000,-0.32000,0.37220,0.75100,3.01580,84.67800,6.26200,31.88630,6.39030,6.15800,0.01930,,7.94790,11.32380,0.54360,0.75450,0.12140,0.13540,67.83900,9.6458,6.2246
2021-09-30,1454.40600,53.51900,1400.88700,68.19700,-49.20100,898.83600,502.05100,-0.73800,501.31300,62.13200,439.18100,,441.02900,,433.92100,1194.80500,789.26400,128.13100,129.37900,3.39000,3.35000,0.54260,0.73500,2.77340,96.32020,34.51930,54.26710,34.46860,29.83490,0.03500,,18.29350,4.91980,4.44140,4.83180,1.06270,1.17700,74.44860,6.1252,5.0221
2021-06-30,1232.06800,,1232.06800,73.07100,-116.06400,,288.68700,,288.68700,40.53100,248.15600,,249.85900,,249.75100,987.58890,581.57400,128.24300,129.89600,1.95000,1.92000,0.53200,0.74830,2.97290,100.00000,23.43110,47.20310,23.43110,20.27090,0.02950,,8.19030,10.98870,2.64360,2.89750,0.59740,0.66540,70.86200,5.9269,3.2136
2021-03-31,1095.35000,44.53200,1050.81800,57.35100,-16.33200,776.53600,274.28200,-8.52400,265.75800,39.86400,225.89400,,228.04600,,228.02500,963.48210,555.09900,127.88400,129.48400,1.78000,1.76000,0.56420,0.75620,3.10120,95.93450,25.04060,50.67780,24.26240,20.81760,0.02600,,5.09390,17.66810,2.47680,2.72870,0.54210,0.60390,70.42700,3.09190,4.24390
2020-12-31,1031.61700,,1031.61700,63.74600,-350.22910,,137.40240,-104.71400,32.68900,7.08000,25.60900,,28.47000,,28.47800,863.03030,447.93650,127.74380,127.74380,0.23000,0.26000,0.48150,0.76290,3.21770,122.49690,13.31910,43.42080,3.16870,2.76050,0.02450,,6.04430,14.89000,0.31870,0.35330,0.06770,0.07560,68.50120,5.0942,2.1143
2020-09-30,1026.55600,51.21100,975.34500,60.91800,-972.92100,1757.12500,-781.78000,-171.19800,-952.97800,-106.07700,-846.90100,,-850.80200,,-849.92900,-52.61200,-474.46400,127.59000,127.59000,-6.66000,-6.66000,1.04070,0.77780,3.50100,95.01140,-76.15560,-46.21900,-92.83250,-82.79420,0.02310,,5.40430,16.65330,-9.58170,-10.67960,-1.91530,-2.12880,68.43170,4.2715,3.5806
2020-06-30,1197.27900,77.57400,1119.70500,52.91300,-73.42100,849.91010,269.79500,13.94200,283.73700,38.30500,245.43200,,247.60500,,246.06100,991.84200,581.55300,127.42590,128.13170,1.93000,1.92000,0.74520,0.75970,3.16230,93.52080,22.53400,48.57290,23.69850,20.55170,0.02650,,5.96200,15.09570,2.55180,2.85540,0.54790,0.61310,74.82720,2.4488,2.8215
2020-03-31,1238.17700,103.29700,1134.88000,64.58400,-13.94700,812.94600,321.93400,,321.93400,43.46100,278.47300,,279.80400,,276.82400,1056.38000,640.55100,128.29970,129.34050,2.16000,2.14000,1.24990,0.77610,3.46600,91.65730,26.00070,51.73340,26.00060,22.35740,0.02630,,13.09440,6.87320,2.96030,3.34060,0.59350,0.66280,72.91120,4.86250,5.75650
2019-12-31,1256.95200,,1256.95200,71.33000,-212.36000,,350.63060,,350.63100,39.01300,311.61800,,313.49500,,309.75800,1084.19700,666.71950,134.57020,135.89810,2.34000,2.32000,0.33960,0.75860,3.14280,108.69750,27.89530,53.04260,27.89530,24.64360,0.02870,,26.22200,3.43220,3.34140,3.79300,0.71660,0.80660,71.30260,5.4329,2.8959
2019-09-30,1194.08500,44.08000,1150.00500,64.71200,-31.16800,823.50400,326.50100,,326.50100,42.44500,284.05600,,271.99100,,270.29000,1056.23900,638.81200,133.18300,134.17600,2.03000,2.01000,0.30600,0.76010,3.16920,96.30850,27.34320,53.49800,27.34320,22.63570,0.02740,,21.76490,4.13510,2.94360,3.39570,0.62460,0.70600,68.57540,6.3293,2.6726
2019-06-30,1281.27600,65.24400,1216.03200,64.54300,-17.81900,833.89590,382.13610,,382.13600,49.67700,332.45900,,334.39400,,331.46000,1138.51900,714.57710,135.91720,137.07230,2.44000,2.42000,0.25270,0.76170,3.19660,94.90790,29.82470,55.77070,29.82460,25.86950,0.02980,,21.24770,4.23580,3.68350,4.28600,0.77640,0.87770,66.45660,5.7498,3.8796
2019-03-31,1205.02700,,1205.02700,66.87300,-96.75200,,281.37400,,281.37400,36.57900,244.79500,,246.89700,,234.18600,1033.37500,615.55300,138.15300,139.61900,1.70000,1.68000,0.64360,0.77420,3.42920,100.00000,23.35000,51.08210,23.35000,19.43410,0.02690,,12.79580,7.03360,2.75250,3.25360,0.55210,0.62150,64.25440,5.34100,1.73940
2018-12-31,1219.68500,,1219.68500,70.77100,-461.74400,,259.17810,,259.17790,28.14700,231.03100,,233.15400,,232.64200,997.58200,581.85610,145.16200,148.70600,1.64000,1.62000,0.36240,0.76870,3.32270,126.28470,21.24960,47.70540,21.24960,19.07390,0.02820,,30.20590,2.97950,2.62540,3.13430,0.53960,0.60740,62.24370,5.0857,-3.9436
2018-09-30,1166.51700,84.81400,1081.70300,63.40100,-12.84300,781.04800,300.65500,,300.65500,39.08900,261.56600,,264.27700,,263.35100,987.91690,592.73690,145.67000,147.12400,1.81000,1.79000,0.37630,0.76080,3.18120,92.72930,25.77370,50.81250,25.77370,22.57580,0.02770,,10.18180,8.83930,2.96160,3.57370,0.62700,0.70830,60.72080,5.0153,1.8268
2018-06-30,1194.65200,103.30900,1091.34300,85.27200,-13.97800,801.84910,289.49390,,289.49400,37.61500,251.87900,,254.34700,,254.24000,971.31390,574.35890,145.27300,149.47500,1.75000,1.70000,0.48980,0.76590,3.27210,91.35240,24.23250,48.07750,24.23250,21.28150,0.02840,,11.86440,7.58570,2.91550,3.57910,0.60530,0.68250,58.77320,4.2122,0.5699
2018-03-31,1219.12600,132.46800,1086.65800,85.78200,-2.10800,785.05200,301.60600,,301.60600,39.22800,262.37800,,265.71900,,265.39900,981.17100,576.05490,147.19500,154.14700,1.80000,1.72000,0.59900,0.76960,3.34060,89.13420,24.73950,47.25150,24.73950,21.76960,0.02870,,13.67650,6.58060,3.07250,3.84360,0.62530,0.70790,58.76950,4.78740,5.76180
2017-12-31,1263.00900,141.16400,1121.84500,96.25600,-10.38300,803.56230,318.28290,,318.28300,50.01900,268.26390,,270.14390,,266.25100,992.93880,589.78310,161.06000,167.28800,1.73000,1.66000,0.48720,0.76690,3.28990,88.82320,25.20040,46.69670,25.20040,21.08070,0.03000,,17.09610,5.26440,3.12710,3.98360,0.64260,0.72890,56.46580,4.077,-2.4453
2017-09-30,1273.90800,137.83400,1136.07400,83.92000,-45.60300,838.04500,298.02890,,298.02900,34.15800,263.87100,,266.10300,,265.84700,984.10090,578.22390,158.37250,164.41120,1.68000,1.62000,0.42030,0.76030,3.17200,89.18020,23.39490,45.38980,23.39490,20.86860,0.03110,,16.73840,5.37690,3.09330,4.05280,0.64890,0.74140,54.44130,5.2495,1.9426
2017-06-30,1263.75000,136.34500,1127.40500,84.63300,-5.30000,804.68590,322.71910,,322.71900,41.95600,280.76300,,282.87000,,282.88000,1002.34300,597.73710,163.15050,169.26340,1.73000,1.67000,0.43260,0.76010,3.16900,89.21110,25.53660,47.29870,25.53660,22.38420,0.03080,,15.45720,5.82250,3.29790,4.43950,0.68960,0.79110,52.48620,4.8883,2.8558
2017-03-31,1236.82600,122.40900,1114.41700,83.48200,0.00000,817.57590,296.84110,,296.84100,38.58500,258.25600,,261.23600,,261.17300,980.50010,582.51920,169.91100,175.90300,1.54000,1.48000,0.49800,0.76240,3.20860,90.10300,24.00020,47.09790,24.00020,21.11640,0.02980,,20.43730,4.40370,3.04580,4.24010,0.63040,0.72370,50.49710,4.55650,3.40260
2016-12-31,1368.55700,143.30600,1225.25100,96.76800,-11.42800,802.67980,422.57090,,422.57100,60.71200,361.85900,,365.41500,,364.65000,1057.03500,675.24980,185.51400,189.68200,2.02000,1.95000,0.51230,0.76360,3.22960,89.52870,30.87710,49.34030,30.87710,26.64490,0.03290,,21.07970,4.26950,4.25780,6.07280,0.87800,1.00670,48.69450,4.6275,1.7735
2016-09-30,1226.06000,128.67500,1097.38500,80.75000,-15.07700,838.61300,258.77210,,258.77200,42.71100,216.06100,,220.37800,,225.62700,910.62410,532.67710,181.71000,185.32700,1.24000,1.22000,0.55580,0.76860,3.32240,89.50500,21.10600,43.44630,21.10600,18.40260,0.02930,,17.57940,5.11960,2.61510,3.93940,0.52720,0.60500,46.36760,4.7225,6.2892
2016-06-30,1239.49600,143.14600,1096.35000,86.46600,-10.47400,832.48100,263.86900,,263.86900,35.62400,228.24500,,230.58200,,233.27300,925.33400,544.58400,188.60100,190.52900,1.24000,1.22000,0.62400,0.77590,3.46280,88.45130,21.28840,43.93590,21.28840,18.82000,0.02890,,16.80040,5.35700,2.74020,4.31510,0.53720,0.61400,44.79170,4.2341,3.5351
2016-03-31,1318.01800,167.40300,1150.61500,87.02800,-44.62800,895.43100,255.18400,,255.18400,34.44900,220.73500,,223.14100,,223.08000,930.20590,539.74600,196.02300,197.74300,1.14000,1.13000,0.81600,0.77900,3.52430,87.29890,19.36120,40.95130,19.36120,16.92540,0.03010,,17.11490,5.25860,2.63780,4.32860,0.51040,0.58300,,4.24170,3.45240
2015-12-31,1338.01400,123.35600,1214.65800,160.07400,,631.80200,582.85610,-269.72500,310.20500,49.18100,261.02400,0.00000,264.20900,0.00000,264.20900,976.59300,582.85610,197.31000,199.26700,1.34000,1.33000,0.55100,0.77870,3.51800,98.27720,43.56130,43.56130,23.18400,19.74640,0.03060,,12.52890,7.18340,3.13570,5.47500,0.60390,0.69410,42.05710,4.7834,3.4778
2015-09-30,1322.80700,132.95100,1189.85600,91.19100,-7.91200,844.24990,345.60610,,345.60600,46.65800,298.94800,,294.39800,,293.91700,995.95420,628.46110,197.26400,199.21500,1.49000,1.48000,0.41840,0.78280,3.60380,89.94930,26.12670,47.50970,26.12670,22.21920,0.03060,,7.40990,12.14600,3.61830,6.95910,0.68140,0.78600,,4.4666,5.3276
2015-06-30,1337.52000,173.42600,1164.09400,91.45800,-2.74700,809.69610,354.39790,,354.39800,47.84600,306.55200,,308.69200,,309.10900,864.61690,609.41200,208.94500,211.48600,1.48000,1.46000,0.48270,0.79680,3.92240,87.03380,26.49660,45.56280,26.49670,23.11060,0.03040,,8.77520,10.25620,3.94630,4.22230,0.70070,0.80170,,4.1192,3.3834
2015-03-31,1292.17200,92.68000,1199.49200,99.46000,,551.68000,647.81200,-292.29000,355.49000,46.12000,309.37000,0.00000,311.49500,0.00000,311.49500,1100.03200,647.81200,212.11900,214.82400,1.47000,1.45000,0.47080,0.78540,3.65920,92.82670,50.13360,50.13360,27.51100,24.10630,0.02930,,8.57900,10.49070,3.76720,4.01990,0.70660,0.80850,,3.49280,-1.36830
2014-12-31,1336.88700,77.31200,1259.57500,165.65200,,626.64000,632.93500,-261.77900,303.26800,32.47300,270.79500,0.00000,298.22000,0.00000,298.22000,1093.90500,632.93500,212.08600,214.58000,1.41000,1.39000,0.45210,0.79290,3.82780,78.51300,47.34390,47.34390,22.68460,22.30710,0.03050,,8.33410,10.79900,3.75470,8.48610,0.67980,0.77770,37.40870,3.8472,-1.8157
2014-09-30,1251.03200,28.93000,1222.10200,96.01000,,551.13000,670.97200,-282.93000,388.02000,66.77000,321.25000,0.00000,340.94500,0.00000,340.94500,1126.09200,670.97200,212.07000,214.39900,1.61000,1.59000,0.58750,0.80130,4.03260,97.68660,53.63350,53.63350,31.01600,27.25310,0.02850,1.67230,8.94620,10.06020,4.46000,11.48530,0.77730,0.88620,,3.3079,3.757
2014-06-30,806.77400,22.55000,784.22400,164.25000,,440.59000,343.63400,-172.64000,170.96000,33.49000,137.47000,0.00000,138.30100,0.00000,138.30100,597.97400,343.63400,164.37100,166.63300,0.84000,0.83000,0.62520,0.81160,4.30880,97.20440,42.59360,42.59360,21.19060,17.14250,0.01840,0.85420,4.51370,19.93940,1.90140,5.41370,0.31480,0.35820,,2.3141,-1.6401
2014-03-31,264.83400,12.78000,252.05400,44.60000,,134.38000,117.67400,-63.00000,54.65000,4.64000,50.01000,0.00000,54.71100,0.00000,54.71100,229.46400,117.67400,113.64500,116.21400,0.48000,0.47000,1.10980,0.71390,2.49570,95.17280,44.43310,44.43310,20.63560,20.65860,0.02790,,31.86930,2.82400,2.20080,2.20760,0.57590,0.62960,,1.36670,0.73790
2013-12-31,277.83400,17.16300,260.67100,59.09300,,147.83300,112.83800,-45.15900,67.76100,5.37600,62.38500,0.00000,65.62300,0.00000,65.62300,421.69800,112.83800,113.58100,115.33600,0.58000,0.57000,1.12920,0.71970,2.56740,67.02920,40.61350,40.61350,24.38900,23.61950,0.02940,,53.42960,1.68450,2.70140,2.71180,0.69470,0.75720,,1.379,0.1513
2013-09-30,279.37200,5.52000,273.85200,23.39000,,110.85000,163.00200,-72.84000,90.13000,7.66000,82.47000,0.00000,83.64800,0.00000,83.64800,9.82200,163.00200,113.50800,114.92200,0.74000,0.73000,1.23010,0.72510,2.63830,98.01980,58.34590,58.34590,32.26160,29.94140,0.03010,,45.57460,1.97480,3.54150,3.55890,0.90070,0.97340,,1.6889,0.1207
2013-06-30,247.03900,10.33000,236.70900,24.07000,,107.48000,129.22900,-47.11000,82.09000,7.33000,74.76000,0.00000,75.68900,0.00000,75.68900,222.94900,129.22900,113.40000,113.40000,0.67000,0.67000,0.96870,0.72590,2.64880,95.81480,52.31120,52.31120,33.22960,30.63850,0.02750,,24.14850,3.72690,3.32820,3.34800,0.84360,0.91210,,1.2993,-3.3481
2013-03-31,245.82100,15.46000,230.36100,20.19000,,98.31000,132.05100,-61.22000,70.81000,5.66000,65.15000,0.00000,67.45000,0.00000,67.45000,220.38100,132.05100,113.36400,113.36400,0.59000,0.59000,1.43260,0.72530,2.64060,93.70640,53.71840,53.71840,28.80550,27.43870,0.02840,,27.77640,3.24020,3.07430,3.09610,0.77980,0.84440,,1.31300,-0.94080
2012-12-31,192.22300,14.11000,178.11300,23.09000,,104.97000,73.14300,-67.33000,5.67000,-0.15000,5.82000,-2.73000,11.15400,0.00000,11.15400,-148.49700,73.14300,119.15300,119.15300,0.09000,0.09000,1.72010,0.73220,2.73380,92.55400,38.05110,38.05110,2.94970,5.80260,0.02240,,28.99290,3.10420,0.52540,0.52990,0.13000,0.14070,,1.4148,2.207
2012-09-30,269.51800,24.90000,244.61800,22.28000,,115.64000,128.97800,-73.48000,55.46000,0.73000,54.73000,0.00000,57.91100,0.00000,57.91100,187.67800,128.97800,128.36900,128.36900,0.45000,0.45000,1.04820,0.73430,2.76420,90.75830,47.85510,47.85510,20.57750,21.48690,0.02950,3.83080,21.30580,4.22420,2.61090,2.63580,0.63400,0.69360,,1.6478,0.5989
2012-06-30,252.87900,18.24000,234.63900,21.71000,,114.79000,119.84900,-93.65000,26.17000,1.61000,24.56000,0.00000,29.58100,0.00000,29.58100,246.22900,119.84900,138.71700,138.71700,0.21000,0.21000,1.35480,0.72890,2.68920,92.78350,47.39380,47.39380,10.34880,11.69770,0.02720,2.54750,22.28010,4.03950,1.27790,1.29120,0.31840,0.34640,,1.1485,0.3938
2012-03-31,257.90000,20.99000,236.91000,16.32000,,105.34000,131.57000,-64.17000,67.57000,5.87000,61.70000,2.73000,65.01000,0.00000,65.01000,230.69000,131.57000,139.89900,139.89900,0.46000,0.46000,1.34550,0.72450,2.63010,91.94260,51.01590,51.01590,26.20010,25.20750,0.02790,2.36910,24.58530,3.66070,2.76820,2.80000,0.70240,0.76260,,1.18780,0.03920
2011-12-31,276.45300,-114.19000,390.64300,-20.39000,,53.52000,337.12300,-12.46000,77.74000,7.06000,70.68000,5.05000,75.07000,1.31800,76.38800,387.05300,337.12300,140.56300,140.56300,0.54000,0.54000,1.45610,0.72800,2.67640,51.96540,121.94590,121.94590,28.12050,27.63150,0.03040,-8.18570,17.21380,5.22840,3.28780,3.33100,0.82430,0.89430,,1.459,0.5448
2011-09-30,337.84300,61.56000,276.28300,32.01000,,122.14000,154.14300,-108.39000,45.72000,2.53000,43.19000,3.34000,46.38600,-53.48100,-7.09500,264.51300,154.14300,147.43100,147.43100,-0.05000,-0.05000,1.01700,0.73420,2.76210,81.77760,45.62560,45.62560,13.53290,-2.10010,0.03540,3.73770,25.30660,3.55640,2.06630,2.09830,0.48550,0.54920,,1.3917,0.4855
2011-06-30,364.34900,53.37000,310.97900,64.82000,,163.67000,147.30900,-116.61000,30.67000,2.48000,28.19000,2.51000,30.84200,0.00000,30.84200,273.53900,147.30900,149.21100,149.21100,0.21000,0.21000,1.35610,0.73780,2.81460,85.34950,40.43070,40.43070,8.41780,8.46500,0.03810,0.40190,5.98370,15.04080,1.33160,1.36430,0.32220,0.34910,,1.0004,0.354
2011-03-31,362.27200,69.76000,292.51200,47.64000,,145.96000,146.55200,-70.61000,75.92000,3.39000,72.53000,0.00000,72.08900,0.00000,72.08900,244.87200,146.55200,149.23200,149.23200,0.48000,0.48000,1.56730,0.74590,2.93590,80.74320,40.45360,40.45360,20.95660,19.89910,0.03700,0.55820,6.14330,14.65000,3.14430,3.22900,0.73640,0.79890,,0.57080,-1.72510
2010-12-31,397.66400,113.46000,284.20400,129.05000,,222.90000,61.30400,20.58000,81.96000,6.43000,75.53000,0.00000,72.44100,0.00000,72.44100,203.62400,61.30400,136.00100,136.00100,0.53000,0.53000,1.77170,0.74760,2.96120,71.47490,15.41600,15.41600,20.61040,18.21660,0.04140,0.93710,8.10730,11.10110,3.26690,3.36620,0.75450,0.82470,,0.7069,0.3093
2010-09-30,478.08800,202.05000,276.03800,21.71000,,111.65000,164.38800,-98.79000,65.58000,6.14000,59.44000,0.00000,51.87800,0.00000,51.87800,231.83800,164.38800,119.38600,119.38600,0.43000,0.43000,1.34100,0.76820,3.31340,57.73620,34.38450,34.38450,13.71710,10.85110,0.05120,1.69660,7.96810,11.29500,2.61940,2.71730,0.55550,0.60730,,1.2607,-0.5398
2010-06-30,594.67300,313.68000,280.99300,34.89000,,121.48000,159.51300,-97.00000,62.47000,4.86000,57.61000,0.00000,48.85500,0.00000,48.85500,260.09300,159.51300,119.38600,119.38600,0.41000,0.41000,1.36650,0.76890,3.32760,47.24950,26.82370,26.82370,10.50490,8.21540,0.06540,2.50840,12.39160,7.26300,2.54260,2.64910,0.53700,0.58750,,0.9399,-1.5438
2010-03-31,364.03600,156.13000,207.90600,30.61000,,93.98000,113.92600,-65.04000,48.85000,4.88000,43.97000,0.27000,34.39900,0.00000,34.39900,185.80600,113.92600,85.03700,85.03700,0.40000,0.40000,1.31910,0.76580,3.27060,57.10700,31.29530,31.29530,13.41900,9.44930,0.04180,1.59350,7.04130,12.78170,1.84960,1.94030,0.39500,0.43310,,1.61780,-4.11030
2009-12-31,287.56000,38.19000,249.37000,14.85000,,75.70000,173.67000,-103.23000,70.51000,0.43000,70.08000,3.73000,43.16400,0.00000,43.16400,242.29000,173.67000,85.03700,85.03700,0.51000,0.51000,3.32780,0.77420,3.42920,86.72630,60.39440,60.39440,24.52010,15.01040,0.04250,0.37250,5.98210,15.04490,3.05410,3.13880,0.63760,0.68950,,0.712,1.4162
2009-09-30,212.51000,39.97000,172.54000,43.67000,,99.33000,73.21000,-33.22000,39.97000,0.78000,39.19000,-3.73000,35.45200,0.00000,35.45200,136.07000,73.21000,85.03700,85.03700,0.42000,0.42000,1.86520,0.77480,3.44130,81.18680,34.45010,34.45010,18.80850,16.68250,0.03310,0.36860,4.33430,20.76470,2.65610,2.74100,0.55240,0.59800,,1.396,-3.167
2009-06-30,294.69500,130.84000,163.85500,26.89000,,80.13000,83.72500,-19.71000,63.98000,0.82000,63.16000,0.00000,56.59600,0.00000,56.59600,145.43500,83.72500,85.03700,85.03700,0.67000,0.67000,1.91260,0.78640,3.68200,55.59990,28.41070,28.41070,21.71060,19.20490,0.04810,0.99570,7.51010,11.98390,4.80490,4.99430,0.92310,1.02620,,1.2759,-2.6991
2009-03-31,208.50200,52.98000,155.52200,31.75000,,82.99000,72.53200,-36.69000,35.80000,1.86000,33.94000,0.00000,29.95400,0.00000,29.95400,132.40200,72.53200,85.03700,85.03700,0.35000,0.35000,2.74870,0.78010,3.54830,74.58440,34.78720,34.78720,17.17010,14.36630,0.03600,0.69200,4.46950,20.13650,2.57100,2.68410,0.51730,0.56530,,1.31050,-3.92010
